HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2007),Total Medicare reimbursements per enrollee (Part A and B) (2007),Total Part A Medicare reimbursements per enrollee (2007),Total Part B Medicare reimbursements per enrollee (2007),Medicare reimbursements for inpatient short stays per enrollee (2007),Medicare reimbursements for inpatient long stays per enrollee (2007),Medicare reimbursements for outpatient services per enrollee (2007),Part B Medicare reimbursements for professional & laboratory services per enrollee (2007),Part B Medicare reimbursements for medical & surgical services per enrollee (2007),Part B Medicare reimbursements for medical care per enrollee (2007),Part B Medicare reimbursements for surgical services per enrollee (2007),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2007)",Part B Medicare reimbursements for durable medical equipment per enrollee (2007),Medicare reimbursements for home health services per enrollee (2007),Medicare reimbursements for hospice services per enrollee (2007),Medicare reimbursements for skilled nursing facilities per enrollee (2007)
1001,AL-Alabaster,340.499160766602,9038.53288676323,4895.76864957078,4142.25376383201,2859.44367685117,,938.175066269184,2157.54789281445,1526.9142973808,1060.56830275275,465.294875402498,629.58930607736,283.222874543669,617.754226846023,,
1002,AL-Alexander City,152.332916259766,10381.1106752197,5454.84535729872,4937.20509803459,3029.6718902846,,1348.82678743477,2495.72376116744,1827.42823943084,1388.38140884307,436.352542550038,669.028332911194,436.10841605192,,,
1003,AL-Andalusia,219.916275024414,7540.64225840027,4389.94059709936,3153.03056089826,2528.13190287864,,520.512900826644,1728.14593536946,1168.56087829906,740.973647011058,428.399220875701,559.6488662246,242.323346893848,,,
1004,AL-Anniston,621.24919128418,8105.40095755975,4484.95188095518,3622.63105209707,3046.04852279179,,901.308860257611,1872.74561577037,1382.13801576685,951.910769416882,430.550515664272,490.425701384443,289.037507764581,556.90459194215,,404.47228803932
1006,AL-Ashland,117.666427612305,8254.8404359635,5052.01853630841,3215.11864735737,,,848.317159352139,1461.79923177604,1070.94406689409,699.477437795294,373.219105129332,390.724686704149,251.684942003417,,,
1007,AL-Athens,355.749481201172,8066.6762196493,4384.55970136339,3682.24569013696,3183.16002559387,,662.082221408038,1870.91749027561,1428.94877126068,1037.22206338946,391.528273449158,442.583915915803,289.405507578183,825.42551584703,,
1008,AL-Atmore,90.9998779296875,7334.96736347091,,3290.48009817174,,,661.246134605287,1579.99158667673,1200.71531720526,836.74645905935,365.05617157015,379.620764203374,,,,
1010,AL-Bessemer,371.249252319336,8623.76933267593,5274.00631468772,3363.27925371498,3201.92962357737,,795.419838765172,1963.85383933979,1524.81230382859,1070.68512191503,454.741336330668,439.35351583112,157.848525589752,325.794679885168,,
1011,AL-Birmingham,3052.57685852051,7941.10809971515,4333.73874090277,3607.03358632885,2494.44725297822,523.34308391236,855.512305750245,1988.35178060066,1437.61993727033,1032.84734247267,405.284661518999,551.048343799863,210.615831581377,415.409886780488,528.226252839292,594.583590311245
1012,AL-Boaz,399.499084472656,9197.04899916891,4807.90934909438,4381.75888030531,3397.44772667731,,1398.08206615232,1882.00825589196,1305.587830572,943.62536097424,361.6950831773,575.011023799726,312.318940098914,704.691262369319,,
1013,AL-Brewton,138.583221435547,5783.60605258976,2919.99227349706,2846.25949514771,1854.7595658362,,858.098064714448,1175.762639643,811.79870436565,510.535691283266,298.590359867875,362.283595124901,275.569099869495,,,
1014,AL-Bridgeport,56.749755859375,11656.0938972813,,4069.31609599748,,,838.754202525464,1945.97252334284,1560.3511837934,1294.69170641691,264.297673418387,383.867782746852,,,,
1016,AL-Camden,58,7979.21914760709,,4599.05241534232,,,1221.17239519335,1667.50163103304,1210.74986206916,734.836199096185,485.549991245755,457.019000889869,,,,
1017,AL-Carrollton,117.832870483398,6687.48864325403,3592.20024830498,3094.55273399705,,,650.626974644731,1281.69599179227,1018.21001022389,699.325402097926,321.865785888267,263.735728638685,184.737269946719,,,
1018,AL-Centre,150.166259765625,9867.59754856536,6592.12270893209,3335.92074585191,4365.52545308511,,758.581643535856,1577.94549261464,1099.4899005933,756.216585610321,341.730101146341,477.01588465402,269.986043417619,,,
1019,AL-Centreville,48.1665649414063,9700.01996948338,,4599.93512136913,,,1883.8392053889,1415.25065970844,1034.8718165553,682.631762981554,351.746265445998,379.915099547089,,,,
1022,AL-Cullman,544.499084472656,8775.33192274099,4934.67878165884,3845.48196664667,2907.64285073968,,842.344395302042,2113.32396636696,1542.91443039899,1157.45603455957,386.331132744962,569.947147188436,258.965619173981,521.240107301362,,756.564792413821
1023,AL-Dadeville,64.6665344238281,7558.68484276677,,3683.6530054934,,,1196.68596697479,1559.85890523968,1066.15022747374,608.290580745767,454.962153114115,492.936124543456,,,,
1024,AL-Decatur,449.831848144531,8861.91367681931,4552.85427621878,4305.30103521144,2998.68938294683,,869.802647047738,2264.31942943628,1713.27011199951,1347.15308373538,367.055852398604,551.123759549224,316.673693574424,427.86408918766,,
1025,AL-Demopolis,117.749893188477,8832.37516352423,5356.06532355815,3458.49355837262,,,1298.75916642902,1399.6010948078,1070.25107606021,841.307895902197,224.048477467594,329.022122403166,142.365832871577,,,
1026,AL-Dothan,1108.24784851074,7423.23068109367,4326.994336872,3102.87662678215,2310.04684447985,391.632764098135,643.071596077304,1679.36136588491,1297.35221823858,906.226066008206,391.494560953469,382.295596939348,267.192310670176,437.88264207498,,578.508382664078
1027,AL-Elba,83.9998779296875,7083.72506808983,,3109.55576362599,,,781.96555481841,1749.57951208939,1306.54958699789,1000.55952003155,304.50715612446,443.043236570569,,,,
1028,AL-Enterprise,246.249404907227,6403.78970025019,3320.69709113996,3080.92175042923,2145.21121473734,,683.56703487603,1642.91865868647,1247.475151546,911.878648261215,335.592588996453,395.503535270312,153.833695450183,,,
1029,AL-Eufaula,94.4165954589844,9461.27990054603,,4165.45796823507,,,656.845362342386,2532.02278780997,2005.30905131276,1582.17234959365,414.923070439783,525.190594853248,377.836419725086,,,
1031,AL-Evergreen,42.8332824707031,9359.05172071938,,3496.04407036586,,,903.496032949927,1864.79946570319,1434.05871727997,1028.57110085912,,430.045481460981,,,,
1032,AL-Fairhope,251.58283996582,7196.6325909093,3760.32179745478,3426.34256393736,2191.85329811304,,773.50865885904,1833.11791632039,1339.08085166891,943.506369341451,394.040250392453,493.239055950303,229.125068314767,,,
1033,AL-Fayette,86.6664886474609,7363.29467385442,,2812.23523128807,,,892.644863166542,1242.63134733639,945.762646262188,543.782055397222,404.458109041833,296.981594374918,,,,
1035,AL-Florala,41.1666259765625,8030.86168028105,,2151.32386016313,,,414.739528583376,1384.19107027535,945.375079922418,682.599412368563,,436.446329084159,,,,
1036,AL-Florence,662.165420532227,7339.72463097455,3841.29575887113,3495.04996281613,2593.70018784013,,737.938961254874,1906.07120419812,1396.36194171732,1031.21385495459,365.250882293003,509.509724394503,284.439792020756,428.300296978502,,647.133708510748
1037,AL-Foley,362.165939331055,9845.82993892628,5388.5887649114,4459.4560420143,3460.71137842008,,1341.19913401476,2156.3596920875,1674.45756102054,1163.36989459808,508.203155710906,483.250524231133,215.935882317818,532.243384025576,,
1038,AL-Fort Payne,294.998886108398,7832.33846131672,3685.38728187042,4124.04135365633,2414.31486176905,,799.410990984024,2199.19228510093,1667.77923355248,1361.81737282524,309.934380229267,531.727401899474,314.369754548348,794.649976421258,,
