year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,Stent,ALL,10,AK- ANCHORAGE,55411,386,418,507.297171130534,0.82397463220319,7.54362852141272,7.21782856812436,0.323654051830992,6.55782568278943,7.94425648970165,1000,hrr,11,26,0
2012,Stent,ALL,1,AL- BIRMINGHAM,240824,3015,3347,2071.34820258623,1.61585579663575,13.8981164667973,14.2053791676967,0.225309837734119,13.7316204703896,14.6954831538761,1000,hrr,11,26,0
2012,Stent,ALL,2,AL- DOTHAN,50644,437,479,437.568997039603,1.09468450288,9.45817865887371,9.63035847337144,0.403360435469992,8.80525220631061,10.5327822704691,1000,hrr,11,26,0
2012,Stent,ALL,5,AL- HUNTSVILLE,76201,690,753,669.584232870956,1.12457845187212,9.88176008188869,9.87519903817774,0.329919621961695,9.19426078022349,10.6065684207465,1000,hrr,11,26,0
2012,Stent,ALL,6,AL- MOBILE,79592,879,953,688.042347112117,1.38508916493291,11.9735651824304,12.1840595474411,0.36187211050232,11.4342387584512,12.9830511843973,1000,hrr,11,26,0
2012,Stent,ALL,7,AL- MONTGOMERY,45330,332,357,381.571939211822,0.935603390378817,7.87557908669755,8.25366077299299,0.400463252825822,7.4401793923648,9.15608516449909,1000,hrr,11,26,0
2012,Stent,ALL,9,AL- TUSCALOOSA,30009,370,403,252.716611271822,1.59467158874861,13.4293045419707,14.0648136988413,0.642299640884822,12.7561592835236,15.5077229741577,1000,hrr,11,26,0
2012,Stent,ALL,16,AR- FORT SMITH,43413,448,490,387.174824047906,1.26557815634049,11.2869416994909,11.0830150372902,0.458990600935256,10.1436474365042,12.1093741758766,1000,hrr,11,26,0
2012,Stent,ALL,18,AR- JONESBORO,30250,442,475,267.196168599275,1.77772010163955,15.702479338843,15.5689295700549,0.654852880410526,14.229625328301,17.0342902476317,1000,hrr,11,26,0
2012,Stent,ALL,19,AR- LITTLE ROCK,199043,3250,3751,1742.71509452388,2.15238854118308,18.8451741583477,18.8970118095018,0.283178147255193,18.3010188513951,19.5124139387042,1000,hrr,11,26,0
2012,Stent,ALL,21,AR- SPRINGDALE,50061,691,786,446.96008365874,1.75854629694432,15.7008449691377,15.3929894954587,0.503428783328728,14.3531635920112,16.5081463809958,1000,hrr,11,26,0
2012,Stent,ALL,22,AR- TEXARKANA,33607,342,385,291.26437787944,1.32182315875015,11.4559466777755,11.6188384935029,0.542779832229657,10.5141694934933,12.8395693089833,1000,hrr,11,26,0
2012,Stent,ALL,11,AZ- MESA,81464,809,912,727.514262005288,1.25358367200418,11.1951291367966,10.9784487987444,0.333344543809562,10.2882231612925,11.714980919165,1000,hrr,11,26,0
2012,Stent,ALL,12,AZ- PHOENIX,259749,2304,2595,2356.96571433244,1.10099183209162,9.99041382257487,9.64257550306088,0.173774443518037,9.27801835736294,10.0214570343507,1000,hrr,11,26,0
2012,Stent,ALL,14,AZ- SUN CITY,45381,357,395,407.857155759152,0.968476326631513,8.70408320662833,8.47838923756774,0.391058910344117,7.68200859160772,9.35732929825589,1000,hrr,11,26,0
2012,Stent,ALL,15,AZ- TUCSON,102777,718,798,932.60575262828,0.855667035884207,7.76438308181792,7.4933654589976,0.243229204884717,6.99084803247047,8.03200493578109,1000,hrr,11,26,0
2012,Stent,ALL,65,CA- ALAMEDA CO.,77401,390,431,664.165063935578,0.648935066602368,5.56840350899859,5.70037219780237,0.251682891540409,5.18676237143049,6.26484131458609,1000,hrr,11,26,0
2012,Stent,ALL,25,CA- BAKERSFIELD,69635,821,950,622.572873412185,1.52592578406647,13.6425648021828,13.3657337583739,0.397633460340314,12.5418566742509,14.2437314936391,1000,hrr,11,26,0
2012,Stent,ALL,31,CA- CHICO,46232,234,247,414.148718901795,0.596404114577425,5.34261983042049,5.21999787535847,0.304445966659129,4.60788819936857,5.91341990946761,1000,hrr,11,26,0
2012,Stent,ALL,33,CA- CONTRA COSTA CO.,61827,280,309,541.016690923045,0.571146889151989,4.99781648794216,5.00540619141238,0.260998490863516,4.47724039434415,5.59587802626788,1000,hrr,11,26,0
2012,Stent,ALL,43,CA- FRESNO,82055,650,736,729.930123721916,1.00831569499712,8.96959356529157,8.83267472892223,0.298492641658628,8.21685093258895,9.49465233177355,1000,hrr,11,26,0
2012,Stent,ALL,56,CA- LOS ANGELES,501622,2925,3234,4371.39698213014,0.739809267659809,6.44708565413798,6.48952106513592,0.104702146232978,6.26942792749251,6.71734074335016,1000,hrr,11,26,0
2012,Stent,ALL,58,CA- MODESTO,70074,560,610,627.369812727453,0.972313279384709,8.70508319776237,8.51616880648369,0.316118135610456,7.86626750878297,9.21976414602593,1000,hrr,11,26,0
2012,Stent,ALL,62,CA- NAPA,35180,254,281,315.921433565782,0.889461651361776,7.9874928936896,7.78469459086354,0.425684505231307,6.92555539719286,8.75041298457935,1000,hrr,11,26,0
