HRR #,HRR label,Medicare Enrollees (CMHS 5% Sample) (2006),Total Medicare reimbursements per enrollee (Part A and B) (2006),Total Part A Medicare reimbursements per enrollee (2006),Total Part B Medicare reimbursements per enrollee (2006),Medicare reimbursements for inpatient short stays per enrollee (2006),Medicare reimbursements for inpatient long stays per enrollee (2006),Medicare reimbursements for outpatient services per enrollee (2006),Part B Medicare reimbursements for professional & laboratory services per enrollee (2006),Part B Medicare reimbursements for medical & surgical services per enrollee (2006),Part B Medicare reimbursements for medical care per enrollee (2006),Part B Medicare reimbursements for surgical services per enrollee (2006),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2006)",Part B Medicare reimbursements for durable medical equipment per enrollee (2006),Medicare reimbursements for home health services per enrollee (2006),Medicare reimbursements for hospice services per enrollee (2006),Medicare reimbursements for skilled nursing facilities per enrollee (2006)
1,AL-Birmingham,11325.8885040283,8062.32225234767,4530.91073724014,3532.12839497952,2839.61175386537,365.364073070114,813.379386290585,1883.90627915414,1336.95924847583,937.56550556627,399.63902914885,546.936250275621,240.133338776094,463.902263567961,532.062986458103,580.673674776994
2,AL-Dothan,2397.9126739502,7720.03252579686,4430.06077232022,3292.11150296458,2543.30005632702,379.024494919694,703.98625483812,1677.47528443975,1270.2464493337,873.180579781701,397.620996081349,407.312864382778,232.530662923035,395.932588643097,708.34071927018,646.586047358249
5,AL-Huntsville,3245.49395751953,7812.87628616344,4096.7934120204,3710.47909364435,2693.90936410017,281.86318685105,862.721152958516,1947.50995781431,1446.09881031565,1051.52234380203,394.794267818238,501.728560686977,245.158033359637,411.096464960699,226.661973305132,725.293559580488
6,AL-Mobile,3847.40528869629,7534.21214339556,4110.40330503845,3423.71812764038,2501.71610623859,314.438953422338,912.38174601394,1675.52155707071,1224.38424812099,824.998184642713,399.810892651418,451.16089127176,228.989104471394,407.102254072981,618.554988941424,537.651739554192
7,AL-Montgomery,2087.57662963867,7936.32902599641,4360.54468077852,3575.66740248233,2486.91242843029,512.139007180753,552.941474771079,2223.9971440048,1639.69657783946,1279.41896216776,356.180648323616,584.207025301863,213.097494731649,449.795451851963,730.507197691647,470.19753441888
9,AL-Tuscaloosa,1363.8306427002,8104.22780277058,4769.88647231356,3331.02824929054,3189.17070996167,408.558792970986,723.735653837946,1603.94326849367,1142.9918019316,769.279252301442,375.61308788858,461.115355742764,225.524787355469,649.821041926769,386.318190018942,558.733321248263
10,AK-Anchorage,1886.9967956543,7700.41036867167,4511.94317730084,3202.47056532043,3471.54964209338,441.397536007976,1228.49457158242,1349.53290679202,1007.79738273784,711.318986598895,296.128839869367,342.212940937107,124.374788681195,218.369309742042,75.0544450119166,352.991039890606
11,AZ-Mesa,3072.07458496094,8077.92113206951,4455.32499004787,3623.67096456122,2965.18736132562,251.528586593139,603.01710578365,2247.66843907333,1563.40758645882,1106.77653681087,456.346200141283,683.589644492839,191.059632792391,283.42592874021,534.548639674949,522.805246578756
12,AZ-Phoenix,9807.30615234375,7889.57942745404,4402.72462070696,3489.88552714016,2932.84255198845,375.459884350926,667.874084847392,2081.74867739211,1464.58247422059,1047.83207298619,416.7261922743,616.455037571307,209.751557510736,204.411906138381,512.165221440524,453.577901688278
14,AZ-Sun City,2220.49514770508,7797.97318448952,3866.62641750571,3936.52970182115,2709.0643223435,480.521986530146,596.396666586696,2558.76785657301,1775.17806597739,1242.54230709215,532.253082230881,783.970745489657,249.788322664803,230.680750436252,268.810082397347,257.650377634633
15,AZ-Tucson,4297.73799133301,7527.98878444602,4017.64464486868,3508.00924502525,2779.29463756223,490.206587567704,714.173101082716,2083.24581133977,1511.48418126214,1076.29217764008,435.06926962201,571.6482008141,164.38804228699,227.358752789167,261.970755260782,346.85370372717
16,AR-Fort Smith,2127.66047668457,8144.31880580562,4439.15579172618,3704.83879598927,2530.41316891551,1094.86350321564,756.915041330657,1547.20763300419,1127.58692354411,810.994832392614,316.692573801213,419.629541042743,297.408033501457,961.807393352647,207.586820588764,420.295396395308
18,AR-Jonesboro,1357.74711608887,8193.50092687709,4579.64385715703,3617.19304436065,2861.43760459183,775.373166580658,908.848680099834,1828.47340081471,1353.62819792057,975.656102813644,378.132666316231,475.123342933786,254.591270156438,332.463657874245,,728.915170207607
19,AR-Little Rock,9487.48045349121,7487.223316891,4174.52580587641,3313.67619109101,2579.63122748997,783.291074060922,801.912912714799,1773.00614820076,1309.22509836343,938.849513038582,370.363080667363,463.843536204053,237.028094721276,309.936618833269,244.370903792441,405.255874299452
21,AR-Springdale,2272.49244689941,6920.09869925221,3931.51720577249,2990.64482005765,2403.75127329066,609.757779120975,661.76319387134,1544.24863044001,1128.46593020106,816.626400081298,312.002208923472,415.803007121684,257.569053185329,307.029640392899,273.367719359491,504.014500601656
22,AR-Texarkana,1639.33030700684,8364.85007597799,4713.53009117366,3651.62825164917,2667.46336303472,1031.30828327351,766.514693040913,1599.86660740526,1134.140500033,776.758995682988,357.764425863814,465.737363945961,305.033656300925,747.669658983083,289.1246460031,516.447424949948
23,CA-Orange County,7670.80760192871,9864.24250099165,5052.16072184542,4807.39408572427,3196.45759587529,587.431824772154,850.527334421198,2982.29955674292,2203.17029559065,1653.38077986214,551.328113922437,779.311475132643,183.280012149824,543.595527895545,201.256560522052,837.172284242331
25,CA-Bakersfield,2979.74188232422,8030.77448470575,4344.71150281657,3685.08232784272,3134.34086877099,284.138358684995,690.843747020771,2059.61095957357,1383.57370575326,1009.40781980164,374.590524502321,674.952545408103,321.587349892893,231.137444261304,130.571948575034,662.665003238585
31,CA-Chico,2003.8299407959,7324.31359740814,3993.7370360973,3330.5899287642,2864.46825841034,266.496453502411,1002.62798011294,1576.81916346169,1151.4976670319,790.67357728859,360.202864759845,425.32269075093,251.167191454752,358.470666922731,134.196191059681,557.444333992138
