HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2006),Total Medicare reimbursements per enrollee (Part A and B) (2006),Total Part A Medicare reimbursements per enrollee (2006),Total Part B Medicare reimbursements per enrollee (2006),Medicare reimbursements for inpatient short stays per enrollee (2006),Medicare reimbursements for inpatient long stays per enrollee (2006),Medicare reimbursements for outpatient services per enrollee (2006),Part B Medicare reimbursements for professional & laboratory services per enrollee (2006),Part B Medicare reimbursements for medical & surgical services per enrollee (2006),Part B Medicare reimbursements for medical care per enrollee (2006),Part B Medicare reimbursements for surgical services per enrollee (2006),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2006)",Part B Medicare reimbursements for durable medical equipment per enrollee (2006),Medicare reimbursements for home health services per enrollee (2006),Medicare reimbursements for hospice services per enrollee (2006),Medicare reimbursements for skilled nursing facilities per enrollee (2006)
1001,AL-Alabaster,343.998718261719,9273.76594970569,5055.43813377801,4217.8194347667,3279.2986348534,,1191.61609177255,2086.48928871464,1398.77955966518,895.416381878734,501.320487568828,685.836807667579,277.973655856513,518.288554969396,,
1002,AL-Alexander City,165.999771118164,6993.15405026598,3508.91018746021,3503.81175594707,2249.32258234453,,926.658199177598,1794.22120944193,1181.98086939697,832.719020919227,350.001400011378,615.317257056689,328.51249792831,,,
1003,AL-Andalusia,218.833099365234,6981.54853369451,4073.26395482634,2912.59202664961,2345.50183398278,,526.739484948161,1528.20576017215,986.025208407227,571.702682477707,415.4575976124,542.013779533831,202.682257276544,,,
1004,AL-Anniston,627.332214355469,9275.78815204279,5564.25853282177,3725.10376108835,4028.94853912151,,773.088365844837,2092.46835633139,1552.36662694466,1049.76811384699,503.017140108232,540.360491828165,236.26566988958,598.353539261408,,509.851238982155
1006,AL-Ashland,116.41650390625,6816.09637073494,3659.86250974895,3154.8601672208,,,1019.3499628901,1500.10138661892,947.695861986138,628.688845275829,320.035627955083,551.571404073983,242.323148081802,,,
1007,AL-Athens,329.249130249023,6755.27053578677,3096.0126724514,3632.45154152145,2348.66090261206,,721.316662023886,1989.82655715711,1545.20076928415,1135.04126948674,410.792752394355,446.196503185914,182.964490456183,394.110355333946,,
1008,AL-Atmore,86.6663818359375,6013.70622800552,,2623.88322363949,,,581.745656179348,1402.94551941165,1010.52944669774,649.197214173841,364.088634097096,392.282542324947,,,,
1010,AL-Bessemer,374.665832519531,7867.82999917588,4834.82130463592,3042.08507648135,2324.35325812706,,885.748683151102,1680.09692453666,1255.06833088502,834.264043460328,421.982617256379,425.055408151522,154.301972710909,346.653925212524,,
1011,AL-Birmingham,3180.65747070313,7345.37535657024,3977.6166854254,3368.54142307883,2381.94865908696,433.661607939798,794.759985661598,1888.87108825825,1340.29280752739,936.338230165193,404.646356493976,548.957036618642,193.872043968301,356.090880987235,458.052856676694,513.606330255843
1012,AL-Boaz,389.499252319336,8582.23882620347,4822.28483618385,3764.77819273843,3242.99110739891,,1077.24050094466,1872.30232061559,1317.06987984492,940.923741153237,376.11968213957,554.592445771157,267.022997650908,499.862167327471,,
1013,AL-Brewton,133.833129882813,9368.22225389685,5881.81039661733,3539.33900982375,3976.591666813,,979.172683544789,1503.7476155563,1008.87788000153,608.317309273615,396.9135435472,492.876756705782,218.942968807897,,,
1014,AL-Bridgeport,60.083251953125,6582.86041424078,,3529.14737528842,,,766.096405115873,1458.50226112161,1015.01513151333,726.011751764345,289.003177728105,444.247612933303,,,,
1016,AL-Camden,55.91650390625,8512.91750610934,,5590.99850304434,,,1306.98959785548,2044.63345279895,1472.86865350173,994.744021767128,482.860161596529,572.161844322189,,,,
1017,AL-Carrollton,122.916458129883,7362.9005485886,4125.38759341016,3236.69671267301,2231.48650153301,,663.64629144182,1252.78692204069,938.023544227675,664.042832138359,274.46209001979,314.592540726005,275.478188800876,,,
1018,AL-Centre,146.666564941406,7405.69117713717,4344.03285856179,3077.45725546994,3374.50182526648,,575.970297960684,1601.16007711978,1112.48165852412,591.258929622943,513.645720397428,487.57262272309,184.993687113225,,,
1019,AL-Centreville,44.9996643066406,10894.5108553677,,4580.12303125333,,,1451.58782630134,1898.69437431589,1376.76877568329,856.492314721314,524.640639007253,521.921740694737,,,,
1022,AL-Cullman,558.081909179688,9153.61256199677,5457.95776349741,3708.43265631872,3583.9910763956,,971.375612125552,1819.8157351524,1180.49387609548,794.123314408074,384.990233701844,637.475871568685,263.567902879921,517.095355636442,,669.70248374461
1023,AL-Dadeville,67.4998779296875,7518.37633541123,,2472.01944816639,,,586.996116209333,1314.41543662179,835.590133928409,543.881770380497,290.934374353314,478.160094658775,,,,
1024,AL-Decatur,497.749160766602,8615.07880541656,4925.001001276,3695.31254899539,3177.738743241,,742.946123006474,2023.76380582003,1481.11754937052,1067.77016277596,413.445982137149,542.704661700741,286.649716293794,408.620133151771,,692.9676779949
1025,AL-Demopolis,121.16650390625,7928.76848925595,4883.86323397107,3021.42040678939,2923.82509437377,,939.495583520127,1431.14415217858,1005.76744888863,653.234889937961,358.861924147636,426.292612893392,225.496503940565,,,
1026,AL-Dothan,1121.66516113281,7314.81550561933,4062.36269120531,3253.59732449513,2245.77856591428,318.782651970735,631.823525346856,1701.33209990277,1289.89191883153,896.441033774891,393.833058019145,411.640947719921,237.427785919717,404.822885802482,,587.629374668525
1027,AL-Elba,77.4998168945313,8873.83203495157,,3606.85257303522,,,656.203462681709,2378.16003149344,1916.81626666706,1428.02915217044,486.720348764264,459.633415940419,,,,
1028,AL-Enterprise,246.916107177734,7073.47736476954,4077.33554522716,2999.20556263643,2184.12079724562,,508.49613977717,1610.65556043145,1196.42637505095,840.671095856707,355.872504820651,414.31693590489,159.27461778499,,,
1029,AL-Eufaula,90.4995269775391,7210.27236310626,,3512.19176008725,,,591.414439247929,1804.03289259402,1330.58718538851,1054.69918899906,267.249045488852,473.017737313889,,,,
1031,AL-Evergreen,43.4999694824219,9585.51596755437,,2971.32824827362,,,449.007733978204,1579.89141707061,1184.88678531512,855.938131166686,328.377588887324,393.931448797109,,,,
1032,AL-Fairhope,254.582748413086,7233.39977981142,3403.28038394685,3783.81233708946,2052.03092823072,,736.263710404882,2038.70906589895,1529.74453736973,1095.20345278841,434.592492480241,510.33773490668,229.803531943518,,,
1033,AL-Fayette,93.0830841064453,5672.60380408371,,2333.68377742998,,,683.325208634676,1095.89028086677,820.2952036857,488.587702292618,333.227574617991,275.7026080281,,,,
1035,AL-Florala,39.4166259765625,7494.01901185859,,3150.44088556486,,,644.254918719907,1698.42874742067,1272.4969063016,775.542480909495,,427.318186135226,,,,
1036,AL-Florence,668.248580932617,7761.80178588526,4137.17997615481,3621.85115649676,3001.50395182462,,630.388640903104,2053.03238641685,1484.24467868989,1118.69640986318,365.999156089066,568.695818203216,249.454367410302,599.638555145135,,464.548722881116
1037,AL-Foley,362.666091918945,6994.30781990161,3201.00132809035,3760.23952683649,2194.52764501144,,1024.36818045554,1914.76545799811,1434.18904510622,953.705125553073,476.960589253995,481.522490880695,176.575251958817,350.150978428979,,
1038,AL-Fort Payne,291.166473388672,7996.7318598973,4229.92323477983,3759.24990239081,2805.87684339449,,918.893370592138,1907.71098900465,1347.22970702381,980.039476448662,367.7428294552,559.687454799127,288.668599764332,,,
1039,AL-Gadsden,669.081604003906,9116.48981828364,5221.94547327871,3899.97776639079,3259.50848207467,,780.314970517909,2132.26963072792,1576.07903775904,1143.42662002367,432.617429992333,556.284491286768,294.070468189498,435.083080971914,,600.264359535459
1040,AL-Geneva,135.999862670898,8303.83211824191,5004.28152013522,3314.90396843712,3004.39159168119,,695.689046087437,1578.11336800551,1134.96611210959,705.125598666603,427.181841105254,442.981581929455,312.484268965511,,,
1044,AL-Greenville,161.833221435547,7987.32312386805,4557.33177701678,3435.01654133533,2326.76509703329,,439.861566609741,1785.94418102858,1418.16578220878,1122.42594488985,292.68596869113,368.749359518044,271.419842532797,,,
1045,AL-Grove Hill,58.8332824707031,4767.79401336827,,2080.05365127374,,,629.036738125351,987.93024558045,670.932688803526,370.87606727357,303.244854280278,316.991916233635,,,,
