year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2010,IDF,ALL,1,AL- BIRMINGHAM,230032,730,746,735.363228985313,1.01446464902707,3.2430270571051,3.28391828589674,0.0957491988536839,3.05602377781056,3.52880739565878,1000,hrr,11,26
2010,IDF,ALL,2,AL- DOTHAN,49207,120,121,158.655215478696,0.762660084226777,2.45899973580995,2.47106224836828,0.178564808768576,2.06761513570752,2.95323270267193,1000,hrr,11,26
2010,IDF,ALL,5,AL- HUNTSVILLE,70568,151,155,228.036946843709,0.679714415340919,2.196462986056,2.19606129785765,0.140219706238027,1.87603951845981,2.57067357936444,1000,hrr,11,26
2010,IDF,ALL,6,AL- MOBILE,78638,248,253,254.82513897274,0.992837680850102,3.21727409140619,3.21721466176017,0.160853365553501,2.84392389935679,3.63950321673009,1000,hrr,11,26
2010,IDF,ALL,7,AL- MONTGOMERY,43189,152,154,138.426412772605,1.11250444850419,3.56572275347889,3.61823981181175,0.231839053478849,3.08925894965678,4.23779927455872,1000,hrr,11,26
2010,IDF,ALL,9,AL- TUSCALOOSA,28437,85,86,92.1847846079513,0.932908834855402,3.02422899743292,3.03427474991667,0.260085598730265,2.45599951545742,3.74870727784616,1000,hrr,11,26
2010,IDF,ALL,10,AK- ANCHORAGE,49944,188,193,163.799746933899,1.178267998655,3.8643280474131,3.79300413354022,0.217091912487867,3.29357987196883,4.3681589383934,1000,hrr,11,26
2010,IDF,ALL,11,AZ- MESA,73659,380,388,237.307725925952,1.63500787210387,5.26751652886952,5.26408918512555,0.212610781283502,4.76491320814282,5.81555922185545,1000,hrr,11,26
2010,IDF,ALL,12,AZ- PHOENIX,240985,835,857,793.243770099174,1.08037406949046,3.55623794012075,3.4779664792959,0.0946904039901903,3.25206080943823,3.71956477443467,1000,hrr,11,26
2010,IDF,ALL,14,AZ- SUN CITY,44802,194,198,149.499519852805,1.32441896933815,4.41944556046605,4.26372207222644,0.2409395727102,3.70895112186095,4.90147357349631,1000,hrr,11,26
2010,IDF,ALL,15,AZ- TUCSON,99043,229,230,328.349136671427,0.700473899007559,2.32222368062357,2.25529236017251,0.118256242705963,1.98166272643631,2.56670500080477,1000,hrr,11,26
2010,IDF,ALL,16,AR- FORT SMITH,42105,135,137,134.762639273174,1.01660223292518,3.2537703360646,3.27229745578081,0.222234044664983,2.76756230419108,3.86908385870624,1000,hrr,11,26
2010,IDF,ALL,18,AR- JONESBORO,29631,122,122,93.0140394743976,1.31162995059021,4.11730957443218,4.22229419540127,0.303845005541708,3.53554378044064,5.04244025237254,1000,hrr,11,26
