year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2008,IDF,ALL,0,NOT FOUND,3965,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1001,AL-Autauga,4067,14,14,12.183103697731,1.14913246635234,-3.44234079173838,-3.73709271175279,-0.741189109928137,-2.21324926775391,-6.31011704813933,1000,county,11,26
2008,IDF,ALL,1003,AL-Baldwin,21518,73,76,67.7925063376983,1.12106785994041,3.53192675899247,3.64190217120277,0.3100901024508,2.90844060234425,4.56033085699631,1000,county,11,26
2008,IDF,ALL,1005,AL-Barbour,2743,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1007,AL-Bibb,1908,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1009,AL-Blount,3618,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1011,AL-Bullock,1087,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1013,AL-Butler,2849,11,11,8.51733010092677,1.29148452269134,-3.86100386100386,-4.21933999173994,-0.944119539895065,-2.33654585738353,-7.61929405735336,1000,county,11,26
2008,IDF,ALL,1015,AL-Calhoun,15632,66,67,46.9157159791012,1.4280928810688,4.28607983623337,4.64752601659327,0.421423669944568,3.65770129269136,5.90521104554666,1000,county,11,26
2008,IDF,ALL,1017,AL-Chambers,4681,16,17,13.7848620906887,1.23323685707984,-3.63170262764367,-4.02046664390867,-0.723643772684314,-2.49927400750441,-6.46753896781511,1000,county,11,26
2008,IDF,ALL,1019,AL-Cherokee,3132,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1021,AL-Chilton,3290,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1023,AL-Choctaw,2147,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1025,AL-Clarke,3514,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1027,AL-Clay,2115,13,13,6.63776726091118,1.95848987905241,-6.14657210401891,-6.3700589435521,-1.3110900563578,-3.69871621780959,-10.9707391848403,1000,county,11,26
2008,IDF,ALL,1029,AL-Cleburne,1988,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1031,AL-Coffee,6244,12,12,19.0769074516023,0.629032773285908,-1.92184497117233,-2.04663585371769,-0.43843717563835,-1.16227704765268,-3.60388973195523,1000,county,11,26
2008,IDF,ALL,1033,AL-Colbert,8547,24,24,25.8959469633802,0.926785957429503,-2.80800280800281,-3.01613593582533,-0.456898735132691,-2.02155709826769,-4.50003415247205,1000,county,11,26
2008,IDF,ALL,1035,AL-Conecuh,1850,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1037,AL-Coosa,1427,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1039,AL-Covington,6202,20,20,18.7674320729137,1.06567589653703,-3.22476620445018,-3.46532413712264,-0.575037092446004,-2.23561655318039,-5.3714360623433,1000,county,11,26
2008,IDF,ALL,1041,AL-Crenshaw,1914,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1043,AL-Cullman,10639,20,20,32.1089841764799,0.62287862767861,-1.87987592818874,-2.02206505887695,-0.335545263153603,-1.30450824440304,-3.13432062991837,1000,county,11,26
2008,IDF,ALL,1045,AL-Dale,5914,13,13,17.9205305758751,0.725424950168651,-2.19817382482245,-2.36029717122457,-0.485795710106868,-1.37048844718832,-4.06497606595671,1000,county,11,26
2008,IDF,ALL,1047,AL-Dallas,5046,21,21,15.369528493785,1.36633989835744,-4.16171224732461,-4.47855960644186,-0.72549050929741,-2.91958387780721,-6.8699845553049,1000,county,11,26
2008,IDF,ALL,1049,AL-DeKalb,8055,41,43,24.2365771055057,1.77417792177559,5.3382991930478,5.76024344148616,0.651949377076348,4.27182578325284,7.76726537754978,1000,county,11,26
2008,IDF,ALL,1051,AL-Elmore,6843,19,19,20.6635997193364,0.91949129184013,-2.77655998830922,-2.98917931669246,-0.50890988162596,-1.9066066640532,-4.68643751005619,1000,county,11,26
2008,IDF,ALL,1053,AL-Escambia,5104,21,22,15.6058038289384,1.40973193314174,-4.31034482758621,-4.59725831977892,-0.72740857634396,-3.02691779251849,-6.98227884186827,1000,county,11,26
2008,IDF,ALL,1055,AL-Etowah,14468,35,35,43.5975671689497,0.802797088754234,2.41913187724634,2.61013773326216,0.327427873695808,1.87399566552301,3.63545077074529,1000,county,11,26
2008,IDF,ALL,1057,AL-Fayette,2276,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1059,AL-Franklin,4604,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1061,AL-Geneva,4181,11,11,12.6011792565392,0.872934173545042,-2.6309495336044,-2.83816756028014,-0.635032774026243,-1.57174545450176,-5.12499977471225,1000,county,11,26
2008,IDF,ALL,1063,AL-Greene,1178,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1065,AL-Hale,2005,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1067,AL-Henry,2336,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1069,AL-Houston,12492,45,45,38.113512686463,1.18068361660044,3.60230547550432,3.84541463027757,0.425454266554448,2.87098660482425,5.15056867695069,1000,county,11,26
2008,IDF,ALL,1071,AL-Jackson,8109,20,20,24.5149818954376,0.815827647163064,-2.46639536317672,-2.64944661293772,-0.439654163812517,-1.70925501600467,-4.10679933016386,1000,county,11,26
2008,IDF,ALL,1073,AL-Jefferson,51622,143,147,154.803941549091,0.949588224492227,2.84762310642749,3.0953056316353,0.18957219032352,2.63299881504151,3.63878513674232,1000,county,11,26
2008,IDF,ALL,1075,AL-Lamar,2605,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1077,AL-Lauderdale,13575,21,22,41.316051335396,0.53248070154159,-1.62062615101289,-1.73054811679422,-0.27380599456232,-1.13944628004007,-2.62829133501118,1000,county,11,26
2008,IDF,ALL,1079,AL-Lawrence,3625,12,12,11.0533013760993,1.08564849466132,-3.31034482758621,-3.53253921784472,-0.756753152635588,-2.00611497145926,-6.22039788503936,1000,county,11,26
2008,IDF,ALL,1081,AL-Lee,10233,27,27,31.1411799863746,0.867019169209821,2.63852242744063,2.82520811777703,0.40351501351952,1.93739027368485,4.11987249919043,1000,county,11,26
2008,IDF,ALL,1083,AL-Limestone,7928,14,15,24.1637570930345,0.620764392815549,-1.8920282542886,-2.01848888435631,-0.386760480623877,-1.21684693829914,-3.34824146573839,1000,county,11,26
2008,IDF,ALL,1085,AL-Lowndes,946,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1087,AL-Macon,1880,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1089,AL-Madison,32984,62,63,101.315297060672,0.621821203981398,1.91001697792869,2.02347989475606,0.189219699091856,1.58064118976918,2.59038604775313,1000,county,11,26
2008,IDF,ALL,1091,AL-Marengo,2847,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1093,AL-Marion,4419,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2008,IDF,ALL,1095,AL-Marshall,12489,38,38,37.611653556548,1.01032516272831,3.0426775562495,3.2801771378204,0.394917350117771,2.38668264682164,4.50816620710264,1000,county,11,26
2008,IDF,ALL,1097,AL-Mobile,31113,104,107,93.8317891606147,1.1403384818427,3.43907691318741,3.71768109475886,0.26683655551095,3.07567611738838,4.49369575820724,1000,county,11,26
2008,IDF,ALL,1099,AL-Monroe,2881,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
