year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2009,IDF,ALL,1,AL- BIRMINGHAM,225369,730,743,722.990128983791,1.02767654801088,3.2968154448926,3.34640862258558,0.097302421572421,3.11372084640577,3.59648511273633,1000,hrr,11,26
2009,IDF,ALL,2,AL- DOTHAN,48794,138,141,158.157596358533,0.891515825015207,2.88969955322376,2.9053889514318,0.193575411402158,2.46311687534288,3.42707446958922,1000,hrr,11,26
2009,IDF,ALL,5,AL- HUNTSVILLE,67710,162,166,219.463037527114,0.756391608675748,2.45163195982868,2.4585495497123,0.150969836094334,2.11144132917117,2.86272026832176,1000,hrr,11,26
2009,IDF,ALL,6,AL- MOBILE,76250,249,252,248.221212554218,1.01522346703127,3.30491803278688,3.30892721100527,0.164975660948708,2.92427580154051,3.74417463700352,1000,hrr,11,26
2009,IDF,ALL,7,AL- MONTGOMERY,38936,133,135,124.416070246546,1.08506883180349,3.46722827203616,3.55001905291828,0.241773276314608,2.99860982825431,4.20282597533525,1000,hrr,11,26
2009,IDF,ALL,9,AL- TUSCALOOSA,26411,67,68,85.8883940628804,0.791725130524806,2.57468479042823,2.58878934069615,0.248330723981635,2.04097990361137,3.28363363041625,1000,hrr,11,26
2009,IDF,ALL,10,AK- ANCHORAGE,47587,175,185,157.966519071928,1.17113424469247,3.88761636581419,3.79480087302483,0.220778613736833,3.28520538269764,4.38344395201406,1000,hrr,11,26
2009,IDF,ALL,11,AZ- MESA,69640,336,342,226.434898319162,1.51036789178118,4.91097070649052,4.89470845156208,0.20953619042215,4.40195709962381,5.44261797277414,1000,hrr,11,26
2009,IDF,ALL,12,AZ- PHOENIX,227831,759,782,757.962673212279,1.03171307458433,3.43236872945297,3.34315884076329,0.0948117307629383,3.11622817556372,3.58661510162102,1000,hrr,11,26
2009,IDF,ALL,14,AZ- SUN CITY,44221,185,189,148.794510402296,1.27020815142306,4.27398747201556,4.11656156275922,0.236955016942494,3.56921918985151,4.7478392888198,1000,hrr,11,26
2009,IDF,ALL,15,AZ- TUCSON,95673,244,248,319.598313365605,0.775974057523577,2.59216288817117,2.51486323810481,0.126394567506157,2.22030962740124,2.84849330396029,1000,hrr,11,26
2009,IDF,ALL,16,AR- FORT SMITH,41929,135,135,135.167681344456,0.998759456825864,3.21972858880488,3.23610576546536,0.220339721805859,2.73356957046931,3.83102761986049,1000,hrr,11,26
2009,IDF,ALL,18,AR- JONESBORO,29644,124,127,93.5361322332401,1.35776407435059,4.2841721764944,4.39976212167269,0.308843762486213,3.69715686030435,5.23589002542679,1000,hrr,11,26
2009,IDF,ALL,19,AR- LITTLE ROCK,193306,741,768,625.565592181267,1.22768900591556,3.97297548963819,3.99142382870373,0.1141541970986,3.71827749748354,4.2846356118192,1000,hrr,11,26
2009,IDF,ALL,21,AR- SPRINGDALE,47307,148,153,153.689425940909,0.995514161519649,3.23419367112689,3.2242679598936,0.206235261714442,2.75155573565874,3.77819127647347,1000,hrr,11,26
2009,IDF,ALL,22,AR- TEXARKANA,32508,105,110,104.570497665683,1.05192193262458,3.38378245354989,3.42507692255607,0.258324869973267,2.84107999425764,4.12911707841281,1000,hrr,11,26
2009,IDF,ALL,23,CA- ORANGE CO.,179364,498,508,578.630382977244,0.877935232827168,2.83222943288508,2.84438018454302,0.0999614377492062,2.60710056345023,3.10325529733846,1000,hrr,11,26
2009,IDF,ALL,25,CA- BAKERSFIELD,65697,154,155,213.863627092272,0.724760924087036,2.35931625492793,2.3493099646448,0.149293247593544,2.00694292840959,2.75008184430692,1000,hrr,11,26
2009,IDF,ALL,31,CA- CHICO,42278,113,115,138.991605146686,0.827388099293003,2.72009082738067,2.68023095620936,0.197717593047105,2.23236112229675,3.21795515379345,1000,hrr,11,26
2009,IDF,ALL,33,CA- CONTRA COSTA CO.,56052,151,158,180.740228095778,0.874182807361915,2.81881110397488,2.83693924482863,0.178554435902318,2.42716805301907,3.31589082545724,1000,hrr,11,26
2009,IDF,ALL,43,CA- FRESNO,77714,160,162,254.859723758095,0.635643787143729,2.08456648737679,2.06146001670202,0.128141454166685,1.76710689233502,2.40484456197538,1000,hrr,11,26
2009,IDF,ALL,56,CA- LOS ANGELES,546165,1276,1296,1758.56591972299,0.736964128250675,2.37290928565543,2.39464920250858,0.052797420693671,2.26729724920367,2.52915439521175,1000,hrr,11,26
2009,IDF,ALL,58,CA- MODESTO,64505,178,182,210.51909289003,0.864529660951333,2.82148670645686,2.802398861634,0.164361779296663,2.42323936184093,3.24088470307832,1000,hrr,11,26
2009,IDF,ALL,62,CA- NAPA,31605,117,122,104.604867425033,1.16629372038957,3.86014871064705,3.77835929910691,0.270619778645968,3.16376859305415,4.5123398166635,1000,hrr,11,26
2009,IDF,ALL,65,CA- ALAMEDA CO.,76386,197,202,246.178863613293,0.820541605542988,2.64446364517058,2.67113411257808,0.148708674420317,2.32684575033669,3.06636460381866,1000,hrr,11,26
2009,IDF,ALL,69,CA- PALM SPR/RANCHO MIR.,39902,156,160,136.449936703045,1.17259123650755,4.00982406896897,3.79985708611561,0.237698774827247,3.25410013051321,4.43714492357241,1000,hrr,11,26
2009,IDF,ALL,73,CA- REDDING,48864,115,119,160.326487155478,0.74223543540001,2.43533071381794,2.40403092769251,0.174339293781836,2.00852420713113,2.87741849502379,1000,hrr,11,26
2009,IDF,ALL,77,CA- SACRAMENTO,167304,441,451,544.20424608121,0.828732967902457,2.69569167503467,2.68776114051161,0.100223588766801,2.45048149879796,2.94801652327835,1000,hrr,11,26
2009,IDF,ALL,78,CA- SALINAS,37401,84,86,122.673333684815,0.701048854031799,2.29940375925777,2.27406407910985,0.193962960730826,1.84072670306488,2.80941620898269,1000,hrr,11,26
2009,IDF,ALL,79,CA- SAN BERNARDINO,114107,308,311,368.857287705322,0.843144517856066,2.72551201942037,2.73897268835656,0.122928945852693,2.45061762823437,3.06125741573491,1000,hrr,11,26
2009,IDF,ALL,80,CA- SAN DIEGO,205412,561,573,673.822869511958,0.85037184982311,2.7895157050221,2.75782250675481,0.0912744618603362,2.54062072009084,2.99359322649759,1000,hrr,11,26
2009,IDF,ALL,81,CA- SAN FRANCISCO,96884,205,208,315.772264790407,0.658702562551082,2.146897320507,2.14027134742007,0.11742382069029,1.86814695942534,2.45203484526527,1000,hrr,11,26
2009,IDF,ALL,82,CA- SAN JOSE,96990,208,215,314.549169765831,0.68351793826084,2.21672337354366,2.2151142928665,0.119544260760008,1.93777485276153,2.53214728401952,1000,hrr,11,26
2009,IDF,ALL,83,CA- SAN LUIS OBISPO,30904,40,41,100.90041200752,0.406341254552502,1.3266891017344,1.31625796383621,0.162573305703728,0.96914334593618,1.78769738721019,1000,hrr,11,26
2009,IDF,ALL,85,CA- SAN MATEO CO.,50759,102,102,164.09098008415,0.621606379264063,2.00949585295219,2.0154931180466,0.157857733335457,1.65986291688235,2.44731806920724,1000,hrr,11,26
2009,IDF,ALL,86,CA- SANTA BARBARA,40996,96,98,134.638102321288,0.727877163376393,2.390477119719,2.35917335592777,0.188510858564049,1.935291529976,2.87589690602766,1000,hrr,11,26
2009,IDF,ALL,87,CA- SANTA CRUZ,22356,54,55,71.3340839601606,0.771019924090102,2.46018965825729,2.49735625200372,0.266329265694338,1.91727361041079,3.25294637946109,1000,hrr,11,26
2009,IDF,ALL,89,CA- SANTA ROSA,36936,142,143,117.062834370336,1.22156618511055,3.87156162009963,3.95716456405716,0.261792559783767,3.35869438261089,4.66227337268388,1000,hrr,11,26
2009,IDF,ALL,91,CA- STOCKTON,38109,106,109,123.554501957326,0.882201767424446,2.86021674670025,2.86331206371116,0.216941313391712,2.3730739024248,3.45482539158035,1000,hrr,11,26
2009,IDF,ALL,96,CA- VENTURA,64797,191,191,210.730581004428,0.906370585083648,2.94766733027764,2.93690903951592,0.168150329461101,2.54835421011824,3.38470793115928,1000,hrr,11,26
2009,IDF,ALL,101,CO- BOULDER,17603,37,37,55.9960235771694,0.660761204748932,2.10191444640118,2.13992078038528,0.278222499835113,1.55040077105874,2.95359821267223,1000,hrr,11,26
2009,IDF,ALL,102,CO- COLORADO SPRINGS,67817,181,186,220.821192353728,0.842310459505403,2.74267514045151,2.73121580714888,0.158455565550414,2.36540076368005,3.15360504645077,1000,hrr,11,26
2009,IDF,ALL,103,CO- DENVER,141026,264,271,456.249803121618,0.593972859047487,1.9216314722108,1.92647648049654,0.0926165578113838,1.71006720795511,2.1702723803144,1000,hrr,11,26
2009,IDF,ALL,104,CO- FORT COLLINS,29507,48,49,95.781642979236,0.511580282775296,1.66062290303996,1.65710605422844,0.187226452109289,1.25236176472489,2.1926575469699,1000,hrr,11,26
2009,IDF,ALL,105,CO- GRAND JUNCTION,28484,45,47,94.3588197668981,0.498098642141855,1.65004915040022,1.61267511758229,0.18604551893564,1.21161282870938,2.14649512884357,1000,hrr,11,26
2009,IDF,ALL,106,CO- GREELEY,31333,64,64,101.891803657012,0.628117254803308,2.0425749210098,2.0342733570041,0.201121873875415,1.59215459450451,2.59916223292663,1000,hrr,11,26
2009,IDF,ALL,107,CO- PUEBLO,17941,23,23,58.5231458639858,0.393006897705987,-1.28197982275236,-1.27344402435094,-0.209983867567963,-0.846215229422454,-1.91636787754566,1000,hrr,11,26
2009,IDF,ALL,109,CT- BRIDGEPORT,62938,193,196,205.086403073192,0.95569475627329,3.11417585560393,3.10511072888711,0.175493998503925,2.69922490010918,3.57203011807569,1000,hrr,11,26
2009,IDF,ALL,110,CT- HARTFORD,162081,391,401,522.761355511691,0.767080419721331,2.47407160617222,2.48904458345322,0.0984120123143801,2.25669211703786,2.74532041462077,1000,hrr,11,26
2009,IDF,ALL,111,CT- NEW HAVEN,152552,518,525,491.714827835445,1.06769202448313,3.4414494729666,3.46472948924682,0.119768650052782,3.18023333622864,3.77467599528158,1000,hrr,11,26
2009,IDF,ALL,112,DE- WILMINGTON,87416,337,347,285.01190583725,1.21749299904035,3.96952502974284,3.96515530254045,0.168516635998257,3.56871744448262,4.40563222442062,1000,hrr,11,26
2009,IDF,ALL,113,DC- WASHINGTON,233032,680,691,759.289523603085,0.910061285609436,2.96525799031893,2.97831250069326,0.0899408543978739,2.76352427072694,3.20979462556065,1000,hrr,11,26
2009,IDF,ALL,115,FL- BRADENTON,43855,171,173,147.415539182723,1.17355335101793,3.94481815072398,3.80523334815301,0.228916905312407,3.27811610869849,4.41711042371975,1000,hrr,11,26
2009,IDF,ALL,116,FL- CLEARWATER,59189,183,188,192.078482878351,0.97876658115353,3.17626586021051,3.17250553019296,0.18308516070997,2.74967313778799,3.66035918989325,1000,hrr,11,26
2009,IDF,ALL,118,FL- FORT LAUDERDALE,280235,1002,1021,928.915695869112,1.09913095939749,3.64337074241262,3.56730287753267,0.0885971913464899,3.35432871174977,3.79379927061906,1000,hrr,11,26
2009,IDF,ALL,119,FL- FORT MYERS,181311,762,779,619.860853270673,1.25673366190111,4.29648504503312,4.07407963519299,0.115778231337909,3.79698571552469,4.37139513220439,1000,hrr,11,26
2009,IDF,ALL,120,FL- GAINESVILLE,66027,208,212,218.753856273353,0.969125772736487,3.21080769988035,3.1506485555643,0.171229522990583,2.75358349019183,3.60497016198623,1000,hrr,11,26
2009,IDF,ALL,122,FL- HUDSON,52567,203,204,177.820521425903,1.14722416942752,3.88076169459927,3.71839940477056,0.206028352958424,3.24125238088245,4.26578757487367,1000,hrr,11,26
2009,IDF,ALL,123,FL- JACKSONVILLE,153309,658,668,493.951390744165,1.35235979190912,4.35721320992244,4.40085990822231,0.134922612668275,4.07883168721498,4.74831260934491,1000,hrr,11,26
2009,IDF,ALL,124,FL- LAKELAND,33921,170,170,112.523836071252,1.51079101046957,5.01164470387076,4.90513167171895,0.297655583370016,4.22016668370266,5.70127166062324,1000,hrr,11,26
2009,IDF,ALL,127,FL- MIAMI,179124,723,748,561.666762377595,1.33175051490253,4.17587816261361,4.32945231628691,0.125421350668684,4.02948186819013,4.65175374208129,1000,hrr,11,26
2009,IDF,ALL,129,FL- OCALA,111837,481,494,382.004771754975,1.29317756354327,4.41714280604809,4.19277157978921,0.149460979424945,3.83821253148413,4.58008340499337,1000,hrr,11,26
2009,IDF,ALL,130,FL- ORLANDO,365828,1499,1528,1224.38595386841,1.24797250015188,4.17682626808227,4.05189426808826,0.0823964872677307,3.85272818399106,4.26135620674885,1000,hrr,11,26
2009,IDF,ALL,131,FL- ORMOND BEACH,52149,237,244,175.770014817411,1.38817761524038,4.67890084181864,4.50594002777574,0.228299370858932,3.97416735775327,5.10886777183684,1000,hrr,11,26
2009,IDF,ALL,133,FL- PANAMA CITY,28099,130,133,92.9196123985496,1.43134475668644,4.7332645289868,4.64724709034771,0.318790562652702,3.92061702114091,5.50854760928946,1000,hrr,11,26
2009,IDF,ALL,134,FL- PENSACOLA,91779,345,351,302.14584515492,1.16169063923428,3.82440427548786,3.77449594957138,0.159493879918637,3.39917290331743,4.19126066209418,1000,hrr,11,26
2009,IDF,ALL,137,FL- SARASOTA,86391,295,306,292.126429063261,1.04749166647204,3.54203562871132,3.39507462263953,0.153656038267115,3.03480813853749,3.79810886458402,1000,hrr,11,26
2009,IDF,ALL,139,FL- ST PETERSBURG,41674,93,95,135.353195457354,0.701867434152538,2.27959879061285,2.27887109257846,0.184939328188676,1.86364169086373,2.78661584039949,1000,hrr,11,26
2009,IDF,ALL,140,FL- TALLAHASSEE,71766,196,197,230.841026545572,0.853401160738247,2.74503246662765,2.78566815028211,0.157064383055695,2.42234742085234,3.20348228197824,1000,hrr,11,26
2009,IDF,ALL,141,FL- TAMPA,89561,338,344,290.4697900219,1.18428839010785,3.84095755965208,3.84598733145671,0.164141436313929,3.45992645316336,4.27512513747272,1000,hrr,11,26
2009,IDF,ALL,142,GA- ALBANY,21504,35,35,68.3165942987744,0.51232062076941,1.62760416666667,1.67953776518033,0.22454262542668,1.20580516792358,2.33938879987095,1000,hrr,11,26
