GEOID,HRR name,State,Total* Medicare beneficiaries age 65-99,Percent of U.S. population age 75 and older (2010),Percent of Medicare beneficiaries whose race was non-Hispanic white,Percent of Medicare beneficiaries whose race was black,Percent of Medicare beneficiaries whose race was Hispanic,Percent of Medicare beneficiaries receiving fee-for-service care,Percent of Medicare beneficiaries living in nursing homes,Percent of Medicare beneficiaries eligible for Medicaid
1,Birmingham,AL,313857,6.1541135732,83.0279394756211,15.8530795872005,0.389030673204676,75.6545178218106,2.80701083614512,6.55043538936522
2,Dothan,AL,57000,6.6501551286,82.6929824561404,15.8666666666667,0.668421052631579,87.5087719298246,3.66491228070175,9.30350877192982
5,Huntsville,AL,84969,5.6504050739,88.1674493050407,9.84829761442408,0.672009791806424,88.1344961103461,2.63272487613129,5.2230813590839
6,Mobile,AL,114046,5.7960784408,80.0106974378759,18.2522841660383,0.665520930150992,68.9449871104642,2.01585325219648,5.78100064886099
7,Montgomery,AL,58287,5.5049252831,70.7396160378815,27.896443460806,0.372295709163278,77.0892308748091,2.7965069397979,7.87825758745518
9,Tuscaloosa,AL,32781,5.7662374416,75.9738873127726,23.1109484152405,0.240993258289863,90.9795308257832,3.63625270736097,9.0692779353894
10,Anchorage,AK,56984,2.7579759261,75.5808648041556,2.05496279657448,2.32345921662221,99.0225326407413,1.04239786606767,14.326828583462
11,Mesa,AZ,147951,5.2042898225,87.6276605092227,2.06149333225189,7.05503849247386,56.1469675771032,0.31023784901758,5.86815905265933
12,Phoenix,AZ,391524,4.953984692,82.1962382893514,2.51989660914784,10.7107099437072,67.1606338308763,0.664327091059552,9.38844106619262
14,Sun City,AZ,84492,17.092543974,93.7248496899115,1.47943000520759,3.29025233158169,53.5044737963358,0.244993608862378,3.68082185295649
15,Tucson,AZ,181840,7.0709553113,80.163330400352,1.81808183018038,15.2386713594369,57.8827540695117,0.48614166300044,8.28090629124505
16,Fort Smith,AR,53694,6.3272723411,90.6432748538012,1.64822885238574,1.01501098819235,78.8691473907699,3.75460945357023,12.3067754311469
18,Jonesboro,AR,33891,6.479012387,97.3060694579682,1.70546752825234,0.410138384821929,86.1644684429495,4.59414003717801,13.0270573308548
19,Little Rock,AR,227671,6.5491670677,87.2653961198396,11.2403424239363,0.631613161096495,86.5938130020951,3.65176065462883,9.91738078191777
21,Springdale,AR,65715,5.3275807382,95.349615765046,0.313474853534201,1.88693601156509,76.6826447538614,3.15453092901164,7.99513048771209
22,Texarkana,AR,37749,6.5799151344,82.3306577657686,14.6838326843095,0.837108267768683,86.7493178627248,4.12196349572174,11.4969932978357
23,Orange County,CA,377857,5.1381064683,67.3471710197244,1.29493432700731,13.4106288887066,52.3676946569734,1.03663555260323,16.8190611792292
25,Bakersfield,CA,102141,3.9169644494,67.0054140844519,2.81865264683134,25.5509540732908,68.6345346139161,2.0471700884072,22.0499113969904
31,Chico,CA,46593,7.3670329376,91.3248771274655,0.746893310153886,5.23683815165368,97.2592449509583,2.19560878243513,13.3238898546992
33,Contra Costa County,CA,127748,5.5739438106,75.1996117356045,4.87913705106929,9.36453016876976,52.5252841531766,1.0356326517832,9.27998872780787
43,Fresno,CA,118936,4.5883726803,63.8486244703034,3.47665971614986,26.5285531714536,70.8061478442187,1.93885787314186,21.1021053339611
56,Los Angeles,CA,1011029,5.0437979221,48.0603900188719,9.46164748983461,25.3591143280757,54.0140332414137,1.83664365710578,26.0917342628154
58,Modesto,CA,99190,5.0415060859,73.7473535638673,2.21796552071781,19.2287528984777,70.1844944046779,1.85905837281984,18.2276439157173
62,Napa,CA,44064,7.3530218725,88.7459150326797,0.991739288307916,6.8287037037037,80.1811002178649,2.12418300653595,12.6248184458969
65,Alameda County,CA,165729,5.2069887321,53.4420650580164,12.6175865418846,11.1941784479482,52.2811336579597,1.47107627512385,17.8248827905798
69,Palm Springs/Rancho Mirage,CA,68421,10.824622064,87.6280674062057,1.77430905716081,7.99608307391006,58.9848146037035,0.745385188757838,8.59239122491633
73,Redding,CA,55416,7.0387285402,92.650137144507,0.586473220730475,2.89266637794139,93.7057889418219,1.80814205283673,11.538183918002
77,Sacramento,CA,321436,5.8044791632,79.0079518162247,4.15417065916699,8.49469256710512,58.4477158750109,1.2456601002999,11.5618661257606
78,Salinas,CA,42681,5.2481880687,64.9867622595534,2.82327030763103,22.8696609732668,98.5825074389072,1.84859773669783,15.7845411307139
79,San Bernardino,CA,290983,4.2305270092,63.1339287862178,7.49803253111006,23.2439695789788,40.6497974108453,1.17498273094992,16.6398036998725
80,San Diego,CA,409881,5.3270287393,68.3983888006519,3.16091743701221,19.8689375696849,55.1538129359497,1.18644191850805,14.5356823077918
81,San Francisco,CA,189923,6.4783857658,53.9660809907173,8.44447486612996,9.35063157174223,55.986899954192,1.46269804078495,22.2574411735282
82,San Jose,CA,187957,4.9351180485,56.9646248876073,1.96002277116575,15.1630426108099,60.2691041035982,1.26305484765132,19.5991636384918
83,San Luis Obispo,CA,38155,7.4484382815,90.517625475036,0.558249246494562,5.95727951775652,89.052548814048,1.44148866465732,6.80382649718255
85,San Mateo County,CA,106087,6.5586009921,64.9975963124605,3.01733482896114,11.9731918142657,56.4348129365521,0.760696409550652,12.0071262265876
86,Santa Barbara,CA,57055,6.4929836015,77.9598632898081,1.58794145999474,16.0283936552449,83.7034440452195,1.53711331171676,10.3812111120848
87,Santa Cruz,CA,31251,4.9783988364,79.9526415154715,0.70717737032415,14.8539246744104,91.6994656171002,1.72154491056286,12.5371988096381
89,Santa Rosa,CA,70418,6.5789714858,88.5554829731035,0.88471697577324,6.45573574938226,59.0175807321992,1.20849782726008,9.25473600499872
91,Stockton,CA,59696,4.6475695213,62.2956311980702,6.47949611364245,19.9996649691772,66.3277271508979,1.89962476547842,17.2473867595819
96,Ventura,CA,103616,5.4551734761,73.433639592341,1.4756408276714,18.1497066090179,69.1553428042001,1.27103922174182,11.7443252007412
101,Boulder,CO,33258,4.2911663711,92.092128209754,0.550243550423958,4.71465512057249,62.3519153286427,1.40417343195622,4.149377593361
102,Colorado Springs,CO,97422,4.9628364903,85.8994888218267,2.67803986779167,9.09856090000205,74.1855022479522,1.96772802857671,6.13003223091293
103,Denver,CO,297411,4.5263545115,84.7779671901846,3.7735658734882,8.50136679544469,54.1274532549233,1.56551035435811,5.54384336826815
104,Fort Collins,CO,38778,4.9512287335,92.6685233895508,0.575068337717262,4.85326731651968,84.4009489916963,2.50915467533137,4.26788385166847
105,Grand Junction,CO,46248,5.9245378426,93.9932537623249,0.181629475869227,4.5256011070749,70.4895346825809,1.87251340598512,6.06512714063311
106,Greeley,CO,45073,5.6401400311,90.5819448450292,0.179708472921705,7.88276795420762,76.2518580968651,2.93080114480953,6.37854147715928
107,Pueblo,CO,26435,7.5545260647,73.4102515604312,1.19916777000189,24.3767732173255,67.7813504823151,2.09948931341025,8.31095139020238
109,Bridgeport,CT,89665,6.8712702722,81.5033736686556,8.71466012379412,6.3458428595327,75.5779847209056,2.81826799754642,8.52841130876039
110,Hartford,CT,213411,7.0155588105,88.8342212913111,5.06393766019559,3.66241665143784,76.3957809110121,3.95996457539677,9.16213316089611
111,New Haven,CT,209161,7.0365106964,89.0706202399109,4.88092904508967,3.60009753252279,76.1255683420905,3.76073933477082,8.40883338672123
112,Wilmington,DE,100980,5.7340680373,80.3287779758368,14.8474945533769,1.98158051099228,93.3026341849871,2.77183600713012,5.44662309368192
113,Washington,DC,304910,5.1888496144,64.5888950837952,27.8209963595815,2.40529992456791,90.3788003017284,2.43252107179168,7.95546226755436
115,Bradenton,FL,63195,10.87755442,92.0452567449957,3.60629796661128,2.7897776722842,70.2428989635256,1.81501701083947,4.19969934330248
116,Clearwater,FL,101093,11.901008423,93.0430395774188,2.24051121244794,2.86567813795218,56.7655525110542,2.14357077146786,5.69475631349352
118,Fort Lauderdale,FL,465990,10.027354964,80.7510890791648,9.16607652524732,7.67849095474152,61.6279319298697,1.46698427004871,6.3198781089723
119,Fort Myers,FL,246056,11.116855688,90.4090938648113,3.161475436486,4.85255389017134,75.5080144357382,1.33709399486296,4.03404103130995
