year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,CaoEc,ALL,127,FL- MIAMI,167736,19148,20523,15712.7374930711,1.30613777574086,122.352983259408,120.313846658473,0.801897946954758,118.678016429777,121.972224791301,1000,hrr,11,26,0
2012,CaoEc,ALL,129,FL- OCALA,110599,15787,16624,10279.816729616,1.6171494528795,150.308773135381,147.898896454795,1.09524686151422,145.666343598736,150.165666496045,1000,hrr,11,26,0
2012,CaoEc,ALL,130,FL- ORLANDO,368804,42909,45879,34527.4850699874,1.32876749948637,124.399409984707,122.006664054338,0.544278106518823,120.893853791407,123.12971757317,1000,hrr,11,26,0
2012,CaoEc,ALL,131,FL- ORMOND BEACH,54110,5178,5459,5011.10163005012,1.08938121854563,100.887081870264,99.9233485863035,1.29071837622709,97.3071451635031,102.609891348913,1000,hrr,11,26,0
2012,CaoEc,ALL,133,FL- PANAMA CITY,29034,3377,3725,2660.75272594516,1.39997977402308,128.297857684095,128.529921344539,2.00972536480714,124.467641017235,132.724783291633,1000,hrr,11,26,0
2012,CaoEc,ALL,134,FL- PENSACOLA,96466,8791,9683,8815.29320744973,1.09843198316047,100.377335019592,101.016059958792,0.97978273291592,99.0235550018228,103.048657154456,1000,hrr,11,26,0
2012,CaoEc,ALL,137,FL- SARASOTA,87446,13412,14934,8315.27304687726,1.79597229288921,170.779681174668,164.092219611999,1.28221177905702,161.479650833333,166.747056971183,1000,hrr,11,26,0
2012,CaoEc,ALL,139,FL- ST PETERSBURG,40190,4503,4862,3782.02961825942,1.28555312642888,120.975367006718,118.099930006821,1.61649044131539,114.825986966734,121.467220409407,1000,hrr,11,26,0
2012,CaoEc,ALL,140,FL- TALLAHASSEE,67899,6105,6853,6195.08367920835,1.10619974722855,100.929321492216,103.089363249306,1.18866796959759,100.67659041936,105.559959578287,1000,hrr,11,26,0
2012,CaoEc,ALL,141,FL- TAMPA,92863,7986,8547,8556.63767041095,0.998873661503247,92.0388098596858,91.8010588716098,0.947721586571421,89.8749852528657,93.7684093770691,1000,hrr,11,26,0
2012,CaoEc,ALL,142,GA- ALBANY,20438,1515,1636,1838.48807371034,0.889861633259502,80.0469713279186,84.0376014972689,1.98303820488367,80.0616825432126,88.2109673575989,1000,hrr,11,26,0
2012,CaoEc,ALL,144,GA- ATLANTA,443246,40438,44834,39657.7630115719,1.13052266682106,101.149248949793,104.796706840412,0.472715371920722,103.830260301354,105.77214901244,1000,hrr,11,26,0
2012,CaoEc,ALL,145,GA- AUGUSTA,66568,4243,4594,5990.16449116694,0.766923847713077,69.012137964187,71.6997000523582,1.00969653325446,69.6555461578714,73.8038429265433,1000,hrr,11,26,0
2012,CaoEc,ALL,146,GA- COLUMBUS,30875,3309,3650,2828.91047506858,1.29024938476058,118.218623481781,121.530301882794,1.92030174575422,117.649427722471,125.539193531514,1000,hrr,11,26,0
2012,CaoEc,ALL,147,GA- MACON,68223,7321,8269,6171.54774396073,1.33985838610611,121.205458569691,125.176662968087,1.31415243695555,122.506362090193,127.90516904167,1000,hrr,11,26,0
2012,CaoEc,ALL,148,GA- ROME,31758,2827,3118,2880.37893428908,1.08249646006024,98.1799861452233,99.2697405478165,1.6965424129193,95.845588493274,102.816222878347,1000,hrr,11,26,0
2012,CaoEc,ALL,149,GA- SAVANNAH,87558,8738,9647,7865.00721957947,1.22657230065655,110.178396034628,113.852218765702,1.10641477936978,111.602235548084,116.147563301171,1000,hrr,11,26,0
2012,CaoEc,ALL,150,HI- HONOLULU,88501,2748,2980,8134.964734149,0.366319965406923,33.6719359103287,33.4155834323186,0.584177869874046,32.2370018953539,34.6372537913698,1000,hrr,11,26,0
2012,CaoEc,ALL,151,ID- BOISE,69312,2262,2407,6337.16014288598,0.379823129876569,34.7270313942752,34.6169936719062,0.673359503348992,33.2612154163661,36.0280355326749,1000,hrr,11,26,0
2012,CaoEc,ALL,152,ID- IDAHO FALLS,18667,660,693,1726.86058638929,0.401306281156721,37.1243370654095,36.5763911508925,1.32588495001661,33.9520102224718,39.4036282640378,1000,hrr,11,26,0
2012,CaoEc,ALL,154,IL- AURORA,22942,1783,1907,2041.24842241257,0.934232197836118,83.1226571353849,85.5640921155011,1.86977038268436,81.8086001262018,89.4919830953702,1000,hrr,11,26,0
2012,CaoEc,ALL,155,IL- BLUE ISLAND,99379,9722,10634,9201.98971322741,1.1556196356875,107.004497932159,107.613865097097,0.996293100457422,105.586869011683,109.679774289498,1000,hrr,11,26,0
2012,CaoEc,ALL,156,IL- CHICAGO,187516,14984,16889,17232.8139696517,0.980048878247207,90.0669809509589,93.2551548116711,0.687136079410283,91.8544424565206,94.6772269949302,1000,hrr,11,26,0
2012,CaoEc,ALL,158,IL- ELGIN,75806,4969,5262,6819.60016825769,0.771599488265067,69.4140305516714,70.3906603231783,0.926104867601839,68.5139648146458,72.3187612063856,1000,hrr,11,26,0
2012,CaoEc,ALL,161,IL- EVANSTON,126180,7524,8051,12032.0474875111,0.669129672930289,63.8056744333492,61.1620491310904,0.65070755706632,59.8400298729726,62.5132751747419,1000,hrr,11,26,0
2012,CaoEc,ALL,163,IL- HINSDALE,48983,3873,4106,4446.70019963887,0.923381342491555,83.8250005103811,84.4329485080912,1.25748725549325,81.8892456059044,87.0556657473465,1000,hrr,11,26,0
2012,CaoEc,ALL,164,IL- JOLIET,74350,6951,7517,6780.92974311879,1.10855004914749,101.102891728312,101.616073871036,1.11857780591388,99.3443567714398,103.939738547206,1000,hrr,11,26,0
2012,CaoEc,ALL,166,IL- MELROSE PARK,133655,8938,9601,12353.5734850875,0.777184027891994,71.8341999925181,71.2902492858517,0.694442922318311,69.8780772429833,72.7309600343821,1000,hrr,11,26,0
2012,CaoEc,ALL,170,IL- PEORIA,83224,5797,6473,7701.49277104397,0.84048640860083,77.7780447947707,76.8404506984584,0.911558887081099,74.9907865511143,78.7357372164338,1000,hrr,11,26,0
2012,CaoEc,ALL,171,IL- ROCKFORD,87706,5654,6144,8091.10929236619,0.759351997110798,70.0522199165393,69.4427480157573,0.845547763417808,67.7275779466028,71.2013539858448,1000,hrr,11,26,0
2012,CaoEc,ALL,172,IL- SPRINGFIELD,127148,9498,10681,11834.2143450052,0.902552521748778,84.0044672350332,82.5172586495889,0.762175326125868,80.9665499531583,84.0976672339679,1000,hrr,11,26,0
2012,CaoEc,ALL,173,IL- URBANA,49007,3075,3372,4533.69726153322,0.743763821331918,68.8064970310364,68.0918283009529,1.11905594548024,65.8317114368275,70.4295388980683,1000,hrr,11,26,0
2012,CaoEc,ALL,175,IL- BLOOMINGTON,19631,1216,1316,1801.16083422721,0.730639915654522,67.0368295043554,66.7670988320974,1.75634826326656,63.2553830810086,70.4737726549862,1000,hrr,11,26,0
2012,CaoEc,ALL,179,IN- EVANSVILLE,88175,6359,7441,8177.2060325643,0.909968511294385,84.3889991494188,83.13086728013,0.91984777284258,81.2628598202023,85.0418150436362,1000,hrr,11,26,0
2012,CaoEc,ALL,180,IN- FORT WAYNE,70296,5217,5822,6507.9305404893,0.894600820303511,82.8212131557983,81.7889093166353,1.0230573702952,79.7143711009172,83.9174366531234,1000,hrr,11,26,0
2012,CaoEc,ALL,181,IN- GARY,64783,6651,7244,5950.33659102993,1.21741012280217,111.819458808638,113.117473068983,1.26855204008432,110.54171808011,115.75324624717,1000,hrr,11,26,0
2012,CaoEc,ALL,183,IN- INDIANAPOLIS,287587,19536,21842,26408.5265154351,0.827081359016147,75.9491910274108,75.9130942819879,0.490377834585189,74.9125384447737,76.9270138631648,1000,hrr,11,26,0
2012,CaoEc,ALL,184,IN- LAFAYETTE,22708,1211,1280,2091.36935348275,0.612039187563126,56.3677998943104,55.8337576196025,1.48926180640298,52.8571792004867,58.9779579061572,1000,hrr,11,26,0
2012,CaoEc,ALL,185,IN- MUNCIE,22353,1426,1574,2070.77885583303,0.760100478892912,70.4156041694627,69.5251790645275,1.67232307074738,66.1737911334644,73.0462988618186,1000,hrr,11,26,0
2012,CaoEc,ALL,186,IN- MUNSTER,37286,5227,5677,3492.18460233654,1.62562998422296,152.255538271737,150.109993859424,1.90144397979495,146.254903157846,154.066699782076,1000,hrr,11,26,0
2012,CaoEc,ALL,187,IN- SOUTH BEND,70305,4495,4811,6577.13672897082,0.731473314034756,68.4304103548823,66.9871635826238,0.921729938276516,65.1204848961793,68.9073506132395,1000,hrr,11,26,0
2012,CaoEc,ALL,188,IN- TERRE HAUTE,23744,1805,1947,2187.61349559208,0.890010965795877,81.9996630727763,81.3141907592961,1.75860988259363,77.7811581195683,85.0077033910317,1000,hrr,11,26,0
2012,CaoEc,ALL,190,IA- CEDAR RAPIDS,31556,1829,1971,2942.37302981824,0.669867477721461,62.4603878818608,61.1259639687941,1.31394324763868,58.4859085492496,63.8851915580315,1000,hrr,11,26,0
2012,CaoEc,ALL,191,IA- DAVENPORT,66016,3918,4233,6134.50617532261,0.690031092808769,64.1208191953466,63.0753904509673,0.925244672893041,61.2033337930938,65.0047086322431,1000,hrr,11,26,0
2012,CaoEc,ALL,192,IA- DES MOINES,131563,11842,13305,12342.8416508795,1.07795274186735,101.130256987147,98.4076329135181,0.814560476922603,96.7487139367364,100.094996838657,1000,hrr,11,26,0
2012,CaoEc,ALL,193,IA- DUBUQUE,14878,850,910,1377.43900918566,0.660646310966605,61.1641349643769,60.230004961344,1.90531737358683,56.4410181617535,64.2733532419115,1000,hrr,11,26,0
2012,CaoEc,ALL,194,IA- IOWA CITY,39704,2187,2406,3699.7624911215,0.650312014831707,60.5984283699375,59.3333316107965,1.15439054845204,57.0090298030759,61.7523969833775,1000,hrr,11,26,0
2012,CaoEc,ALL,195,IA- MASON CITY,24550,1319,1424,2345.71964631418,0.607063168114538,58.0040733197556,55.3811499603271,1.40055624209603,52.5779214550449,58.3338345459442,1000,hrr,11,26,0
2012,CaoEc,ALL,196,IA- SIOUX CITY,31429,1680,1895,2992.36932793595,0.633277444167334,60.2946323459226,57.7826314513193,1.26676372837746,55.2384802699442,60.443960100323,1000,hrr,11,26,0
2012,CaoEc,ALL,197,IA- WATERLOO,28956,2342,2736,2713.68530337385,1.0082230229859,94.488188976378,92.2200672479822,1.68255862174946,88.8281395598826,95.7415166563193,1000,hrr,11,26,0
2012,CaoEc,ALL,200,KS- TOPEKA,56346,3965,4216,5242.08279260377,0.80426047561639,74.8234124871331,73.5860812419938,1.08159008431274,71.3977551761839,75.8414790379791,1000,hrr,11,26,0
2012,CaoEc,ALL,201,KS- WICHITA,159986,11052,12482,15087.9929602567,0.827280343573786,78.0193266910855,75.6206454009211,0.646217744772836,74.3049314300054,76.9596566580324,1000,hrr,11,26,0
2012,CaoEc,ALL,203,KY- COVINGTON,32755,2777,3151,2996.55286025529,1.05154160361835,96.1990535796062,95.9765510435119,1.63170888453389,92.6829536572292,99.3871902731421,1000,hrr,11,26,0
2012,CaoEc,ALL,204,KY- LEXINGTON,160054,11639,12713,14443.8357782701,0.880167858120209,79.4294425631349,80.4855596745697,0.68135661268461,79.0981886049097,81.8972650370736,1000,hrr,11,26,0
2012,CaoEc,ALL,205,KY- LOUISVILLE,191494,13738,15246,17533.4923617226,0.869535839493311,79.6160715218231,79.8412037555114,0.617220950598557,78.583478703746,81.1190586403146,1000,hrr,11,26,0
2012,CaoEc,ALL,207,KY- OWENSBORO,19217,2101,2309,1759.0619313947,1.31263144224221,120.154030285685,119.92001200688,2.38159433544402,115.126777865058,124.912809568824,1000,hrr,11,26,0
2012,CaoEc,ALL,208,KY- PADUCAH,57256,5425,6128,5246.08509004411,1.16810915088464,107.028084392902,106.825887758114,1.30241045946366,104.184026901114,109.534739966814,1000,hrr,11,26,0
2012,CaoEc,ALL,209,LA- ALEXANDRIA,34640,3756,4241,3150.01674984216,1.34634204729626,122.430715935335,125.268931339913,1.83585338685819,121.554379588361,129.096995206467,1000,hrr,11,26,0
2012,CaoEc,ALL,210,LA- BATON ROUGE,60631,7111,8132,5440.68873044254,1.49466370948565,134.122808464317,140.360137493225,1.48623234091341,137.340456807964,143.44621137138,1000,hrr,11,26,0
2012,CaoEc,ALL,212,LA- HOUMA,26574,5631,6061,2410.76045519062,2.51414444224436,228.080078271995,232.447749795846,2.84948090933327,226.668144266636,238.374724247061,1000,hrr,11,26,0
2012,CaoEc,ALL,213,LA- LAFAYETTE,68307,11747,13175,6245.45411078548,2.10953435351445,192.879207109081,196.839621259152,1.63751738670292,193.504825460825,200.231887784579,1000,hrr,11,26,0
2012,CaoEc,ALL,214,LA- LAKE CHARLES,28986,3209,3532,2646.10144692128,1.33479387349622,121.851928517215,123.849541329049,1.98879099606688,119.831307724207,128.002516026264,1000,hrr,11,26,0
2012,CaoEc,ALL,216,LA- METAIRIE,31197,3708,4039,2844.78544855089,1.41979072694478,129.46757701061,131.168135123509,1.96963628857762,127.184364330218,135.276688784702,1000,hrr,11,26,0
2012,CaoEc,ALL,217,LA- MONROE,31576,2499,2715,2903.50806435658,0.935075756575054,85.983025082341,87.3031923898357,1.59907450507159,84.0797977469263,90.6501633650194,1000,hrr,11,26,0
2012,CaoEc,ALL,218,LA- NEW ORLEANS,31540,2981,3344,2792.65947376377,1.19742490318491,106.024096385542,114.444820697352,1.89013962712436,110.627690574738,118.393658191759,1000,hrr,11,26,0
2012,CaoEc,ALL,219,LA- SHREVEPORT,78548,5524,6024,7206.51383573045,0.835910419006281,76.6919590568824,78.4521881662525,0.965026408675803,76.4949084907166,80.4595488707595,1000,hrr,11,26,0
2012,CaoEc,ALL,220,LA- SLIDELL,16728,1757,1911,1497.41169893457,1.27620213022224,114.239598278336,117.393915069441,2.5626259667724,112.246680479367,122.777183578846,1000,hrr,11,26,0
2012,CaoEc,ALL,221,ME- BANGOR,57788,3358,3566,5366.1897529954,0.664531103845044,61.7083131445975,60.5894312015773,0.968339903910853,58.632806046617,62.61135055368,1000,hrr,11,26,0
2012,CaoEc,ALL,222,ME- PORTLAND,134134,6972,7541,12535.0174791256,0.601594693629899,56.2198995034816,54.8657415972566,0.603094163494224,53.6408993682649,56.1185520091756,1000,hrr,11,26,0
2012,CaoEc,ALL,223,MD- BALTIMORE,274922,24386,27921,25289.7794300772,1.1040428437582,101.559715119197,103.023901614307,0.589182002325571,101.820834924452,104.241183169532,1000,hrr,11,26,0
2012,CaoEc,ALL,225,MD- SALISBURY,79350,7504,8370,7196.37596050825,1.16308542604393,105.482041587902,107.223336767336,1.11854159707292,104.950353990059,109.545547112786,1000,hrr,11,26,0
2012,CaoEc,ALL,226,MD- TAKOMA PARK,74479,7515,8336,6902.50508695329,1.20767748737429,111.924166543589,113.609375582596,1.18840669483252,111.194490910351,116.076705910489,1000,hrr,11,26,0
2012,CaoEc,ALL,227,MA- BOSTON,506653,30036,33754,47233.6167177376,0.714618154305435,66.6215338703215,65.4450596218053,0.340285521360709,64.7498514119625,66.1477321646852,1000,hrr,11,26,0
2012,CaoEc,ALL,230,MA- SPRINGFIELD,78202,4463,5024,7273.22301743574,0.690752914898417,64.2438812306591,63.2616028707691,0.85181471905518,61.5359958269857,65.0355997980594,1000,hrr,11,26,0
