year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,MRI_H,ALL,10,AK- ANCHORAGE,55411,2049,2349,2788.51485992366,0.842383891783998,42.3923047770298,43.9892387700712,0.891314819111113,42.2457132139257,45.8047214819532,1000,hrr,11,26,0
2012,MRI_H,ALL,1,AL- BIRMINGHAM,240824,13193,15305,12688.7892712966,1.20618284950334,63.5526359499053,63.4113261556076,0.503576423975352,62.4141371135403,64.4244472610118,1000,hrr,11,26,0
2012,MRI_H,ALL,2,AL- DOTHAN,50644,2230,2554,2679.39779808586,0.953199260604215,50.4304557301951,50.1679166218202,0.9749194163302,48.2592818463569,52.1520371187185,1000,hrr,11,26,0
2012,MRI_H,ALL,5,AL- HUNTSVILLE,76201,4481,5312,4008.00171505757,1.32534873426912,69.7103712549704,69.5102206375899,0.936626083264029,67.6656779255446,71.4050449387787,1000,hrr,11,26,0
2012,MRI_H,ALL,6,AL- MOBILE,79592,3938,4551,4189.04289039633,1.08640568241339,57.1791134787416,57.1732935801255,0.832386336276445,55.5357999196259,58.8590693485997,1000,hrr,11,26,0
2012,MRI_H,ALL,7,AL- MONTGOMERY,45330,2437,2806,2421.82414836583,1.15863077915603,61.9016104125303,61.2653790126566,1.13619230154128,59.0390555230267,63.5756556793243,1000,hrr,11,26,0
2012,MRI_H,ALL,9,AL- TUSCALOOSA,30009,1784,2063,1604.77623608073,1.28553748093776,68.7460428538105,67.9559947785382,1.46961733797405,65.0851187472335,70.9535038919632,1000,hrr,11,26,0
2012,MRI_H,ALL,16,AR- FORT SMITH,43413,1494,1714,2248.46569245489,0.762297599537151,39.4812613733214,39.8010738628668,0.944082583025176,37.960643342857,41.7307332315131,1000,hrr,11,26,0
2012,MRI_H,ALL,18,AR- JONESBORO,30250,1493,1710,1573.61260116499,1.08667152177991,56.5289256198347,56.737713085898,1.34740233207255,54.1111082177002,59.4918158627671,1000,hrr,11,26,0
2012,MRI_H,ALL,19,AR- LITTLE ROCK,199043,8276,9606,10459.2492088723,0.918421562405405,48.2609285430786,48.1747398531048,0.482745395013722,47.2207763817067,49.1479754833809,1000,hrr,11,26,0
