HRR #,HRR label,Medicare Enrollees (CMHS 5% Sample) (1993),Total Medicare reimbursements per enrollee (Part A and B) (1993),Total Part A Medicare reimbursements per enrollee (1993),Total Part B Medicare reimbursements per enrollee (1993),Medicare reimbursements for inpatient short stays per enrollee (1993),Medicare reimbursements for inpatient long stays per enrollee (1993),Medicare reimbursements for outpatient services per enrollee (1993),Part B Medicare reimbursements for professional & laboratory services per enrollee (1993),Part B Medicare reimbursements for medical & surgical services per enrollee (1993),Part B Medicare reimbursements for medical care per enrollee (1993),Part B Medicare reimbursements for surgical services per enrollee (1993),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1993)",Part B Medicare reimbursements for durable medical equipment per enrollee (1993),Medicare reimbursements for home health services per enrollee (1993),Medicare reimbursements for hospice services per enrollee (1993),Medicare reimbursements for skilled nursing facilities per enrollee (1993)
1,AL-Birmingham,12797.9801483154,4129.02039258596,2733.91641292112,1393.97101140307,2010.56389672686,55.1222510378964,332.748581625733,821.128608407407,597.837894288837,319.085321182572,279.279955031016,223.293376494999,110.087581918112,479.611399281404,33.9165686359849,140.204960668159
2,AL-Dothan,2136.24635314941,3648.8050911868,2289.55103496575,1360.0596785326,1734.10523462105,-37.6161962106329,275.679401195812,820.934276221176,629.488243288994,330.726816743153,299.469597348279,191.369668713385,116.333299239702,421.95151337238,,70.3050771236771
5,AL-Huntsville,2379.83027648926,3498.86806053232,2294.19212354266,1205.25693256453,1717.83333604976,-82.6741594907858,289.373864310391,709.748783844537,485.124995018745,255.089019821587,229.885115855407,224.481195578088,95.1023967673545,342.041594889134,-42.169123055247,101.950684059224
6,AL-Mobile,3854.41065979004,4375.59618558869,3028.7065520885,1343.87067137593,2046.10697445987,,279.930978831989,817.216056801242,605.264062877028,322.297072638908,283.621005989448,211.917032006272,102.086405254407,803.125728975476,-33.3582728911265,88.4805308001949
7,AL-Montgomery,2243.41264343262,3955.3499716073,2593.90691191054,1359.49832945113,1819.98140559694,-117.429987328122,225.277573651601,867.776792738888,626.754636865454,330.728061976213,297.531168526231,241.07769937565,102.660483323583,484.851110575568,,101.769909086097
9,AL-Tuscaloosa,1295.16506958008,3553.0006264291,2268.3813836269,1285.19724921358,1766.87759106894,,258.586043620763,747.846688070509,512.121122727711,269.406471869758,243.883017477821,235.976827462467,111.986554261875,400.034562782877,,72.8320319369764
10,AK-Anchorage,1170.74877929688,3718.79413282579,2484.64910966498,1239.29650050988,2165.28789167509,,420.217365210346,646.19296635017,484.804111830309,271.427719463297,213.260556805184,161.588498265637,58.8396106369002,161.08917638153,,
11,AZ-Mesa,2632.98960876465,4107.44957401454,2494.28406975557,1610.10779049932,1921.10739030141,-42.7211119826432,307.553558480456,1023.44652558372,729.462520141873,393.195394619045,335.708726931585,293.932467570203,74.1413631953306,209.506741945368,-88.5537597870991,223.622424459584
12,AZ-Phoenix,8864.47746276855,3937.62585511071,2431.49094397128,1503.78926633049,1875.5578955135,42.7981949518748,313.851062152586,922.477909911406,662.924905626814,352.13060864254,310.103666113824,259.504934410679,97.8590351593299,252.216427486859,46.5134057552275,200.154350233309
14,AZ-Sun City,2305.57681274414,3968.30443318393,2347.86688008499,1618.88585119749,2021.99024944847,,200.876675179897,1125.91174114679,778.764155843782,383.359586128465,394.16774617635,347.373617429547,65.0473908324008,116.926199746529,-44.6075843755592,130.389027120342
15,AZ-Tucson,4068.14984130859,3787.97706352065,2400.99981516169,1386.47225861219,1708.23249233886,-142.387538932502,326.791666152551,831.046174403276,622.487150349396,337.13262228814,284.985074604499,208.555378193839,90.3081835754251,275.271984698878,-42.058149007598,227.306453205389
16,AR-Fort Smith,2163.24717712402,3969.06680206204,2722.78497068125,1247.32563583864,1696.15350810786,-225.673888177583,233.814569351117,735.886673948951,556.37402107229,305.819231413301,251.574255245944,179.541374808917,130.064175279203,720.658768158756,,59.0853111758684
18,AR-Jonesboro,1443.4143371582,3360.7276552883,2198.79585674957,1162.32165876955,1611.27635444006,-244.034996900233,243.391920446778,683.823994603393,495.83419969954,258.676808417307,236.814643291008,187.984753867778,103.720470828944,246.304588078326,-28.7503131197566,47.5990997367935
19,AR-Little Rock,9161.3197479248,3463.54097989925,2236.86385780928,1226.5818972801,1724.52661470223,70.4882202938891,263.636033104115,713.351147779277,510.411186157304,267.944264680481,242.778623361821,202.965748786278,92.6561709912949,270.191892332499,43.8419228434677,126.065713480301
21,AR-Springdale,2107.41319274902,2813.59119034519,1766.29235004133,1046.38569462187,1314.18615986121,-99.5002515266316,233.981085930706,596.925421411852,443.038943860228,220.931967409213,221.266841334714,153.921252752935,74.49942078721,212.048508035191,-27.7367531397743,104.746820754635
22,AR-Texarkana,1695.49697875977,3628.94095671267,2319.50177562699,1309.94506867943,1611.84260104091,-198.793746051962,386.626574460678,683.904144333567,494.856900293744,261.640736343655,233.995647415083,189.0838809282,118.122980032959,390.197025286796,,96.2973956292918
23,CA-Orange County,6556.97117614746,5330.34688062422,3237.02537121872,2092.7742151702,2296.41393688985,61.5594360411882,396.311724308807,1377.13657727862,1009.70474247358,585.34797607169,424.566329598702,367.444818291395,119.314589662826,335.052053488963,59.6798991104069,459.791017627298
25,CA-Bakersfield,3104.40625,4557.97630180133,2828.88749114138,1728.84901411819,2184.6775843909,-96.5166934761919,322.949458760322,1096.39471304121,859.173937468165,535.206905663092,324.585810844851,237.089813674622,89.0801842106034,299.498742266125,,226.694899864431
31,CA-Chico,1843.99584960938,4271.74313321934,2822.38792458291,1450.12748792293,1915.20691741405,-141.408816032597,356.465640897713,862.894987348138,680.269406326483,387.520287048733,292.843874984512,182.536431846703,94.9440816499377,393.725643820215,-46.9097086743958,329.404307986028
33,CA-Contra Costa County,2450.32620239258,4519.4577435368,2828.81292829682,1690.68523366848,2174.30966775311,,414.217048851855,976.119338976155,768.359194502703,454.325014170042,314.158340591254,207.800590184694,65.7105392301602,285.889270522554,,297.38546945404
43,CA-Fresno,3978.32688903809,3688.23534124283,2201.80489036433,1484.7114174396,1623.96003837612,-80.1855634884365,370.556811069603,851.345373103627,663.356100358184,386.005402542474,277.514425686742,188.106055138945,64.8987913514251,286.683297735012,-22.4231343731773,187.934692853222
56,CA-Los Angeles,22385.0855560303,5826.04323378401,3619.22058636345,2208.38635822772,2810.84337354999,16.5565294787936,400.785022648933,1487.12050321299,1086.5913100469,673.268530903841,412.580994168342,400.522368379049,144.871460895824,360.299892193792,34.9432237422996,388.680310473214
58,CA-Modesto,3303.9919128418,4279.1331128718,2728.66084684861,1549.95095590285,2238.63601412827,,284.074474369185,980.457425720005,765.623735126054,481.747310373753,285.399011871859,215.020811728147,73.5678239292484,226.02752910239,,203.763502142634
62,CA-Napa,1568.49736022949,4594.2398617253,2983.05609073679,1611.39267074501,2263.45329188671,,501.258919281428,893.085330079144,759.231140544629,433.212647314447,326.130044372397,133.569600325132,87.8035272537522,410.644156510283,,253.736404313109
65,CA-Alameda County,4449.56628417969,4765.14506564723,3196.94900668219,1564.66208290001,2502.93437564587,,365.50705102363,934.84686929226,759.226878387543,478.842966158805,278.662626328596,175.055629685569,73.5134762455408,297.737573546203,23.2410277567158,349.144793564
69,CA-Palm Springs/Rancho Mirage,1644.73768615723,4722.66208786345,2758.79201152395,1961.12775553424,2045.14118697927,,429.106385445893,1273.81679800364,967.612457896749,600.206564584377,368.533793004414,306.133370271452,76.5674523336201,194.63014493682,-99.5607450678697,373.012946544063
73,CA-Redding,2041.66307067871,4131.87223861725,2642.12212334522,1489.430175909,2066.0810197997,,396.918783508484,840.650261471738,660.684801683601,372.589860918266,288.095828763684,180.112844095818,88.1660280364721,359.311817469177,,213.270303703136
77,CA-Sacramento,8071.56579589844,4461.02502369223,2906.10233826673,1555.19314163879,2324.07894766201,55.3576688332256,323.478352530784,975.323121136529,759.774918619188,451.666517359612,308.408593019085,215.631375416192,77.9472750547038,314.212195473145,11.6090117589497,193.945134402759
78,CA-Salinas,1486.83100891113,4427.69639148818,2977.37175516145,1452.04547475338,1931.87684577263,,389.683837537804,840.705048680566,684.174858560107,396.417500746482,287.973216808913,156.5957103098,65.6889448246319,666.561631666744,-216.713284714871,179.170013095021
79,CA-San Bernardino,4584.97413635254,4966.6228424586,3130.34890919648,1836.09278565416,2352.19988975104,-31.0748617592293,358.406212012215,1114.17081168965,885.406231099939,532.1499922737,353.509402272068,228.727868236751,133.637032511788,386.405801196863,92.5025738577845,265.365657099486
80,CA-San Diego,8296.37756347656,5024.06582535415,3210.77852458812,1813.22174682832,2329.55743153761,103.66195637075,341.850638862578,1162.63630598824,868.519637909931,482.62744381959,385.815458854042,294.108358177548,121.5079711756,427.340761042695,63.4892712686752,282.143405496637
81,CA-San Francisco,4636.48606872559,4656.14955116696,3055.80346508351,1598.90892892124,2276.59658764801,-100.782554572963,458.520332474776,910.97150462547,750.921255398669,483.152384806392,266.222651551368,159.527439742083,69.856531985737,351.010503774874,61.0885573957852,255.618345954614
82,CA-San Jose,4139.31921386719,4410.23431066829,2864.58856297106,1545.74895050192,2323.70053173633,,400.108445997622,915.086147982544,735.984945245238,464.475308572914,272.065468056747,179.255035727163,80.5047811716085,263.063813332715,-29.2091253583064,238.429248167667
83,CA-San Luis Obispo,1375.32830810547,3503.5357349756,2068.94977071486,1430.84732039992,1762.45360755723,,218.651166744089,918.375067298217,714.835174321015,385.688295309043,328.612566672768,203.763472887211,90.4245183437019,198.754697498406,-31.9593495178975,63.2851188538063
85,CA-San Mateo County,2555.15885925293,3977.93419828379,2608.99347564717,1369.09975420855,2173.42134397996,,380.645417970769,816.33535040085,675.272074450163,413.427177306369,262.080922444746,141.081750619744,57.7255460893744,191.346186009904,,154.173342989784
86,CA-Santa Barbara,1892.40821838379,3817.81467361119,2311.36296524621,1505.92665713661,1642.61853213905,-166.302484168051,285.645014670452,1000.11500064096,732.887002110758,398.710059875684,333.978044099547,267.22861373919,65.9964062735427,229.575803121601,,256.452312762611
87,CA-Santa Cruz,1119.49877929688,4349.16798490469,2880.24830621968,1467.98576166836,2136.80326627954,,312.630082146645,904.573910375431,725.652078529191,439.549476822873,286.172746251559,178.529130742061,67.8449951474175,506.484141387993,,185.606367179806
89,CA-Santa Rosa,2048.82739257813,4384.74519587879,2801.59424898775,1583.28050953725,2006.60189975735,,321.09699388394,1003.28654154137,804.048711683091,485.612444435361,318.58264968486,198.931204748509,53.8085098526584,366.017530431739,-33.1454136676905,363.258617584365
91,CA-Stockton,1898.16421508789,4274.64734316553,2685.89199685512,1588.60632292136,2197.12163995228,,379.462704547556,931.312072110655,765.074605615044,465.673717148758,299.688459337417,166.037673619256,93.8602399347779,181.741785146205,,263.820245808954
96,CA-Ventura,2281.74124145508,4751.05623534975,2833.99457518879,1913.28182887021,2193.75241101791,,367.966572647375,1233.26481747398,918.014503304973,522.031554824201,396.079454840494,315.34188788349,103.50971411172,322.562827121767,,273.921522346539
101,CO-Boulder,664.581802368164,3619.18841156052,2467.36773489613,1150.80496349976,1684.73332563934,-77.2693011428622,288.830896315052,637.78083928859,474.719582774326,278.423228193173,196.339318904378,162.999478025648,153.628650630432,338.909639577366,-101.342716440551,-251.024914113648
102,CO-Colorado Springs,2464.91165161133,3511.66742513074,2288.43848403117,1223.81723153138,1621.12295132648,-111.947345163323,342.280677895213,624.080855065721,480.585883353564,266.483355876308,214.340917162864,143.65791881755,156.897789532994,256.851693969478,-101.62446252231,177.734438961125
103,CO-Denver,7503.65184020996,3940.1649369326,2670.05741479906,1270.66013087485,1951.7404063021,101.811032808914,374.190315116063,683.069413356347,508.292621429415,292.583663037584,215.662492222694,174.791736115161,120.315221561696,336.649389720243,49.4029422361155,221.028839394998
104,CO-Fort Collins,1122.41522216797,3775.27820952652,2450.01731401926,1325.71022872285,1776.307211763,,435.338157784837,656.893266742791,504.397066073593,262.210792459298,241.562548773651,152.661682420863,130.330118488704,309.548264157111,,196.110666609068
105,CO-Grand Junction,941.497268676758,2734.04251389129,1688.41688340531,1044.62823505501,1213.80595354992,-105.671325333847,330.864003577674,480.142169214582,382.218813066203,197.904615809099,183.705520000987,97.91324666774,141.71096520329,254.63506382497,,111.998437356762
106,CO-Greeley,1335.99847412109,3261.1615402619,2139.97792398517,1121.12874361377,1631.36693932842,,303.436257218037,622.544356952821,476.538314090912,271.835443463133,204.738190666387,145.802913477611,118.441988423194,240.982207244748,,194.128704544914
107,CO-Pueblo,744.165023803711,3663.03600195327,2456.85885954176,1206.94985648735,1638.69691146297,,290.497818311386,654.870022586488,475.284928510679,247.060639380742,227.974521528722,179.573057032797,140.63708706391,364.867080716678,,-244.142146757925
109,CT-Bridgeport,3661.82719421387,4295.86204978612,2656.7340287519,1638.85385721168,1884.0795350324,,372.431248056947,1027.81026639607,739.030530404122,448.522947393481,290.682807099613,288.764346679316,89.9489552808847,589.944125484784,-31.9331176458169,151.876723620068
110,CT-Hartford,8863.40481567383,4148.52541028786,2673.86490335959,1474.6766925953,2020.17291316759,35.2435834579318,401.474713418504,860.453740692392,651.376643530924,366.201230613202,285.162739942625,209.078232394027,79.9530126992739,383.91220870738,18.7061820863296,211.394643454046
111,CT-New Haven,8139.82138061523,4386.4360646463,2769.34967861607,1617.01646469834,2138.65522205052,16.9537876211121,406.561561272309,979.03452292475,711.955455129252,408.856142496695,303.16076741556,267.079798605482,81.5372544512759,398.454955207997,50.5693067596404,161.870360887598
112,DE-Wilmington,3533.24494934082,4244.32335872899,2715.29641333732,1528.91252395178,2341.10599910847,,345.471999603863,977.673264532636,702.907960683682,399.255967366611,303.658230448877,274.73051958916,92.3925420706535,228.594350849797,-25.3834475413875,105.547334464234
