HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1997),Total Medicare reimbursements per enrollee (Part A and B) (1997),Total Part A Medicare reimbursements per enrollee (1997),Total Part B Medicare reimbursements per enrollee (1997),Medicare reimbursements for inpatient short stays per enrollee (1997),Medicare reimbursements for inpatient long stays per enrollee (1997),Medicare reimbursements for outpatient services per enrollee (1997),Part B Medicare reimbursements for professional & laboratory services per enrollee (1997),Part B Medicare reimbursements for medical & surgical services per enrollee (1997),Part B Medicare reimbursements for medical care per enrollee (1997),Part B Medicare reimbursements for surgical services per enrollee (1997),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1997)",Part B Medicare reimbursements for durable medical equipment per enrollee (1997),Medicare reimbursements for home health services per enrollee (1997),Medicare reimbursements for hospice services per enrollee (1997),Medicare reimbursements for skilled nursing facilities per enrollee (1997)
1001,AL-Alabaster,358.165374755859,6927.8841421874,5012.29805543219,1925.28410397013,3578.11903803841,,401.25461186917,1179.30072450837,921.194579557493,526.965153160714,393.392342054727,258.255435091075,168.74475838428,886.770954948291,,
1002,AL-Alexander City,193.582885742188,5129.35258276057,3065.18603772821,2075.66828343951,2180.18480843964,,628.704590446402,981.978589422468,785.030513082727,433.008340359586,353.937544800251,196.710885666427,76.1877533463225,,,
1003,AL-Andalusia,205.082824707031,6089.30716945082,3958.90468614302,2132.25697306391,2527.99776453641,,473.693853617963,1185.65302394868,863.253439686287,488.374957093059,375.689074085881,322.848960576025,145.372662274822,,,
1004,AL-Anniston,608.165771484375,5959.3865098545,4110.6950789676,1848.17652176491,3110.92691666412,,348.852693046238,1137.40453870326,857.042744659988,490.039618363837,367.617203759022,280.297123055946,181.608122493021,622.827934569497,,327.960421995844
1006,AL-Ashland,64.25,3468.56070859772,,1387.60130153846,,,366.160982195053,714.941074314879,581.884161090415,333.126468063796,248.965521456967,132.511795115402,,,,
1007,AL-Athens,276.666259765625,5836.08554477705,4306.41199948204,1542.18523277705,2923.91343707346,,301.020228164037,1064.26277070053,818.318280311526,485.722554382757,332.201572518515,245.936295217799,69.1355167018554,933.686533508771,,
1008,AL-Atmore,89.9999847412109,7106.47771929508,,2033.3758289735,,,545.941615846127,860.067223772175,641.877125977077,394.561556188013,247.284193935107,218.470056379293,,,,
1010,AL-Bessemer,516.747512817383,5315.6653458075,3696.98599820609,1613.42396745441,2446.34398608316,,363.648962187187,917.262629743301,714.989971483469,478.306490049254,234.991422152055,202.191110514211,156.373435890188,898.281872564493,,
1011,AL-Birmingham,3973.8187713623,5740.26837301774,3925.96963824836,1809.61626699652,2734.25007528209,,391.354340715488,1076.24846473164,815.091773327966,489.164050443549,326.377040971139,261.268831863586,137.180027321805,690.557267392674,55.7892474080403,374.063758993114
1012,AL-Boaz,379.416046142578,6257.48040550109,4296.36975151898,1966.28735097936,3261.19742382807,,502.811326601913,1080.08883256069,855.881113780395,519.044130724893,336.618930950098,224.505348194358,180.086149664744,786.59778607551,,
