HRR #,HRR label,Medicare Enrollees (CMHS 5% Sample) (2004),Total Medicare reimbursements per enrollee (Part A and B) (2004),Total Part A Medicare reimbursements per enrollee (2004),Total Part B Medicare reimbursements per enrollee (2004),Medicare reimbursements for inpatient short stays per enrollee (2004),Medicare reimbursements for inpatient long stays per enrollee (2004),Medicare reimbursements for outpatient services per enrollee (2004),Part B Medicare reimbursements for professional & laboratory services per enrollee (2004),Part B Medicare reimbursements for medical & surgical services per enrollee (2004),Part B Medicare reimbursements for medical care per enrollee (2004),Part B Medicare reimbursements for surgical services per enrollee (2004),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2004)",Part B Medicare reimbursements for durable medical equipment per enrollee (2004),Medicare reimbursements for home health services per enrollee (2004),Medicare reimbursements for hospice services per enrollee (2004),Medicare reimbursements for skilled nursing facilities per enrollee (2004)
1,AL-Birmingham,11746.0591430664,7492.47008236496,4286.42782805923,3206.54674250594,2843.25409749733,352.184279816489,721.08230044321,1741.48914373072,1290.27086664977,904.760179101876,385.986022666352,451.251885706512,258.22558303514,377.115678487525,424.236305880985,468.961271642856
2,AL-Dothan,2421.07962036133,7556.0184282316,4587.63121283233,2971.35436324825,2649.23046518433,295.476206767038,629.279314280081,1562.79083634099,1233.60863896678,834.616717826185,400.231002143282,329.016935707378,249.61751930442,305.602452204045,903.735955543382,579.841242179888
5,AL-Huntsville,3178.82865905762,7322.50219125376,3920.99862185052,3396.67623768346,2721.30863934818,310.065845314915,724.167673586619,1853.05708022377,1410.9097348492,1034.93756944185,376.164735601702,442.412405781244,271.835037631739,372.036920770866,184.97695764087,514.100612447655
6,AL-Mobile,4038.07318115234,7064.07137800042,3936.43417979869,3127.7716954661,2508.01943211085,294.77604867067,690.808394447321,1716.58932797799,1301.06807807564,900.850393739355,400.980387435564,415.5073102043,234.088781075107,337.71618415769,522.843432056966,448.071335989092
7,AL-Montgomery,2342.32601928711,6606.61424996117,3560.55941085319,3047.0868512477,2314.09576864156,390.061728359272,515.324351105872,1873.3294339194,1373.9013220152,1000.36535820773,372.908382078653,499.916474379714,200.783195281178,306.426068670017,270.70694009939,429.064153285828
9,AL-Tuscaloosa,1373.8313293457,6863.46553323267,3853.61006583301,3009.5938298688,2834.85690399,273.287787516739,691.269759152499,1538.09941235442,1128.26702484461,767.913583293326,362.729173252693,410.157538844889,243.936929466517,525.073465337091,-132.266104638353,371.941163608754
10,AK-Anchorage,1794.74766540527,7977.01131469246,4203.311850685,3764.89100719625,3348.56751746749,305.808424970018,1232.53920566888,1879.03691440153,1455.92624304839,1003.82079265552,450.353744476077,423.964788625072,154.473272272138,182.824507611993,,350.664095347101
11,AZ-Mesa,3172.57429504395,7404.55118830591,4075.31168970629,3328.51502750361,2729.57725010642,346.144363133293,536.265783822092,2164.75546821106,1578.71775138084,1140.18669321753,438.570152247126,585.639438802884,173.313634180934,242.894655800502,456.862029690461,382.426361886238
12,AZ-Phoenix,10294.3123168945,7083.66066536079,3890.94553630097,3191.40658154443,2609.8644875606,362.093882982227,584.129383536489,1938.17688891688,1411.29850786728,1012.90581142276,398.229292461825,526.294123259659,186.567738787402,189.217468376664,419.932486357681,366.21369260637
14,AZ-Sun City,2323.24322509766,7263.9259021978,3769.64287551812,3498.97576608878,2462.63052413008,604.007332752126,502.812170514015,2294.30563602688,1647.26455181968,1180.50686349261,466.664504958861,647.403492930085,163.13451810427,165.543498308977,344.768826331214,267.953990542677
15,AZ-Tucson,4566.73945617676,6547.96892481777,3465.75699446949,3078.55702702459,2198.96679636165,625.974518126882,692.772383278335,1820.39277705445,1365.72008255573,999.797739588717,366.31673966447,454.701891285292,164.883817604228,183.003839291635,267.411717252686,267.140663205539
16,AR-Fort Smith,2208.99645996094,6780.07971768502,3981.59197909639,2804.99183066027,2084.97296944148,1081.85595275016,538.085670236251,1332.03477227984,992.165858098926,722.517878886318,269.835164702339,339.796836664683,291.506534624494,578.610930381471,164.94277381099,503.055352868092
18,AR-Jonesboro,1401.9977722168,7700.94865337845,4541.88910043535,3165.20440355165,2857.39214062524,917.925698404978,796.15063066057,1524.27462792955,1132.61506276619,763.353506450118,368.084407880509,391.548205117584,287.287799362784,298.588820033855,59.3840338495087,595.692684746359
19,AR-Little Rock,9453.73767089844,6980.93074613914,3981.06602392397,3000.65791090485,2500.49825736738,777.605227926128,679.331762804037,1634.03852955267,1243.67020234137,900.465728951098,343.17358929566,390.380693901913,240.318109251314,257.916579986653,206.75237548511,358.767029250039
21,AR-Springdale,2422.41412353516,5586.58869331066,3056.76500372445,2529.02097651073,1927.80601449312,538.428851341248,555.937971906511,1348.29858588174,1031.94227994576,733.021149156279,298.645634189328,316.610864704477,204.765262726378,243.255784224839,83.9913528426604,384.698393263697
22,AR-Texarkana,1646.58068847656,7952.54698131133,4470.18544645117,3482.33888566154,2712.90073092309,984.438086266803,744.464450361134,1677.47396076463,1277.24904978066,903.287010016696,374.3438320336,400.11317710387,298.030894691369,503.552202266732,143.808281450688,493.162760163373
23,CA-Orange County,7741.65049743652,9230.73721065134,4708.97429675135,4515.16079986672,3028.33516793722,470.36526887635,766.100132204649,2818.40410316875,2095.41096344656,1606.09137430603,491.716621563082,722.8420714702,177.072583027078,512.743694422862,239.809004707413,746.516648150347
25,CA-Bakersfield,2980.57733154297,7349.51354910761,3843.80597421064,3501.97607010054,2807.01765984779,300.856290182853,639.078130522404,1942.60359340777,1358.58644430507,986.640880432135,372.097489805363,583.117113101238,344.491159253376,187.894654197861,81.566369697823,544.179121853006
31,CA-Chico,2008.16355895996,6804.40034340539,3869.16125573787,2934.83935066423,2953.07977384642,153.783466575674,775.857731831117,1527.71089992064,1178.00868767056,827.075317557132,350.488309924025,349.741597102638,257.924050825988,288.041891044444,82.6720195208775,511.415871549627
33,CA-Contra Costa County,2477.07748413086,8277.50252909136,4738.48837528038,3537.9526946499,3412.02811225389,206.519280872775,846.183508992238,2059.62872497145,1596.12899721757,1180.9100995987,415.292526673409,463.420403962074,149.728289817567,325.449740560035,87.1123608451307,814.425819756597
43,CA-Fresno,3607.16069030762,6786.24361960648,3825.29054345904,2961.46122325986,2904.73546557776,251.87678319533,612.338758365081,1671.71529750554,1234.96273473746,884.267232819386,350.605065425011,436.662339099887,229.237248643738,188.71573594572,17.349137602307,539.848199362173
56,CA-Los Angeles,22219.5361328125,10543.651985719,5584.27013061652,4961.10081398,3907.73051209216,516.917577334448,752.488847807599,3004.74928556772,2188.07039798463,1685.52833785914,502.130616645925,816.877262313991,221.079408488179,769.957041291372,164.037539444788,765.615020513496
58,CA-Modesto,2963.57772827148,6918.10813076081,3696.33549240689,3219.43591735891,2795.44881893708,81.1683792556342,733.949804659491,1786.14977284929,1328.71555949546,950.777778057916,377.782577627431,457.363812467167,248.450824988086,224.553963320014,128.725878970761,544.319548134682
62,CA-Napa,1416.16360473633,7660.62977798747,4318.76760713302,3341.9936262655,3173.43423150935,186.032463571208,1088.91974418596,1607.61472923589,1346.45341894977,950.864572097354,395.125023843778,261.396498281656,189.18937210712,326.131907457036,93.9052691700489,673.433968104247
65,CA-Alameda County,3352.99198913574,8600.37142076729,5233.68048373187,3355.06734778983,3848.7187580399,307.37426875651,834.073455558708,1888.79951543402,1493.69450527042,1149.09205929482,342.573928210342,394.00854243143,157.599022988949,313.42885216299,81.4042046498693,782.350014098701
69,CA-Palm Springs/Rancho Mirage,1706.74514770508,8909.24530382196,4686.92814136364,4219.28192983415,3417.37911803846,225.382992331753,815.222627452857,2614.77262923483,1801.76373498115,1257.32606069913,543.28001898396,811.8664370767,194.372390968139,331.055994982758,308.671102203343,549.742243276198
73,CA-Redding,2184.83030700684,6547.02100509028,3490.67795482508,3054.58637793484,2541.54644523134,237.543839558997,622.709488906881,1707.59318382045,1258.82467826712,897.737786550782,360.825782739579,448.599968389663,214.033150409478,297.295196522265,117.863921724164,458.283350474849
77,CA-Sacramento,7091.40155029297,6568.62757152281,3642.06299956557,2926.56936694946,2653.14348204604,102.385284921964,704.64245578441,1613.74364259758,1209.00973096534,879.891712494051,329.216392712097,404.735238869199,167.21469107477,246.804535857207,174.724485289029,553.562702567707
78,CA-Salinas,1592.33140563965,7266.14471606096,4011.35465991331,3254.84542276433,2990.09299321571,241.694736124433,709.398330753342,1829.5367354566,1465.98301782557,1060.95805977125,405.077080581789,363.595771493074,182.085421435117,410.749241274727,68.3293244151276,477.507634005871
79,CA-San Bernardino,4790.4852142334,8484.21682768638,5102.69521158688,3387.73797335653,3553.62891230135,352.125008988385,630.134041641232,2018.28797086295,1547.92370737833,1153.5542220942,394.803481009606,470.623359526389,223.63112782372,381.390275474713,311.932962925464,705.508142210279
80,CA-San Diego,8532.39753723145,7515.83002193564,4178.57202153846,3337.28636966238,2794.45732549378,319.579664786173,760.795953233098,1928.73834957476,1438.45214580239,1039.86940312209,398.623285358917,490.260001910014,178.240611309437,297.447239343814,381.97893088066,511.899696009243
81,CA-San Francisco,4319.15818786621,7539.52884467143,4371.30199319571,3164.14018701057,3305.02714421567,274.651073152827,920.043395458736,1737.21849503614,1379.46839271089,1010.28950224137,369.046558031665,357.186236301816,141.313715518153,293.01057076267,61.7822660736489,551.913889250278
82,CA-San Jose,3845.82685852051,7392.38628155779,4151.35968189817,3241.51806926229,2748.82474971227,233.906434696554,742.100178397633,1956.93794605771,1482.83800726647,1133.80170006275,350.582024290769,474.234333944535,157.587698999369,266.114215160308,219.124153941583,777.218891567105
83,CA-San Luis Obispo,1348.4974822998,5562.8549565431,2421.31732099797,3141.06888826407,1717.30998020196,,560.631593329389,1908.39301187459,1477.66771716716,1084.61824591795,393.462694760864,430.964084189795,153.472833083452,214.972247678518,-84.3208762539132,409.85080319293
85,CA-San Mateo County,2418.49559020996,6975.20854190922,3613.74989336574,3366.72612078797,2787.67433931221,146.568563168766,944.134398185035,1869.74312523957,1467.81065973,1082.25333465567,385.665333432227,401.593767546762,131.222283364292,254.664902375858,174.946220533138,361.884083907614
86,CA-Santa Barbara,1900.16293334961,6412.87014596447,2885.60046811567,3524.22499803967,2037.80759050395,217.406563045333,608.790250025832,2214.98187935952,1697.64567032881,1265.60710055796,432.875205528285,517.489869760269,167.494166739684,215.348154999628,75.209944265689,408.668056367161
87,CA-Santa Cruz,954.99836730957,6507.12618282148,3338.40455414513,3167.65997728793,2608.27370555133,,726.69547808268,1887.51118651766,1447.80748559266,1062.19237231567,385.953948006053,439.885914905601,119.817959232121,342.255489042245,,383.967211683287
89,CA-Santa Rosa,1724.49670410156,6664.03413059315,3480.15540817132,3192.38461425223,2514.47496269084,,718.865096683335,1820.3147505248,1397.85438884372,1031.71838192156,366.182089798854,422.182632405253,164.394381776071,330.707095085034,201.572843549132,448.425651769825
91,CA-Stockton,1714.91326904297,6785.66186360821,3757.51835905634,3028.1399205891,2750.35394548961,61.8510700687697,684.451620123682,1701.96991898338,1255.57265660843,925.872261748903,329.816979062814,446.385958144819,212.150116570565,201.06346073755,72.0176675558792,728.761238723152
96,CA-Ventura,2766.24407958984,7970.23298422223,3931.27014048257,4035.60266769162,2683.32017567452,372.679404663305,625.96057734251,2580.84224810189,1912.6769943697,1440.37962619851,473.655794322831,668.044457925695,160.741454834631,344.078178853675,108.535346708373,577.883253876455
101,CO-Boulder,704.915176391602,7930.84660517281,4315.04975564042,3615.34086381602,2430.11175330418,-285.764664225195,945.828321380389,1829.46239424082,1436.15250773172,1085.08990870613,352.334366875865,393.88455633785,328.72006495726,381.111581424956,-520.488629553363,842.313577157806
102,CO-Colorado Springs,3006.41166687012,6886.68707754647,3895.36991723263,2993.90243268169,2241.64045371168,699.726215793768,787.896667128384,1425.13393920603,1101.05365002749,739.016445960614,360.470059382049,324.60658088131,372.202653801078,302.857401644218,266.575263947786,515.291401802068
103,CO-Denver,6335.90307617188,7411.5030717817,4122.75880179047,3288.76072376498,2474.28513871928,515.132080767121,872.096254319479,1650.3032961148,1257.43796619407,892.103769115917,365.146431742396,392.947676112814,341.295843437748,308.725648667913,323.753514094735,632.577634115419
