year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2012,STRAB,ALL,10,AK- ANCHORAGE,55658,11,35,24.82535063263,1.4098491706295,0.628840418268713,0.599565254172153,0.095580529131336,0.430417181648579,0.835186208491137,1000,hrr,11,26
2012,STRAB,ALL,1,AL- BIRMINGHAM,243510,18,71,100.27887588083,0.708025487684719,0.291569134737793,0.300484534550835,0.0336277900628845,0.238105817972494,0.379205162952643,1000,hrr,11,26
2012,STRAB,ALL,2,AL- DOTHAN,51007,16,109,20.9292471767156,5.20802296803421,2.13696159350677,2.2101775519163,0.19967489695662,1.83168411386502,2.66688168228264,1000,hrr,11,26
2012,STRAB,ALL,5,AL- HUNTSVILLE,76753,16,126,32.7460603712528,3.84779111048769,1.64162964314098,1.63405264358052,0.137345554726495,1.37205094667498,1.9460852007451,1000,hrr,11,26
2012,STRAB,ALL,6,AL- MOBILE,80462,13,33,32.8404855984926,1.00485724856379,0.410131490641545,0.426434117410473,0.0699882728941038,0.303147418272554,0.599860152291169,1000,hrr,11,26
2012,STRAB,ALL,7,AL- MONTGOMERY,45827,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,9,AL- TUSCALOOSA,30338,0,0,11.8479953647644,0,0,-0.00000000103532464461488,-0.00000573757809259622,0,-99999,1000,hrr,11,26
2012,STRAB,ALL,16,AR- FORT SMITH,43501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,18,AR- JONESBORO,30303,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,19,AR- LITTLE ROCK,199384,25,49,84.0990643156535,0.582646197062142,0.245756931348554,0.247404108035992,0.0333266062909234,0.186970613067199,0.327371193092713,1000,hrr,11,26
2012,STRAB,ALL,21,AR- SPRINGDALE,50134,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,22,AR- TEXARKANA,33747,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,11,AZ- MESA,82539,23,71,36.1439169914117,1.96436927455512,0.860199420879826,0.834898233577588,0.0934728223489693,0.661516308442543,1.05372316832537,1000,hrr,11,26
2012,STRAB,ALL,12,AZ- PHOENIX,264313,58,174,116.604195343708,1.49222761228367,0.658310412276354,0.634389570693594,0.045425475990455,0.546637553382753,0.736228466036266,1000,hrr,11,26
2012,STRAB,ALL,14,AZ- SUN CITY,45654,19,62,19.7086688182312,3.14582382868232,1.35804091645858,1.33633884775213,0.160074469569098,1.04172862475909,1.71426749113711,1000,hrr,11,26
2012,STRAB,ALL,15,AZ- TUCSON,105196,19,37,46.0593414788925,0.803311528389,0.351724400167307,0.341434066655586,0.0529335495845331,0.247353478199553,0.471298090172488,1000,hrr,11,26
2012,STRAB,ALL,65,CA- ALAMEDA CO.,84616,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,25,CA- BAKERSFIELD,72237,14,51,31.590656198576,1.61440141285508,0.706009385771834,0.686094812918409,0.0906104353447017,0.521354094183245,0.902891331564179,1000,hrr,11,26
2012,STRAB,ALL,31,CA- CHICO,46849,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,33,CA- CONTRA COSTA CO.,63942,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,43,CA- FRESNO,87045,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,56,CA- LOS ANGELES,551269,108,375,229.730120624477,1.63235016366437,0.680248662631129,0.692912880908513,0.0337870529332511,0.626108247854741,0.766845449128033,1000,hrr,11,26
2012,STRAB,ALL,58,CA- MODESTO,72784,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,62,CA- NAPA,35682,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,23,CA- ORANGE CO.,188233,33,100,81.815109942109,1.22226811246429,0.531256474688285,0.519296004403611,0.0489984304203383,0.426791348725438,0.631850530698167,1000,hrr,11,26
2012,STRAB,ALL,69,CA- PALM SPR/RANCHO MIR.,40205,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,73,CA- REDDING,53645,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,77,CA- SACRAMENTO,190949,20,63,82.0962727457418,0.767391720634086,0.329931028703999,0.32601451012852,0.0387382200641149,0.254650065463002,0.417378493977969,1000,hrr,11,26
2012,STRAB,ALL,78,CA- SALINAS,41907,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,79,CA- SAN BERNARDINO,118699,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2012,STRAB,ALL,80,CA- SAN DIEGO,221403,36,144,94.8167534119679,1.51871894805696,0.650397691088197,0.645157491487414,0.0507349096954288,0.547844417911071,0.759756192112733,1000,hrr,11,26
2012,STRAB,ALL,81,CA- SAN FRANCISCO,102579,12,21,42.5315370532675,0.493751259769877,-0.204720264381599,-0.209616077555093,-0.0431235539934258,-0.136666354417278,-0.321504880677696,1000,hrr,11,26
2012,STRAB,ALL,82,CA- SAN JOSE,110598,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
