year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,AECG,ALL,1,AL- BIRMINGHAM,240824,7549,9585,9090.91160564512,1.05434970834477,39.80085041358,40.5724458720724,0.400382282289993,39.7680052438892,41.3931589967086,1000,hrr,11,26,0
2012,AECG,ALL,2,AL- DOTHAN,50644,1504,1742,1909.10303064135,0.912470396851652,34.3969670642129,35.1405521190841,0.813224092340971,33.5283752333882,36.8302488455918,1000,hrr,11,26,0
2012,AECG,ALL,5,AL- HUNTSVILLE,76201,1856,2610,2909.96754597672,0.896917219440659,34.2515190089369,34.4554277049183,0.651430468576217,33.1584761785374,35.8031078369422,1000,hrr,11,26,0
2012,AECG,ALL,6,AL- MOBILE,79592,1999,2237,2985.60695607564,0.749261384003596,28.1058397828928,28.8521389263536,0.589216278145987,27.6808419126816,30.0729986194617,1000,hrr,11,26,0
2012,AECG,ALL,7,AL- MONTGOMERY,45330,1386,2100,1682.74383529635,1.24796178476576,46.3269358041032,48.2281940815206,1.01673171746928,46.2083866101486,50.3362890374963,1000,hrr,11,26,0
2012,AECG,ALL,9,AL- TUSCALOOSA,30009,621,690,1116.28199711984,0.618123379020975,22.9931020693792,23.8831938428026,0.878204140121168,22.1658669270376,25.7335727048469,1000,hrr,11,26,0
2012,AECG,ALL,10,AK- ANCHORAGE,55411,1124,1466,2057.50931224627,0.712511963505771,26.4568406995001,27.2778432954617,0.688121562351372,25.9165345971135,28.7106569770573,1000,hrr,11,26,0
2012,AECG,ALL,11,AZ- MESA,81464,2818,3606,3067.51959607006,1.17554261254592,44.2649513895709,45.0193595823015,0.724177819209969,43.5734655143063,46.5132326125204,1000,hrr,11,26,0
2012,AECG,ALL,12,AZ- PHOENIX,259749,7086,8895,9769.80824818149,0.910457992013884,34.2445976692884,34.8615512802025,0.357157098269519,34.144231177491,35.593941223763,1000,hrr,11,26,0
2012,AECG,ALL,14,AZ- SUN CITY,45381,1520,1887,1796.69787150809,1.05026005202317,41.581278508627,40.2389225314176,0.894789624216553,38.4634285920939,42.0963742899988,1000,hrr,11,26,0
2012,AECG,ALL,15,AZ- TUCSON,102777,2822,3594,3919.40314153774,0.916976353340863,34.9689132782626,35.1184379148081,0.565874592558881,33.9886434468621,36.2857871484156,1000,hrr,11,26,0
2012,AECG,ALL,16,AR- FORT SMITH,43413,1407,1693,1672.03310405405,1.01253976126137,38.997535300486,38.7790441308853,0.910338654745468,36.974947222371,40.6711672814855,1000,hrr,11,26,0
2012,AECG,ALL,18,AR- JONESBORO,30250,1274,1547,1169.14321609244,1.32319118710747,51.1404958677686,50.6793647573349,1.24456952125497,48.2155798021513,53.2690475308232,1000,hrr,11,26,0
2012,AECG,ALL,19,AR- LITTLE ROCK,199043,6331,8233,7600.70944257989,1.08318836053355,41.3629215797591,41.6175439876332,0.44310197810572,40.7279724326491,42.5265453719009,1000,hrr,11,26,0
