HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2003),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2003),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2003),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2003),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2003),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2003)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2003),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2003)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital reimbursements,=,Hospital days,x,Reimbursements per day,,,,Physician visit payments,=,Physician visits,x,Payments per visit,,Total,High-intensity,Intermediate-intensity,,,Total,Medical specialist,Primary care,Ratio MS/PC,,,Total,High-intensity,Intermediate-intensity,,,Total,Medical specialist,Primary care,Ratio MS/PC,,,,,,,,Total,Physician services,Durable medical equipment
10,AK- ANCHORAGE,20012,Fairbanks Memorial Hospital,Fairbanks,AK,Banner Health,111,,,,,,,,,,,,,,,,,27806.2168266246,20.1394674631521,1380.68282318115,1.12999999895692,=,0.909999998286366,x,1.24838887900114,,,,,,,,,55.1799926757813,10.4499969482422,7.95999908447266,2.5,44.719970703125,32.5499877929688,,,,,47.9739990234375,12.7389027104543,2.38378504693795,1.82253425278838,0.561250794149571,10.3551176635163,8.35999298095703,,,,,4.98999786376953,40.4306232634832,22.1537585091878,,,,,,,
10,AK- ANCHORAGE,20001,Providence Alaska Medical Center,Anchorage,AK,Providence Health & Services,257,,,,,,,,,,,,,,,,,25053.1352761145,19.8899453373843,1259.58793640137,1.01999999955297,=,0.889999998733401,x,1.13889703527093,,,,,,,,,54.489990234375,23.1199951171875,8.70999908447266,14.3999938964844,31.3799896240234,32.3999938964844,,,,,51.0049743652344,10.8920246402553,4.48917686585663,1.30424040211155,3.18493646374509,6.40284777439865,6.61999893188477,,,,,6.98999786376953,39.0299984990952,22.9039252672638,5.52744293212891,1.60543251037598,,,,,
1,AL- BIRMINGHAM,10139,Brookwood Medical Center,Birmingham,AL,TENET Healthcare Corporation,407,1.50875473022461,58199.9659423828,27752.5353038311,11098.721462369,9336.05516147614,3975.50866305828,3166.184384,944.159762434661,1458.25674548745,468.486009877621,14453.0908508301,5107.85322651635,2409.53039183104,1069.75727223625,581.598963544198,5284.38418674469,22820.1625215465,27.2569505645125,837.223608016968,0.929999999701977,=,1.21999999880791,x,0.757002713158727,5115.58999997377,100.816603777329,50.7399998903275,1.21999999880791,=,1.44999999925494,x,0.843017138540745,74.6799926757813,13.0399932861328,12.25,0.789999961853027,61.6399841308594,45.1299743652344,35.988167588569,18.1960045714197,11.7456086646033,1.54899978637695,65.3939819335938,16.5054532034783,3.40638922711941,3.27919910561127,0.127190121508144,13.0990639763589,7.90999984741211,46.9519670356057,26.3960055060113,16.8692819665636,1.5649995803833,6.92999649047852,37.782021332393,20.027891059348,39.8883361816406,16.6283569335938,46.0849237813509,10.2897369964358,4169.5144084096,3795.59548950195,373.918918918818
1,AL- BIRMINGHAM,10040,Gadsden Regional Medical Center,Gadsden,AL,"Community Health Systems, Inc",430,1.32385540008545,48031.424446106,24133.6590209007,7955.6587960124,8514.67340433598,2262.0991974771,2380.935767,817.421351216733,1633.22807347775,333.743204661131,10821.7452087402,4388.44428813255,1715.32853069368,789.453846789979,590.217665966945,3338.24218842387,20068.2969408282,27.6115000122143,726.809370040894,0.819999998435378,=,1.23999999836087,x,0.657168120145798,4412.05999994278,88.1866348021659,50.0299999713898,1.04999999701977,=,1.26999999955297,x,0.831210285425186,75.6499633789063,11.2799987792969,10.9199981689453,0.359999895095825,64.3699951171875,72.9199829101563,28.5555996166831,11.4037411569145,12.5796096262949,0.906999588012695,65.012939453125,17.3221971692951,3.0416384749616,2.97694601397452,0.0646924609870775,14.2805586943335,13.4499969482422,41.5969522813563,17.4839885069444,22.7533838487812,0.767999649047852,7.43999862670898,48.2239401594378,21.550882987237,22.1082000732422,12.8664855957031,25.2077339571374,7.59242749170167,3437.91484388709,2979.61251831055,458.302325580269
1,AL- BIRMINGHAM,10104,Trinity Medical Center,Birmingham,AL,"Community Health Systems, Inc",449,1.29681777954102,47334.8321990967,27484.8014345169,7273.61723923683,6438.38906604052,1684.87620596588,1990.087436,761.293185420334,1478.80028781295,222.867961035604,10724.2085876465,4756.88568182942,2162.13867291967,1021.47572730826,456.154487060151,2327.62199360132,22574.5793332157,23.9268673984853,943.482442855835,0.919999999925494,=,1.07999999821186,x,0.853080064058304,4787.25999999046,89.0264786275102,53.7699999809265,1.13999999687076,=,1.2799999974668,x,0.893389092758298,65.5499877929688,13.4899978637695,12.8099975585938,0.679999828338623,52.0599975585938,41.0499877929688,31.4844044658365,14.9613117236395,10.3894645203196,1.4399995803833,58.9429931640625,15.4665005384618,3.85599386996389,3.70945909483,0.146534775133887,11.610506668498,7.37999725341797,51.6674687571225,30.8090808190534,17.5147955962518,1.75899982452393,5.27999877929688,43.0228889975767,28.3895869187003,34.1322937011719,13.0233001708984,48.6050047174475,11.8665071808548,3223.73584276438,2823.52426147461,400.211581289768
1,AL- BIRMINGHAM,10103,Princeton Baptist Medical Ctr,Birmingham,AL,Baptist Health System,417,1.0296802520752,44537.4568099976,26079.3632404804,6019.91708290577,5142.89216125011,2780.84105753899,2031.667834,651.569089256227,1701.11686700583,130.138425662026,9569.29470825195,3501.0086626172,1563.13130718378,848.923992431724,410.765929616608,3245.42613166571,22695.0548667952,24.6022189972329,922.47999382019,0.919999999925494,=,1.10999999940395,x,0.834090022370219,3501.00999999046,63.4700049042254,55.1599999666214,0.839999999850988,=,0.909999998286366,x,0.91642521508038,67.3999633789063,11.8999938964844,11.6699981689453,0.229999899864197,55.5,44.5199890136719,23.29242153829,9.30631244676366,9.57204952654174,0.971999645233154,59.3619995117188,15.2908764142433,3.34182411289143,3.33513104721388,0.00669306567754377,11.9490523013519,8.82999420166016,38.319886032071,17.8358666232281,18.8402578359203,0.946999549865723,7.64999771118164,45.6312007664275,22.9810633874862,33.5275268554688,14.8510437011719,44.205531927319,8.71943458710364,3072.14894735813,2585.3815612793,486.76738609001
1,AL- BIRMINGHAM,10006,Eliza Coffee Memorial Hospital,Florence,AL,Coffee Health Group,494,1.1403284072876,43254.5174674988,23334.1795256138,5673.2317417264,4646.17594742775,3576.20648154616,3374.309318,664.470701783895,1726.97625081241,258.869690982049,8533.93344116211,3633.20448584417,1621.82661919931,762.685279874467,514.432317068656,2001.70601414144,19721.1455111716,26.0064487994114,758.31750869751,0.799999998882413,=,1.16999999806285,x,0.685657219961286,3654.19999998808,70.5031122942229,51.8299999237061,0.869999999180436,=,1.00999999791384,x,0.861105596646667,71.25,9.27999877929688,6.82999801635742,2.44999885559082,61.969970703125,48.1699829101563,22.9644624272593,7.1528347891176,10.5816263240698,0.675999641418457,59.1749877929688,14.3771349145951,2.34936355649253,1.69282812754503,0.656535428947499,12.0277713581026,9.31999969482422,31.362536224034,12.6121788334621,15.6485173665897,0.805999755859375,10.6899948120117,40.2477005081856,19.315820279326,33.7279052734375,20.1481475830078,19.7728238626139,6.46468338414756,2621.88982504606,2159.32099914551,462.568825908005
1,AL- BIRMINGHAM,10011,St Vincent's East,Birmingham,AL,Ascension Health,415,0.978102684020996,42261.0385704041,22239.9795384407,5728.68353199959,6647.7340696454,2301.27011543512,2698.418884,794.974788829684,1617.25208058953,232.768100603687,8755.19839477539,3718.62872528385,1732.49189038239,780.132074416249,344.455483099775,2179.60222396255,18771.7858497753,19.7898171560309,948.557821273804,0.759999999776483,=,0.889999998733401,x,0.85766912996769,3723.98999997973,68.1412178573852,54.6499999761581,0.889999998733401,=,0.97999999858439,x,0.907967953011394,54.219970703125,26.5599975585938,8.08999633789063,18.4699859619141,27.6599884033203,46.239990234375,23.0608946599986,10.2872970923481,7.67441306504085,1.33999919891357,51.3499755859375,12.3571899175722,6.07734370873752,2.05098344918763,4.02636025954989,6.27984620883465,8.16999816894531,30.7486098514367,18.5379086621086,9.39480894025185,1.97299957275391,6.41999816894531,35.7144038538266,22.9247150980572,41.5221252441406,17.5240783691406,32.0323747872751,7.83555035037346,2681.88305082917,2259.1071472168,422.775903612375
1,AL- BIRMINGHAM,10078,NE Alabama Regional Med Ctr,Anniston,AL, ,458,1.10556983947754,42142.9753952026,24705.6963062286,4474.91716116667,5956.15861189365,2296.33552369475,1467.058932,1065.45723243058,1953.64300054312,223.662389249334,7843.52952575684,3332.33718018624,1477.71154908664,754.253574953695,404.711054586671,1874.40205129981,21392.4818661536,26.6154060667168,803.763120651245,0.869999999180436,=,1.19999999925494,x,0.726748334243894,3350.53999999166,64.006600733602,52.3499999046326,0.799999998882413,=,0.919999999925494,x,0.869686722755432,72.9199829101563,8.14999389648438,7.77999877929688,0.369999885559082,64.7699584960938,68.5,23.5321799824605,8.0951647581169,11.5629593921825,0.699999809265137,60.614990234375,15.8689767144671,2.2843969283473,2.19024579635682,0.0941511319904794,13.5845797861198,13.2799987792969,35.0376688019167,11.6773922743632,21.1643778785922,0.551999568939209,6.66999816894531,44.8579580776554,17.8726387285435,25.1155242919922,10.7019195556641,32.5267588146456,8.14983040880712,2756.76218929887,2191.95651245117,564.805676855147
