HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2004),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2004),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2004),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2004),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2004),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2004)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2004),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2004)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital reimbursements,=,Hospital days,x,Reimbursements per day,,,,Physician visit payments,=,Physician visits,x,Payments per visit,,Total,High-intensity,Intermediate-intensity,,,Total,Medical specialist,Primary care,Ratio MS/PC,,,Total,High-intensity,Intermediate-intensity,,,Total,Medical specialist,Primary care,Ratio MS/PC,,,,,,,,Total,Physician services,Durable medical equipment
10,AK- ANCHORAGE,20012,Fairbanks Memorial Hospital,Fairbanks,AK,Banner Health,110,,,,,,,,,,,,,,,,,37114.8845229376,26.4894788658433,1401.11795425415,1.46999999880791,=,1.19999999925494,x,1.22815042361617,,,,,,,,,72.5699462890625,15.4299926757813,9.08999633789063,6.33999633789063,57.1399841308594,28.0799865722656,,,,,62.8349914550781,14.6894583974325,2.62879125536056,1.6610803929512,0.967710862409354,12.060667142072,6.77999877929688,,,,,5.75,34.116213400122,15.8785979514946,,,,,,,
10,AK- ANCHORAGE,20001,Providence Alaska Medical Center,Anchorage,AK,Providence Health & Services,240,,,,,,,,,,,,,,,,,25873.7341841827,18.8472523699914,1372.81199645996,1.0299999974668,=,0.849999999627471,x,1.20333882793784,,,,,,,,,51.6399841308594,21.3699951171875,4.72999954223633,16.6399993896484,30.2699890136719,26.5899963378906,,,,,46.4349975585938,10.8154010443112,3.94933929857286,1.04466702266224,2.90467227591062,6.86606174573836,4.8599967956543,,,,,5.73999786376953,39.7185141690259,24.0081062560685,15.973258972168,7.48320388793945,,,,,
1,AL- BIRMINGHAM,10139,Brookwood Medical Center,Birmingham,AL,TENET Healthcare Corporation,412,1.40106201171875,54141.5130767822,26207.0564031601,9823.96861088276,8344.62030220032,3238.52402976155,3329.859459,687.47656083107,1924.59245155752,585.301556764354,12943.7366333008,4836.62517708421,2114.02966105475,1232.46329885719,704.751289842546,4055.92059788108,21745.3504991386,27.0982322960512,802.463800430298,0.859999999403954,=,1.22999999672174,x,0.703399918973446,4849.31999999285,93.9864316347625,51.5999999046326,1.10999999940395,=,1.31999999657273,x,0.837504226714373,74.239990234375,21.989990234375,17.7099914550781,4.27999877929688,52.25,38.7899780273438,31.3899493241741,14.7105968711242,10.7837716752063,1.36399936676025,70.0369873046875,16.5950837036935,6.30453997124908,5.07119337290284,1.23334659834624,10.2905437324445,7.64999771118164,46.7253167404822,26.234831029026,16.2836864512528,1.61099910736084,6.41999816894531,37.5984090094517,24.8829729610448,44.4371032714844,16.9828186035156,47.715631667309,11.1477166424885,3817.82240366936,3322.10638427734,495.716019414365
1,AL- BIRMINGHAM,10103,Princeton Baptist Medical Ctr,Birmingham,AL,Baptist Health System,419,1.05503749847412,53962.8379821777,28182.0709826946,10672.3912352324,6255.66492557526,2794.20911964774,3267.100258,848.049461916089,1572.04767209291,371.24858173993,11510.2233276367,3860.81573019493,2439.88318285672,1200.57760528174,783.694684938513,3225.22074583173,24425.4576703406,24.4073944111734,1000.74007225037,0.969999998807907,=,1.10999999940395,x,0.877199053764343,3860.81999999285,71.6222532118534,53.9099999666214,0.879999998956919,=,1.00999999791384,x,0.87498869933188,66.8699951171875,12.1699981689453,11.9599990844727,0.209999918937683,54.6999816894531,47.7599792480469,28.0975598413719,12.155528705736,10.8797740800196,1.11699962615967,59.1749877929688,15.0920392628471,3.62751675686616,3.62526783141243,0.0022489254537298,11.464522505981,8.52999877929688,41.3408313298514,18.4126198915469,19.7656503089025,0.931999683380127,7.40999984741211,44.7492968950502,23.7080086040526,35.4421997070313,18.4236450195313,41.2180707850746,9.69930396048856,3564.48315754533,3123.88888549805,440.594272073358
1,AL- BIRMINGHAM,10104,Trinity Medical Center,Birmingham,AL,"Community Health Systems, Inc",475,1.15203952789307,52133.6730804443,28436.7812988758,7595.27213484049,7554.61297637224,2259.34006172419,3749.883453,680.404511727393,1661.88000158966,195.560182103218,9882.6233215332,3856.95296175313,1969.43912461624,982.099981171596,444.357013109981,2629.80595320463,24669.8764388273,24.8837427246116,991.405380249023,0.97999999858439,=,1.12999999895692,x,0.869016725569963,3871.53999999166,73.9628452565458,52.3399999141693,0.879999998956919,=,1.03999999910593,x,0.849652832373977,68.1699829101563,15.9499969482422,15.0799942016602,0.869999885559082,52.219970703125,41.5199890136719,26.0254591223555,11.5991000452541,9.69357003995876,1.19699954986572,62.6619873046875,14.880820445604,4.35845091628465,4.12235566299533,0.236095253289329,10.5223695293193,7.31999969482422,39.9873924472261,20.719371684103,16.3686353395256,1.26599979400635,5.91999816894531,43.6707092639513,26.2542447907959,41.4247741699219,21.5935668945313,38.7539854757075,9.76319258627581,3029.94192862511,2581.95877075195,447.98315789178
1,AL- BIRMINGHAM,10078,NE Alabama Regional Med Ctr,Anniston,AL, ,427,1.11128902435303,48783.5773620605,27024.3568599224,8655.13401448727,5673.02339673042,2225.19644472003,2118.089873,1059.43394564092,1618.8022236228,409.49045885343,11148.5077209473,3669.84230777354,2192.0253321436,911.403413249403,693.568161958613,3681.64231747389,23261.3586488133,27.2236259013167,854.454830169678,0.919999999925494,=,1.22999999672174,x,0.748972672969103,3673.37999999523,69.8291581322827,52.6099998950958,0.839999999850988,=,0.97999999858439,x,0.853887643665075,74.5899658203125,9.88999938964844,9.32999420166016,0.559999942779541,64.68994140625,63.5299987792969,27.1880072713808,10.2579350416139,11.502582581954,0.8919997215271,63.0789794921875,17.5528003681494,2.85400411416562,2.69359678144122,0.160407332724394,14.6987962539838,13.0999984741211,35.3845424863056,14.5189593491085,18.611043983785,0.779999732971191,7.42999649047852,47.9727567584584,23.2304742808291,28.8980865478516,13.8415603637695,46.4561902504463,9.30726760291836,3580.28078228235,3111.55712890625,468.723653394729
1,AL- BIRMINGHAM,10006,Eliza Coffee Memorial Hospital,Florence,AL,Coffee Health Group,462,1.0706262588501,44791.2911109924,22797.8155565262,7743.2612953186,4193.47278219461,3277.00764703751,4461.882969,453.305598851293,1584.66741916537,279.744443664103,9844.74633789063,3338.69959264477,2143.40331368186,877.251600686862,588.225811825387,2897.22477176785,19705.7060327311,25.1796443685637,782.604619979858,0.779999999329448,=,1.13999999687076,x,0.68599234893918,3340.82999998331,67.9664091037983,49.1499999761581,0.759999999776483,=,0.959999999031425,x,0.797868493944407,68.989990234375,12.0399932861328,6.67999649047852,5.3599967956543,56.9399719238281,43.9199829101563,22.1317644962915,8.75756013570406,9.33753972387677,0.937999725341797,58.0909729003906,14.4683902450602,3.09509910012272,1.72518157241221,1.36991752771052,11.3732911449375,8.04999542236328,32.6330766114827,15.0256077826478,15.1167782134601,0.99399995803833,9.80999755859375,45.7046325282956,22.2111741019758,32.0570983886719,21.3991851806641,20.5852133841377,6.15703418663491,3023.8140463531,2591.62789916992,432.18614718318
1,AL- BIRMINGHAM,10029,East Alabama Medical Center,Opelika,AL, ,453,0.812358856201172,41822.8080062866,22722.5161445141,4914.56752169132,3803.68035110831,2066.8045925498,5656.974242,803.866292499006,1614.71661557257,239.646802668275,6385.60340881348,2525.44587400545,1256.22623339794,625.20225599293,311.419909159231,1667.25288973749,20392.7869821892,20.3363954827749,1002.77293395996,0.809999998658895,=,0.919999999925494,x,0.878980958834291,2542.12999999523,53.5259702129436,47.4899998903275,0.579999998211861,=,0.75,x,0.770911922678351,55.719970703125,17.0599975585938,6.28999710083008,10.7799987792969,38.6499938964844,42.6399841308594,17.3185146745782,6.53924134192003,7.81038417431738,0.836999893188477,49.1959838867188,11.7579312311143,4.12355690045487,1.71452457418992,2.40903232626494,7.63437433065948,7.53999710083008,23.9200349744063,10.4408932475965,11.7513303306968,0.887999534606934,6.25,28.9846604695616,18.5914547277076,53.8777770996094,33.56201171875,30.1913849538385,6.80351639473544,2427.63325980306,1949.64208984375,477.991169974208
1,AL- BIRMINGHAM,10033,University of Alabama Hospital,Birmingham,AL,UAB Health System,376,,,,,,,,,,,,,,,,,32163.0927868757,20.6850921288269,1554.89241027832,1.2799999974668,=,0.939999999478459,x,1.36294147372246,,,,,,,,,56.6699829101563,13.8899993896484,12.379997253418,1.50999927520752,42.7799987792969,29.6499938964844,,,,,52.1669921875,12.6851385833535,3.53203976571654,3.13036827069971,0.401671495016832,9.15309881763695,5.5099983215332,,,,,7.55999755859375,34.2078839400192,22.4341790485831,44.2671203613281,19.5225982666016,,,,,
