HRR,HRR name,Provider ID,Hospital Name,City,State,System,Table 1. Hospital information (2004),,Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2004),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2004),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2004),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2004),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2004)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2004),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2004)",,,,,,,,
,,,,,,,Number of deaths among chronically ill patients assigned to hospital,Hospital care intensity index (standardized ratio of inpatient days and inpatient visits),Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospital reimbursements,=,Hospital days,x,Reimbursements per day,,,,Physician visit payments,=,Physician visits,x,Payments per visit,,Total,High-intensity,Intermediate-intensity,,,Total,Medical specialist,Primary care,Ratio MS/PC,,,Total,High-intensity,Intermediate-intensity,,,Total,Medical specialist,Primary care,Ratio MS/PC,,,,,,,,Total,Physician services,Durable medical equipment
312,NC- DURHAM,490075,Danville Regional Medical Center,Danville,VA,"LifePoint Hospitals, Inc",617,0.839566230773926,42331.6837921143,22659.8521697521,9038.56180477142,6566.8165743947,1526.95812623203,371.4621053,448.904428847134,1618.40987373888,100.633797950992,10617.2604370117,3587.80886022955,1441.77298584879,831.148638325664,610.632242846987,4145.92930406332,19701.9796193673,19.4525487485943,1012.82252883911,0.779999999329448,=,0.879999998956919,x,0.887789934873581,3605,62.3625913523176,57.8099999427795,0.819999998435378,=,0.879999998956919,x,0.938324306160212,53.2899780273438,5.95999908447266,5.58999633789063,0.359999895095825,47.3399963378906,69.989990234375,21.6243611175876,8.19557561397773,9.10046917098444,0.900999546051025,44.2549743652344,12.3543517244788,1.41058247916563,1.38166336872287,0.0289191104427673,10.9437692453131,15.1599960327148,33.2478799477639,15.5475930067146,15.929550525887,0.97599983215332,4.88999938964844,44.5516399744679,17.2390520934609,10.5463562011719,2.85701179504395,38.8098967003942,8.39476625219543,3238.33900609612,2781.48001098633,456.858995135874
312,NC- DURHAM,490013,Halifax Regional Health System,Halifax,VA, ,300,,,,,,,,,,,,,,,,,20158.7529707622,19.8810609775086,1013.96766281128,0.799999998882413,=,0.899999998509884,x,0.888793703168631,,,,,,,,,54.469970703125,6.94999694824219,6.23999786376953,0.709999561309814,47.5199890136719,40.5499877929688,,,,,45.7079772949219,11.7708621965121,1.67137287894461,1.55039227331624,0.120980605628377,10.0994893175675,8.25,,,,,5.82999801635742,34.2047700095077,17.3293724149224,24.5866546630859,6.18031311035156,,,,,
312,NC- DURHAM,490079,Memorial Hospital,Martinsville,VA,"LifePoint Hospitals, Inc",398,,,,,,,,,,,,,,,,,18517.8559199045,21.069247088439,878.904491424561,0.739999998360872,=,0.949999999254942,x,0.770404033362865,,,,,,,,,57.719970703125,23.7599945068359,8.48999786376953,15.2799987792969,33.9599914550781,79.3499755859375,,,,,53.4769897460938,12.4900126572741,5.09979475706091,2.17067802417249,2.92911673288842,7.39021790021323,13.7899932861328,,,,,7.28999710083008,46.8050553704585,30.0294556189596,10.8506927490234,3.52875709533691,,,,,
320,NC- WINSTON-SALEM,490115,Twin County Regional Hospital,Galax,VA, ,253,,,,,,,,,,,,,,,,,18706.7324251463,15.9963640387183,1169.4365272522,0.739999998360872,=,0.719999998807907,x,1.02506998926401,,,,,,,,,43.8299865722656,8.82999420166016,7.04999923706055,1.77999973297119,35,79.5099487304688,,,,,38.5999755859375,9.51057027646375,2.39270015098379,1.90524055588554,0.487459595098247,7.11787012547996,13.8299942016602,,,,,12.0999984741211,39.3419210306481,17.3382482753041,18.3687896728516,8.26188659667969,,,,,
376,TN- KINGSPORT,490127,Buchanan General Hospital,Grundy,VA, ,93,,,,,,,,,,,,,,,,,24722.4233271436,31.4822077920448,785.282386779785,0.97999999858439,=,1.42999999970198,x,0.688339546322823,,,,,,,,,86.25,20.2899932861328,14.8299942016602,5.45999908447266,65.969970703125,60.3499755859375,,,,,77.1759643554688,17.4420517619144,4.53878947285174,3.37414763546804,1.1646418373837,12.9032622890627,10.3399963378906,,,,,6.05999755859375,37.8674649506727,25.8472473368953,21.9013366699219,11.4242172241211,,,,,
376,TN- KINGSPORT,490060,Clinch Valley Medical Center,Richlands,VA,"LifePoint Hospitals, Inc",113,,,,,,,,,,,,,,,,,22788.4022099244,28.534032326948,798.639390945435,0.899999998509884,=,1.28999999910593,x,0.700047630816698,,,,,,,,,78.1799926757813,9.84999847412109,7.14999771118164,2.69999885559082,68.3299560546875,48.9099731445313,,,,,64.66796875,14.3885289242951,1.66264089999947,1.46607251773353,0.196568382265947,12.7258880242957,10.1899948120117,,,,,18.6199951171875,44.9013370820233,20.4899495607003,11.8957214355469,10.1434936523438,,,,,
376,TN- KINGSPORT,490002,Russell County Medical Center,Lebanon,VA, ,105,,,,,,,,,,,,,,,,,22739.9740714649,28.4704204575001,798.722803115845,0.899999998509884,=,1.28999999910593,x,0.700120747089386,,,,,,,,,78,9.06999969482422,7.05999755859375,2.0099983215332,68.9299926757813,67.6499633789063,,,,,64.2959594726563,18.275032956556,2.26861988230707,1.86759146559731,0.401028416709761,16.006413074249,14.9299926757813,,,,,29.2599945068359,47.0375853014315,19.437453487978,19.6731414794922,7.40135955810547,,,,,
376,TN- KINGSPORT,490114,Wellmont Lonesome Pine Hospital,Big Stone Gap,VA,Wellmont Health System,94,,,,,,,,,,,,,,,,,20870.4441158873,27.617402138675,755.699033737183,0.829999998211861,=,1.25,x,0.66240824572742,,,,,,,,,75.6599731445313,16.4599914550781,11.1499938964844,5.30999755859375,59.2099914550781,92.5299682617188,,,,,66.4359741210938,14.8133664764732,3.50756599849641,2.47812297894621,1.0294430195502,11.3058004779768,14.5799942016602,,,,,17.0499877929688,36.3731974565663,22.2031587786837,25.1647186279297,3.11758995056152,,,,,
376,TN- KINGSPORT,490012,Lee Regional Medical Center,Pennington Gap,VA,Wellmont Health System,98,,,,,,,,,,,,,,,,,20643.0399993532,23.6039935059496,874.557094573975,0.819999998435378,=,1.06999999657273,x,0.766593320295215,,,,,,,,,64.6699829101563,10.1399993896484,8.15999603271484,1.98999977111816,54.5199890136719,57.2599792480469,,,,,55.1159973144531,14.3249357026456,2.55079116754788,2.15084133291493,0.399949834632942,11.7741445350977,12.0799942016602,,,,,12.3899993896484,46.3755884314666,21.4286495013519,12.0044479370117,3.52729606628418,,,,,
