year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2013,OB,ALL,10,AK- ANCHORAGE,58526,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2013,OB,ALL,1,AL- BIRMINGHAM,246406,15,37,180.082618575266,0.205461250467856,0.150158681200945,0.143786553741794,0.0197932432151321,0.104157926752126,0.198492555311157,1000,hrr,11,26
2013,OB,ALL,2,AL- DOTHAN,51770,11,28,37.8896934907373,0.738987239546951,0.540853776318331,0.517816883788607,0.0819293177718224,0.35746447081654,0.750100631047488,1000,hrr,11,26
2013,OB,ALL,5,AL- HUNTSVILLE,76440,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2013,OB,ALL,6,AL- MOBILE,81475,0,0,59.613331631588,0,0,-0.000000000926785355729574,-0.00000276146728671754,0,-99999,1000,hrr,11,26
2013,OB,ALL,7,AL- MONTGOMERY,46767,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2013,OB,ALL,9,AL- TUSCALOOSA,30236,11,11,22.3870544731328,0.491355395288886,-0.363804736076201,-0.346066719105579,-0.0873380320162037,-0.191621202577752,-0.624994376725641,1000,hrr,11,26
2013,OB,ALL,16,AR- FORT SMITH,43124,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2013,OB,ALL,18,AR- JONESBORO,30257,0,0,21.446914350709,0,0,-0.000000000947005547567893,-0.00000463129100878327,0,-99999,1000,hrr,11,26
2013,OB,ALL,19,AR- LITTLE ROCK,199429,20,106,142.223133904701,0.745307722378183,0.531517482412287,0.520017176878413,0.0423316727675507,0.429746645885686,0.629249505115456,1000,hrr,11,26
2013,OB,ALL,21,AR- SPRINGDALE,50680,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2013,OB,ALL,22,AR- TEXARKANA,32471,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2013,OB,ALL,11,AZ- MESA,87557,44,90,63.0253235483213,1.42799742917618,1.02790182395468,0.989276968019867,0.0873967308688361,0.804365829240936,1.21669628902328,1000,hrr,11,26
2013,OB,ALL,12,AZ- PHOENIX,274816,189,412,198.150461798852,2.07922805861655,1.49918490917559,1.44009224920666,0.0597967758964577,1.30663083210969,1.58718563442792,1000,hrr,11,26
2013,OB,ALL,14,AZ- SUN CITY,46204,48,59,30.9451029897191,1.90660215348456,1.27694571898537,1.32421069029701,0.144380471944855,1.02576887334162,1.70948251391607,1000,hrr,11,26
2013,OB,ALL,15,AZ- TUCSON,106763,13,27,75.1437042663772,0.359311538652494,0.252896602755636,0.249006589935911,0.0401181654226518,0.170736163601937,0.363158457607557,1000,hrr,11,26
