HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2000),Total Medicare reimbursements per enrollee (Part A and B) (2000),Total Part A Medicare reimbursements per enrollee (2000),Total Part B Medicare reimbursements per enrollee (2000),Medicare reimbursements for inpatient short stays per enrollee (2000),Medicare reimbursements for inpatient long stays per enrollee (2000),Medicare reimbursements for outpatient services per enrollee (2000),Part B Medicare reimbursements for professional & laboratory services per enrollee (2000),Part B Medicare reimbursements for medical & surgical services per enrollee (2000),Part B Medicare reimbursements for medical care per enrollee (2000),Part B Medicare reimbursements for surgical services per enrollee (2000),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2000)",Part B Medicare reimbursements for durable medical equipment per enrollee (2000),Medicare reimbursements for home health services per enrollee (2000),Medicare reimbursements for hospice services per enrollee (2000),Medicare reimbursements for skilled nursing facilities per enrollee (2000)
1001,AL-Alabaster,309.49919128418,6838.0912421771,3939.79310681031,2897.59754865451,2933.81774342685,,628.229659034678,1623.65675288646,1280.90579289007,841.34291817252,439.287829026692,343.085327883256,230.3861090801,,,
1002,AL-Alexander City,197.416564941406,5389.91000224578,2791.98265454389,2603.19779656662,2096.53536802643,,730.907934875144,1412.27233341901,1013.47217046818,640.14792535602,375.436400740777,400.263391413191,117.551009506302,,,
1003,AL-Andalusia,208.832870483398,5954.8409542183,3504.94155638348,2449.93481602292,3036.00560340232,,473.454251678723,1399.02343993427,1084.77239191324,603.4104883902,484.14300098878,314.162953075276,135.84375210404,,,
1004,AL-Anniston,600.832412719727,6244.53564280806,3587.15634414735,2656.12646078049,2829.52807050978,,419.535995719769,1412.80531033713,1069.8111091109,706.879371868863,363.219179360969,342.972198031534,221.421777029633,459.580430909601,,453.929817528121
1006,AL-Ashland,74.6665191650391,5933.33609485399,,2864.22598612246,,,401.376546478452,1236.78258726684,954.427384092216,553.531840900952,403.822068032291,282.196972477222,,,,
1007,AL-Athens,288.749618530273,7573.3889824468,4877.32588849109,2703.96893838205,3342.84203419005,,458.531950858482,1447.56997476616,1142.08703135745,778.71135311136,363.397156191416,305.649480953259,127.641577415338,,,
1008,AL-Atmore,90.833251953125,4733.92067230433,,2140.59042916139,,,317.438073888092,1206.97860415601,938.922812090885,510.271916886626,437.137809511258,267.762198557487,,,,
1010,AL-Bessemer,373.332305908203,7003.2473960718,4527.84928835938,2475.67917795446,3498.48781982013,,447.228212921984,1399.8403520959,1110.76333838823,739.805957463339,371.493313376642,288.49873724591,157.564635566127,370.509817959265,,
1011,AL-Birmingham,3303.32525634766,6228.32942033248,3658.27194974257,2569.82077139705,2621.60931925304,331.443477755364,445.086172108052,1495.98878640719,1144.7081940598,755.880142585007,389.678460830389,351.312582289829,160.096926534937,351.437260275682,120.478908785063,436.759468928951
1012,AL-Boaz,385.666229248047,6692.93126513987,4168.74980997677,2529.87562684948,3008.93259558545,,469.348438722351,1288.06448824195,986.702037580626,633.285067408791,352.120354388358,301.354905524715,233.803741061039,528.196050455851,,
1013,AL-Brewton,130.33317565918,7485.0756236809,4978.99287656797,2504.93338012575,2596.39480487557,,466.960614395142,1286.03150232847,964.906324880627,544.883389725292,422.417016257697,321.363671167462,,,,
1014,AL-Bridgeport,69.9165954589844,6142.34771487881,,2280.58465806178,,,444.215853119802,1218.19780608339,935.784756601594,610.291320082459,326.186128095162,282.401288827368,,,,
1016,AL-Camden,51.3333129882813,3397.79127466002,,2410.309619207,,,534.561435274023,1151.07285904977,840.572248815853,612.868413916706,222.683241388188,312.844181742493,,,,
1017,AL-Carrollton,121.666351318359,7337.70135505485,4563.92609709459,2776.50819232607,3425.96733747368,,513.761868744855,1283.19360075611,1012.80274792775,664.158186138015,350.945925191435,269.369534560201,,,,
1018,AL-Centre,146.999633789063,4980.32490528758,2643.82811166661,2332.68923359267,2177.7259996749,,476.028458126527,1433.57993437243,1125.53388133665,796.356220224285,330.005809789672,308.311356135167,163.88080049802,,,
1019,AL-Centreville,61.833251953125,5319.39415937727,,2205.82174474243,,,615.016805553903,1199.25456476172,902.422716434367,547.177460708135,361.688540540674,297.512589065754,,,,
1022,AL-Cullman,515.915786743164,6417.38554548908,3748.7581707376,2668.61630296185,2758.28718157012,,618.807471811407,1329.33365917457,1030.49131193426,631.565317250717,396.643328688888,299.000800065909,303.56669809071,316.047402579983,,
1023,AL-Dadeville,64.7499084472656,5258.54286097432,,2296.16848229832,,,605.792289089789,1288.48997212371,1022.98148199319,629.323570807818,392.031324543585,266.105155913218,,,,
1024,AL-Decatur,463.999221801758,5234.02798821613,3029.57233043342,2203.33250224269,2406.20582805358,,330.454551025115,1262.89589313281,951.950770391999,649.634731293223,302.358505525816,310.742245215588,229.518268152799,352.916275948762,,
1025,AL-Demopolis,108.499801635742,6585.9807284934,4150.96385378592,2428.72200439805,,,401.171306545534,1284.15115698275,957.926733109701,574.968624623983,391.972400456829,327.677122299335,,,,
1026,AL-Dothan,1019.41532897949,5187.15532826088,3065.51256102068,2121.80539753207,2206.09293710794,,345.087680315323,1217.5093083351,952.318255543277,554.106662787617,400.515076937826,265.038936513498,188.736275460821,213.815558614055,,251.330747647834
1027,AL-Elba,71.833251953125,4703.62605270932,,2011.89180391196,,,211.315734439831,1245.09286327849,1016.84094402765,675.461523058157,342.264567640736,225.970928102112,,,,
1028,AL-Enterprise,189.332962036133,6952.19239946869,4597.51786885747,2363.73372628751,3571.55769071621,,211.887102493246,1409.90862623689,1076.97257801362,719.244257190498,357.839964477192,332.933969312101,195.70754011063,,,
1029,AL-Eufaula,123.416366577148,5587.02606311463,2998.44838136093,2594.34595919111,2179.19255105652,,661.47098561776,1155.15914637278,900.931034328893,550.222575899709,357.355070621306,253.428803125098,,,,
1031,AL-Evergreen,58.4999847412109,4333.98789701034,,2511.35624741094,,,347.01413945022,1522.03238416826,1276.14789174178,935.49421877881,334.908651344556,240.75270805406,,,,
1032,AL-Fairhope,157.166397094727,6086.46523304485,3575.28110069199,2511.5993265927,2848.05461713806,,424.948391571343,1462.35971157606,1096.7202701947,741.808843039314,354.870540264047,365.354816390989,109.424795323589,,,
1033,AL-Fayette,102.583084106445,6093.76122593743,,2925.6262993588,,,834.80947402156,1182.64346981688,924.092883700008,573.017194921967,352.815540406668,258.346180843958,,,,
1035,AL-Florala,34.8332977294922,7575.2068147692,,2861.28807520162,,,,1241.32591884843,1045.44430952621,757.419552868634,,197.642294597922,,,,
1036,AL-Florence,610.165603637695,5245.61847690466,2841.22279649802,2400.35284283616,2334.0376059539,,266.775322491414,1455.78576764175,1084.23218525594,741.754716531134,342.534015916904,371.239981844662,250.064861814358,337.999222383484,,307.113185229047
1037,AL-Foley,351.249664306641,6004.44620924387,3346.97499157205,2651.60169513917,2459.51085788424,,498.027213088427,1546.35013553604,1201.50532379638,769.82800277232,429.192581287793,345.2147337996,183.580146119979,,,
1038,AL-Fort Payne,269.916061401367,6813.05385912964,4361.87504151625,2462.3884194853,3525.80748560316,,386.642863510886,1247.27798705134,953.97473607643,577.23574602803,374.352216711138,293.26429956904,192.94091608972,,,
1039,AL-Gadsden,746.665328979492,7067.42084819927,4285.36866624612,2784.07002481224,3237.82739927394,,292.392771307421,1565.22566801625,1204.77635222365,797.79094948284,406.954376441457,360.472891646395,215.24228761364,556.948346728798,,544.895829290836
1040,AL-Geneva,113.916442871094,5691.67326103136,,2110.74586110293,,,241.316103286674,1175.30873003146,949.141664798898,608.521841621765,339.976041567026,226.769628704213,,,,
1044,AL-Greenville,160.416625976563,5558.64671880345,2821.20241121534,2735.89630314528,1913.7187135745,,182.765412208374,1658.19269264197,1369.74383712691,993.178158787107,372.651240256007,286.299180528117,247.518021139905,,,
1045,AL-Grove Hill,59.5831756591797,4255.95605713466,,1598.15644077109,,,305.361110988589,815.245945915727,615.377598754569,394.773372715209,222.124448163984,200.124773986437,,,,
1046,AL-Guntersville,219.499725341797,5344.26395092955,3067.39875633287,2274.41004126753,2314.08083988466,,808.407995931089,1087.24643543989,847.510038847341,533.288609247612,312.416558946218,240.173595355194,143.056678985654,,,
1047,AL-Haleyville,125.499862670898,7030.46600493856,3710.0662840795,3307.30385719909,2884.17855870875,,412.486818418179,1222.5154555875,896.444493481009,660.003438590709,238.544368301607,325.075837777871,,,,
1048,AL-Hamilton,100.49983215332,5160.51146988484,,2185.95155081768,,,426.780352860592,979.637530830839,747.142802311696,495.869131539271,250.949332528524,232.443300939692,,,,
1049,AL-Hartselle,171.416427612305,7072.21325034238,4070.53840010543,2999.01946831852,2778.9472416746,,242.648066477923,1618.20718777185,1257.68137770734,867.052554397094,391.229473969331,361.003223443588,315.559722037541,,,
1051,AL-Huntsville,1494.66444396973,5373.68415880621,3034.58802097504,2335.51586314582,2281.23627070704,216.204068594809,386.320893635111,1325.68613123536,1001.38036093353,647.564902143003,353.345026564519,324.113719685463,220.54788833549,215.639779396609,,388.441095136463
1053,AL-Jacksonville,165.249618530273,6976.35447119188,4309.62002475005,2666.04026666079,3407.22552635622,,587.003712062999,1466.66470668338,1176.86133804251,788.568671392799,388.151842105646,289.966249482362,183.627955935063,,,
1054,AL-Jasper,338.249267578125,5623.73503044009,2869.0732984505,2746.93996308069,2124.91827592356,,278.292960840198,1405.22053882711,1047.16826720092,698.841202645576,348.121773231175,357.664363659665,262.184431090699,631.633164669437,,
1056,AL-Luverne,77.4999389648438,4875.64184882809,,2364.66238951661,,,312.044216192499,1326.41735193573,1029.38226511284,725.115773017918,303.168992085969,296.770005211588,,,,
1057,AL-Mobile,2077.66165161133,5930.42535105891,3214.81261848923,2718.48367649624,2360.10022312408,281.377792260887,532.01106850225,1389.31098127094,1061.32193690523,697.624933128592,364.877375784867,328.068348072576,206.933356909143,449.874393777095,217.32359350637,201.976395905184
1058,AL-Monroeville,141.999816894531,4621.58131127603,2457.02785506462,2161.07561154689,2099.59954789249,,513.719556506914,1058.15043516884,801.135766341693,484.063287338806,319.090141810288,257.111494775062,178.958980426766,,,
1059,AL-Montgomery,1522.83128356934,5504.83024116553,3068.88138006891,2436.20276393438,2046.96865604053,320.455989921272,297.250436977715,1538.72117419751,1162.50939917252,802.646471111759,358.92194563724,376.667447314079,197.918782364062,212.405082276406,,437.611134464256
1060,AL-Moulton,170.249725341797,5290.1935179022,2909.9771175659,2377.12538962142,2054.21943800525,,307.240817952205,1318.07070414752,895.776398868177,564.923293642809,330.55310519591,421.264921073158,207.131220379217,,,
1061,AL-Muscle Shoals/Sheffield,381.082824707031,5452.53614876465,2553.93415722579,2895.3645197639,1950.85368358234,,326.023285009191,1536.25552709737,1169.38185271143,870.238562177437,297.729135336288,366.931939302519,254.782298700887,636.689837189486,,
1063,AL-Oneonta,115.666473388672,5429.29565720332,2649.32741473123,2787.05544529151,1565.68917050065,,528.751195574147,1331.0283653294,1031.51747427801,705.391039374269,326.143623783058,299.547924792715,,,,
1064,AL-Opelika,583.998901367188,5429.16636488383,3462.59934437087,1965.85286706774,2614.00736831474,,302.413190155582,1181.07364367532,915.321835617974,558.979034364518,362.132811873665,265.344786234831,196.073097246445,134.741078143987,,430.716404999709
1065,AL-Opp,104.083221435547,6109.13296527042,,2165.4766754024,,,350.223956554531,1225.05447089954,991.85793625063,587.123593859371,404.70033520264,233.381081325655,,,,
1066,AL-Ozark,163.833068847656,5988.69184752369,3611.23412610905,2379.55170174835,2392.51033210728,,254.219130034795,1278.25293135816,1004.903525193,634.486331313603,370.514131989852,273.353678927481,141.168037330324,,,
1068,AL-Phenix City,267.416275024414,4600.36269259012,2305.28724795323,2286.99660895461,1618.16972705754,,330.367298537524,1297.98548426846,1013.93820786812,708.953320682446,304.346719867841,283.953137234886,219.12001007847,,,
1070,AL-Prattville,167.332885742188,6372.18434394191,3893.1961919621,2482.38692143132,3151.22413310636,,174.469211773456,1362.64871884251,1035.37690216463,683.918111371661,351.174123303023,327.159316649476,338.085571294588,,,
1071,AL-Red Bay,44.9166259765625,4652.68579168258,,2436.95441719877,,,297.567802418337,1535.53226974768,1269.69628028472,1016.07191671492,,268.824165767063,,,,
1072,AL-Roanoke,96.9164886474609,6182.07306493615,,2441.90493364188,,,358.775947633121,1111.89573021852,776.455859342671,457.532529425323,320.413452305618,335.627461570938,,,,
1073,AL-Russellville,184.166381835938,5408.20839761881,2760.83100820549,2639.37415657936,2248.57279507408,,312.757162501144,1385.28316501414,1021.83988755779,656.916644052756,363.997996536842,362.783775840849,207.270642075422,,,
1074,AL-Scottsboro,222.416412353516,7068.86296194653,4171.46590990521,2898.025239832,3580.66086647991,,527.779092269141,1450.24851355928,1123.73404073828,740.210914220549,382.965398981971,326.699871064375,250.285830770477,,,
1075,AL-Selma,384.91584777832,5664.98205031528,3321.21074742546,2343.29292576078,2530.00124693945,,365.371916983106,1320.83164848621,1029.79459054941,714.89980185963,312.197258630249,289.647885415518,172.803225123848,338.821409198111,,
1077,AL-Sylacauga,253.333068847656,7156.40645734431,4402.29845838331,2752.23038962598,3572.72797120234,,410.109269798926,1596.34125780143,1225.61316728353,752.662672454695,475.783779337437,370.685832361398,131.647360237543,,,
1078,AL-Talladega,206.083114624023,5528.42869754019,3342.28150847346,2186.70020918541,2486.4577007005,,446.366615366248,1195.32740210635,920.295649660608,553.688380901733,370.150216029532,274.954774759,157.106511035872,,,
1079,AL-Tallassee,90.16650390625,6253.0531390513,,2746.2319970784,,,254.608629066721,1453.86399523494,1109.17681957002,809.966369041698,299.787982327491,344.69195562861,,,,
1080,AL-Thomasville,84.3332824707031,3464.91502170465,,1949.62613641003,,,507.452955148671,1004.53640286871,711.853477006834,453.744366473382,260.996612861475,295.49477065518,,,,
1081,AL-Troy,168.083114624023,6164.50947447561,3815.02151047059,2345.43171251319,2923.83099043967,,182.386815849021,1351.91430182851,1029.73757201137,674.404876521788,357.154531155722,322.39963335018,301.676924433794,,,
1082,AL-Tuscaloosa,1025.16513061523,6185.58905876479,3781.61207767994,2404.6915618317,3088.28806013485,,334.457128462453,1388.74077060654,1010.83221292036,662.874631785155,348.978872427501,378.894128765127,177.720978633203,343.490001023285,,215.011550675875
1083,AL-Union Springs,75.5832214355469,4846.84919310995,,1797.63561459324,,,218.991113489401,1111.08368548073,852.047354467961,512.104478036986,358.560735069179,258.959098066656,,,,
1084,AL-Valley,234.999588012695,6250.57740468807,4025.73133226814,2224.13983856589,3363.71286435802,,464.845623955813,1435.37197917348,1101.34471665563,677.367625764063,426.39601448816,334.007340942621,173.037520257738,,,
1085,AL-Vernon,81.6665954589844,6056.2771583839,,2204.47282270297,,,420.860230301232,1158.21314564572,939.565199259136,613.876348890473,326.478388608476,218.079679209787,,,,
1086,AL-Wedowee,57.7499389648438,7324.75615610648,,2634.92412752694,,,526.156608347655,1292.13436301432,1032.16368170407,520.055702205769,514.363253559493,259.822522547055,,,,
1088,AL-Winfield,127.583190917969,3989.07051766364,2073.95655113252,1915.231638399,1790.60610347138,,373.947123613298,884.943351609379,676.982493911917,447.067032339181,229.819437756655,207.960717624282,,,,
2001,AK-Anchorage,664.998947143555,6541.73332132159,3840.04792225824,2702.39818823187,3228.36949707469,,923.215647248898,1191.72632665211,868.450542526699,565.113253074219,302.476728702008,322.23458729298,122.996514901902,293.698439479282,,179.574228286704
2002,AK-Cordova,,,,,,,,,,,,,,,,
2003,AK-Fairbanks,212.749801635742,5297.19477494975,3120.63522444531,2177.52925036958,2473.12575593914,,592.183764847689,1179.85405306793,935.695139422477,617.565052840065,317.266505300981,244.881677889843,74.953663155953,,,
2004,AK-Homer,36.8332824707031,6973.17328854134,,2594.87394020138,,,,1089.85783385696,820.913075983923,468.485442149608,,268.596587636462,,,,
2005,AK-Juneau,127.833160400391,8280.84828796154,5344.22768987098,2960.60047773881,4862.46070630348,,1514.66233752961,1079.4896454836,856.859479244277,459.84672417335,390.643055201835,223.443652269744,,,,
2006,AK-Ketchikan,46.2499389648438,14750.3734563618,,3351.73807354784,,,1269.53067274513,1279.68414351667,1044.92711265923,648.227987587024,,235.549160630801,,,,
2007,AK-Kodiak,29,3348.50399041909,,917.147348465092,,,,654.486481399835,481.490665991343,456.016899237364,,,,,,
2008,AK-Nome,15,,,,,,,,,,,,,,,
2009,AK-Palmer,152.749816894531,4771.00437585487,2912.16511106183,1865.99079996901,2129.88123945508,,571.491192747327,1004.19523600444,774.302342216631,516.02447191574,257.616264609659,230.058273583201,133.899678979487,,,
