HRR #,HRR label,Medicare Enrollees (CMHS 5% Sample) (2000),Total Medicare reimbursements per enrollee (Part A and B) (2000),Total Part A Medicare reimbursements per enrollee (2000),Total Part B Medicare reimbursements per enrollee (2000),Medicare reimbursements for inpatient short stays per enrollee (2000),Medicare reimbursements for inpatient long stays per enrollee (2000),Medicare reimbursements for outpatient services per enrollee (2000),Part B Medicare reimbursements for professional & laboratory services per enrollee (2000),Part B Medicare reimbursements for medical & surgical services per enrollee (2000),Part B Medicare reimbursements for medical care per enrollee (2000),Part B Medicare reimbursements for surgical services per enrollee (2000),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2000)",Part B Medicare reimbursements for durable medical equipment per enrollee (2000),Medicare reimbursements for home health services per enrollee (2000),Medicare reimbursements for hospice services per enrollee (2000),Medicare reimbursements for skilled nursing facilities per enrollee (2000)
1,AL-Birmingham,11367.7281646729,6141.91122437767,3587.53069887057,2554.37888474405,2704.10442686458,198.265648316792,416.08819283567,1415.51042690871,1082.13044762879,709.626161872516,373.043982187808,333.401228998147,206.145895142361,390.922961586129,116.035112995785,431.232559458797
2,AL-Dothan,2255.91328430176,5276.91946315916,3113.88994491814,2163.13147321561,2242.48109368056,161.21082488914,357.265009744046,1203.51299917731,942.924876163191,572.472821448985,372.429318900985,260.364151942161,189.156443273381,242.878419693674,296.905498001772,318.167196102465
5,AL-Huntsville,2880.57925415039,5615.35772371678,3267.401725885,2347.51702780485,2489.04038775233,212.14856601157,423.602360272293,1294.86758454907,986.172458297878,645.591319890043,340.173257003441,308.608363179176,205.236614625242,302.751826222235,78.373132832177,357.825835616328
6,AL-Mobile,3532.9098815918,5788.62490204376,3157.56610282522,2630.78447649894,2334.6333091378,241.67689308418,510.609696166963,1316.74079962848,1009.98413526815,659.288025818468,351.43945179263,306.745589322093,210.459989381402,462.734496340554,217.930196797495,214.50921273453
7,AL-Montgomery,2320.41355895996,5565.74266023336,3125.61955711028,2440.64870125848,2143.24368293438,307.010310073567,270.34407229521,1495.4356676566,1143.66307443745,788.702842308135,354.144845678142,351.835565459019,215.522972750618,259.938115891124,151.766398372824,434.698791697135
9,AL-Tuscaloosa,1392.91441345215,6232.85126992115,3778.3662250089,2454.78308603054,3060.23203105599,250.393062044621,403.988304847496,1342.70570968538,995.612937401697,648.327416743602,348.63878331059,347.753683792396,179.402274718166,359.418249585439,-67.47629093164,265.918302832413
10,AK-Anchorage,1561.83082580566,6560.9394417166,4058.38198280141,2511.34893432925,3450.03331742142,180.953729785463,976.552382191558,1060.19790336527,805.069400028652,513.706675087469,290.312662324574,254.954498080994,117.477401867543,202.450146436012,,240.640080190442
11,AZ-Mesa,2323.07717895508,5947.15926562545,3357.47360372537,2589.37929418315,2539.74234398108,173.333663026452,400.210791183268,1607.11934679535,1168.65440706302,735.530128054797,431.847609965565,438.008339858234,132.156077575051,189.337693994474,194.463623756805,317.546990812972
12,AZ-Phoenix,8643.23489379883,5466.75129077992,3016.53670136103,2446.74763549994,2248.28896160548,212.534056817221,404.486759919529,1461.65166919244,1070.97512120459,692.395661037505,377.430464634508,389.930952857932,143.222302173907,181.074059727847,127.605841449141,341.031473847151
14,AZ-Sun City,2079.49559020996,5411.62827017936,2820.53740803606,2594.64699737482,2039.46433263949,233.952620461869,388.639411199184,1729.98857694287,1234.41128736345,779.992238860381,453.688009457635,495.645447432224,96.9999311692039,69.7434895504722,238.843889070378,255.611859617538
15,AZ-Tucson,3316.32508850098,5450.862440766,3029.15954973214,2421.39917128802,2058.04638670847,342.728182224291,468.237360184065,1394.15333705935,1068.91804822033,713.832943986187,355.004393359087,325.238755520397,120.058802423498,211.178485156372,198.293990085673,302.917712529654
16,AR-Fort Smith,1921.57986450195,5476.14205931614,3088.38764969587,2386.04638228259,2209.23918180497,472.584108018516,472.402636214225,1099.04364372238,853.524917848118,581.660905388921,271.92939887903,245.689370155683,227.3523749039,397.853040551636,-88.7412799826073,230.92578629007
18,AR-Jonesboro,1349.24768066406,5427.11411725544,2951.44161967035,2473.23306193933,2134.80956829257,365.8277443215,573.045769592665,1157.04751668077,898.151334818638,552.85828465769,344.093454580544,258.998449764202,261.896099757548,278.199829771726,-58.7676223878949,284.389754227357
19,AR-Little Rock,8770.40208435059,5566.77829954328,3268.13080443742,2298.70775220227,2211.4081300863,507.068556275827,481.533934931698,1228.92094247989,949.66382248291,645.481242095772,304.22769036346,279.116946571606,180.556372633434,227.01607674258,114.710612319693,319.92554384909
21,AR-Springdale,2366.74662780762,5320.62637357297,3131.31344168903,2189.64972318426,2197.86276104274,409.475880992138,440.536814386305,1184.04911125065,923.420158993838,615.002111653958,308.064675440114,260.694643280547,169.92414481394,187.903311395012,69.1947112565663,352.23681436539
22,AR-Texarkana,1658.41450500488,6113.52518423954,3632.11710396979,2481.4227951421,2319.27176806561,819.235354867572,421.068531666773,1264.64073953169,974.331210639103,661.08738243384,312.717944087021,290.254994620978,204.395950274386,370.051863019658,-65.9265352408975,270.815163794909
23,CA-Orange County,6291.40023803711,8188.64411084723,4490.22207972408,3695.96765744104,3152.08589927527,519.914642804923,528.249664852988,2320.35303148033,1772.76625571139,1270.16520155272,504.306934303111,547.517355041145,178.097748873141,351.520441435694,78.4740439412937,558.479890984697
25,CA-Bakersfield,2588.82765197754,6627.75659323841,3582.27455137744,3044.85867544058,2825.59248074454,107.435178513605,491.386800096403,1709.0488301634,1290.28449193033,898.317296360268,392.659257282399,418.622004541462,226.346708574824,188.829635308211,16.982664463292,548.853568543641
31,CA-Chico,1602.99765014648,5741.86915342128,3303.40715137012,2438.68753065418,2553.1663734475,77.8728361359337,606.787448796607,1246.06155275898,975.159812985068,635.730403907575,338.967522701594,270.988634493231,178.673702027037,258.402507860991,-62.1556055861768,479.759565405015
33,CA-Contra Costa County,1789.91233825684,7193.95575425257,4190.74613733002,3003.39314970239,3053.10764848442,307.701094016815,672.25540257587,1573.10358641864,1247.27211761761,860.531212257622,386.751949793462,325.761221376757,116.200965200425,405.798367522908,-80.4493905875443,569.959431299074
43,CA-Fresno,3077.40893554688,4931.62533786435,2516.8501915915,2413.6582567053,1905.71834967504,101.772226133559,468.993809813114,1382.40673751608,1066.15801459732,741.175197918207,325.209293671277,316.282431003387,161.385424285259,161.090689589918,53.7106274411451,374.008071510361
56,CA-Los Angeles,20069.8725585938,9365.83287088277,5431.64488390002,3934.48865704321,4018.56518804625,438.994266283733,547.727209538134,2506.77525636563,1874.33522737666,1382.17256310075,491.378691529722,632.681304704345,180.734990081384,447.129800934303,67.4782869933007,712.98670732582
58,CA-Modesto,2334.32754516602,7027.46713985822,4393.53350656397,2640.13932106626,3725.56797604277,,584.856283271474,1402.86363976462,1100.75439868888,753.635122285863,347.369324558056,302.49353008249,176.603263925597,258.336175544488,66.0122411888382,423.011603044442
62,CA-Napa,1371.49685668945,6861.87673335119,4040.26065068526,2821.50045073953,3239.42547207254,,733.958744575187,1446.12270403522,1186.66060165332,766.868542009603,418.979168926124,259.78495830597,137.684089043329,331.210338270064,-103.190713985649,445.573893883976
65,CA-Alameda County,2785.65989685059,7077.80419751412,4493.04348206396,2574.86555129496,3435.65768208765,255.208906942102,529.850342340673,1467.56722712783,1178.58269010597,819.01711684949,358.82608728184,287.813034803712,127.338700017109,218.923936449416,51.227799732616,612.608610255883
69,CA-Palm Springs/Rancho Mirage,1385.74642944336,7160.29138619536,3792.72586032454,3366.79418192306,2960.96260983986,173.080868893742,724.041850648373,2049.78414960476,1466.0381841579,994.261842087949,471.763308439029,583.183819264264,130.505659750688,276.54494873985,-61.045227855869,443.423904494471
73,CA-Redding,2118.24658203125,6559.16795828729,4066.42044597509,2495.83491644871,3239.27471109294,200.543534300135,500.53167174673,1391.8424891506,1038.0539501953,624.326778802033,411.33220806645,353.546400019484,179.754610013306,205.496164402709,126.231555565626,373.780383450555
77,CA-Sacramento,5711.73504638672,6520.56378734247,4020.94950683677,2499.34398368341,3100.99414493009,109.010761392211,513.89602434019,1370.17793929283,1049.16204320533,703.029643441432,346.008340520238,321.012504246979,168.769768209357,286.769282706563,91.6667339584491,557.032064090498
78,CA-Salinas,1663.66529846191,7484.6655979502,4703.58264343115,2784.59698108399,3783.12979880604,,588.873704478838,1472.24100991364,1202.90396955866,753.263968820465,448.577962287605,269.884984548892,127.802383555093,490.254062044876,-43.360515069756,512.538002127747
79,CA-San Bernardino,3407.8217010498,7500.51634905572,4561.94396619945,2939.2226813449,3266.00940336903,408.676707378301,458.638178652279,1703.8235973252,1309.49234397668,922.763781288608,386.903161808832,394.34778503089,182.904972651498,359.549544297637,168.12279284326,571.631025539914
80,CA-San Diego,6659.73197937012,6866.94336689594,3932.16266861341,2934.6604381903,2792.29436050988,269.361080378053,540.861886122434,1684.70593028982,1291.87466189136,870.852384073432,420.935622430739,392.835523171796,146.34282458048,320.207775700651,157.436034253263,556.474558843198
81,CA-San Francisco,3722.15844726563,6884.57722963892,4373.81668277985,2504.99065292746,3170.67811716962,427.87521830671,578.503334896771,1426.44741214289,1165.72922695633,818.94313032871,346.4366210583,260.100475908817,104.356671006352,286.713340519333,89.6707768828451,504.18007836868
