HRR #,HRR label,Medicare Enrollees (1993),"All Surgical Discharges per 1,000 Medicare Enrollees (1993)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1993)","Back Surgery per 1,000 Medicare Enrollees (1993)","Coronary Angiography per 1,000 Medicare Enrollees (1993)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1993)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1993)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1993)","Cholecystectomy per 1,000 Medicare Enrollees (1993)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1993)","Hip Replacement per 1,000 Medicare Enrollees (1993)","Knee Replacement per 1,000 Medicare Enrollees (1993)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1993)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1993)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1993)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1993)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1993)"
1,AL-Birmingham,267113,106.785791897165,1.1077650999791,3.44315735992065,29.4787095305037,7.38612063737667,8.17569850943107,2.98322932249187,6.7179279070334,8.76043052674573,1.61825902595105,3.92564028194488,2.80325810154566,1.69928109062265,1.54326633192876,12.3096277181832,1.07689859656479
2,AL-Dothan,44222,101.340471313878,1.09440482526472,2.77515662761216,27.1486335353799,6.03479211928901,5.98903897137556,2.74381720586622,5.94491022447703,8.66068070572856,1.96899807831149,4.53668815020176,2.27041995037231,1.686025315835,0.922900770584394,15.4104100002973,1.1781677460167
5,AL-Huntsville,51952,95.148195273577,1.31322779221454,2.95492895257547,22.8215755036561,6.60969976126046,5.54454714700638,3.47510549096721,5.28082123493084,8.70527525941889,1.72455777247561,3.73404500705057,1.95399193979003,1.64722238362307,2.54342040915688,12.2328105525193,0.817416046093845
6,AL-Mobile,81600,108.711507278927,1.29633571636684,2.43426266443974,25.7837164675301,7.78513235120847,6.25884158648921,3.16157881819905,7.67377550594177,8.45417048135015,1.8642802455064,4.1978277378537,2.19995818926879,2.04595371040622,3.3935844062513,8.89236024432462,1.19508962302108
7,AL-Montgomery,48479,102.108558848647,1.34905682568182,4.22742429093464,24.0704673856237,4.89535130242164,9.26947885836459,3.35757006240081,5.09343462683812,8.51743117717534,1.70136604560676,3.49911069957984,2.45161975772544,1.4364555370554,2.01879196755037,9.48474128603274,0.6668370324075
9,AL-Tuscaloosa,27699,93.6973569435626,1.16975390089805,2.6456999286983,24.1521938577029,5.77694843686627,8.79438807185422,2.50642361845441,5.28742499008777,8.4752919163719,1.52071323912793,3.92649369487468,2.64735413594067,1.34229823168152,1.59257091039134,7.18814619278813,0.53490252606581
10,AK-Anchorage,24794,74.9450181302693,-0.670062078674522,2.55918220373105,8.15579716548988,3.73238227479023,2.3574686962473,1.71373723158272,4.58718672825506,7.57275734218458,2.54005973387371,3.81811654668496,2.19417502190444,1.81824262927764,0.7784488102983,7.24846252524192,-1.09362802648951
11,AZ-Mesa,54395,85.5864882096555,1.0655706670964,2.86922454295524,13.1697512355073,3.94335962212217,4.52270018059007,1.86387876907366,4.42661870986641,7.42811775433737,2.4780712656884,5.49322090151851,1.55053871543302,1.87127260454193,1.04515009384628,10.4048132848543,0.768602982048309
12,AZ-Phoenix,186828,88.4621417917024,1.08134655331625,2.16848342941649,12.9106336525726,4.20664355348735,5.2251583872931,1.48920080712874,4.58916062782927,8.40728729877384,2.1764527603128,3.8824922939865,2.31906099778704,1.55225371705686,1.69328266632605,12.5235328370058,1.02836040961506
14,AZ-Sun City,46989,94.5702066854217,1.1002101579688,3.33152561309955,16.6866113018397,3.76044698393757,9.04885880962339,1.88857280956664,4.64852209174872,7.86574791501594,2.69233798182739,5.4511640045632,3.21220308301781,1.49757619660366,0.929902355493326,13.8259306462252,0.991691887975479
15,AZ-Tucson,82275,86.8614628695149,0.777397152745631,3.6507220744218,16.0282451536196,3.49619488871603,5.28048578040646,0.962018974620039,4.55421073063877,8.55764517611317,2.46137866208545,4.63560032594213,2.39652737590812,1.60551800751477,1.20652132758065,12.3414941592956,1.01555773417709
16,AR-Fort Smith,44249,88.433791021213,0.757772213269845,1.88405825884602,14.8368641193626,4.35203647225115,3.94815612386069,1.43186465199132,5.48211861869869,8.30944558148189,1.60685619130454,4.23067052874472,2.42629895270852,1.75494126133315,1.02052896357277,16.5802240264629,0.655250001507445
18,AR-Jonesboro,31081,92.5832094510046,1.12915358713089,3.51155383120643,18.1359323745373,5.94792396950832,8.52622733049924,2.44814539191391,6.59903346224637,7.5618578511038,1.2439240379588,2.63712641436668,3.15798019163216,1.62453434836064,1.06198106541633,13.5466506777565,0.870417294072438
19,AR-Little Rock,193043,94.4900198113917,1.17104575777757,2.70357216033631,17.0209134702417,6.58077435289832,3.97629379555127,2.5174287870745,6.10105731887102,8.48389699788124,1.78067869336613,4.46660735724951,2.07874258659871,1.73231754037836,1.57385126510892,11.39101959721,1.01668861487731
21,AR-Springdale,46000,84.3756606734025,0.817841968286268,2.16206154969983,15.4033577645652,4.13523000648632,5.14806269733121,1.96723148780671,5.59025754312918,8.7272744811517,2.096408173799,4.09391209578492,2.3613039884376,1.60047418879238,0.758576241164041,12.8134913842559,0.532369603609544
22,AR-Texarkana,35066,91.3778087076154,1.34535518286261,3.14274623609838,13.9726159693375,6.65909914163509,1.94595354813964,3.3203231620592,6.46013559895835,8.04598927974606,1.79059874380509,3.68461351829316,2.72412833733079,1.65908558771331,1.11717691929874,11.9985685150302,0.696345600756352
23,CA-Orange County,140272,89.2305240036401,0.909417448978617,3.0701843910818,13.0385903244199,4.35985085413779,5.26941574227929,1.64638728544136,3.64441865994861,7.62024523892142,2.64563617235514,3.4861088394918,2.4492437833043,1.77668700081886,1.36492323030171,9.11322407764719,0.995802774364919
25,CA-Bakersfield,63128,100.82624319676,1.01301958627047,3.06467906150423,16.1968369053529,5.4982889863906,7.52843389609431,4.144122652961,6.43221155326954,8.41313944705335,2.05257929841181,3.65596975219537,2.16709906377473,1.53595062754681,1.3281921122822,13.6473709290951,1.27447007279352
31,CA-Chico,40261,93.0954898540977,0.983338068909555,3.00894820307462,13.6734686457785,5.00254091853019,4.24587948278416,3.19960349238843,5.05600916301795,7.9988889827322,2.50114644846789,4.83889172438752,2.29328730546818,1.71179666722738,1.30416078341716,11.9198102471405,1.13078242767653
33,CA-Contra Costa County,74655,84.6243633422155,0.829757404710471,2.13020066481625,15.1980952551933,5.70643729606337,5.63054551143188,2.30956098178331,4.19972262684886,6.97307029554516,2.9585007308812,4.13533360151257,2.14246384587449,1.75787654397103,1.60026760900366,10.2138943919357,1.43160011963956
43,CA-Fresno,87582,80.4592693572591,0.688868512799804,2.44351172617968,11.693923788864,4.23712108835929,4.36274224034329,2.45087822814669,5.15809062855653,6.62084262082973,2.22251938457176,3.77360668535483,2.07473902957872,1.71245480871179,1.59134185264888,12.8892969110271,0.947576012117663
56,CA-Los Angeles,501159,96.6710815540039,0.717976337769393,2.84100323905368,14.6681851472813,4.5194942320463,5.60069047908387,1.84928739256506,4.42407483636573,7.40257550745303,2.02730456790928,3.14087320532431,1.92701894279877,1.65627313001091,2.06615686271792,12.195534885021,1.06980794196115
58,CA-Modesto,69739,94.2359856959949,0.699044478459253,3.13899563956919,15.5334066980484,6.03746353904747,6.59952253464168,2.71633770578524,5.37975466491086,7.27108681091567,2.00255268959491,4.36266112825324,2.48963025076679,1.71193297664909,1.89697341101297,13.4907913928476,1.04441231716029
62,CA-Napa,38518,106.232030226566,1.16985813399848,2.39483422813929,23.8752320425059,6.26287930675164,11.5986137341997,4.80185602205129,5.47420353451205,7.25173182783173,3.33075316506975,4.71341968236761,2.64426157461417,2.06206276402637,1.62283735503508,12.5682696987753,1.09191272131783
65,CA-Alameda County,123846,86.7159490648862,0.853762542233658,2.52299877934378,11.8784884906417,3.93154627870185,7.68692872818945,1.91674017604298,4.14598946573605,7.43058900771044,2.23557847412885,3.44385194047138,1.80279855025605,1.8952234638847,1.47937876178427,11.6409702456798,0.80090529556821
69,CA-Palm Springs/Rancho Mirage,30792,107.506880543674,0.986919216887392,5.61427294876946,15.404283663477,4.54530526752368,8.58734818174642,3.52055886032337,5.1911844418009,8.20376308542359,3.18546594176062,4.6706102182862,1.54291332243634,2.0120193670338,2.31836482516081,12.3891560466233,1.56798531690476
73,CA-Redding,41937,100.695000723541,1.17656011571166,4.56848711161234,20.5414904171152,7.73119731075225,6.20678841799097,3.44680560770029,5.90164732999195,7.94987603011787,2.45365531259677,4.37417833531072,1.25448100994358,2.10981692082095,1.43050811132736,12.2503316481255,1.41930356337981
77,CA-Sacramento,201572,88.3699523047417,1.09593486532353,2.66615320710988,15.7264775932154,6.16036238161836,4.9493450068079,2.27020578770045,4.98246183373052,7.68043710626876,2.23676097778623,4.01974029039297,2.13503533650943,1.66068476778958,1.22405466056739,10.8524180717181,1.51402846326304
78,CA-Salinas,32841,93.9051612578747,0.895060033990412,2.71253431654289,18.6875549391535,4.69867439276287,11.4017959209848,2.33099255700337,3.6908920014793,6.33362397772006,3.06610264515966,2.94044853939723,2.08254075839748,1.3119515918964,1.52120243060572,11.1427160852177,1.55458236644743
