year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,CT_C,ALL,10,AK- ANCHORAGE,55411,3490,4779,6360.78774872517,0.751322035695628,86.2464131670607,88.0796068584763,1.25072192718159,85.6172793016939,90.6127502254123,1000,hrr,11,26,0
2012,CT_C,ALL,1,AL- BIRMINGHAM,240824,20624,28171,28192.3268884642,0.99924352152454,116.977543766402,117.801303339141,0.689138728056386,116.433259256741,119.185421390641,1000,hrr,11,26,0
2012,CT_C,ALL,2,AL- DOTHAN,50644,3672,4979,5945.56352071997,0.837431133760232,98.3137192954743,98.8033732008398,1.37454689620614,96.0964938651545,101.58650085156,1000,hrr,11,26,0
2012,CT_C,ALL,5,AL- HUNTSVILLE,76201,6793,9472,8960.8801438793,1.05703902383627,124.302830671514,124.384098178565,1.25458170468587,121.904048333644,126.91460284691,1000,hrr,11,26,0
2012,CT_C,ALL,6,AL- MOBILE,79592,6109,9088,9312.29921889018,0.975913658526437,114.1823298824,115.131851554327,1.18561977249873,112.788618607894,117.523766191421,1000,hrr,11,26,0
2012,CT_C,ALL,7,AL- MONTGOMERY,45330,3631,4904,5316.46640389392,0.922417189810168,108.184425325392,109.226476469876,1.53142276840661,106.210988967122,112.327578135229,1000,hrr,11,26,0
2012,CT_C,ALL,9,AL- TUSCALOOSA,30009,2887,4006,3522.14491735524,1.1373751205581,133.493285347729,134.649977075584,2.0886482904798,130.543358105244,138.885781625431,1000,hrr,11,26,0
2012,CT_C,ALL,16,AR- FORT SMITH,43413,3112,4381,5083.04516404929,0.861884925002315,100.914472623408,101.084904335573,1.49915932110103,98.1353210333963,104.123141157858,1000,hrr,11,26,0
2012,CT_C,ALL,18,AR- JONESBORO,30250,2686,3743,3545.93886981772,1.05557375279637,123.735537190083,123.809334801862,1.98650068167513,119.905622024073,127.840138980323,1000,hrr,11,26,0
2012,CT_C,ALL,19,AR- LITTLE ROCK,199043,16602,22767,23396.4371526734,0.973096880154615,114.382319398321,114.526624312706,0.745145546436639,113.048365204094,116.024213643284,1000,hrr,11,26,0
2012,CT_C,ALL,21,AR- SPRINGDALE,50061,3879,5524,5881.52972781597,0.939211439138857,110.345378638062,110.108683102924,1.45431966228172,107.242703853333,113.051253456282,1000,hrr,11,26,0
