HRR #,HRR label,Medicare Enrollees (2012),"All Surgical Discharges per 1,000 Medicare Enrollees (2012)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2012)","Back Surgery per 1,000 Medicare Enrollees (2012)","Coronary Angiography per 1,000 Medicare Enrollees (2012)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2012)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2012)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2012)","Cholecystectomy per 1,000 Medicare Enrollees (2012)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2012)","Hip Replacement per 1,000 Medicare Enrollees (2012)","Knee Replacement per 1,000 Medicare Enrollees (2012)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2012)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2012)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2012)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2012)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2012)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2012)"
1.0,AL-Birmingham,241399.0,88.8929999992251,0.913999999997031,5.14599999994971,19.2139999999199,3.35599999999977,7.98399999999674,2.39099999997416,3.67699999999604,8.21299999998882,3.27199999999721,8.48899999994319,0.794999999998254,1.0969999999943,0.979999999995925,2.18499999999767,1.50399999998626,1.25199999999313
2.0,AL-Dothan,49930.0,86.2629999993369,0.789999999993597,7.16599999996834,13.122999999905,3.86799999998766,5.25799999997253,3.17699999999604,3.4309999999823,7.05099999997765,2.42399999999907,9.31099999998696,-0.990999999994528,0.9629999999961,0.523999999997613,2.08899999997811,-1.42499999998836,1.27499999999418
5.0,AL-Huntsville,77389.0,82.9909999994561,1.13499999999476,5.39199999999255,14.6369999999879,2.35699999998906,5.65799999999581,2.27199999999721,3.68199999997159,7.96799999999348,4.40799999999581,10.6169999999693,-0.407999999999447,1.15499999999884,0.588999999999942,1.34499999998661,1.9829999999929,1.32099999999627
6.0,AL-Mobile,79902.0,97.0579999992624,1.0509999999922,5.54799999995157,20.3569999998435,3.90099999998347,9.08699999994133,2.16599999999744,4.23099999997066,7.72199999995064,3.13699999998789,9.47799999988638,0.328999999997905,1.41299999998591,1.38099999999395,0.91299999999319,1.51699999999255,2.23399999999674
7.0,AL-Montgomery,45827.0,83.5609999997541,1.16299999998591,6.38699999998789,12.3329999999842,4.40699999994831,4.87999999994645,2.02399999997579,3.2729999999865,7.56099999998696,2.98199999998906,8.61299999989569,-0.689999999995052,1.03299999999581,1.04399999999441,2.57599999997183,-1.10399999999208,1.50799999998708
9.0,AL-Tuscaloosa,29730.0,98.8479999992996,,5.31499999994412,20.0169999999925,2.82299999997485,8.86999999999534,1.56599999999162,5.64599999994971,8.16399999998976,3.62799999999697,8.4649999999674,-0.827999999994063,0.992999999994936,-1.29999999998836,-2.58699999999953,-1.03099999998813,1.13699999998789
10.0,AK-Anchorage,58822.0,75.1339999996126,0.727999999995518,5.48299999994924,10.122999999905,2.12699999997858,4.92099999997299,1.52799999999115,2.30399999997462,5.6239999999525,3.94199999998091,7.73099999997066,-0.844999999993888,1.17099999998754,0.48399999999674,1.18199999998615,1.05699999998615,1.67899999998917
11.0,AZ-Mesa,86047.0,92.0029999995604,0.973999999994703,4.81699999998091,13.6779999999562,2.67399999999907,6.18299999996088,1.79399999999441,3.53999999997905,6.54899999999907,4.56899999995949,9.71399999991991,-0.407999999999447,0.856999999996333,0.550999999999476,1.52599999999802,1.44599999999627,1.49099999999453
12.0,AZ-Phoenix,271202.0,82.9109999993816,0.69699999999284,5.14299999998184,13.1799999999348,2.43199999997159,6.27199999999721,1.35999999998603,3.05899999997928,6.34599999996135,4.06499999994412,8.54799999995157,0.565999999998894,1.07799999999406,0.605999999999767,1.12599999998929,1.27099999999336,1.52699999998731
14.0,AZ-Sun City,45813.0,93.5969999991357,0.820999999996275,5.94799999997485,13.9639999999199,2.60299999997369,6.51599999994505,1.87099999999919,3.87099999998463,5.98299999994924,4.29099999996834,10.7739999999758,-0.803999999996449,1.29999999998836,0.480999999999767,1.65099999999802,-1.09999999999127,1.45799999999872
15.0,AZ-Tucson,108456.0,79.9719999991357,0.673999999999069,6.01999999996042,12.0,2.60599999999977,5.86199999996461,1.3179999999993,2.85299999997369,6.39399999997113,4.51199999998789,9.04099999996834,0.479999999999563,1.12799999999697,0.5,1.08499999999185,1.5109999999986,1.37799999999697
16.0,AR-Fort Smith,43505.0,80.144999999553,1.09199999998964,4.44199999998091,16.9109999998473,2.95799999998417,7.83399999997346,1.07999999998719,3.49899999998161,8.78899999998976,2.85799999997835,7.93999999994412,,1.22299999999814,0.564999999995052,1.62099999999919,-0.854999999995925,1.18599999998696
