HSA #,HSA label,Medicare Enrollees (2005),"All Surgical Discharges per 1,000 Medicare Enrollees (2005)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2005)","Back Surgery per 1,000 Medicare Enrollees (2005)","Coronary Angiography per 1,000 Medicare Enrollees (2005)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2005)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2005)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2005)","Cholecystectomy per 1,000 Medicare Enrollees (2005)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2005)","Hip Replacement per 1,000 Medicare Enrollees (2005)","Knee Replacement per 1,000 Medicare Enrollees (2005)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2005)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2005)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2005)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2005)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2005)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2005)"
1001.0,AL-Alabaster,7691.0,146.872123001191,,9.6141932745541,41.1032207328039,6.61396382638969,22.4082335504746,-1.93766571598619,9.09672388185354,10.1298979889967,1.91415400121782,8.71716202907409,,-1.90262696705116,,-7.74260341965474,,
1002.0,AL-Alexander City,3441.0,104.720827088625,,-3.97018039300043,29.7616157152172,-7.52074103259972,13.775285708571,,-3.25838742761807,-7.23321205283283,,5.10037771240928,,,,,,
1003.0,AL-Andalusia,4107.0,127.864534677693,,-9.75929120253101,19.3494823674948,-6.64187886314931,6.14052307054187,,-4.87979357768853,9.42104475143893,,12.1352219896397,,,,-7.77546478681584,,
1004.0,AL-Anniston,12976.0,165.104011463284,-1.29511976356398,4.75656270405345,70.8353241775374,9.47495544258073,37.6358814745437,4.51378310525534,5.6486742883508,9.88542951075779,2.37689595714361,9.03757852679771,-1.42265234032116,-2.39166825383726,-1.76744458909297,-7.3299675737504,,-3.01505820663114
1006.0,AL-Ashland,2488.0,128.626174902174,,-6.16500058265426,32.5078458107693,,18.5094560831007,-5.43630989157778,-6.10265391200052,-13.6023099399088,,-6.56189258582045,,,,,,
1007.0,AL-Athens,6831.0,120.539293897677,,7.63384564146491,24.5954924449265,3.30618443191724,12.1041472645409,-3.25505426275267,6.8830862047251,7.33911169153083,-2.18721971849934,9.59260988903055,,-1.69484964233225,-1.63140568412448,-10.531421960099,,
1008.0,AL-Atmore,2090.0,122.603998385906,,,33.2582569748337,-11.9126195781528,-15.7775675062013,,,-10.4152418149076,,-7.12412352877156,,,,,,
1010.0,AL-Bessemer,8525.0,140.094762520216,,5.757680730975,47.1804637699795,7.70548291242223,20.3280684086537,-2.78711068344423,5.2715022125898,8.79183536941648,1.96138144670309,10.3967532408487,-2.71311258355756,,-1.69081239443887,-8.38260966084648,,-2.14266059334733
1011.0,AL-Birmingham,68500.0,120.874638983245,1.40158330469719,5.7396509991754,30.7155146382447,5.77334696187694,14.9568980972443,3.17726048449207,3.88534179874959,8.4832205712467,2.84982318608283,8.27981140021867,1.53921371850943,1.7240698993738,1.60964566415545,5.54081193288856,1.7093298289141,1.32500584112163
1012.0,AL-Boaz,8549.0,130.026333926798,-1.60842596627967,4.60412572306186,36.0102396513236,6.21468389909394,16.5251300970345,-6.78512355807814,5.40567039623414,9.37944588324251,2.68933449470322,7.97964629779204,,,-2.48404540103856,-6.07191513106602,,-1.94343759594905
1013.0,AL-Brewton,3244.0,125.708068879335,,-7.21181073859165,27.8419193287478,-7.23616892528404,18.5908028602134,,-6.02747675888111,-11.1242272877533,,11.9258281794337,,,,,,
1014.0,AL-Bridgeport,1187.0,105.100653456749,,,-34.0294405411427,,-13.5593025905654,,,,,,,,,,,
1016.0,AL-Camden,842.0,83.3006922043112,,,-17.5812242388185,,,,,,,,,,,,,
1017.0,AL-Carrollton,2189.0,123.23681459319,,-6.34444291346971,20.7559560410103,,-9.63422500121297,,-8.6529037713366,-11.6936495666057,,-6.68135831941463,,,,,,
1018.0,AL-Centre,3211.0,117.69113543261,,-4.37923318854855,39.4241301577403,-5.30514729919108,19.6782159762812,,,-5.26165443145016,,8.081868357975729,,,,-9.847872207446,,
1019.0,AL-Centreville,1054.0,95.3087068038584,,,-17.1982799435647,,,,,,,,,,,,,
1022.0,AL-Cullman,11586.0,134.423072186208,,4.14089914196437,37.7012093071967,8.87841320075623,19.3090848509974,2.5724690950405,4.06169062183743,8.79020947233203,2.06852709744196,9.19767741798336,-1.97615561574916,-1.07972806515245,-1.45674578212762,-6.89076205093274,,-2.17500048262592
1023.0,AL-Dadeville,1803.0,107.59244940508,,,37.6585399703589,,-16.7637718323432,,,-7.39518936981874,,-6.99556076171761,,,,,,
1024.0,AL-Decatur,10052.0,104.381345697113,-1.22699811980953,4.6759869538193,21.4898094960488,4.18800474723838,7.70187802539574,3.92683353975028,5.23496288243494,8.57682635536997,3.06160891093451,6.63122299354891,-3.39967457441334,-1.94680212734085,-1.5100805591126,-4.71119118590363,-6.12304539139111,-1.11187834102229
1025.0,AL-Demopolis,2367.0,119.042887451282,,,30.2509503607828,,-20.9688792596244,,-6.68679233504075,-8.26221712666922,-5.43843077227767,-5.69410809592276,,,,,,
1026.0,AL-Dothan,23484.0,113.035022102014,-1.53967873131448,5.67946910271514,28.9487070389879,6.26362768075908,11.2685793624324,2.74661333643711,4.96224218801421,7.99981022558552,2.86092024923957,8.73402320398327,-1.59900780946405,1.34158864145144,0.451751589946799,5.25707641583478,-1.65165298658481,1.44236009267619
1027.0,AL-Elba,1448.0,111.681862220551,,-12.737147812293,27.3712875773999,,-14.9841248838196,,,,,,,,,,,
1028.0,AL-Enterprise,5056.0,106.487029623302,,-6.06192025461203,23.4160280933175,-6.3611331010489,8.38967411652759,-2.64284253144235,-6.24055322365224,7.86664847821459,-4.1887115557666,9.40575221069617,,,,,,
1029.0,AL-Eufaula,2121.0,108.638008653343,,,14.9387621473643,-5.70964223109272,-7.09705781788122,,-5.40801458347504,-6.21321504685026,,-12.7194028394784,,,,,,
1031.0,AL-Evergreen,1095.0,134.764910761319,,,-30.5019383503164,,-23.275685408571,,,,,-11.8761357696791,,,,,,
1032.0,AL-Fairhope,5304.0,120.606802784169,-2.35866459154457,-4.78485814389397,27.5251546585472,-8.6173279670545,14.0601042200435,,-5.24639718916556,8.95482057105586,-3.51409788092947,8.16216172507497,,,-2.31315524680455,,,
1033.0,AL-Fayette,2215.0,115.548987833196,,-7.67213789555389,29.36205705986,,-17.0558548137061,,,-7.30801376984445,,-4.9731630014679,,,-4.98948463613631,,,
1035.0,AL-Florala,683.0,153.299586340549,,,-25.0956958780245,,,,,,,,,,,,,
1036.0,AL-Florence,14107.0,110.859822722627,-1.27145632099237,5.97596652472298,31.1826250387398,3.20919164308705,16.5234528326507,1.25885145170075,4.61667825984399,8.19012756008237,2.28713830176448,7.5695442657482,-2.55942807674933,-1.3766435115556,,-10.8855419842647,,-0.91183828609059
1037.0,AL-Foley,7333.0,131.069165267372,,5.67954312692582,33.4931559720839,5.81903291210531,16.0952145868011,-3.45674448067552,5.49141379474079,7.08444113255676,-3.30877045123936,12.1383771202089,,,,-3.27133630919635,,
1038.0,AL-Fort Payne,6021.0,127.045430194991,,7.6382687719089,34.353711433032,7.3954338089665,13.8660060841113,-3.21711019486591,-8.33961110616925,8.87673791140258,-2.54105426830003,6.92023452677414,,,-1.93612718461263,-7.0441538416253,,
1039.0,AL-Gadsden,15013.0,147.842334031494,-0.96555119707471,6.11865716594454,48.0769777390152,7.65180202998499,18.1253574905229,4.60111627087268,6.34369742862438,9.49753287423831,2.24807798916612,8.1507972995468,-1.76044743138979,-1.938502035969,-2.65943359803232,-5.6927069450082,-3.93898619881144,-1.41499918519846
1040.0,AL-Geneva,2834.0,110.102574561978,,-5.82564376548779,24.8987838160284,-7.0117832858598,9.87631149538196,-4.6306992704212,-6.46537125407172,-6.7957734008617,,-5.53607887933483,,,,,,
1044.0,AL-Greenville,3484.0,125.801726673362,,-8.25475404733067,24.6053157231579,-5.82310361205803,14.3360196850747,,-8.87122859826895,-11.1888901482656,,5.55553619929388,,,-3.68041361280057,,,
1045.0,AL-Grove Hill,1007.0,106.82326833654,,,-23.3713033864026,,,,,,,,,,,,,
1046.0,AL-Guntersville,4914.0,113.891843094126,,-4.93099890478654,27.3363540223224,-4.49738451039626,11.9537458161693,-3.9414703043321,-5.3304940281888,11.5784036440735,-3.69758086646127,10.9295401924629,,,,-7.08375991615933,,
1047.0,AL-Haleyville,2580.0,128.647095387472,,-5.76261525505164,29.0476020124358,,15.207870670931,,-6.26770613149212,-15.4343959752479,,-7.27854905187712,,,,,,
1048.0,AL-Hamilton,2040.0,101.762200768344,,,20.4088195051803,,-10.3259966418145,,,-9.15515099706467,,-5.24097065389973,,,,,,
1049.0,AL-Hartselle,3934.0,115.715427460537,,-5.794807105001,24.8204681473481,-5.65834321171822,11.4934613273878,,-6.38118842328124,8.3395318548911,,8.51700627125289,,,,-8.1880538361908,,
1051.0,AL-Huntsville,38409.0,108.572402064717,1.44687543407528,6.77719348407391,21.8412620087419,3.79414386618817,9.37193905186469,2.72403750395041,5.50303087692445,9.2437150438621,2.83616047602752,9.14109951644321,-1.33374976805355,1.39348154739846,1.31640713093643,3.25265737842637,-1.69713833294438,1.02334944686591
1053.0,AL-Jacksonville,3774.0,141.937683182911,,-4.06085860628405,54.8408331940106,-6.59034835867849,24.9419917341565,-4.26930084459982,-4.04507305917841,-9.90266281630842,,8.93243845916031,,,-4.15590703034564,,,
1054.0,AL-Jasper,8101.0,136.553238950135,-1.49733181340365,7.22727328834475,37.7149733804491,7.06886358813111,17.9228952575291,-2.55891875796078,4.4679964555228,8.68731185617384,2.03051710981481,7.12583685723883,,-2.04243550316786,,-9.45005187118984,,-1.34505896472538
1056.0,AL-Luverne,1624.0,120.661359382368,,-7.84559134618527,18.8420915429482,,-12.3015829602547,,,-8.82180635731693,,,,,,,,
1057.0,AL-Mobile,45710.0,130.742545182781,1.47741802453441,5.32145728991285,36.1572758667882,8.47899036253397,18.2940286127816,2.7002281324588,6.49767802879381,9.46439526919807,2.58408345165319,7.43542089160136,1.14402629985727,1.57814793790485,1.88750936402682,3.68544249997538,-1.81343399540266,1.86395176307017
1058.0,AL-Monroeville,3148.0,129.227310526996,,-4.84280151860985,44.2320312867125,-11.7118871532866,25.0371876755129,-5.41199185995953,-9.2068055172488,-6.74006881007741,,-6.8282468047692,,,-3.72021160630293,,,
1059.0,AL-Montgomery,29767.0,107.157516335847,0.981375407923716,6.14601065680321,18.0991498025933,6.90771417382113,10.2891741086526,2.9932190000648,2.6959436276902,9.44282678330097,3.24541750626642,8.06865204280252,-1.72571025568429,1.47073746696612,1.4646409911163,3.550411575105,-1.50823800713452,1.59876647661602
1060.0,AL-Moulton,3722.0,99.3880661155459,,-4.42916414358349,30.0050568551722,-2.90092788252313,10.4296417107679,,-5.50451306568067,-6.95551823301246,-4.03760413729885,8.98465692321956,,,,,,
1061.0,AL-Muscle Shoals/Sheffield,8318.0,120.989240800848,,6.99461373091114,34.3327574703284,4.75423377358989,16.6763367483044,,6.08879060357282,9.76783095560808,2.3101442190249,8.65466346610505,,-2.31379711466349,,-7.04859366567814,,
1063.0,AL-Oneonta,2615.0,119.586479856642,,-5.16589195457843,33.5585891492114,,17.48537133136,,-4.98657035271353,-13.6719377380177,,-7.04232841798518,,,,,,
1064.0,AL-Opelika,12190.0,119.352610231521,,3.96767466605389,36.6952808126298,5.37117564999101,17.0454904567092,4.22485535186742,5.75440143820753,7.58739780719197,2.79578616012369,9.36795647930638,-1.60807449385795,-1.62747749463019,-2.25343060477279,-13.2838678110066,,
1065.0,AL-Opp,1750.0,129.037984687227,,-12.3568032313457,25.4951972111436,-6.37929607596559,-12.1425173084464,,,-11.6681673164106,,-10.6621297682476,,,,,,
1066.0,AL-Ozark,3105.0,118.742006707781,,-8.73257482168349,30.4303093802981,-4.26504257769968,15.7680223709631,-5.38721229005945,-3.94661593394049,-5.30346942579727,,-10.6689919076856,,,,,,
1068.0,AL-Phenix City,6597.0,109.509456761832,,7.25528071658357,24.7029885106823,5.51593236517184,10.8378103596545,-2.80437355197383,-3.61137335174758,9.16677578054802,,11.5196459184926,,,,,,
1070.0,AL-Prattville,4038.0,100.948590119787,,-7.34411788706273,17.4627574894523,-6.12708247577105,10.1888758006336,,,-8.87348068892324,,4.09562853211123,,,,,,
1071.0,AL-Red Bay,1052.0,114.49082474449,,,-36.1444603535584,,-14.0186590297285,,,-10.8059056044628,,-10.8849522570103,,,,,,
1072.0,AL-Roanoke,1970.0,123.191432457976,,,37.6984313605521,,-14.999260619438,,-6.74046756385507,-8.75206745517017,,-7.8971772732778,,,,-14.5216232462476,,
1073.0,AL-Russellville,3932.0,123.890807021645,,-3.85722786367429,32.1080992798158,-4.42393427944092,16.2451587228668,,-5.64243118965326,-7.63206625259803,,6.57649753631151,,-2.92604420279039,,-7.45927173460556,,
1074.0,AL-Scottsboro,4955.0,116.788390390845,,-5.28030702655669,26.4227134927296,-5.24277369293169,12.0981257143053,-4.55162454255589,-7.39186972307905,11.5731205938761,,7.48588039131143,,,-2.76754050992177,,,
1075.0,AL-Selma,7582.0,112.966224384141,,4.93191836862156,36.1435164911238,8.49585645473852,14.3590612377024,,5.17157700341577,7.83552061229733,-2.38540686758335,5.9715800649167,,,,-7.10069182624014,,-2.17969722512635
1077.0,AL-Sylacauga,3667.0,129.940228124348,,-4.89195629039954,28.8566733223945,-6.58778769110457,14.0023282851533,-4.71116412344976,-5.21236839588768,-9.11875390443734,,7.83596480887592,,,-3.22269437751935,,,
1078.0,AL-Talladega,3920.0,123.193094322183,,-3.72168978713854,39.6247155831776,-7.60132376726469,18.2250507753163,-5.63970315709028,-5.29243268527781,-11.4482472157107,,6.34502764040625,,,,-9.27067535828344,,
1079.0,AL-Tallassee,1609.0,110.243163664438,,,16.7280757111249,-8.70907907408514,-10.5645196584185,,,-12.923287513532,,-10.5559741589676,,,,,,
1080.0,AL-Thomasville,2373.0,121.64201060674,,-7.27146783067381,26.0589410276667,-8.67179252902572,-6.98264416901681,,,-6.84880742001334,,-7.62743222305464,,,,,,
1081.0,AL-Troy,3584.0,106.263916832191,,-6.99807690949348,18.8130970960105,-5.79082620366203,8.92901196542207,-4.09694816463209,-4.87576259606307,-9.32082299906152,,6.55527408459377,,,,,,
1082.0,AL-Tuscaloosa,21688.0,120.012388872289,-0.985742333318402,4.05220855453118,31.135537019523,4.02416405356904,16.236071535292,2.31876570076859,6.96067343651408,7.74655374151583,2.6268656007093,7.49568837472827,-2.04554382983026,2.00846829329639,2.22972767831184,5.99339460396641,,0.664310438973525
1083.0,AL-Union Springs,1179.0,94.5955096936567,,,-18.3615650680479,,,,,,,,,,,,,
1084.0,AL-Valley,4693.0,125.707913756659,,-4.78517721386609,34.5802262440621,-7.37126768633998,14.1824045654351,-4.4807580875157,-10.0234238876011,7.49866891058902,-2.48716618651436,7.13087247799817,,-2.53207641567588,,-9.4319437954382,,
1085.0,AL-Vernon,1503.0,128.758796603987,,-9.90489161308384,25.0198200061207,-7.47018875131139,-9.48041068672914,,,-13.511749821282,,-8.54872212606109,,,,,,
1086.0,AL-Wedowee,1271.0,111.433579003733,,,38.4344013559025,-8.50143631949785,-18.0216330980981,,,,,-10.2762321956993,,,,,,
1088.0,AL-Winfield,2562.0,112.223721442019,,-4.95016453113158,27.8867880936452,-9.7045850724473,11.6618583572327,,,-8.86118170796522,,-6.10815886841393,,,,,,
2001.0,AK-Anchorage,17011.0,85.7148234493121,,3.56419923527176,12.0005235350179,3.23896140114056,7.98602881823137,1.71393118721325,2.52489039647079,6.47807844104496,2.59624382833538,9.05771336264742,-1.22857453980525,-1.96442471934953,,,-1.88334928403427,-1.56719097443298
2002.0,AK-Cordova,196.0,-78.5920664869479,,,,,,,,,,,,,,,,
2003.0,AK-Fairbanks,5683.0,93.2369431573933,,2.7686315931916,13.211383141808,4.39502958266773,9.3886753833963,,-5.05266158942497,6.25860250474326,-3.6594209106145,9.77119598080626,,-2.86771951682158,,,,
2004.0,AK-Homer,1084.0,90.7154974332841,,,-13.425027193608,,,,,,,-10.7713181480041,,,,,,
2005.0,AK-Juneau,2722.0,80.9967683473529,,,9.39853062815304,,4.56826724494885,,-4.12650162858794,-5.0920568833596,-4.70453316960738,-9.70215228346337,,,,,,
2006.0,AK-Ketchikan,1567.0,103.739126800252,,-7.68021174462399,21.9990748060208,,-10.6312748255902,,,,,-8.11046557771424,,,,,,
2007.0,AK-Kodiak,693.0,69.9678009655761,,,,,,,,,,,,,,,,
2008.0,AK-Nome,360.0,52.4445685110854,,,,,,,,,,,,,,,,
2009.0,AK-Palmer,4752.0,93.9697205137469,,-3.06326530579766,13.7405122750105,-3.1599174526594,8.61191741777612,-2.96212409732452,-4.09578170678663,-6.21993294907609,-4.71939463099666,9.87214658373285,,,,-5.48627748355594,,
2010.0,AK-Petersburg,356.0,76.7298951914676,,,,,,,,,,,,,,,,
2011.0,AK-Seward,293.0,88.4566023960649,,,,,,,,,,,,,,,,
2012.0,AK-Sitka,816.0,96.0026453102683,,,,,,,,,,,,,,,,
2013.0,AK-Soldotna,2995.0,91.4898247859911,,,14.0626007374968,-3.23107905626625,9.27702369862338,,-5.7881655960718,-7.85997414382529,-5.85043926104422,8.33414008335463,,,,,,
2014.0,AK-Valdez,202.0,-89.5799172081619,,,,,,,,,,,,,,,,
2015.0,AK-Wrangell,306.0,98.9035557942761,,,,,,,,,,,,,,,,
2016.0,AK-Barrow,244.0,-95.2631893943537,,,,,,,,,,,,,,,,
2017.0,AK-Bethel,1075.0,71.0826723525311,,,,,,,,,,,,,,,,
2018.0,AK-Dillingham,314.0,67.6018574175498,,,,,,,,,,,,,,,,
2019.0,AK-Kotzebue,366.0,60.3299981397157,,,,,,,,,,,,,,,,
3002.0,AZ-Bisbee,1433.0,99.6349128584297,,,27.3504118209473,,-12.0443637768429,,,-9.39093720913117,,,,,,,,
3003.0,AZ-Bullhead City,11297.0,112.195603455679,-0.854588071376843,4.26301350550317,21.4840099855989,4.25871612380862,10.049541676147,5.80531753235053,5.11914315792069,8.19697167326341,3.35581139757223,6.0923389483483,,-2.39900640306828,-2.50614162978407,-13.0878702519457,,-1.16730307708935
3004.0,AZ-Casa Grande,6826.0,128.13175806341,,3.26234070322348,37.6130207434089,5.18483451096522,19.5385745846834,-3.07634224373626,5.39219909893998,8.8735785660708,-2.59837883414578,8.52521166333388,,-2.21529501709685,,,,
3005.0,AZ-Chandler,12671.0,107.887254039584,-0.970264136034126,3.1990689136738,27.3219272055961,6.07328741426061,14.6028854031913,2.12701798931632,4.07538751348745,6.59172058187361,4.33838147631759,9.11973738427435,,-1.50347919589954,,-3.73975493210072,,-2.23128960851026
3006.0,AZ-Cottonwood,13299.0,109.482606044547,-1.09402388189549,5.46159228322298,21.733538933363,3.80675013153354,12.3012254238808,1.40269799394509,4.14238818355406,6.43264471381341,4.73132371760976,9.34842226930269,-2.10603695013355,-0.909362657602796,-1.07797677752913,-3.86752984511818,,-1.41117116684295
3007.0,AZ-Douglas,1742.0,98.5493501674251,,,25.5856636783946,-6.36125443493309,-10.8676925553534,,,-8.39995997070798,,,,,,,,
3008.0,AZ-Flagstaff,5497.0,112.295486562284,,-7.73300575343053,17.8709308199937,3.71411057392749,8.71535649706693,-3.34380411731216,-8.73076478723878,5.28896162795006,-4.14243337360658,9.10147698826265,,,,-4.54946471366935,,-2.32702178382085
3009.0,AZ-Florence,1003.0,118.886649777902,,,-30.5530804448095,,-12.1159084932301,,,,,-15.29400894656,,,,,,
