HRR #,HRR label,Medicare Enrollees (2006),"All Surgical Discharges per 1,000 Medicare Enrollees (2006)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2006)","Back Surgery per 1,000 Medicare Enrollees (2006)","Coronary Angiography per 1,000 Medicare Enrollees (2006)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2006)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2006)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2006)","Cholecystectomy per 1,000 Medicare Enrollees (2006)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2006)","Hip Replacement per 1,000 Medicare Enrollees (2006)","Knee Replacement per 1,000 Medicare Enrollees (2006)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2006)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2006)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2006)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2006)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2006)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2006)"
1.0,AL-Birmingham,238216.0,128.034115234166,1.39040342436837,5.56498654676798,35.4260513361053,5.82387122111822,18.2800562512418,3.06437164213243,5.6586737376676,9.16250565803233,2.44229065795508,8.23957810192336,1.62101399947332,1.6335009424562,1.34262807744396,6.89718581243786,1.33842542578953,1.37422852999977
2.0,AL-Dothan,48988.0,116.363893736954,1.50855496434725,5.74338270994764,26.6249296149533,5.52110519648223,11.84110650966,2.92391381808768,4.87269255095784,8.16380564202494,2.16633704698706,8.46830464498908,1.50216624628472,1.53025475044237,0.890381503445523,6.63141102148334,1.40473773960716,1.31347599774345
5.0,AL-Huntsville,69622.0,112.309878492656,1.32515346082449,6.64186119465895,22.8561054806798,4.23442314515866,9.61762513077419,2.9628362649935,5.4468748824319,8.96042847069525,2.51776877013066,8.5835830909695,1.54554724382137,1.48569304034289,1.30269645029807,4.51481351491448,2.2819891124967,1.07857536837182
6.0,AL-Mobile,79312.0,130.62147878291,1.4387490024751,6.15426846846283,35.3157800803205,8.04957948790191,18.9118746777008,3.04963958451966,4.87293946859424,8.6751560599661,2.8606193334147,8.67303162756824,1.25803980915349,1.70199904626109,1.5695792503933,3.42473627004178,1.52096405154647,2.01765247565912
7.0,AL-Montgomery,44392.0,107.654313467019,0.996208942546461,6.91502617162786,16.4147502086101,5.37135583048165,8.63615181000251,2.95401691235759,4.34714194188393,8.59108056921771,2.61517813204983,7.38323693840576,1.20336175866995,1.74464568531906,1.58888786784301,3.83608737715529,-1.28482154096243,1.45656898817852
9.0,AL-Tuscaloosa,28788.0,125.518425725108,1.00344593635389,5.75687775301252,32.7600454795912,3.96625775127877,16.0015082897716,3.19577869992992,5.42001046708183,8.28957546740886,2.7097138371513,7.83525778854282,-2.01669490537378,0.996025426382116,2.32261002531836,4.69611122122894,-1.08983424903363,1.18437498622922
10.0,AK-Anchorage,42909.0,91.5556282832291,0.650274886328944,3.10789808885152,12.904558481743,3.73134336338805,8.42746121904764,1.73547154635257,3.61090872380789,6.68579978623282,3.67125831410784,9.38006000614729,-1.25874007103772,1.77019555668119,0.498864271165707,2.62669450251164,1.26773702319863,1.9535092868215
11.0,AZ-Mesa,67193.0,111.272081222959,1.52846605049104,3.99171017357509,22.7840695362098,5.20704259756433,13.9068966791694,2.49306925302366,3.77677979919929,6.28181422370278,3.84151184017204,9.68774507537343,0.560099433766239,1.46805374974825,1.14970705918974,4.35119848962032,2.20290451693983,1.34771388959006
12.0,AZ-Phoenix,212922.0,108.933100625884,1.01050135552394,4.01999918041873,23.7204900248789,4.14018049690056,13.4878839712921,2.18681727641347,4.61031081350968,7.50805391455877,3.43409124822228,8.0973765593751,1.31588778346985,1.43873518486374,1.04700430338935,4.23455290197901,1.95615907138066,1.40102050752447
14.0,AZ-Sun City,45832.0,122.343432866475,1.07539467546583,4.28068039862044,28.1084694890437,5.20606887378318,16.1656755176559,2.56725900838132,4.40198402508281,6.84932950062232,4.67898731052274,10.7967772872036,-1.67398724413677,1.78106203873108,0.835193364269416,4.90909673839476,-2.82402325030456,1.72906539441185
