HSA #,HSA label,Medicare Enrollees (2007),"All Surgical Discharges per 1,000 Medicare Enrollees (2007)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2007)","Back Surgery per 1,000 Medicare Enrollees (2007)","Coronary Angiography per 1,000 Medicare Enrollees (2007)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2007)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2007)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2007)","Cholecystectomy per 1,000 Medicare Enrollees (2007)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2007)","Hip Replacement per 1,000 Medicare Enrollees (2007)","Knee Replacement per 1,000 Medicare Enrollees (2007)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2007)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2007)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2007)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2007)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2007)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2007)"
1001.0,AL-Alabaster,7578.0,139.644719171123,-2.11705559324447,8.3482869930411,34.4150119093353,7.333942069627,19.0864177177326,-1.96075074730069,7.48130911133492,8.23261009159758,2.32395689347325,9.56659964144062,,,-1.89927948563291,-8.63955586529572,-4.48731334876062,
1002.0,AL-Alexander City,3388.0,109.084132927062,,-5.5301813735153,19.7771019258533,-5.04457834651021,11.721299358735,-4.45370494747074,-5.111625985488,-9.5990858201708,,8.42644304262725,,,,,,
1003.0,AL-Andalusia,4084.0,137.781268917025,,-11.4502704076454,20.724128812152,-6.58720565418411,8.56455429832708,-2.68971137790738,-7.33055894757016,9.9508069126667,,8.22892392372539,,,,-7.5737209181876,,
1004.0,AL-Anniston,13110.0,157.728561856849,,5.05983383194778,57.1243905656231,7.16401746670893,30.930456800362,4.31278648005407,5.96621168512479,9.07241594894882,2.12984932040579,7.26460313251442,-1.91912764877769,-1.71101186940094,-1.20532578450645,-6.69445181834236,-1.94275302481176,-1.49063393563551
1006.0,AL-Ashland,2509.0,134.971323610899,,-5.67122317668932,32.9110199330593,-9.84311106848216,-13.0624226686786,-4.57664760431158,-8.50027965797209,-13.9472314909037,,,,,,,,
1007.0,AL-Athens,7279.0,115.260466039527,,5.93128188162881,18.1762108350061,2.80232198886102,6.12011834823535,-1.50632295660452,6.69732797278229,10.3361063034898,-2.83673922659656,9.57058661758864,,,,-10.9880809739829,,
1008.0,AL-Atmore,2170.0,112.872182543773,,-7.31066065097335,23.2366219077097,-6.8798282967853,-15.052377521445,,,-7.35643488534708,,-6.28850254583913,,,,,,
1010.0,AL-Bessemer,7822.0,133.723269466869,-1.8163416653699,5.86723498664273,38.9171485051587,5.52802160262717,17.3123978615822,-3.45977015277957,7.50180578348042,9.05320003277975,-2.68086249455141,10.4431480552068,-3.00924018274441,-1.66966670629369,-1.83793001969713,-9.23800932819352,,-1.52057230623671
1011.0,AL-Birmingham,65221.0,113.052365896029,0.922470004809295,6.1299871161821,27.2542610339658,5.07938059484442,12.855420543047,3.10201590278626,4.09183771750468,8.54666891296337,2.70190192956245,8.79856150101519,1.42434588488907,1.41084878508784,1.08253013117116,5.29705552836134,2.03036263835064,1.27550057523448
1012.0,AL-Boaz,8428.0,123.821451992034,,4.10077157404554,29.7110685123138,5.1213744201314,14.4253974826994,-4.00226914472306,6.54680610605978,9.56638376001708,3.39037896138847,8.14730948442638,,,,-4.07582127312392,,-1.61807106706954
1013.0,AL-Brewton,3356.0,107.578263878296,,-6.96479539739247,21.1910046295964,-4.56368056604489,10.6806900557586,,,-8.5850824009799,,10.2669525294897,,,-3.11935841665511,,,
1014.0,AL-Bridgeport,1198.0,92.8221852707639,,,-25.9669497859484,,-9.17683909155718,,,,,,,,,,,
1016.0,AL-Camden,874.0,99.153287316836,,,-17.7726838327907,,,,,-17.0986965110648,,,,,,,,
1017.0,AL-Carrollton,2133.0,92.3718710371616,,,21.4244446960804,,-11.3159220187451,,,-11.9667374188908,,-9.78500174974939,,,,,,
1018.0,AL-Centre,3134.0,127.953035168995,,-7.49716744393586,35.0515121796535,-7.86298116373392,15.2265844331202,-3.73938553320674,-7.12762412316822,-11.3126390443887,,8.85714915786221,,,,,,
1019.0,AL-Centreville,1027.0,112.221026653519,,,-30.4207101188359,,-13.8312972037301,,,,,,,,,,,
1022.0,AL-Cullman,11749.0,125.417808434154,-0.914559527815589,5.05328503683433,29.7368924353453,4.50144627616542,13.2419888492528,1.63821512358673,4.50915109590194,8.44914974497281,3.66334065140211,9.61321324261556,,-1.5971615332533,-0.984125044024953,-4.07941430012936,,-0.908685058646013
1023.0,AL-Dadeville,1485.0,118.262244256621,,-7.27979130966618,28.9664935566191,,-14.8571171282223,,,-12.4106774321489,,,,,,,,
1024.0,AL-Decatur,9192.0,104.53556370278,,5.76736573393357,21.6182439092416,3.38651575708866,8.54028780650623,-2.74583315504568,4.28136666301448,9.21078602836148,2.25705741477319,9.03972463013699,,-1.33317669871712,,-5.35653823859504,-3.50773186110694,-1.21153229174587
1025.0,AL-Demopolis,2226.0,102.348359866213,,-5.98456496535588,18.0528889786968,,-7.23491856868747,,,-7.70028987616779,,-6.8824419426237,,,,,,
1026.0,AL-Dothan,23601.0,115.354962203059,-1.51545839858343,5.87229270601975,25.3404247134071,5.10541809809221,11.2467959205185,3.72238865966071,6.48030477869155,7.39218664512502,2.59942649199406,7.20092732900912,-1.44553804068064,1.75528683538912,-1.06264810952722,6.25578180422049,-1.56606796489389,1.06516576971911
1027.0,AL-Elba,1406.0,102.232354690158,,,28.2835331309488,,-13.6766353203092,,,-11.1419983306981,,,,,,,,
1028.0,AL-Enterprise,5040.0,102.389818817868,,-4.87460651843637,17.1710173324877,-4.93015006630459,8.55418887830974,-2.20780919480716,-4.61205404771763,10.9319789528556,-2.96024635428922,7.57857355363175,,,,,,
1029.0,AL-Eufaula,1961.0,98.4133296681923,,,21.6605838048484,,-9.71347988882026,,,-8.56645228292037,,-7.45644549452442,,,,,,
1031.0,AL-Evergreen,1174.0,117.761994730206,,,-18.8687564642467,,-12.7985209184455,,,,,,,,,,,
1032.0,AL-Fairhope,5178.0,116.215964944234,,-6.93770517030938,22.7858131420362,-5.05063859183974,13.8119611260583,-2.97849679592063,-3.63619510569414,5.43490482750176,-3.01697182955046,10.0004269961783,,,,,,-2.0546080402876
1033.0,AL-Fayette,2157.0,114.643652034298,,,18.3055558505858,,-8.98267329964218,,-8.00368754233003,-8.42612798493501,,-8.74243313190982,,,,,,
1035.0,AL-Florala,677.0,95.7841747831895,,,-26.7256120013861,,,,,,,,,,,,,
1036.0,AL-Florence,14352.0,108.317853396589,-1.04740510117132,6.41601571637405,23.2177643802853,2.81051400370411,11.2112582215391,2.20375511420012,3.70479881645739,11.2817663087483,3.19940330128169,8.64579865651224,,-1.49814524617373,,-9.10203298453766,,
1037.0,AL-Foley,7161.0,130.165590606525,-1.40105330170573,6.080702214585,30.5481815624127,4.94964607298813,14.8185277292517,-2.09143662663601,5.16617194386603,7.78333364497055,-4.45126187804968,13.0291590831731,,,,,,-1.72503364120356
1038.0,AL-Fort Payne,5925.0,124.151371747427,,4.42551946516756,27.5710950452078,-6.80563696843209,12.2437152471344,-4.23025497033396,-12.8572176300026,11.0545367160088,-2.89374069935315,4.76805063456715,,,,,,
1039.0,AL-Gadsden,14095.0,133.807204845781,-0.871850053363753,5.84478860072021,36.4100273126223,5.49117469629033,16.2526696196038,3.07016081063873,6.33132232434583,10.9154963244968,2.17327273220221,7.47204272814819,-1.79302194257228,-1.14137156495631,-1.99129801638495,-4.87451822011665,-2.18548141199132,-1.56692675194178
1040.0,AL-Geneva,2843.0,109.256043815836,,-6.39456018888951,23.1374577439323,-4.79435918885225,10.7826022959302,,-4.62186838038057,-11.8626316163971,,-8.81146569919433,,,,,,
1044.0,AL-Greenville,3386.0,103.562843403665,,-6.14817359868555,17.8116854156598,-3.62947000377581,10.8408684095385,,-6.74659224951049,-10.6118918466579,,6.59903448940794,,-3.17331872313045,,,,
1045.0,AL-Grove Hill,925.0,113.138834386687,,,-20.7168923539047,,,,,,,-12.330753538328,,,,,,
1046.0,AL-Guntersville,5101.0,107.781921424372,,-7.31298600738901,26.573168518174,-5.59220753136879,9.93457670739187,-4.32599111545304,-4.12455913329474,7.51476894147233,-2.61263114550837,8.10207229740111,,,,,,
1047.0,AL-Haleyville,2714.0,130.081335411677,,-6.82310077050788,36.4203617942404,-6.00215277349175,14.4695801250068,,-6.33634350687949,-7.60929651221179,,-7.21489001675561,,,,,,
1048.0,AL-Hamilton,2026.0,111.428555783563,,-5.72248249074877,18.4941133650961,-6.40066199665547,-8.39769169210322,-7.35247511793543,,-12.8665027562873,,-8.58855991814748,,,,,,
1049.0,AL-Hartselle,3933.0,113.882148907984,,-5.30096430934491,23.0204871351233,-5.38682744334397,10.4855104440739,-3.70898385380486,-5.87322746010984,5.20949002173366,-3.41660032005051,8.47638598205166,,,,,,
1051.0,AL-Huntsville,37913.0,107.328016412072,1.47800688115074,8.1278988044513,18.4872905209407,3.97570162595218,6.43214534014721,2.21773757622508,6.20801769111394,8.04393135473341,2.57607440738526,9.04743892641714,-1.21105424095948,1.45001280420432,1.14841133569788,5.28477731181377,2.16489482473704,2.07510913878437
1053.0,AL-Jacksonville,3892.0,142.870796224285,,-4.65458053016376,45.7557296027172,-9.60848456600798,20.5231167911351,-3.6152097292564,-5.24449299076438,-10.2585487514929,-3.50506783076095,9.11433245193866,,,,-9.90514583331294,,
1054.0,AL-Jasper,7752.0,135.657001219512,,6.90762748483496,38.7538297018549,7.08133998696105,17.3916115539317,-2.65612951694938,6.46744971844884,9.21757356064994,2.85936686668049,6.41749228035867,,,,-4.79987045768517,,-1.65339246531378
1056.0,AL-Luverne,1494.0,102.642009623349,,-8.50040701624822,23.8607424285587,-7.90398969685915,-9.80093833856744,,,-8.7134671684286,,-9.04827916801338,,,,,,
1057.0,AL-Mobile,43562.0,120.007087900766,1.28804544153925,5.89900094128905,32.2479076677794,8.63826060625613,16.0537400643874,2.69147567674363,4.77384622699,8.04640734614921,2.96012531035598,7.53600455958636,-1.32166831377757,1.59988207692694,1.32901521824511,3.06166562081767,1.69963420551047,1.82290620452115
1058.0,AL-Monroeville,3249.0,114.881786525012,,-5.65064884250146,26.3397653313537,-7.95155422940882,12.7176142467163,-3.8280160996855,-5.12316156264985,-11.1811609201572,,8.51041761882831,,,-3.03186048747774,,,
1059.0,AL-Montgomery,28696.0,106.082136387576,-1.39278771719255,6.40914601273055,18.6322180124626,5.77312250594984,9.3685625530789,3.15313128225277,3.47660749064101,8.37383523729634,2.37019595727807,7.93103335150316,-1.31945633128195,1.54710293941111,1.06691601569273,3.5328310250533,-1.09386869446226,1.22288421443983
1060.0,AL-Moulton,4653.0,104.296521926993,,-5.97047554464768,26.5565118624711,-4.32588255250976,9.0889486532499,-3.21914688971204,-5.49075937578507,6.31982375998132,-2.77278937329294,9.00031239288811,,,,,,
1061.0,AL-Muscle Shoals/Sheffield,8475.0,120.931408348025,,5.91588747039586,26.622075386287,2.75849960763766,14.9689409819398,-1.82102455059937,7.40513497385035,10.1823606782684,3.09415990023424,8.81792400139662,,-1.43090602829722,,-7.44201903328092,,
1063.0,AL-Oneonta,2546.0,119.850769999424,,-4.51463840938872,34.4205412319577,-4.24582419737545,-17.568865476107,,-5.51573794672574,-10.4990641513022,,-7.54749492743935,,,,,,
1064.0,AL-Opelika,11964.0,123.952204330375,,7.91840879673013,29.3622926046241,4.78035981213375,16.9569140499903,-4.17787767711985,6.20885931300778,9.16703078497953,3.15354837157093,10.6585661397252,-1.5097005468903,-1.07029304143117,-1.34636415403645,-7.69427963678774,,
1065.0,AL-Opp,1720.0,114.156883226291,,-6.17756285492023,22.1029988021315,-6.94276416382727,-8.15012837141687,,,-8.72053200938399,,-10.0425994258052,,,,,,
1066.0,AL-Ozark,3135.0,118.353212574877,,-5.43773086237779,24.7200768461732,-4.24567375670933,11.4261285788356,-5.33283707861252,-6.18088867986939,-9.58806711126402,,6.99146752431255,,,,-10.8980385243733,,
1068.0,AL-Phenix City,6274.0,117.285808523574,,7.07729579944738,22.1163274472296,-4.4438278039855,12.68471775406,-3.25319456869144,-4.94978249285518,9.62125523276702,-2.78476831569742,10.691115087922,,-1.9620817164938,,,,
1070.0,AL-Prattville,3896.0,108.105180687243,,-5.60438090932385,17.8347500508846,-6.59175149361572,9.02342305438686,-3.38179319740365,-3.16185014210497,-9.01807300947054,-3.02007649842035,7.36480148360579,,,,,,
1071.0,AL-Red Bay,1001.0,106.541418058966,,,-23.970699828167,,-12.7846503190592,,,,,,,,,,,
1072.0,AL-Roanoke,1899.0,129.836588000334,,,42.4894250746222,-9.50929533786192,-20.3340836069203,,-7.51947212684079,-8.13286070977415,,-8.015143253213,,,,,,
1073.0,AL-Russellville,3912.0,130.005546212401,,-4.33350735459524,26.5534897267567,,13.017579437176,,-13.3646113266257,-8.78413502902451,,9.21085716172546,,,,-9.13973916070997,,
1074.0,AL-Scottsboro,5118.0,110.536682775756,,-4.56224925769344,25.6710527412252,-4.85066908175715,9.3795854454114,-2.85141856760984,-7.70525302349419,8.1222242647749,-3.38972806976526,5.36217573048525,,-5.20189379698129,,,,
