HSA #,HSA label,Medicare Enrollees (2002),"All Surgical Discharges per 1,000 Medicare Enrollees (2002)","Back Surgery per 1,000 Medicare Enrollees (2002)","Coronary Angiography per 1,000 Medicare Enrollees (2002)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2002)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2002)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2002)","Cholecystectomy per 1,000 Medicare Enrollees (2002)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2002)","Hip Replacement per 1,000 Medicare Enrollees (2002)","Knee Replacement per 1,000 Medicare Enrollees (2002)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2002)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2002)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2002)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2002)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2002)"
1001.0,AL-Alabaster,7755.0,156.12587890339,8.07004918675012,48.4618006360008,10.4899207818017,18.0293955127104,,7.18287398090165,8.44387865038543,,7.51874672566951,,,,,
1002.0,AL-Alexander City,3472.0,146.676307372945,,44.2654791159184,,23.7580542313949,,,9.90161359094009,,,,,,,
1003.0,AL-Andalusia,4122.0,107.626818062351,,23.7962492302371,,11.806311406196,,,8.47009003117457,,,,,,,
1004.0,AL-Anniston,13613.0,144.539321308144,3.81509703592088,47.5652036845669,9.05268096778826,23.5805341943845,4.25888150898407,7.78160057665593,10.8496904475885,1.86035546305661,6.05289150363085,,,,12.2094327143057,
1006.0,AL-Ashland,1888.0,128.823228642997,,35.6791230357525,,,,,,,,,,,,
1007.0,AL-Athens,6266.0,131.731582017749,,29.3342415285955,4.2940391731055,11.0483672079889,,9.89808569347454,8.78167154325759,,6.14661138468473,,,,,
1008.0,AL-Atmore,2108.0,141.615904212048,,36.5963847065272,,,,,,,,,,,,
1010.0,AL-Bessemer,8796.0,127.744132658677,5.65657793229351,41.2412050154468,7.18858349050248,15.2666594170214,,5.81214912502849,6.50786967153408,,8.0257139866325,,,,,
1011.0,AL-Birmingham,72078.0,122.89860506788,5.72726521480831,35.3920115715524,7.42598555442549,13.637946474405,3.93605375018734,4.8974586248627,9.20066823633936,2.17346401964811,7.30595142363378,1.76441123401455,1.43450445130356,1.81309381117116,7.55638644146821,1.49544769178811
1012.0,AL-Boaz,8302.0,128.115766719021,5.2489689886361,40.8601054819566,8.64484738297592,14.3884184292829,,6.14006792308609,9.63052551420815,,5.89207625423637,,,,,
1013.0,AL-Brewton,3208.0,106.738533510711,,19.0853135834197,,10.4053799425664,,,,,,,,,,
1014.0,AL-Bridgeport,1171.0,98.8710613277818,,,,,,,,,,,,,,
1016.0,AL-Camden,960.0,100.626559081636,,,,,,,,,,,,,,
1017.0,AL-Carrollton,3003.0,122.384497692779,,31.659447433897,,11.8156427356346,,,,,,,,,,
1018.0,AL-Centre,2967.0,140.871816214027,,37.3216563602683,,17.5420893009973,,,,,,,,,,
1019.0,AL-Centreville,1179.0,134.831026345864,,,,,,,,,,,,,,
1022.0,AL-Cullman,11430.0,125.383604383789,4.40113920706053,42.854370949167,8.61568930613796,14.2589294077829,5.65678868132447,4.88782520911436,8.14274627072365,1.84788133034763,7.90063819879709,,,,9.09359423447007,
1023.0,AL-Dadeville,1750.0,154.0511607922,,59.5662173242144,,,,,,,,,,,,
1024.0,AL-Decatur,8994.0,109.265608780735,5.39196093593802,26.3559781035067,5.05418531543135,8.42802503333887,4.55020423412293,6.62130469884804,9.87536497856553,2.10847117221103,7.46432458131667,,,,,
1025.0,AL-Demopolis,2640.0,134.878309573709,,30.4000569227778,,,,,,,,,,,,
1026.0,AL-Dothan,22812.0,113.567838030781,5.81935527027076,27.3661377425392,6.05024465414968,10.0563022213735,3.93011375029885,5.5039953894622,8.78571720365502,1.96313560875972,7.84763853753922,,1.64567641823637,,7.50773095575625,1.35048197871454
1027.0,AL-Elba,1452.0,100.792767473874,,30.6862885692469,,,,,,,,,,,,
1028.0,AL-Enterprise,4590.0,119.698243210712,,23.3544950980764,,9.54542200418325,,,7.55280181994486,,6.80517638396944,,,,,
1029.0,AL-Eufaula,2178.0,119.613683038234,,19.1759076973021,,,,,,,,,,,,
1031.0,AL-Evergreen,1246.0,139.501769802101,,,,,,,,,,,,,,
1032.0,AL-Fairhope,5200.0,120.21017066687,,27.4617791845054,10.0204773887008,12.1900381243718,,,6.35631477350212,,6.08428500955336,,,,,
1033.0,AL-Fayette,2215.0,129.999815533526,,36.4626800197583,,,,,,,,,,,,
1035.0,AL-Florala,691.0,139.529324292279,,,,,,,,,,,,,,
1036.0,AL-Florence,13458.0,119.484766382916,6.51547626578528,40.8123976080617,5.64507042367186,18.5111718682845,1.40031014814638,6.47275940895841,10.0453070030269,2.18835683624321,7.6216124184735,,,,11.2715475601692,
1037.0,AL-Foley,6881.0,125.322763973506,5.78945421963905,33.219776897161,11.4958975755669,11.2673128291114,,5.4152837470783,9.59023325661012,,9.35717403158522,,,,,
1038.0,AL-Fort Payne,5826.0,126.101727865082,,43.2830669511994,7.04048680119836,16.8942677595487,,8.57929702553477,6.57939227200261,,6.40208070499889,,,,,
1039.0,AL-Gadsden,14925.0,144.28682053357,6.51118295209311,48.8538518842552,9.52740873306732,14.3023398908382,5.20533943209616,7.51349392432604,8.9135906466015,1.39889387625822,5.89660016609836,,2.15244204991804,,12.0563874493834,
1040.0,AL-Geneva,2444.0,117.804386475441,,18.9746000201308,,,,,,,,,,,,
1044.0,AL-Greenville,3608.0,126.659493382581,,27.3070431448233,,17.1582578707631,,,,,,,,,,
1045.0,AL-Grove Hill,997.0,132.162071115256,,,,,,,,,,,,,,
1046.0,AL-Guntersville,4667.0,121.224232815489,,33.6927656171691,6.00143852069447,15.3131878192554,,,8.93964087173185,,7.39537034224683,,,,,
1047.0,AL-Haleyville,2667.0,124.637150191728,,35.8838954479104,,12.8494342568633,,,,,,,,,,
1048.0,AL-Hamilton,2035.0,111.73404064269,,38.1940160042666,,,,,,,,,,,,
1049.0,AL-Hartselle,3729.0,112.301085147372,,29.9426982644802,,14.0874485112852,,,11.479405640996,,,,,,,
1051.0,AL-Huntsville,34718.0,117.766723322545,6.36824359247712,28.4395733111228,5.26307607358292,11.6278554588947,3.72706819550815,6.61962487629433,8.26575248480572,2.58011234131009,5.91666091459954,1.11561939205097,1.9490920922157,2.02452681579636,4.32983027030081,0.900208181397855
1053.0,AL-Jacksonville,3733.0,117.600067433178,,37.6104223409772,,12.6692783920673,,,,,,,,,,
1054.0,AL-Jasper,9241.0,137.17758577912,4.66964507374659,43.0386062764159,9.42797231053838,15.9340420917493,4.18986014619029,8.94627744590847,9.70862291191228,2.31718132036999,6.29056684598763,,,,,
1056.0,AL-Luverne,1694.0,110.388776397531,,21.9006442910351,,,,,,,,,,,,
1057.0,AL-Mobile,45718.0,122.864393359053,3.93494783064536,35.8574990045063,10.141712990779,14.2267449885066,3.14878855953555,5.43802747280558,8.25797259233726,2.82304456578656,6.25183573276289,2.25333727868373,1.76522324830539,2.81912459307428,4.52175748312998,2.09024019034508
1058.0,AL-Monroeville,3192.0,115.747418674657,,34.8742872478075,,15.098559690924,,,,,,,,,,
1059.0,AL-Montgomery,33197.0,108.781714171477,7.69094809033917,23.6023556948304,6.99356116554065,12.0062828233459,4.25759301209491,4.28342433279374,9.41176329327087,1.61154852582753,6.67982063760663,1.6006791345271,1.88854484553015,1.44770925595744,4.36322578178709,1.7705877540395
1060.0,AL-Moulton,3926.0,113.514688224652,,41.4742304599672,,16.4198953514305,,,12.6453995361191,,,,,,,
1061.0,AL-Muscle Shoals/Sheffield,8071.0,120.041171038953,5.01154310681879,41.1522968905929,6.67310874104475,16.0933516192892,,7.26036311124328,10.298276998126,,6.73585637821869,,,,,
