HSA #,HSA label,Medicare Enrollees (2014),"All Surgical Discharges per 1,000 Medicare Enrollees (2014)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2014)","Back Surgery per 1,000 Medicare Enrollees (2014)","Coronary Angiography per 1,000 Medicare Enrollees (2014)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2014)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2014)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2014)","Cholecystectomy per 1,000 Medicare Enrollees (2014)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2014)","Hip Replacement per 1,000 Medicare Enrollees (2014)","Knee Replacement per 1,000 Medicare Enrollees (2014)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2014)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2014)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2014)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2014)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2014)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2014)"
1001.0,AL-Alabaster,8386.0,87.2059999993071,,4.39199999999255,16.2089999997988,-2.58299999998417,6.75899999996182,-2.50299999999697,-4.12999999994645,6.71399999997811,2.11099999997532,8.21799999999348,,,,,,
1002.0,AL-Alexander City,3168.0,66.9099999992177,,-4.82699999999022,7.20899999997346,-4.31699999998091,-4.84199999994598,,,-5.88799999997718,-3.53499999997439,8.57999999995809,,,,,,
1003.0,AL-Andalusia,4224.0,77.8039999995381,,-7.77099999994971,9.34599999990314,-3.52999999999884,-3.29099999999744,,-3.04199999998673,-6.77999999996973,,10.3039999998873,,,,,,
1004.0,AL-Anniston,14071.0,85.1129999998957,,4.54399999999441,23.6669999998994,3.98599999997532,10.4779999998864,-3.12899999998626,3.59699999997974,7.9199999999837,2.99299999998766,9.23699999996461,,-1.28099999998813,,-3.70999999999185,,-1.62599999998929
1006.0,AL-Ashland,1762.0,83.0929999994114,,-7.83899999997811,-21.8569999998435,-6.79399999999441,,,,-8.10799999989104,,-6.66899999999441,,,,,,
1007.0,AL-Athens,8009.0,82.4109999993816,,7.99799999996321,11.6939999999013,-3.07299999997485,5.16699999995762,-1.73199999998906,-4.28299999999581,6.67299999995157,4.02799999999115,11.1039999999339,,,,,,
1008.0,AL-Atmore,2207.0,102.946999999695,,-7.03999999997905,-24.4849999998696,-7.25499999994645,-9.81299999996554,,,-12.2969999999041,,-7.50799999997253,,,,,,
1010.0,AL-Bessemer,7949.0,85.6959999995306,,5.08499999996275,16.591999999946,-2.80999999999767,5.35299999994459,-1.67199999999139,-4.35299999994459,7.72899999999208,2.55999999999767,9.0669999999227,,,,,,-1.99199999999837
1011.0,AL-Birmingham,71922.0,76.0019999993965,0.996999999995751,4.65699999994831,13.5659999999916,2.41099999999278,5.74199999996927,1.80399999998917,2.62199999997392,6.90499999996973,4.1019999999553,8.56499999994412,,0.826999999997497,0.828999999997905,-0.75,1.2549999999901,1.4429999999993
1012.0,AL-Boaz,8201.0,86.7659999998286,-1.34299999999348,4.96799999999348,19.3979999998119,-3.67599999997765,6.74499999999534,-6.54699999996228,-3.40199999997276,8.13799999991897,3.32299999997485,6.8399999999674,,-1.36999999999534,-1.65899999999965,,,-1.55999999999767
