HRR #,HRR label,Medicare Enrollees (2004),"All Surgical Discharges per 1,000 Medicare Enrollees (2004)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2004)","Back Surgery per 1,000 Medicare Enrollees (2004)","Coronary Angiography per 1,000 Medicare Enrollees (2004)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2004)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2004)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2004)","Cholecystectomy per 1,000 Medicare Enrollees (2004)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2004)","Hip Replacement per 1,000 Medicare Enrollees (2004)","Knee Replacement per 1,000 Medicare Enrollees (2004)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2004)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2004)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2004)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2004)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2004)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2004)"
1.0,AL-Birmingham,246712.0,127.143672814272,1.12044909086286,5.46468952407468,40.5676838127542,7.1093544696066,18.2081990884064,3.43518569742714,5.5243237870337,9.36116902264457,2.51236985272502,7.71647250064089,1.81437803062117,1.62025601936447,1.47645851918221,7.99416614939648,1.6261870737263,1.45011185815422
2.0,AL-Dothan,49068.0,115.438238122876,1.1739631873115,5.71998807135615,27.901090060763,6.38333752637817,11.6835483316736,3.36482325415661,5.49944452512549,8.07338042898832,2.81616805491123,8.9478784020406,1.34325720883497,1.67347401176322,0.549505938416499,6.10810124040318,1.63013062822967,1.62458668578727
5.0,AL-Huntsville,67717.0,110.975618288046,1.22197637278355,5.90678700520872,25.4123542338086,4.42890799881765,10.100550932729,3.90327688987562,6.40399772773258,8.95828812745943,2.56687382335133,7.72808599855594,1.41739286492646,1.6081108453052,1.45073181802339,4.87790803345267,2.01759757935382,1.27093246273512
6.0,AL-Mobile,83144.0,134.698228494605,1.49986868358166,5.6710274349368,40.6425262257648,9.30480152304946,20.5022288520481,4.06741468038274,5.87440852215249,8.50600060504537,2.7283596984905,8.87864044081742,1.07653997158876,1.5221851599703,2.42382862419447,4.80332606757747,1.85357867428715,1.97620918833573
7.0,AL-Montgomery,48675.0,114.764538886776,1.20065562758306,7.20825685661605,24.0956234360111,6.71451874436187,12.594770923648,4.38696219399569,3.86221893384315,9.10941410108836,2.59869297191437,7.66998889616448,1.47565178212931,2.05693647168211,1.71062423817155,4.10524954313725,0.874323808830564,1.36285391121989
9.0,AL-Tuscaloosa,28416.0,114.321041964881,-0.71268737245738,5.26356980395023,30.5187437090498,5.03724208555709,12.4873142226322,2.7201073836409,5.96866512849704,9.00144592519838,2.98437809003503,6.79031297199627,-1.49445436839475,1.85299254016608,1.90861724954098,5.37780306320927,,0.778023963571838
10.0,AK-Anchorage,39456.0,88.0646411239392,0.76908621335558,3.07319617053558,13.727952010982,4.21105326135152,8.05007506557685,2.45895288320688,3.61643195517394,6.33639895162923,4.177761809495,6.97717521055199,-1.20314529950068,1.63932449371357,0.547605028410457,3.14584882474951,1.80733946992797,1.45250292956772
11.0,AZ-Mesa,66950.0,110.40416966484,1.27030648384674,4.83169923615151,24.5676770162077,6.27406738304088,14.6119424478309,2.68590603308111,3.86060368728056,6.72834607795462,3.62368925553931,7.99372137598399,1.07291335211064,1.83800549483223,1.37702834690607,4.31186894442418,1.77534796851007,1.25509199081361
12.0,AZ-Phoenix,223305.0,108.398779550641,1.15343993330078,4.12539775005795,25.4075990696568,4.43064901219984,14.1690705228348,2.64081142581522,4.96126534472692,7.78253611369381,3.46713326853466,7.40326439775834,1.35227790211047,1.48149698862468,1.25754558480896,6.29056978202377,1.81465955000658,1.27812233648445
14.0,AZ-Sun City,47486.0,111.351579286733,1.28601165228121,4.25069606471491,27.0181661692591,4.75126343043331,15.4431536657921,2.60456431263432,4.73669471417037,6.56090903431323,4.09071061055884,8.99840474360507,1.83679867074899,1.85790702436689,0.57482722181711,5.05836553876001,-1.47408610642175,1.54804006791259
15.0,AZ-Tucson,99037.0,102.078078519407,1.05622050525538,5.03703788261073,21.5403348540299,4.12675633495652,11.2921254947336,1.70606399435719,4.42707707730979,7.27955409819735,3.59079052051531,9.40993187590251,1.39819669627271,1.27501076051988,0.900837595067281,4.57081424388013,2.16016304545195,1.22223983462173
16.0,AR-Fort Smith,45885.0,100.706742188431,1.03289988472066,3.40428928677583,28.9822664836129,5.413582000075,14.686069989072,2.23271102662923,3.96595595308862,9.50057241548196,2.3735117184632,6.55849305449984,0.582133755557238,1.52576022424276,0.478505444619996,6.03846698589304,0.677753588095213,1.44710152389457
18.0,AR-Jonesboro,30869.0,112.154390231348,1.47901047784023,4.07644159616727,24.6010024492829,5.60699893394428,14.7795685040186,4.01177233320906,4.82101533112114,9.95563038227982,2.78310251317962,6.49888258056425,-1.22180170025669,1.66274052306494,1.36684432417404,6.99401106018277,,0.699954979269378
19.0,AR-Little Rock,198678.0,118.149508738605,0.992985106635345,5.19567989317077,29.5121140250907,6.74731714681531,15.4853573989415,3.81051583805909,5.65994004752574,8.89762463496832,2.89013041534277,8.36017870634486,1.26082125599146,1.70059328836772,1.51143303450033,5.42474426339653,1.82807599324084,1.22061595386092
21.0,AR-Springdale,52187.0,100.111352326417,0.886528769987525,4.0888096993063,29.7287697970767,4.99710560461457,12.5300692800502,3.52876425850551,5.35457189645281,7.68928737366472,3.38012853468454,6.41910349917003,0.89908593860282,1.65593096683797,1.02405238723928,4.11607760223757,1.54805849202669,1.14022318470426
22.0,AR-Texarkana,33756.0,119.774798016333,1.31896547579432,4.94637041038477,30.7207714117672,6.12305818755746,12.2813196999009,4.15947843488036,5.95465470751629,9.0642962626175,2.20513760861704,7.1859626560432,-1.79436526397835,2.04594546843746,1.92210527135684,5.13651512824243,-2.17867865074312,1.24693604431037
23.0,CA-Orange County,173496.0,86.5543876479673,0.719419910359566,3.36937498004816,17.7725406089345,3.612964222667,9.01749847605124,1.57260922235475,3.38174540538762,6.1126824812383,2.99675689067877,5.80810635699206,0.879686772750984,1.42639764158695,0.682770989088436,4.27697371290676,1.96927928253824,1.05687670696393
25.0,CA-Bakersfield,62704.0,103.869878292897,0.82287228698684,4.42853698037947,26.297267762315,5.23664326307257,15.041593833599,3.31137670189683,4.34294115076721,8.32963762689162,2.25614632395578,7.32515364867413,1.04986256785055,1.29270943080778,0.870395038605495,4.80704055631517,1.09287872504576,1.53956684649595
31.0,CA-Chico,41354.0,99.2370602339676,0.873660593847237,4.3441644857468,14.9782053923396,4.29427484105793,5.74577707852149,4.5647081968714,4.49662541069306,8.09654612097622,3.77797154327745,9.2216285069146,-1.09358366106208,1.67088811863688,1.21441339859717,5.81294031147529,-1.99924035938199,1.86878298120078
33.0,CA-Contra Costa County,56558.0,93.4954672845142,0.690593911143664,2.95182934337214,15.7530317032597,3.20829191707644,8.87290562897119,2.33891749137405,4.05665122329464,6.59385636430038,3.97014897790789,8.15294664427913,0.814847609772495,1.28027625688625,0.934968103921808,4.82707811449139,2.34788813746237,0.93710823615543
43.0,CA-Fresno,76862.0,97.5134295919449,0.769086295744023,2.99971395410024,24.4226469013586,5.19316446701881,13.4769308298565,2.32428425892281,4.46069797510343,6.79172808364035,2.85032338933862,6.96770595240273,0.77707056026789,1.67083584656332,1.13484369445228,5.29155988346838,1.56070956317298,2.05777656151387
56.0,CA-Los Angeles,502024.0,90.837452805182,0.523545022652654,3.3581489031466,18.4792843696358,2.97208579196369,9.29264007923025,1.61449698621876,3.33924196823413,6.34327424698216,2.4892842089821,5.6744383974332,0.874346755012255,1.4634876181526,1.30650437264678,4.97596993694323,2.00423584946526,1.09449605645553
58.0,CA-Modesto,60388.0,90.2397554614433,0.739851800499902,2.52374618021257,15.9474906507656,4.79906550991612,6.7074335368486,2.80109680980689,3.65125851850405,7.31816291177762,3.08297480954426,8.53762925372687,1.0579165112028,1.38611254804394,1.51778189673667,4.58520045517415,0.72555375180288,1.1244976940443
62.0,CA-Napa,31105.0,110.337090537847,1.03778309575496,4.27245065827568,25.5248537188271,6.20639549434485,13.6717380860536,3.12320960786602,4.35642244449414,6.4871873877283,4.39695827299069,7.62836641712262,-2.2095254795682,1.52344440356638,1.34500308806352,6.45014165272119,-1.05625414457496,1.83142719676893
