HSA #,HSA label,Medicare Enrollees (2012),"All Surgical Discharges per 1,000 Medicare Enrollees (2012)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2012)","Back Surgery per 1,000 Medicare Enrollees (2012)","Coronary Angiography per 1,000 Medicare Enrollees (2012)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2012)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2012)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2012)","Cholecystectomy per 1,000 Medicare Enrollees (2012)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2012)","Hip Replacement per 1,000 Medicare Enrollees (2012)","Knee Replacement per 1,000 Medicare Enrollees (2012)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2012)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2012)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2012)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2012)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2012)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2012)"
1001.0,AL-Alabaster,7930.0,96.5449999999255,,7.05799999996088,19.5669999998063,-2.84199999997509,8.23099999991246,-1.50099999998929,-3.83999999999651,7.89299999998184,3.58199999999488,9.27299999992829,,-1.57799999999406,,,-3.47599999999511,-1.40599999998813
1002.0,AL-Alexander City,3377.0,76.9209999991581,,-4.2839999999851,14.7939999999944,-4.41099999996368,-4.57199999998556,-3.45699999999488,-3.59499999997206,-7.95799999998417,-4.25699999998324,4.80699999997159,,,,,,
1003.0,AL-Andalusia,4141.0,90.7779999999329,,-5.74599999998463,14.3539999999339,-5.51899999997113,-4.56599999999162,-4.04599999997299,-3.82699999999022,-9.44699999992736,-3.09599999999045,9.02699999988545,,,,,,
1004.0,AL-Anniston,13624.0,106.381999999285,,3.73199999998906,31.24599999981,5.13199999998324,13.8229999999749,-3.51799999998184,5.41699999995762,10.216999999946,2.49599999998463,8.99799999990501,,-1.17499999998836,,-6.45499999995809,,-1.28699999999662
1006.0,AL-Ashland,1746.0,101.550999999978,,-9.5679999999702,-25.99599999981,,-8.54699999990407,,,-9.79399999999441,,-11.1949999999488,,,,,,
1007.0,AL-Athens,7568.0,88.6559999994934,,7.1359999999986,14.8629999998957,-2.19799999997485,5.97399999998743,-2.88699999998789,-2.67999999999302,9.24599999992643,4.01799999998184,9.17499999993015,,,,,,
1008.0,AL-Atmore,2192.0,94.5989999994636,,,17.99599999981,,-5.62899999995716,,,,,,,,,,,
1010.0,AL-Bessemer,8155.0,100.229999999516,,5.6589999999851,23.1389999999665,-3.12799999999697,9.88899999996647,-3.08899999997811,-3.42799999998533,6.56599999999162,3.77799999999115,12.8369999999413,,-1.48099999999977,,,,
1011.0,AL-Birmingham,67710.0,85.5459999991581,1.20299999999406,5.30699999997159,16.5649999999441,3.10599999999977,6.71399999997811,1.95699999999488,3.04199999998673,7.38199999998324,3.77899999998044,8.29499999992549,-0.652999999998428,0.966999999996915,1.02099999999336,0.864999999997963,1.38499999999476,1.42899999998917
1012.0,AL-Boaz,8416.0,99.7229999992996,,4.56199999997625,21.9929999997839,-3.67499999998836,9.4769999999553,-5.43299999996088,-4.49399999994785,8.0559999999823,3.7839999999851,8.92899999988731,,-1.34299999999348,-1.98099999999977,,,-1.27199999999721
