HRR #,HRR label,Medicare Enrollees (2014),"All Surgical Discharges per 1,000 Medicare Enrollees (2014)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2014)","Back Surgery per 1,000 Medicare Enrollees (2014)","Coronary Angiography per 1,000 Medicare Enrollees (2014)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2014)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2014)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2014)","Cholecystectomy per 1,000 Medicare Enrollees (2014)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2014)","Hip Replacement per 1,000 Medicare Enrollees (2014)","Knee Replacement per 1,000 Medicare Enrollees (2014)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2014)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2014)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2014)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2014)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2014)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2014)"
1.0,AL-Birmingham,247896.0,78.8989999992773,0.898999999997613,4.75099999998929,15.5719999999274,3.14999999999418,6.18299999996088,2.34299999999348,2.97899999999208,7.27899999998044,3.48699999999371,8.78799999994226,0.351999999998952,1.07199999998556,0.86699999999837,0.942999999999302,1.1359999999986,1.48899999998685
2.0,AL-Dothan,51450.0,80.2609999999404,0.905999999995402,7.16699999995762,12.3279999999795,3.66199999998207,5.08099999994738,3.15799999999581,2.96699999997509,6.60299999994459,3.00799999997253,8.36199999996461,-0.462999999999738,1.25999999999476,0.487999999997555,-0.57499999999709,-1.14899999999034,1.64499999998952
5.0,AL-Huntsville,79238.0,77.5079999994487,1.04299999999057,6.95499999995809,12.5409999999683,3.15499999999884,5.15299999999115,2.01599999997416,3.23099999999977,7.08099999994738,3.99899999998161,9.61399999994319,,0.973999999994703,0.498999999999796,1.20299999999406,1.90899999999965,1.1079999999929
6.0,AL-Mobile,82627.0,84.7249999996275,1.19599999999627,5.93699999997625,15.6729999999516,3.83599999998114,6.56999999994878,1.99599999999919,3.01899999997113,7.53199999994831,3.24299999998766,8.58499999996275,-0.231999999999971,1.0619999999908,1.17199999999139,0.791999999994005,1.19099999999162,2.49099999997998
7.0,AL-Montgomery,47886.0,73.1609999993816,1.3689999999915,5.65299999999115,9.6009999999078,4.42399999999907,3.74399999997695,2.56099999998696,2.47299999999814,7.02899999998044,3.28899999998976,8.00499999988824,,1.13899999999558,0.859999999993306,-0.621999999995751,-1.08599999999569,1.8009999999922
9.0,AL-Tuscaloosa,30791.0,83.1609999993816,-0.776999999994587,3.94699999998556,15.7299999999814,2.28599999999278,6.56399999995483,1.05499999999302,3.862999999983,7.20999999996275,3.60599999999977,7.96899999998277,,0.965999999993073,-0.82999999999447,-1.20699999999488,-0.977999999995518,1.3859999999986
10.0,AK-Anchorage,65411.0,68.1699999999255,0.643999999992957,6.64699999999721,8.0329999999376,1.71299999998882,4.16299999994226,1.62799999999697,2.03499999997439,4.74699999997392,5.09599999996135,7.39299999998184,,1.04499999999825,0.35899999999674,-0.409999999999854,0.601999999998952,1.84799999999814
11.0,AZ-Mesa,95924.0,81.2679999992251,0.652999999998428,4.98699999996461,10.1509999999544,1.89899999999034,4.81399999995483,1.43899999999849,2.66799999997602,6.53899999998976,4.98499999998603,9.81499999994412,,0.889999999999418,0.36699999999837,0.846999999994296,1.38399999999092,1.45799999999872
12.0,AZ-Phoenix,299001.0,75.5829999996349,0.748999999996158,5.48699999996461,10.372999999905,1.99099999999453,4.89499999996042,1.1479999999865,2.70899999997346,5.95599999994738,4.60899999999674,8.7839999999851,0.286999999996624,0.836999999999534,0.47899999999936,0.710999999995693,1.04699999999139,1.67499999998836
14.0,AZ-Sun City,47329.0,78.7059999993071,0.885999999998603,5.6019999999553,9.91999999992549,2.18599999998696,4.69399999995949,1.3289999999979,2.63499999998021,5.38099999999395,5.49699999997392,10.2669999999925,,0.805999999996857,0.463999999999942,-0.888999999995576,-0.796999999998661,1.79499999999825
15.0,AZ-Tucson,115506.0,67.6759999999776,0.529999999998836,5.09099999995669,8.6009999999078,1.80499999999302,3.99799999999232,0.980999999999767,2.19699999998556,5.46799999999348,4.69999999995343,9.26999999990221,,0.74199999999837,0.443999999999505,0.432999999997264,0.770999999993364,1.63699999998789
16.0,AR-Fort Smith,43819.0,76.4809999996796,0.94999999999709,3.01999999998952,18.9939999999478,3.73599999997532,7.74399999994785,1.02399999999034,2.80199999999604,8.16699999989942,2.69199999998091,8.10399999993388,,1.13399999999092,-0.629999999997381,-0.973999999994703,-1.05299999999988,1.63999999999942
18.0,AR-Jonesboro,30140.0,82.2789999991655,-0.987999999997555,3.92299999998068,19.2139999999199,4.25499999994645,8.82799999997951,2.33199999999488,2.43299999998999,7.44999999995343,2.58799999998882,8.26499999989755,,1.50299999999697,-0.548999999999069,-2.26499999998487,-1.23099999999977,1.19799999998941
19.0,AR-Little Rock,204176.0,79.0209999997169,0.739999999997963,4.07699999999022,14.4949999999953,3.70099999997183,6.61399999994319,2.08899999997811,3.01599999997416,7.33799999998882,3.38099999999395,9.125,0.199999999998909,1.08699999999953,0.507999999994354,0.638999999995576,1.3469999999943,1.46399999999267
21.0,AR-Springdale,52984.0,78.436999999918,0.802999999999884,2.9659999999858,20.5379999999423,3.35699999998906,9.72899999993388,2.21799999999348,2.87599999998929,7.17499999998836,3.53199999997742,8.09499999997206,,1.07199999998556,0.60399999999936,,-0.955999999998312,1.40299999999115
22.0,AR-Texarkana,32898.0,75.6899999994785,-1.02599999999802,6.31999999994878,12.8689999999478,4.1699999999837,4.37999999994645,2.16599999999744,2.8519999999844,8.18699999991804,2.46199999999953,7.17899999994552,,1.00399999998626,-0.975999999995111,,-1.95599999999104,1.66399999998976
23.0,CA-Orange County,210213.0,59.5669999998063,0.371999999999389,4.70699999999488,6.92499999998836,1.7729999999865,3.03799999997136,0.770999999993364,2.39099999997416,4.22599999996601,3.62999999997555,6.61599999997998,0.190999999998894,0.747999999999593,0.341999999996915,0.947999999996682,1.43099999999686,1.40099999999802
25.0,CA-Bakersfield,75155.0,69.8149999994785,0.793999999994412,4.28099999995902,12.2749999999069,2.0909999999858,5.77399999997579,1.20499999998719,2.83999999999651,6.16199999995297,2.86099999997532,8.05399999988731,-0.311999999998079,1.03899999998976,0.625,1.24199999999837,1.4939999999915,1.58299999999872
31.0,CA-Chico,48844.0,68.0079999994487,0.817999999999302,4.01999999996042,7.82199999998556,2.41899999999441,3.11599999997998,1.65699999999197,2.55499999999302,6.33699999999953,4.13699999998789,7.06899999995949,,0.984999999993306,0.438999999998487,-0.528999999994994,-1.13199999999779,1.58099999999104
33.0,CA-Contra Costa County,73495.0,57.8279999997467,0.379999999997381,3.81399999998393,5.43599999998696,1.29999999998836,2.51999999998952,1.04799999999523,2.46199999999953,4.4989999999525,4.21699999994598,7.3289999999688,-0.61699999999837,0.717999999993481,,1.20499999998719,0.641999999999825,1.17199999999139
43.0,CA-Fresno,88034.0,66.6569999996573,0.350999999998749,5.73599999997532,10.0279999999329,2.47199999997974,3.81399999998393,1.17299999999523,2.26399999999558,5.03299999999581,2.84999999997672,7.09199999994598,-0.287999999996828,0.703999999997905,0.436999999998079,0.85399999999936,1.0,1.72599999999511
56.0,CA-Los Angeles,505398.0,64.7109999991953,0.383999999998196,4.2839999999851,8.29199999989942,1.27499999999418,4.26699999999255,0.773999999997613,2.44499999997788,4.53799999994226,3.39499999998952,5.75399999995716,0.455999999998312,0.846999999994296,0.376999999996769,1.20699999999488,1.21799999999348,1.39599999999336
58.0,CA-Modesto,74359.0,70.831999999471,0.636999999995169,3.55399999997462,11.0949999999721,3.19699999998556,4.67899999994552,1.55599999999686,2.82499999998254,5.92899999994552,3.71999999997206,9.42799999995623,-0.311999999998079,0.836999999999534,0.723999999994703,0.557999999997264,0.48399999999674,1.65999999998894
62.0,CA-Napa,38955.0,65.3079999992624,0.53799999999319,2.91799999997602,7.55299999995623,1.75999999999476,3.4089999999851,1.53399999999965,2.09899999998743,5.69599999999627,4.66299999994226,8.59899999992922,-0.572999999996682,0.84599999999773,-0.392999999996391,-0.815999999998894,,1.50299999999697
65.0,CA-Alameda County,93731.0,49.7489999998361,0.298999999999069,3.11099999997532,5.7149999999674,1.06499999998778,2.70699999999488,0.626999999993132,1.83399999998801,4.14499999996042,3.26399999999558,5.48899999994319,-0.274999999997817,0.911999999996624,0.304999999996653,0.540999999997439,0.55899999999383,0.963999999999942
69.0,CA-Palm Springs/Rancho Mirage,41391.0,72.0159999998286,0.34599999999773,5.32699999999022,9.30999999993946,1.67899999998917,4.11799999995856,1.5109999999986,2.41199999998207,5.59699999995064,5.07699999999022,7.68999999994412,,1.01499999999942,,,-1.8179999999993,1.50099999998929
73.0,CA-Redding,56554.0,68.2709999997169,0.72899999999936,4.33299999998417,8.29699999990407,1.85199999999895,4.01499999995576,2.18299999998999,2.32199999998556,5.6479999999865,4.94499999994878,7.90499999996973,,0.781999999999243,1.10699999998906,,-1.3009999999922,1.67099999998754
77.0,CA-Sacramento,206635.0,62.4769999999553,0.525999999998021,3.90799999999581,8.29099999996834,2.01999999998952,3.52899999998044,1.3409999999858,2.1479999999865,5.03299999999581,3.75699999998324,7.38499999995111,0.401999999998225,0.706999999994878,0.461999999999534,0.485999999997148,0.99199999999837,1.77599999999802
78.0,CA-Salinas,46015.0,62.0879999999888,0.485999999997148,6.30899999995017,5.35799999994924,1.95499999998719,2.32799999997951,1.22599999999511,2.76699999999255,4.46999999997206,3.6359999999986,7.07699999999022,,0.582999999998719,0.243999999998778,,-0.647999999993772,1.34199999998964
79.0,CA-San Bernardino,114325.0,65.8769999993965,0.468999999997322,4.08899999997811,9.92699999990873,1.78399999999965,4.34499999997206,0.776999999994587,2.68799999999464,5.47099999996135,3.24899999998161,6.11899999994785,-0.61699999999837,1.01799999999639,0.561999999998079,0.897999999993772,1.18199999998615,1.30499999999302
80.0,CA-San Diego,227871.0,61.155999999959,0.380999999997584,4.93799999996554,7.29599999997299,1.33999999999651,3.59899999998743,0.7129999999961,2.09799999999814,4.92999999999302,3.52899999998044,6.03499999997439,0.394999999996799,0.811999999998079,0.412999999996828,0.623999999996158,0.911999999996624,1.47399999998743
81.0,CA-San Francisco,115031.0,48.4419999998063,0.259999999998399,2.65299999999115,5.46799999999348,0.977999999995518,2.62999999997555,0.639999999999418,1.80399999998917,4.07399999996414,3.61999999999534,4.86699999996927,-0.243999999998778,0.869999999995343,0.337999999999738,1.01199999998789,0.469999999997526,0.975999999995111
82.0,CA-San Jose,119970.0,50.4559999997728,0.375999999996566,3.07199999998556,6.41199999995297,1.41999999999825,2.84999999997672,0.432999999997264,2.14099999997416,3.84899999998743,3.10299999997369,5.69699999998556,-0.255999999997584,0.737999999997555,0.143999999998414,0.305999999996857,0.399999999997817,1.33299999999872
83.0,CA-San Luis Obispo,37143.0,58.311999999918,0.519999999996799,3.63399999999092,4.98599999997532,1.75399999998626,2.42399999999907,1.14299999999639,2.02599999998347,5.01299999997718,5.10499999998137,9.56099999998696,,0.761999999995169,-0.388999999999214,,-1.65099999999802,1.50599999999395
85.0,CA-San Mateo County,65240.0,49.2399999997579,0.283999999999651,2.56699999998091,4.73699999996461,0.998999999996158,2.51299999997718,0.975999999995111,1.62799999999697,4.10899999999674,4.39999999996508,6.27899999998044,-0.760999999998603,0.600999999995111,0.360999999997148,-1.05899999999383,0.886999999995169,1.02999999999884
86.0,CA-Santa Barbara,52188.0,60.0099999997765,0.474999999998545,3.58999999999651,5.73999999999069,1.78499999998894,2.63499999998021,0.78799999999319,2.30899999997928,4.60099999996601,5.03999999997905,7.63499999995111,,0.835999999995693,0.467999999997119,-0.450999999997293,-0.698999999993248,1.60099999999511
87.0,CA-Santa Cruz,32723.0,54.6709999996237,-0.430999999996857,3.85699999998906,6.76599999994505,1.50199999999313,3.30299999998533,0.60899999999674,1.86799999998766,3.92099999997299,4.29999999998836,6.33199999999488,,0.966999999996915,,,-0.681999999993423,1.98499999998603
89.0,CA-Santa Rosa,46173.0,58.1569999996573,0.431999999997061,3.37599999998929,5.2489999999525,1.5969999999943,2.58799999998882,0.859999999993306,1.78299999999581,5.34199999994598,4.60899999999674,8.12599999993108,-0.5,0.885999999998603,0.294999999998254,,-0.559999999997672,1.35099999999511
91.0,CA-Stockton,41834.0,61.3779999995604,0.495999999999185,3.25699999998324,9.16699999989942,2.55199999999604,3.14399999997113,1.42399999999907,2.50199999997858,5.22999999998137,3.31599999999162,7.34999999997672,,0.781999999999243,-0.623999999996158,-0.835999999995693,,1.94499999999243
96.0,CA-Ventura,78109.0,64.8199999993667,0.455999999998312,5.17899999994552,7.43899999995483,1.49799999999232,3.23599999997532,0.948999999993248,2.27999999999884,5.30999999999767,4.29599999997299,6.79699999996228,-0.516999999999825,0.736999999993714,0.444999999999709,0.972999999998137,1.53899999998976,1.32299999998941
101.0,CO-Boulder,24269.0,70.5429999995977,,6.1019999999553,8.34599999990314,1.20299999999406,3.86599999997998,1.2219999999943,1.9719999999943,6.125,6.65599999995902,9.25799999991432,,-0.742999999994936,,,,1.38099999999395
102.0,CO-Colorado Springs,79855.0,69.7939999997616,0.723999999994703,6.35499999998137,7.44599999999627,1.74899999999616,3.76299999997718,1.21799999999348,2.56199999997625,6.33499999996275,5.18899999995483,9.39099999994505,,0.889999999999418,0.343999999997322,,0.892999999996391,1.29499999999825
103.0,CO-Denver,185414.0,73.8519999999553,0.446999999996478,6.95999999996275,6.78499999997439,1.34599999999045,3.74899999998161,0.667999999997846,2.40999999997439,5.66099999996368,5.35299999994459,10.9419999999227,0.330999999998312,0.799999999995634,0.411999999996624,0.464999999996508,0.534999999996217,1.20699999999488
104.0,CO-Fort Collins,37610.0,71.3449999997392,0.413999999997031,5.77999999996973,7.49499999999534,1.74599999999919,3.69699999998556,1.08099999999104,2.9199999999837,5.41699999995762,6.11999999999534,9.22999999998137,,0.818999999995867,,-1.12699999999313,-1.57599999998638,1.30299999999988
105.0,CO-Grand Junction,48104.0,62.4699999997392,0.415999999997439,5.08899999997811,6.30199999996694,1.2729999999865,3.56199999997625,0.672999999995227,2.21499999999651,4.78799999994226,5.81099999998696,9.81399999989662,-0.622999999999593,0.709999999999127,,,-0.771999999997206,1.33699999999953
106.0,CO-Greeley,37921.0,77.0709999995306,0.55899999999383,6.69099999999162,8.33899999991991,1.65499999999884,4.44999999995343,0.707999999998719,2.73599999997532,5.8739999999525,5.7149999999674,11.9569999999367,,0.823999999993248,,-0.815999999998894,-0.634999999994761,1.21499999999651
107.0,CO-Pueblo,19835.0,72.6049999995157,-0.520999999993364,5.76199999998789,8.14099999994505,1.53899999998976,4.32499999995343,1.0509999999922,3.10899999999674,4.98099999997066,4.35599999997066,9.92499999993015,,,,,,1.14199999999255
109.0,CT-Bridgeport,71612.0,65.9449999993667,0.947999999996682,3.43599999998696,7.81499999994412,1.43399999999383,3.98099999999977,0.860999999997148,1.4719999999943,4.63999999995576,5.45899999997346,7.06399999995483,-0.536999999996624,0.742999999994936,0.318999999999505,1.5909999999858,0.973999999994703,1.69699999998556
110.0,CT-Hartford,164542.0,65.4789999993518,0.740999999994528,3.17899999997462,8.65099999995437,2.50399999998626,3.35599999999977,0.996999999995751,1.89299999999639,5.0899999999674,4.36799999995856,7.41299999994226,0.60899999999674,0.908999999999651,0.7129999999961,0.767999999996391,1.00799999998708,1.98599999998987
111.0,CT-New Haven,162575.0,68.0699999993667,0.791999999994005,3.03499999997439,8.52599999995437,2.0449999999837,3.58999999999651,1.02099999999336,1.69799999998941,5.40099999995437,5.3739999999525,7.57299999997485,0.518999999992957,0.781999999999243,0.492999999998574,0.998999999996158,0.799999999995634,2.44499999997788
112.0,DE-Wilmington,99330.0,76.7879999997094,0.786999999996624,5.50899999996182,10.7589999999618,2.11499999999069,4.96199999999953,1.70599999999104,2.51399999999558,5.30799999996088,4.28699999995297,9.97199999995064,-0.398999999997613,0.867999999994936,0.567999999999302,0.429999999996653,0.432999999997264,1.8799999999901
113.0,DC-Washington,319048.0,64.7659999998286,0.57499999999709,4.05399999994552,8.19499999994878,2.00899999999092,3.20299999997951,1.13299999998708,1.78299999999581,5.26899999997113,4.32799999997951,7.96799999999348,0.462999999999738,0.819999999999709,0.541999999994005,0.779999999998836,0.79599999999482,1.40699999999197
115.0,FL-Bradenton,41555.0,79.0159999998286,0.981999999996333,6.10499999998137,12.4969999999739,2.00199999997858,5.95199999999022,1.68599999998696,2.95199999999022,6.31699999998091,5.49399999994785,8.21799999999348,-0.539999999993597,0.796999999998661,-0.290999999997439,,,1.78899999998976
116.0,FL-Clearwater,57244.0,75.3739999998361,0.813999999998487,4.93899999995483,11.326999999932,1.63499999999476,5.00299999996787,1.36399999998685,2.76899999997113,6.82999999995809,4.25499999994645,6.91299999994226,,0.771999999997206,0.605999999999767,-1.14699999999721,-0.474999999998545,1.27699999998731
