HSA #,HSA label,Medicare Enrollees (2006),"All Surgical Discharges per 1,000 Medicare Enrollees (2006)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2006)","Back Surgery per 1,000 Medicare Enrollees (2006)","Coronary Angiography per 1,000 Medicare Enrollees (2006)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2006)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2006)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2006)","Cholecystectomy per 1,000 Medicare Enrollees (2006)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2006)","Hip Replacement per 1,000 Medicare Enrollees (2006)","Knee Replacement per 1,000 Medicare Enrollees (2006)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2006)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2006)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2006)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2006)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2006)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2006)"
1001.0,AL-Alabaster,7509.0,147.102567669768,,6.37672469810297,45.2421754756584,8.83445668446277,26.3603102675272,-1.45179749034463,5.52746215287481,11.2544041139631,-1.82320612885708,10.1773779690319,,-2.37149218308206,,-6.8510940603985,,
1002.0,AL-Alexander City,3426.0,110.836563417775,,-5.48492045716461,22.2385606658417,-9.34419867850482,8.54104468390589,,-6.54604151263994,-7.11278769473255,,7.78440385333245,,,,,,
1003.0,AL-Andalusia,4097.0,129.014025264319,,-10.4777946803836,20.5338538940713,-5.63850091091929,9.81004308478757,-2.70205986884871,-6.10825435345275,8.60866265580508,,8.72100028146845,,,,-7.10002213811691,,
1004.0,AL-Anniston,13047.0,164.600641822214,-0.965518441637304,5.36972991454048,68.050972382864,7.96274022911356,41.7024803945086,3.87317622035459,6.07544362294021,8.74776751540312,2.14478157061872,10.7571641133919,-1.93518450119143,-1.80880856581142,-1.36520925229358,-5.8431242387609,,-2.29355378464349
1006.0,AL-Ashland,2527.0,136.858271643028,,-4.85720453313737,38.3023988142394,-9.38315149124987,15.4113887838883,,-5.6259802508674,-12.4889540524812,,,,,,,,
1007.0,AL-Athens,6730.0,117.632107457814,,6.30002315576494,21.1917492051782,4.34493080746287,9.43457488439444,-2.53395164804363,-6.50958070464805,7.08015712699904,-2.50617148362379,7.24739951465611,,,-2.55644944650645,-9.04912184084797,-3.69057517977134,
1008.0,AL-Atmore,2098.0,127.748059727478,,-8.62040778002372,34.3981314207287,-8.749904664704,-22.250485960532,,,-8.77138268750214,,-10.5709121299877,,,,,,
1010.0,AL-Bessemer,7867.0,135.093432634416,,5.17558795514318,39.4103873741195,5.75676347462488,21.2668773556851,-2.87935929835846,5.19252756442291,7.5008092960151,-2.12838813962954,10.7583205395871,-2.33672586322381,-2.28341484488997,-1.71035873585731,-12.7779941554215,,
1011.0,AL-Birmingham,66065.0,122.219701420131,1.31526841728329,6.05760358228134,31.0822994472967,5.52013757912165,16.1178571845793,2.90609303842315,4.48885835379553,9.01983170753241,2.6595317560182,8.84146001005668,1.28278134398859,1.61660348324657,1.33578807637596,6.17367074539612,1.64845919780147,1.30788591594348
1012.0,AL-Boaz,8516.0,126.0446318265,-1.84394974288761,5.81619221313377,32.349471531868,5.5320363133916,15.8874623683375,-4.64219417317789,7.30878794107889,8.16034828356194,2.57501653974232,6.98001866658618,,-1.48652731776671,-1.48654415370836,-3.45908276565399,,
1013.0,AL-Brewton,3288.0,117.820250125771,,-5.54956922841672,22.9001391022703,-6.82938522053967,14.6332241130819,,,-11.7685102675597,,8.62547935092742,,,,,,
1014.0,AL-Bridgeport,1199.0,103.761906403433,,,-31.1359392616305,-9.99623056366184,-10.059340368412,,-9.37391000144842,,,,,,,,,
1016.0,AL-Camden,886.0,98.8406858888454,,,-12.9007831645981,,,,,,,,,,,,,
1017.0,AL-Carrollton,2178.0,127.362904483645,,,26.2128932928798,,-17.1066826502442,,-5.77558318013716,-7.97461355775566,,-6.65447403691917,,,,,,
1018.0,AL-Centre,3193.0,139.469836825452,,-7.65693952612096,34.3624798114142,-5.61942932127669,18.2609101236473,-4.28477715949403,-5.41995114232378,-12.5995466124328,,6.62501851143263,,,,-16.4441979151206,,
1019.0,AL-Centreville,979.0,132.868287752013,,,-44.2305324357035,,-18.5649420178259,,,,,,,,,,,
1022.0,AL-Cullman,11611.0,129.49039199923,-1.34094697698135,3.64473228789352,35.6636986950602,5.62636590627531,18.9488348827246,1.73759579603901,4.4801239666322,9.00869684471891,3.37410296437303,7.27769433194981,-2.74314622024193,-0.990359712333945,-1.08421702398172,-5.17179573899575,,-1.91975328529714
1023.0,AL-Dadeville,1416.0,116.442440858773,,,38.1662884402417,,-17.7124870825974,,,-11.054143806191,,,,,,,,
1024.0,AL-Decatur,10143.0,114.719881139704,-1.72001155889131,5.49665761405568,25.9738236815031,4.33023772641955,10.8804137743416,-4.28369130780766,5.18170979458725,8.32902190836669,2.34021782485626,8.09659038641657,-3.38039345731106,-2.02679348843428,-1.68995733752488,-6.84389718960582,-5.55109583939397,
1025.0,AL-Demopolis,2411.0,116.613249592499,,,30.2751922401677,,-15.8167726020981,,-7.46003619104084,-11.9832912110404,,-8.88242406982224,,,,,,
1026.0,AL-Dothan,23571.0,116.744893031073,-1.47698086512947,5.64620011260612,28.8242729849468,5.5147566978234,12.7929864686331,3.21674504895962,5.10625871898691,7.94254916942475,2.18600236045706,8.33083044391349,-1.67262472973236,1.63071170363975,0.737413450662667,6.54353977889686,-1.55877759171668,1.29572810461432
1027.0,AL-Elba,1425.0,118.684675074891,,,26.2109206265117,-11.6521861233809,-10.1137313511226,,,-10.0057777959775,,-9.94611915841141,,,,,,
1028.0,AL-Enterprise,5079.0,121.038002937372,,-6.60679982577895,21.620918419012,-5.50687820567113,9.90643746951399,,-4.99411663180876,7.87552647663768,-2.96686847805154,6.99436730849588,,,,-8.66936243959706,,
1029.0,AL-Eufaula,1999.0,113.190027491488,,-7.04023641959602,20.3614824398177,,-11.1888275834912,,,-7.02108354799318,,-14.3305918010652,,,,,,
1031.0,AL-Evergreen,1161.0,126.539297487751,,-13.4639556950768,-27.8251990633076,,-12.8570873269127,,,-16.1101018250979,,-15.1389671096485,,,,,,
1032.0,AL-Fairhope,5167.0,115.207321204091,,-8.66484755144495,25.0524405380486,-4.5308419248746,14.092598057812,,-2.88625238506842,6.40300014461887,-2.84138049784584,7.58399194325776,,,,,,
1033.0,AL-Fayette,2196.0,123.759326967977,,-5.46893342642997,33.1617396605036,,-14.3500708041859,,-6.4754887674226,-10.2146513261069,,-5.91228254897818,,,,,,
1035.0,AL-Florala,669.0,114.94386693082,,,-34.3542991537644,,,,,,,,,,,,,
1036.0,AL-Florence,14253.0,118.509061532906,-1.88469871870907,6.2552524362182,29.7146900367551,3.30465438252432,16.5462728547126,2.21364277203945,4.42983675944625,8.73530139452081,3.01932001115375,7.90546400798542,-1.58437645555138,-2.58559933767282,-1.21325344737949,-11.1699581731091,-2.23094345865292,-1.31982910059686
1037.0,AL-Foley,7150.0,136.879019405526,-2.16087159904945,6.21192970575098,31.6480212795137,4.81815576832857,14.9417291186165,-3.00946953407841,5.61226799698912,8.14251031634422,-2.97608156693508,13.0780333631703,,,,-3.92990282992483,,-1.59374809823753
1038.0,AL-Fort Payne,5964.0,130.291110494406,,5.65000668101738,33.9319458025903,5.48593215391973,18.7423971994539,-4.2045256198855,-8.91000750954938,9.28569240573674,-2.71424079800804,4.74457121235421,,,,,,
1039.0,AL-Gadsden,14107.0,147.055110442993,-1.09341572835228,5.78037451525262,43.9981043493252,6.44916600285063,18.7947590719863,4.86887030082338,7.38520242452515,8.83850137148562,2.52447224179124,8.65703121839667,-1.54076020073093,-0.996508128197865,-2.05883633067228,-7.74159242919036,-2.06451470289067,-2.14106826264253
1040.0,AL-Geneva,2824.0,109.937667938398,,-3.7566081266469,24.5188401528758,-5.587878267751,11.2960410487407,-4.25778379893222,-8.25895255955562,-6.97807567415393,,-4.12134761780639,,,,,,
1044.0,AL-Greenville,3405.0,119.083026246665,,-7.42023353850074,20.1453292771159,-4.24341914272607,13.5841941493474,,-8.78427433494155,-7.4783836789019,,7.22511724457265,,,,,,
1045.0,AL-Grove Hill,1016.0,111.18038532251,,,-35.0242917235707,,-14.8105011553286,,,,,,,,,,,
1046.0,AL-Guntersville,5031.0,119.19084492151,,-6.11736592189565,22.1134263773283,-4.94275648389373,12.634831519785,-3.64290905943327,-4.39273600141815,11.8126289857144,-2.27414613762642,8.04415185737636,,,,,,
1047.0,AL-Haleyville,2688.0,128.785033048762,,,31.2534683799754,,18.6471715350979,,-10.1573233103952,-10.1534367930601,,-8.68387065117132,,,,,,
1048.0,AL-Hamilton,2048.0,109.844015591006,,,26.2062113825073,,-17.5810064022686,,,-8.33734647446564,,-5.19254449069177,,,,,,
1049.0,AL-Hartselle,4006.0,114.890643209698,,-5.91206949922104,26.7126518781835,-4.06125126873064,11.4643812643623,-2.89206281762628,-4.99829380581176,8.01124143777439,,8.10308106402423,,,,,,
1051.0,AL-Huntsville,37924.0,110.695721851819,1.04892583815771,7.13589438684266,21.2027001611324,3.92487328268585,8.43367116101326,2.19751691939895,5.33006862852322,9.28852605838055,2.76779704916856,9.50061997206874,-1.1241671873792,1.21288373580035,1.02353878610822,3.88748332770212,-1.79545587401068,1.2970629049743
1053.0,AL-Jacksonville,3784.0,146.873806190278,,-4.29169159869438,50.8929437885829,-8.11770447607957,24.3337394184693,-3.1944905481464,-6.72651269686296,-10.0893188757704,,11.1473330247545,,,,,,
1054.0,AL-Jasper,7762.0,140.571032652871,-1.5632244958046,6.65229595508523,41.4347331806003,6.98854878231599,20.1267584085512,-2.53849875529168,6.72589039317954,8.22142329929997,1.73672614605373,8.62345935531208,,,,,,
1056.0,AL-Luverne,1593.0,93.9447658612534,,,15.3069724311334,-7.3816155408488,,,-7.66707004447487,-8.43110149377179,,,,,,,,
1057.0,AL-Mobile,43877.0,130.357737133401,1.27969680385768,5.91456835047564,36.5759064208062,9.72291753051053,18.767867590501,2.95199265687913,5.20062854188769,8.79079667629965,2.9305201511314,7.98095904192885,1.35947328870838,1.93256889641039,1.65325738464586,2.34481775054562,1.47276671232624,2.0826989002473
1058.0,AL-Monroeville,3186.0,121.840820732519,,-8.17113038343719,36.4292935493244,-7.77384288649132,20.9308874715442,,-4.22069154020379,-7.49055312197539,,-5.38016139614833,,,,,,
1059.0,AL-Montgomery,28758.0,106.786485898362,0.96450380206472,6.43906612761941,16.095320768957,5.38370297771456,8.42668882931028,3.11670383735722,4.067205254675,8.75854375679078,2.52729456119257,7.42770615718916,-1.21306130919954,1.71910320809097,1.49550228310333,3.74607912856006,-1.33613538327224,1.3745148670825
1060.0,AL-Moulton,3749.0,113.03797382279,,-5.683315277844,30.7406677673897,-5.20784539258158,11.1199342410705,,-5.99557492934799,-7.96966844400447,,8.11256659397179,,,,-8.34917389527376,,
1061.0,AL-Muscle Shoals/Sheffield,8422.0,111.053654421065,-1.60222395354505,5.12689042721001,30.1982097748029,3.37301279664437,14.668219340501,,4.92382294148154,9.51313879908859,2.28049052653981,6.87899017495084,,-1.31947933048159,,-11.6018490854467,,
1063.0,AL-Oneonta,2466.0,111.602341746902,,-5.82420263590218,31.519771302091,-7.60862334999921,14.5340237777244,-4.37957037735199,,-8.71464776745487,,,,,,,,
1064.0,AL-Opelika,12199.0,123.209041609758,-1.4509202619599,6.69746791244744,31.0191641447544,6.12278909282461,15.4380445709057,-4.29105847819866,5.39782884949054,8.59238234081051,1.67230151689026,7.8088478737638,-2.15997104299068,-1.36916711361434,-1.32284084878576,-10.064033923586,,-2.12937943280418
1065.0,AL-Opp,1726.0,132.18834799002,,-11.3114633674093,21.0663577610428,-7.02664449554406,-8.77714335535927,,,-10.7763302421255,,-9.56018648400842,,,,,,
1066.0,AL-Ozark,3085.0,120.907040700599,,-5.53399804364499,28.0011877479947,,10.9000563347175,,,-9.40099336201591,,12.3477080109514,,,,-11.7811965701134,,
1068.0,AL-Phenix City,6238.0,100.990334808411,,4.86068187341661,16.4518309059393,-4.97546552667009,7.28167051095687,-4.6579839927734,-4.45785678765095,7.88474681700487,-2.81087320686314,10.1376241615413,,,,-5.34928630947767,,
1070.0,AL-Prattville,3933.0,113.749850171176,,-9.20382915483899,16.1090748512662,-5.76084102748381,8.14960995487554,,,-9.68118562374918,,7.36578991078829,,,,,,
1071.0,AL-Red Bay,1051.0,99.3815247416389,,,-37.0657345507774,,-15.8847455187707,,,-15.0823644945577,,,,,,,,
1072.0,AL-Roanoke,1955.0,111.202871616996,,,31.5892263567919,,-17.7996896581916,,-8.9098538152652,-11.5931375508163,,-6.86066697881655,,,,,,
1073.0,AL-Russellville,3932.0,131.181270906951,-3.50847762014548,-4.09394644841418,32.7805426838304,-5.14666685090815,15.4710646534407,,-7.9262486486228,-11.9805594956169,,9.2191306141763,,,,-6.76781772059118,,
1074.0,AL-Scottsboro,5047.0,110.675917530822,-2.54205452180217,-5.17938700546718,29.0298052454991,-4.55162238533762,10.8792500321944,-5.79344629189985,-6.62531941507859,9.58402951585666,-2.29109003158657,5.63406060286229,,,,,,
1075.0,AL-Selma,7425.0,102.008702609442,,3.56667426674548,29.9039358561386,5.24884651257737,13.7707665181965,-2.97085558957304,4.13979203581358,8.07417290455503,,5.93667623373467,,-1.54142115837752,,-8.00532015919185,,
1077.0,AL-Sylacauga,3652.0,134.972019894882,,-4.40275854572832,25.5176649215142,-4.17219176455102,14.1512414877583,,,-10.7813272285641,-3.30968024492833,10.6596884445244,,,-2.96077649632877,,,
1078.0,AL-Talladega,4043.0,149.966809010379,,-4.64898144104175,38.6649327529974,-8.3997514901894,23.3498071118865,-6.86249469664262,-8.45589656279319,-8.48755345075244,,6.40082598744945,,,-3.51414962082063,-8.25487037424092,,
1079.0,AL-Tallassee,1555.0,107.177345361729,,,13.4529199046448,,,,,-9.14628103042603,,,,,,,,
1080.0,AL-Thomasville,2358.0,108.480658812025,,,26.7997125985195,-6.67979563830298,-13.887667192644,,,-8.0338379209183,,-8.99140943233419,,,,,,
1081.0,AL-Troy,3251.0,94.892098721588,,-7.58113976990823,14.0847283319793,-4.60880104003932,7.11812648230599,,-3.78022476664057,-4.37055772670184,,5.52676446692803,,,,,,
1082.0,AL-Tuscaloosa,21973.0,126.026713848756,-1.1688964543867,5.79137346013596,32.9423346297891,4.09841672642097,15.9466140092232,3.09848521071311,5.37357051528564,8.02821113063614,2.83756421703147,8.39874878132767,-1.95617472042248,0.626965805080438,2.301041284054,4.9909811551133,,1.15639045749724
1083.0,AL-Union Springs,736.0,114.34913155784,,,,,,,,,,,,,,,,
1084.0,AL-Valley,5116.0,129.322934473479,,-6.52245294592058,33.5710897992376,-3.2787167838215,14.3848810157921,-4.45098082461052,-12.2239400781489,11.007649142219,-3.48519859886094,6.66300976174006,,-2.1545976800125,,-8.93027829439065,,
1085.0,AL-Vernon,1462.0,112.952848142115,,,31.3559047857387,,-16.0237105259589,,,-10.324586586626,,,,,,,,
1086.0,AL-Wedowee,1285.0,123.907216564383,,,35.3589735195717,-9.81367979201559,-19.2030923833643,,,,,,,,,,,
1088.0,AL-Winfield,2541.0,116.48597626705,,-6.86624583731623,29.2176674132469,-5.83442194528733,15.2458558373338,,,-11.2165167764415,,-5.73773664160455,,,,,,
2001.0,AK-Anchorage,17692.0,88.5374468588177,-0.597379363549916,3.06092386793797,12.9443055233735,3.74957750342997,7.97226759421208,1.48353389572922,2.94067860540871,6.03282690557513,3.26675254649057,9.72716496277102,,-1.21903081817721,,1.94545309351601,-1.80265441404258,-2.06789057585607
