HRR #,HRR label,Medicare Enrollees (2007),"All Surgical Discharges per 1,000 Medicare Enrollees (2007)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2007)","Back Surgery per 1,000 Medicare Enrollees (2007)","Coronary Angiography per 1,000 Medicare Enrollees (2007)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2007)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2007)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2007)","Cholecystectomy per 1,000 Medicare Enrollees (2007)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2007)","Hip Replacement per 1,000 Medicare Enrollees (2007)","Knee Replacement per 1,000 Medicare Enrollees (2007)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2007)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2007)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2007)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2007)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2007)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2007)"
1.0,AL-Birmingham,237240.0,122.19975052875,1.09758090280203,5.79601566299362,31.1567405218494,5.23569702748026,15.0341050985032,3.04297504968594,5.74022032575818,9.14532438885606,2.66757798092824,8.28815085258605,1.54183918816629,1.41967147297173,1.28177249183882,5.98164333761575,1.66712225517705,1.21438752695613
2.0,AL-Dothan,48798.0,109.556017944453,1.35313965574335,5.60044900597303,23.7199214667812,5.19523316620705,10.4023786802258,3.50237669052976,5.53255549941029,8.62365771477464,2.52935245694374,7.2764280559767,1.36484635929995,1.61834047106232,0.813530182010258,5.85902178731321,2.17513645857891,0.985295210471283
5.0,AL-Huntsville,69199.0,107.962835756249,1.33056934674332,7.202175880388,20.6599440928959,4.08320202616633,7.395539115149,2.46240469875667,5.82094910491953,8.44004093896003,2.59624109769123,8.61264525202801,1.22104463629018,1.80108100339443,1.14684587881153,5.38827122510258,2.03868917153234,1.73864728307427
6.0,AL-Mobile,78703.0,122.493789439635,1.19290032783769,6.00963288586397,31.4099611735483,7.54909268971058,16.2561522839739,3.10651606016116,4.67507609959134,8.06780419797829,2.87475592210298,8.57561704152389,1.26268958795746,1.54549638142377,1.44448917227126,3.38329129351606,1.84605179466663,1.77097789550813
7.0,AL-Montgomery,44029.0,107.660395426752,1.28377415268478,6.59494976462062,18.5679491565627,5.90609099491734,9.38532585644494,3.22081377856866,3.85743171078287,8.77053226362038,2.21126218088898,7.83473567348065,1.50162568614937,1.55479514816788,1.4220882144249,3.43955844793708,0.975933980240398,1.29352369184063
9.0,AL-Tuscaloosa,28229.0,122.252763321497,-1.01746122622984,5.99829095489126,27.5104270016263,3.38404545344127,11.6048197990136,2.71410893639783,6.00703544588722,8.88495519493784,2.64956445951104,7.97503037447186,-1.63322015652977,1.12377212348038,1.74938634792058,4.30400298498533,-0.943080509905603,1.0032499231082
10.0,AK-Anchorage,44812.0,89.501439889625,0.774103142382252,3.68541433901709,12.1675814631007,3.36170276693083,7.10161215580689,1.88724623750453,3.71351709520584,7.32381915503409,3.74301206449331,9.10048126762558,-0.984838846793732,1.18801363001875,0.388092905158897,2.95978368340162,1.90785492724391,1.73511932971933
11.0,AZ-Mesa,68824.0,109.099724152142,1.10760266028778,3.7191015488496,21.6332477625928,4.78356515992871,12.6232157744202,2.5694950049449,3.68743563908104,7.08949671721827,3.70338466098286,9.90578475999165,0.908366960499023,1.4350252306594,1.10824242699101,3.62351584767829,1.60277947292698,1.52138609246096
12.0,AZ-Phoenix,222151.0,105.434451185713,0.894813243120093,4.31548579263119,21.5753496570282,3.91285639353662,12.2664890938903,2.14863840514005,4.18516309756886,7.28768239325229,3.47118633507743,8.39269828092613,1.07494056933753,1.21340949243949,0.945709248055202,3.61846006718802,2.23188280274968,1.20627223471401
14.0,AZ-Sun City,45562.0,115.726939921695,1.02638707033998,4.11339954820525,24.1347132706728,4.40915608650989,13.5443579646085,1.93351033880037,3.86600928599246,6.76620289583538,4.41162346966563,11.1624150965061,-1.52791701830765,1.45126263089784,0.774724763548987,4.17857552787059,3.24473354782665,1.57823013242468
