HRR #,HRR label,Medicare Enrollees (1998),"All Surgical Discharges per 1,000 Medicare Enrollees (1998)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1998)","Back Surgery per 1,000 Medicare Enrollees (1998)","Coronary Angiography per 1,000 Medicare Enrollees (1998)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1998)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1998)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1998)","Cholecystectomy per 1,000 Medicare Enrollees (1998)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1998)","Hip Replacement per 1,000 Medicare Enrollees (1998)","Knee Replacement per 1,000 Medicare Enrollees (1998)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1998)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1998)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1998)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1998)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1998)"
1.0,AL-Birmingham,245369.0,120.692825185007,1.13888558032845,4.06510080229231,34.4312855832438,8.1605987635187,12.8537479107291,4.83592442045357,6.40778431377438,9.5428175593212,1.93856467322708,5.06580150992565,2.31176491671768,1.91880216870674,1.80289559398344,8.96572673604977,1.4217478470129
2.0,AL-Dothan,46479.0,107.006162066201,0.739579125823723,4.87540496127276,25.5492578475384,6.1404782799223,9.31298302503362,4.15183068606131,6.21128916767127,9.39815402445566,2.31442998814855,5.66727707878521,1.91794655231177,1.35466303159184,1.07455182344529,7.07324683476325,1.19555471619049
5.0,AL-Huntsville,58705.0,110.255693828898,1.03287674977413,5.29702878659253,27.9518554950328,6.53771782608767,10.4680834706636,4.95292326060564,5.62089515540019,9.72483927648713,2.33624621195184,5.29593326041965,1.82734968419422,1.87431405277944,2.40561895113317,7.07397198802718,1.02465367694335
6.0,AL-Mobile,76126.0,116.384359259298,1.53898241091026,3.2873545506033,31.1113132227794,10.5411461010505,10.2038647867384,4.74478307683392,6.33751437778386,9.38037198392068,2.24883051556237,5.26917483346251,1.71926674425163,1.97219612539351,3.44344478720754,6.06805868221695,1.76195665887822
7.0,AL-Montgomery,49425.0,112.864524959892,1.40161139515879,7.07437534682403,24.2447287435144,5.8603530458385,11.0798814470272,4.25748405341045,6.01113628403954,9.21089011007173,1.96942197771131,3.66407396042733,2.09238733633434,1.68987708038893,2.06105867228239,5.11425626479118,1.27462304308812
9.0,AL-Tuscaloosa,28797.0,114.435712624948,0.837227841941217,4.83480331409272,30.7056561868557,6.40029666503155,16.0481008889133,3.68317023935121,5.99085514212929,8.45225168631168,2.039601460709,5.05246648052099,2.28465846815891,1.65020277347324,1.67349837796585,5.71509308677426,0.786277078871082
10.0,AK-Anchorage,30867.0,84.6594093530292,0.489711662279576,3.10074934796504,12.5651198449416,4.7313242102631,4.90569521383955,2.45499592545815,4.11656342255691,7.46996991192461,2.86080099046654,5.34306078834736,2.15353212362225,1.68717059891054,0.865174578864346,4.401303975273,1.27143661123223
11.0,AZ-Mesa,48604.0,96.4849854703963,0.82490988214911,4.29232370928647,20.4345134873657,6.25924642402895,8.87931042715788,2.31873879276752,4.29681437164796,7.79241971759729,3.24314722029588,6.96259063765863,1.32499699869924,1.78078920051239,1.52070110257727,5.87238642014818,1.47568689250368
12.0,AZ-Phoenix,165798.0,98.6551816795599,0.952830712150751,3.46940357844869,18.7030248177862,5.05455303042303,8.97270627940256,3.17987586607635,5.20933579446646,8.78224709421768,2.68922175021652,4.66480041016164,1.97567718535675,1.82527663835315,1.88076627223408,7.21510920611418,1.37361913734491
14.0,AZ-Sun City,42225.0,100.994289422399,1.15529381964286,3.94760135757096,24.0567053950159,5.58438679237468,13.701951157364,2.65607884994181,5.9250785598884,8.14644933853108,3.65306830258882,5.31924630984318,2.45877113672965,1.99667029997615,1.0356096837313,6.57245143915673,1.30227627979824
