HSA #,HSA label,Medicare Enrollees (1999),"All Surgical Discharges per 1,000 Medicare Enrollees (1999)","Back Surgery per 1,000 Medicare Enrollees (1999)","Coronary Angiography per 1,000 Medicare Enrollees (1999)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1999)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1999)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1999)","Cholecystectomy per 1,000 Medicare Enrollees (1999)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1999)","Hip Replacement per 1,000 Medicare Enrollees (1999)","Knee Replacement per 1,000 Medicare Enrollees (1999)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1999)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1999)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1999)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1999)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1999)"
1001.0,AL-Alabaster,7192.0,143.077997636028,,53.4487672501025,10.3974257786834,21.8087809447086,,7.58203462661752,12.0225765787014,,4.2755885653526,,,,,
1002.0,AL-Alexander City,3642.0,108.384018524247,,31.4481263376753,,15.2729321883613,,,8.56415405836757,,,,,,,
1003.0,AL-Andalusia,4153.0,105.216201751809,,20.4944660554502,,9.78254250057503,,,10.0936269700919,,,,,,,
1004.0,AL-Anniston,13579.0,130.074026436771,4.74401018200564,33.9471980403772,8.24113898006791,14.7090045668581,4.38404711426629,7.90036024760846,10.3633607710775,1.88331831991358,4.05860222085058,,,,10.0988129638264,
1006.0,AL-Ashland,1876.0,128.155413672951,,37.9524782525802,,,,,,,,,,,,
1007.0,AL-Athens,5833.0,122.763031872399,,28.9454984331797,5.85005628346095,9.64800288954283,,8.9113342817325,10.0883803721759,,5.7992546836769,,,,,
1008.0,AL-Atmore,2092.0,119.826430222541,,21.7031210510926,,,,,,,,,,,,
1010.0,AL-Bessemer,7943.0,124.801510955002,,32.9514464500553,8.05984466266741,10.8807512868962,,6.02802655464004,7.6729603654308,,4.32853396221092,,,,,
1011.0,AL-Birmingham,69318.0,118.511107186563,4.42662790567911,32.118905665153,7.1104202734858,11.4886835689303,4.56642796808554,5.58272827958237,9.7335727533055,2.11891764454589,5.44585748035816,2.31113109359902,2.00827143444537,1.48011925309075,6.63747858673492,1.43604230688298
1012.0,AL-Boaz,8082.0,126.845603109139,4.626384235577,36.7565474113619,8.53419722768646,12.5608758881244,6.0237560742765,5.69136439280951,8.34718296214085,,4.69488012861453,,,,,
1013.0,AL-Brewton,3199.0,103.723705228365,,20.0162222613878,,,,,,,,,,,,
1014.0,AL-Bridgeport,1160.0,110.727083244947,,,,,,,,,,,,,,
1016.0,AL-Camden,997.0,103.292953344508,,,,,,,,,,,,,,
1017.0,AL-Carrollton,2236.0,109.499009057963,,26.7600332675763,,,,,,,,,,,,
1018.0,AL-Centre,2891.0,129.115702836208,,36.7296139970713,,,,,,,,,,,,
1019.0,AL-Centreville,1155.0,108.155877588608,,,,,,,,,,,,,,
1022.0,AL-Cullman,10944.0,128.274849921068,3.57260416178496,43.9878640996054,10.851663277506,19.3592697924315,5.8137073236989,5.47199546936364,9.75102100928841,1.76221005450801,4.42720963614095,,,,5.09700102843887,
1023.0,AL-Dadeville,1279.0,164.170673225611,,,,,,,,,,,,,,
1024.0,AL-Decatur,9387.0,115.758320535726,6.96731842822839,31.4241494030658,7.0784777988019,10.4034203416939,6.22377387902441,4.74615459096561,7.69583462692227,,5.39296533767515,,,,,
1025.0,AL-Demopolis,2404.0,114.821409064382,,25.7297609256617,,,,,,,,,,,,
1026.0,AL-Dothan,21605.0,108.61029974858,5.50578607021822,27.4081917260121,6.07901224455094,9.25559600983532,4.79924845358675,6.05060436256698,9.00647302673232,1.64795952355683,5.65591085204229,,1.41601931692032,0.848006425498523,6.35186969429162,1.12998213523534
1027.0,AL-Elba,1474.0,118.839548557008,,31.7968912953267,,,,,,,,,,,,
1028.0,AL-Enterprise,4117.0,107.126819867771,,19.2062358073603,,6.20448334729584,,,8.23044435969055,,,,,,,
1029.0,AL-Eufaula,2596.0,101.775976518874,,22.3153565645707,,,,,,,,,,,,
1031.0,AL-Evergreen,1307.0,118.97762189894,,,,,,,,,,,,,,
1032.0,AL-Fairhope,4244.0,104.243059924017,,23.7654216080142,9.54895028327542,9.63431723381442,,,7.83212663470112,,,,,,,
1033.0,AL-Fayette,2292.0,122.990861433421,,36.6790521987096,,,,,,,,,,,,
1035.0,AL-Florala,689.0,103.972197718693,,,,,,,,,,,,,,
1036.0,AL-Florence,13172.0,112.294549508411,4.96822042195167,30.8740556429101,5.91624981497007,11.3530741909125,2.04307793953441,5.18294016613995,10.5471768344587,2.2458852298005,3.87580622876683,,,,14.2090532165511,
1037.0,AL-Foley,6526.0,109.867769871257,,26.5381823954232,10.5622547206011,8.08573567765792,,6.0336939320631,8.30434835291175,,5.95227262462379,,,,,
1038.0,AL-Fort Payne,5670.0,118.294917509008,,37.8694235758271,9.26831783439179,13.6271936852616,,5.47603721907936,10.3699234858777,,3.7663450703539,,,,,
1039.0,AL-Gadsden,15473.0,141.913149722139,5.97721854973475,47.544656944857,9.78219352782542,14.9111131004712,5.60586068887258,7.65248943199002,8.89131510540753,1.73481269345294,5.34462691082877,,2.30374299844829,1.74300266531362,12.6000499917569,
1040.0,AL-Geneva,2564.0,116.046350024715,,27.9295713549615,,,,,,,,,,,,
1044.0,AL-Greenville,3424.0,107.097665146411,,20.8180986083256,,,,,11.7227525149368,,,,,,,
1045.0,AL-Grove Hill,1026.0,99.2309289008009,,,,,,,,,,,,,,
1046.0,AL-Guntersville,4703.0,111.990002341943,,29.5632756960668,6.53321468129323,9.07543087936407,,,10.1276830444443,,,,,,,
1047.0,AL-Haleyville,2646.0,100.230154465756,,33.9965520010327,,,,,,,,,,,,
1048.0,AL-Hamilton,1968.0,126.289979417002,,32.1541316274498,,,,,,,,,,,,
1049.0,AL-Hartselle,3641.0,117.569648960321,,33.8182481887363,,15.2093136075026,,,6.76422318517865,,,,,,,
1051.0,AL-Huntsville,31458.0,117.313765996467,5.84669725799197,31.3672859550755,6.94260857738878,11.9970266358788,4.32876242514613,6.39928562838298,8.89346708589599,2.00618715616927,4.83529018726493,1.99207326355501,1.52216587000469,3.73578085186205,5.44416020367842,1.05249598303843
1053.0,AL-Jacksonville,3586.0,129.754970079142,,34.0040724842764,,12.6017738080985,,,8.25406427889691,,,,,,,
1054.0,AL-Jasper,7471.0,116.455999283946,,28.8516931454786,7.25402794888138,9.26233645040955,,5.63434189384879,7.8795093395976,,5.52215009254096,,,,,
1056.0,AL-Luverne,1575.0,118.70460415676,,31.777357636817,,,,,,,,,,,,
1057.0,AL-Mobile,43509.0,118.349110131556,3.18211084603504,33.646286937216,12.2655866797252,11.6686323441576,3.92245584357647,5.68101019397696,9.57321923779833,2.08351967872909,4.73499412884444,2.09858621684953,1.4981822491844,3.88271556522105,4.58471536440427,2.01812035529012
1058.0,AL-Monroeville,3207.0,105.679607190677,,28.907615294516,,,,,,,,,,,,
1059.0,AL-Montgomery,32755.0,108.51487702218,7.34772095016272,25.1785244259563,6.41104478620185,12.3677361266175,4.10975641634024,4.13131957466851,9.1861235192277,1.84370477080091,2.98109580610225,2.18463094091354,2.28781805930028,1.49716841570447,4.01349941015239,1.16027360897336
1060.0,AL-Moulton,3110.0,97.7179179612717,,24.6981715458635,,,,,,,,,,,,
1061.0,AL-Muscle Shoals/Sheffield,7915.0,108.072488155606,,31.5455183505376,7.44006142482642,7.94123630153045,,5.24734774649427,9.44965761885268,,5.34290881307755,,,,,
1063.0,AL-Oneonta,2845.0,123.535011380809,,29.429236671649,,,,,,,,,,,,
1064.0,AL-Opelika,11857.0,134.357008379305,4.84647786865686,38.1772067549404,7.18333676142469,24.7883344875513,6.64941072923688,9.70289543059292,9.58503874689842,,6.30393619849758,,,,11.8098880440687,
1065.0,AL-Opp,2052.0,131.59196966658,,30.8802369141528,,,,,,,,,,,,
1066.0,AL-Ozark,3255.0,100.952914031855,,28.3056878447332,,,,,,,,,,,,
1068.0,AL-Phenix City,6362.0,107.914022456554,,20.1352936156026,5.72511230466684,9.16718846762656,,7.36565977495906,10.9698215848373,,5.53712043339934,,,,,
1070.0,AL-Prattville,3448.0,119.059495220359,,25.3318346337379,,14.5476106179043,,,,,,,,,,
1071.0,AL-Red Bay,1036.0,94.526906277421,,,,,,,,,,,,,,
1072.0,AL-Roanoke,2036.0,133.716891286854,,28.5477629115551,,,,,,,,,,,,
1073.0,AL-Russellville,3782.0,115.376627998381,,39.4616742859392,,14.4256088174144,,,9.72833142139105,,,,,,,
1074.0,AL-Scottsboro,4343.0,98.6302394596635,,31.0167715743448,7.05903559987749,11.3752830850059,,,7.58004540173783,,,,,,,
1075.0,AL-Selma,8913.0,119.189913972766,,31.4148056458291,5.89771799458977,14.3406421203121,,9.09029001037208,8.68884180424746,,4.66904013955224,,,,,
1077.0,AL-Sylacauga,4937.0,121.549984728242,,34.2171349415408,7.8310857222677,12.8123096358228,,,7.27251831537804,,,,,,,
1078.0,AL-Talladega,4378.0,114.280965977695,,31.5487903301787,,12.3359447915616,,,8.15668470134731,,,,,,,
1079.0,AL-Tallassee,1820.0,109.915659154604,,29.3251118935049,,,,,,,,,,,,
1080.0,AL-Thomasville,2037.0,113.284098988112,,29.7952905545409,,,,,,,,,,,,
1081.0,AL-Troy,3809.0,116.899868697528,,26.5056533162612,,9.61869084536281,,,9.58558206525567,,,,,,,
1082.0,AL-Tuscaloosa,21587.0,127.363979953528,4.74025454439973,37.4160055662252,6.74693146054095,17.9288211556805,3.46829029600117,7.58503110436802,9.51884948382956,2.30167463943832,5.71257742694196,,1.17863609585758,1.32761974828401,7.52696493511487,0.839196212531553
1083.0,AL-Union Springs,1351.0,104.280859394318,,,,,,,,,,,,,,
1084.0,AL-Valley,5095.0,141.493865376259,,36.2864163284936,5.82081163738719,22.7568598122659,,,11.3415614896454,,,,,,,
1085.0,AL-Vernon,1498.0,137.297143524815,,40.3236618749787,,,,,,,,,,,,
1086.0,AL-Wedowee,979.0,129.145003200302,,,,,,,,,,,,,,
1088.0,AL-Winfield,2583.0,127.526449660794,,33.0054312894159,,,,,,,,,,,,
2001.0,AK-Anchorage,13463.0,76.3627442881761,2.68103537896031,13.6745249442258,4.31979017644074,5.42195789845467,2.92520077041079,3.03430084433016,8.73162615611461,2.03422901138949,4.5940377900815,,,,2.85577090677416,
2002.0,AK-Cordova,147.0,,,,,,,,,,,,,,,
2003.0,AK-Fairbanks,4482.0,91.3006529924368,,13.2096027406386,5.7103354870398,4.2915376176614,,,6.1585445715684,,,,,,,
2004.0,AK-Homer,848.0,74.6335704530579,,,,,,,,,,,,,,
2005.0,AK-Juneau,2236.0,85.1490304697697,,9.79428362186481,,,,,,,,,,,,
2006.0,AK-Ketchikan,1337.0,91.7660951248738,,11.8282454307661,,,,,,,,,,,,
2007.0,AK-Kodiak,586.0,68.966385531618,,,,,,,,,,,,,,
2008.0,AK-Nome,342.0,117.845726179251,,,,,,,,,,,,,,
2009.0,AK-Palmer,3164.0,87.1324691131198,,13.8373225969693,,5.70033660820123,,,,,,,,,,
2010.0,AK-Petersburg,332.0,85.2576113563314,,,,,,,,,,,,,,
2011.0,AK-Seward,263.0,,,,,,,,,,,,,,,
2012.0,AK-Sitka,646.0,93.0779720948677,,,,,,,,,,,,,,
2013.0,AK-Soldotna,2179.0,105.173825591266,,20.3686867647293,,,,,,,,,,,,
2014.0,AK-Valdez,157.0,,,,,,,,,,,,,,,
2015.0,AK-Wrangell,272.0,,,,,,,,,,,,,,,
2016.0,AK-Barrow,209.0,,,,,,,,,,,,,,,
2017.0,AK-Bethel,999.0,87.2652328716956,,,,,,,,,,,,,,
2018.0,AK-Dillingham,261.0,,,,,,,,,,,,,,,
2019.0,AK-Kotzebue,336.0,54.9768549839708,,,,,,,,,,,,,,
3002.0,AZ-Bisbee,1123.0,88.6507261350605,,,,,,,,,,,,,,
3003.0,AZ-Bullhead City,5254.0,101.122647373203,,18.3665033734253,5.83257556376029,7.63633107333206,,,11.4454353412286,,5.50954144897135,,,,,
3004.0,AZ-Casa Grande,3465.0,111.32209903585,,26.6832673517931,,12.8118284026738,,,,,,,,,,
3005.0,AZ-Chandler,6864.0,103.366090128308,,22.6141050868778,6.58116289923451,10.427794175138,,4.06912139894414,8.07659650603607,,6.68107200520699,,,,,
3006.0,AZ-Cottonwood,11063.0,100.223827648772,5.01588486483729,17.4357846550878,3.9513764828191,10.7050985372126,3.1341366863228,6.47917825363399,7.19768015095857,3.36925359932075,6.43676666264149,,,,7.11157390556388,
3007.0,AZ-Douglas,1295.0,107.448994818599,,28.1755471538345,,,,,,,,,,,,
3008.0,AZ-Flagstaff,3968.0,93.0610171768644,,13.5580601356899,5.77966352090508,9.72670900289962,,,7.9551253080779,,,,,,,
3009.0,AZ-Florence,725.0,109.530136301697,,,,,,,,,,,,,,
3010.0,AZ-Ganado,1630.0,93.305636289262,,19.83657587573,,,,,,,,,,,,
3014.0,AZ-Kingman,5517.0,122.544894910395,,25.8743432287748,4.89007265149613,17.5324935659983,,8.46313178948646,8.88284282768864,,2.44720240716949,,,,,
3015.0,AZ-Lake Havasu City,6856.0,119.57402998481,,19.6726771251599,5.88157097931578,10.3381408538507,,5.06928313174473,8.3748144986072,,6.68417186551033,,,,,
3016.0,AZ-Mesa,40886.0,101.394064873509,4.95073013325087,19.0355723312223,5.89418767541971,9.20926719211511,2.56886257779949,5.41719536248702,8.20711899901991,3.09455220688636,6.8295695062991,1.52579837637692,1.97688933682832,1.58482633993694,6.30912390440061,1.46239398970892
3019.0,AZ-Page,577.0,128.84650269544,,,,,,,,,,,,,,
3020.0,AZ-Parker,2877.0,108.738581664517,,21.703904773802,,9.61906343738861,,,,,,,,,,
3021.0,AZ-Payson,3341.0,101.436827800526,,14.6892361564515,,9.62837353417005,,,,,,,,,,
3022.0,AZ-Phoenix,58649.0,99.7553424162284,2.59321173929585,20.7457827487748,5.3461244528881,10.2060612572043,2.59753942207289,5.47868227714614,9.56224691914546,2.46267436602175,4.54452924310751,2.32201228553331,1.66425834239669,1.73988819937269,7.27574233507922,1.34102090024033
3023.0,AZ-Prescott,17195.0,84.3336457736711,3.73788628151623,16.4273074607588,4.53289205998614,11.1844362537278,2.16872069681233,5.14179532045074,6.17696927414732,2.9179709135388,3.37806180648337,,1.3100615659581,0.821981939374134,2.49439500575004,
3024.0,AZ-Safford,2247.0,88.4193211045575,,17.6085415598961,,,,,,,,,,,,
3025.0,AZ-Scottsdale,24105.0,101.144097511813,4.55839931091142,18.7539831010422,5.41973057739762,8.31272471000564,2.17158830613688,5.3477054198572,7.49949004619199,3.75869995212229,4.30454950997546,,1.81377260287146,1.66423159652527,6.90221801410037,1.41206706987713
3026.0,AZ-Show Low,5015.0,104.479918341206,,14.7120407774178,4.69096102045571,7.59888323341454,,,9.60841991125348,,7.69935943709929,,,,,
3027.0,AZ-Sierra Vista,4820.0,100.211721694472,,20.153053763825,4.07987532553105,10.1541769946488,,,12.4365576128302,,,,,,,
3028.0,AZ-Springerville,1143.0,125.89157204359,,,,,,,,,,,,,,
3029.0,AZ-Sun City,39546.0,103.563311269524,4.17411515423408,26.8686961847759,4.85561903433641,15.535129853941,2.58716785081446,5.59892726737764,7.31685297936794,3.36845392442235,5.97274198597148,2.93679572656638,1.69166806447006,1.45347157923903,7.03350851762582,1.4141124628678
3032.0,AZ-Tucson,56633.0,89.3567411407924,4.46878528743684,18.1732182647845,4.29876026109512,7.9315508410998,2.04665806545253,4.24353584612127,9.21606714949672,2.77542012663897,6.08143937113988,1.37669180567587,1.53424018691333,1.35349439555494,5.83534137793651,1.21430943201484
3033.0,AZ-Wickenburg,1886.0,100.47714429412,,22.536863207832,,,,,,,,,,,,
3034.0,AZ-Willcox,642.0,86.1198234188951,,,,,,,,,,,,,,
3035.0,AZ-Winslow,2165.0,106.248510933018,,21.7319260333855,,,,,,,,,,,,
3037.0,AZ-Yuma,13132.0,113.504333476105,5.28514515272152,26.6605168541298,6.19352666688819,12.1657557347728,3.23007489680216,6.2832150351213,8.27641562088046,2.28237347392956,6.40223985127984,,,,7.06474448524867,
3038.0,AZ-Chinle,1539.0,76.4909703007196,,10.1019949489817,,,,,,,,,,,,
3040.0,AZ-Keams Canyon,360.0,145.900795129055,,,,,,,,,,,,,,
3042.0,AZ-San Carlos,360.0,139.703112304908,,,,,,,,,,,,,,
3044.0,AZ-Tuba City,1565.0,104.339067693036,,13.5280084859261,,,,,,,,,,,,
3047.0,AZ-Claypool,2366.0,105.567693173531,,22.1197033304193,,,,,,,,,,,,
4001.0,AR-Arkadelphia,3297.0,100.551574669909,,19.3451829206874,,,,,,,,,,,,
4002.0,AR-Ashdown,1371.0,104.7933219219,,28.364848764116,,,,,,,,,,,,
4003.0,AR-Batesville,6524.0,105.334163862235,,26.8223483694787,6.99918599034778,7.33855210054093,,6.2742030480705,9.8011859284464,,4.0793032028299,,,,,
4004.0,AR-Benton,5080.0,121.90808425206,,34.2459262316376,11.4460647072257,12.6749773538665,,,8.68502080079128,,4.39176358357416,,,,,
4005.0,AR-Bentonville,8928.0,81.7346205967249,2.16493110969213,17.2735193564564,4.64703216025441,7.06338159592042,2.73322595911932,2.55043745654084,6.69617941700144,,5.77608805957775,,,,7.70807346618176,
4006.0,AR-Berryville,2066.0,81.1091770968471,,18.3098489037713,,,,,,,,,,,,
4007.0,AR-Blytheville,3867.0,96.3354435989855,,35.058514082001,,11.0252391339155,,,8.42885404957428,,,,,,,
4008.0,AR-Booneville,1259.0,89.7352212223605,,,,,,,,,,,,,,
4010.0,AR-Calico Rock,1803.0,123.784427159275,,29.6667556352419,,,,,,,,,,,,
4011.0,AR-Camden,4669.0,136.363075294631,,24.7874791006581,,6.7010993901922,,,9.11953725677276,,,,,,,
4012.0,AR-Cherokee Village,2928.0,109.550257334501,,20.7384073516196,,,,,,,,,,,,
4013.0,AR-Clarksville,3029.0,87.4010982568045,,24.3797736657846,,,,,,,,,,,,
4015.0,AR-Conway,7314.0,100.652246103586,,28.316220150313,7.73282875706635,9.93037816692324,,4.65473577078133,8.36520089754809,,6.7182667772696,,,,,
4017.0,AR-Crossett,2810.0,107.681180523099,,28.0335968930662,,,,,,,,,,,,
4018.0,AR-Danville,1824.0,118.707895409623,,40.7438070822498,,,,,,,,,,,,
4019.0,AR-Dardanelle,1371.0,86.112332149679,,16.028443984998,,,,,,,,,,,,
4020.0,AR-De Queen,2347.0,104.155368515935,,27.8129108704982,,,,,,,,,,,,
4021.0,AR-De Witt,1283.0,109.021083184037,,,,,,,,,,,,,,
4023.0,AR-Dumas,1095.0,113.866685137197,,,,,,,,,,,,,,
4024.0,AR-El Dorado,7780.0,109.366861976115,,27.4153324549885,11.4221661155777,10.2249866677401,,4.44412060491802,8.70085989087739,,7.14576988426457,,,,,
4025.0,AR-Eureka Springs,1499.0,92.5732184071015,,20.3144200857736,,,,,,,,,,,,
4026.0,AR-Fayetteville,9476.0,82.9068333262697,1.42057935720302,21.6049180117186,5.74677198867892,7.44401410304165,2.63527454916405,6.10546369408112,8.95118386555283,,2.89771143662973,,,,5.40496576046566,
4027.0,AR-Fordyce,1465.0,90.2358427141795,,29.1560886227342,,,,,,,,,,,,
