HRR #,HRR label,Medicare Enrollees (2015),"All Surgical Discharges per 1,000 Medicare Enrollees (2015)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2015)","Back Surgery per 1,000 Medicare Enrollees (2015)","Coronary Angiography per 1,000 Medicare Enrollees (2015)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2015)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2015)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2015)","Cholecystectomy per 1,000 Medicare Enrollees (2015)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2015)","Hip Replacement per 1,000 Medicare Enrollees (2015)","Knee Replacement per 1,000 Medicare Enrollees (2015)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2015)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2015)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2015)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2015)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2015)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2015)"
1.0,AL-Birmingham,188175.8,81.5079999994487,0.861999999993714,5.13799999997718,14.2749999999069,3.36199999999371,5.85099999996601,2.11899999997695,2.78699999998207,7.06999999994878,3.65099999998347,9.71299999998882,0.375,1.20199999999022,0.715999999993073,0.722999999998137,1.02199999999721,1.53599999999278
2.0,AL-Dothan,38601.0,79.4519999995828,-0.911999999996624,7.4879999999539,11.933999999892,3.19099999999162,5.11799999995856,2.78799999997136,2.53999999997905,6.43399999995017,3.09999999997672,8.15199999988545,,0.998999999996158,-0.474999999998545,-0.640999999995984,-1.8859999999986,1.80799999998999
5.0,AL-Huntsville,60150.0,79.4199999999255,0.935999999994237,7.25899999996182,12.8769999999786,2.90799999999581,4.67999999999302,2.30299999998533,2.81999999997788,7.17199999996228,4.46099999995204,10.0099999998929,,1.20499999998719,0.360999999997148,-1.00399999998626,2.25199999997858,1.63799999999173
6.0,AL-Mobile,62839.5,88.1039999993518,0.894999999996799,7.1129999999539,15.8369999999413,3.85999999998603,6.95099999994272,2.30999999999767,3.17899999997462,7.0449999999837,3.91299999997136,9.44899999990594,,1.03599999999278,0.802999999999884,-0.567999999999302,1.46399999999267,2.01199999998789
7.0,AL-Montgomery,36175.5,72.5149999996647,-0.879999999997381,5.52099999994971,10.6329999999143,3.90099999998347,4.79699999996228,2.12299999999232,2.40199999997276,7.20099999994272,3.03999999997905,7.06699999998091,,0.597999999998137,-1.21699999998964,,-1.42899999998917,2.29299999997602
9.0,AL-Tuscaloosa,23146.5,86.4559999993071,,5.08799999998882,16.0669999998063,2.58199999999488,7.98999999999069,1.78699999999662,3.47199999997974,7.63399999996182,3.79899999999907,9.1349999998929,,-1.40199999998731,-0.979999999995925,,-1.08999999999651,1.56699999999546
10.0,AK-Anchorage,51861.0,66.0509999999776,0.605999999999767,5.62799999996787,7.93199999997159,1.75399999998626,4.19099999999162,1.42099999998754,1.85299999998824,4.48199999995995,4.54199999995762,7.82999999995809,,0.807999999997264,0.274999999997817,-0.473999999998341,0.694999999999709,2.31299999999464
11.0,AZ-Mesa,75974.3,77.4409999996424,0.707999999998719,5.04199999995762,10.0509999999776,2.0339999999851,4.40499999996973,1.45699999999488,2.64299999998184,5.73699999996461,4.90999999997439,9.2599999998929,,0.758999999998196,0.190999999998894,-0.860999999997148,1.41099999999278,1.56599999999162
12.0,AZ-Phoenix,233553.8,73.3419999992475,0.664999999993597,4.91599999996834,10.3019999999087,1.88199999999779,4.85999999998603,1.10999999998603,2.25999999998021,5.83799999998882,4.65699999994831,8.79099999996834,0.218999999999141,0.950999999993655,0.503999999993539,0.453999999997905,1.38699999998789,1.75199999999313
14.0,AZ-Sun City,36354.8,76.8129999991506,0.776999999994587,5.32099999999627,9.78799999994226,2.35399999999208,4.57299999997485,1.24299999998766,2.0909999999858,6.03599999996368,5.89099999994505,10.107999999891,,1.0509999999922,-0.437999999998283,,-0.886999999995169,2.25799999997253
