HSA #,HSA label,Medicare Enrollees (2009),"All Surgical Discharges per 1,000 Medicare Enrollees (2009)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2009)","Back Surgery per 1,000 Medicare Enrollees (2009)","Coronary Angiography per 1,000 Medicare Enrollees (2009)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2009)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2009)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2009)","Cholecystectomy per 1,000 Medicare Enrollees (2009)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2009)","Hip Replacement per 1,000 Medicare Enrollees (2009)","Knee Replacement per 1,000 Medicare Enrollees (2009)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2009)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2009)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2009)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2009)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2009)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2009)"
1001.0,AL-Alabaster,7227.0,123.77999997139,,7.59999999403954,31.589999973774,-5.26999999582767,14.3299999833107,-2.04999999701977,-4.60999999940395,11.25,2.70999999344349,9.36999997496605,,,-1.69999999925494,-4.57999999821186,,-2.34999999403954
1002.0,AL-Alexander City,3196.0,97.7399997711182,,-5.25,19.0,-5.04999999701977,-8.14999997615814,,-3.48999999463558,-7.0,,8.98999997973442,,,,,,
1003.0,AL-Andalusia,3907.0,99.2999999523163,,-11.669999986887,14.9799999892712,-4.32999999821186,6.63999998569489,,-4.57999999821186,8.38999998569489,,8.04999998211861,,,,,,
1004.0,AL-Anniston,12781.0,138.05999994278,-1.13999999687076,5.13999998569489,47.0499999523163,7.75999999046326,22.8899999856949,4.31999999284744,4.72999998927116,9.73999997973442,2.96999999880791,7.68999999761581,,-1.48999999836087,-1.20999999716878,-6.1499999910593,,-2.23999999463558
1006.0,AL-Ashland,2297.0,104.299999952316,,,29.7999999523163,-6.63999998569489,-14.5199999809265,,-5.25999999046326,-10.619999974966,,,,,,,,
1007.0,AL-Athens,7333.0,98.2099997997284,-1.63999999687076,6.53999999165535,16.6999999880791,-3.30999999493361,6.90999999642372,-2.8399999961257,-5.51999999582767,8.12999999523163,3.20999999344349,7.60999999940395,,,,-7.50999999046326,-3.46999999880791,
1008.0,AL-Atmore,2061.0,116.099999904633,,-6.1499999910593,29.9199999570847,-5.65999999642372,-11.089999973774,,,-10.089999973774,,-12.1999999880791,,,,,,
1010.0,AL-Bessemer,7371.0,122.819999933243,,6.82999999821186,29.6399999856949,-5.0,12.0499999821186,-1.75999999791384,-5.69999998807907,10.0599999725819,4.30999998748302,7.62999999523163,,,,-5.25999999046326,,-1.60999999940395
1011.0,AL-Birmingham,61928.0,97.1599998474121,0.949999999254942,6.28999999165535,20.789999961853,4.12999999523163,7.38999998569489,2.30999999493361,3.03999999910593,8.59999999403954,3.29999999701977,8.68999999761581,1.0299999974668,0.709999999031425,1.15999999642372,3.55999999493361,1.5,1.03999999910593
1012.0,AL-Boaz,7718.0,103.55999994278,-1.65999999642372,6.4299999922514,21.4799999594688,4.47999998927116,7.9299999922514,-3.45999999344349,4.51999999582767,10.7199999988079,3.29999999701977,8.09999999403954,,,,-5.32999999821186,,
