HSA #,HSA label,Medicare Enrollees (1994),"All Surgical Discharges per 1,000 Medicare Enrollees (1994)","Back Surgery per 1,000 Medicare Enrollees (1994)","Coronary Angiography per 1,000 Medicare Enrollees (1994)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1994)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1994)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1994)","Cholecystectomy per 1,000 Medicare Enrollees (1994)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1994)","Hip Replacement per 1,000 Medicare Enrollees (1994)","Knee Replacement per 1,000 Medicare Enrollees (1994)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1994)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1994)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1994)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1994)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1994)"
1001.0,AL-Alabaster,8023.0,142.908925046417,,43.9761519582323,7.33667867652168,13.6465280731454,,9.77660075811945,8.7324556609454,,4.23476249225876,,,,19.9892268913652,
1002.0,AL-Alexander City,3518.0,105.024906114694,,33.5922665807446,,,,,7.05859585863245,,,,,,,
1003.0,AL-Andalusia,4075.0,96.0596456492548,,20.4014822814828,,,,,8.00679386644078,,,,,,,
1004.0,AL-Anniston,13030.0,112.079378257018,3.43286215886576,25.4022920096027,7.19469957503799,6.7309242285019,4.63338301070693,7.36555006315974,10.4350938005179,2.05311238309515,3.02936468987697,,,,14.3710755860164,
1006.0,AL-Ashland,1877.0,105.463734245086,,30.2462800999476,,,,,,,,,,,,
1007.0,AL-Athens,5352.0,111.263885009068,,26.90977139371,6.65674066710745,6.42425721647644,,10.3687397036845,9.24137489277311,,,,,,,
1008.0,AL-Atmore,2111.0,95.059951576082,,18.9529620725643,,,,,,,,,,,,
1010.0,AL-Bessemer,13119.0,117.243048100581,3.17368793886472,42.6505200340319,11.2055791297091,9.4854269305635,,5.45923900124496,8.10546126008655,,2.89720705084993,,,,6.94663105207043,
1011.0,AL-Birmingham,92690.0,111.45541122519,3.84191403829689,31.0425566490892,8.01892479663678,7.49939101804371,3.65552219519524,6.30135997155918,8.84382667389084,2.03985612145982,4.566491631736,2.3759668854008,1.84302995216006,1.3871934580139,7.15720725376207,1.23659613349211
1012.0,AL-Boaz,7646.0,125.856880187613,,32.1628500592221,9.36299969694845,8.85494088303631,,12.182683964682,9.80065433520647,,3.67364188401281,,,,18.1002875012979,
1013.0,AL-Brewton,3195.0,108.699293126179,,15.7553910920628,,,,,,,,,,,,
1014.0,AL-Bridgeport,1147.0,73.6059770784987,,,,,,,,,,,,,,
1016.0,AL-Camden,1125.0,79.1206788173755,,,,,,,,,,,,,,
1017.0,AL-Carrollton,2342.0,90.187971976704,,14.201602167315,,,,,,,,,,,,
1018.0,AL-Centre,2623.0,126.745180083108,,29.0615162672709,,,,,,,,,,,,
1019.0,AL-Centreville,1136.0,103.791295308766,,,,,,,,,,,,,,
1022.0,AL-Cullman,10341.0,109.54495787108,3.15240142954589,32.0879402051853,8.13268897097285,9.35401243075945,,5.3274754876103,9.4813852997182,,6.20562870559713,,,,11.2829936573137,
1023.0,AL-Dadeville,1150.0,130.971676230096,,,,,,,,,,,,,,
1024.0,AL-Decatur,8742.0,96.6989514022012,,22.9234499327887,7.17179761613576,6.44437232301902,,4.61597423159789,7.9526760832222,,4.448924842111,,,,7.45869287481274,
1025.0,AL-Demopolis,2397.0,112.966080592317,,38.6224264797745,,,,,,,,,,,,
1026.0,AL-Dothan,20601.0,103.864637365618,4.09513432353724,26.2463313853077,7.01027348115042,6.50105251781962,3.80114720051623,6.13051250349568,9.21474820985321,1.93463659345839,4.34560712975749,1.7084005440346,1.22681936284597,1.33902879363193,11.638251445687,
1027.0,AL-Elba,1457.0,91.2894942769129,,,,,,,,,,,,,,
1028.0,AL-Enterprise,3699.0,103.011420664331,,21.530964653212,,,,,6.18276008504183,,,,,,,
1029.0,AL-Eufaula,2569.0,101.984860510767,,21.6770574134835,,,,,,,,,,,,
1031.0,AL-Evergreen,1438.0,102.757659523772,,,,,,,,,,,,,,
1032.0,AL-Fairhope,3703.0,87.3352551367154,,17.2033411541165,,,,,7.18551439186168,,,,,,,
1033.0,AL-Fayette,2314.0,89.195520195114,,15.769077351075,,,,,,,,,,,,
1035.0,AL-Florala,758.0,103.102231533149,,,,,,,,,,,,,,
1036.0,AL-Florence,12487.0,100.69190243008,3.22911297389644,32.5291602808608,6.66408049457901,9.34382313669762,1.67851515432302,5.76637133080824,9.32138155914164,2.30045334051314,3.72352267419356,,,,13.1862270783808,
1037.0,AL-Foley,5348.0,113.552771836647,,28.3928168987149,8.14743480072969,7.82365959171909,,6.34077316402968,9.02862890764214,,,,,,,
1038.0,AL-Fort Payne,5559.0,117.0094620519,,30.498558648039,7.5899710843522,8.95910821565777,,10.0726524010274,12.8599862321636,,,,,,,
1039.0,AL-Gadsden,15783.0,130.114221709028,5.43138243066732,31.0100227387958,6.95872132641348,8.06786089322957,4.00353079096697,9.86874275313851,10.6267860403949,2.33748860390308,5.45498719234764,,2.38243539711056,1.57430517576689,17.1735179573516,
1040.0,AL-Geneva,2706.0,106.943769196413,,21.6194442477097,,,,,,,,,,,,
