year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,CorAn,ALL,1,AL- BIRMINGHAM,240824,9995,10729,6549.43377833626,1.63815687937614,44.5512075208451,44.8509442989011,0.410636283345618,44.0093973944105,45.7085832481455,1000,hrr,11,26,0
2012,CorAn,ALL,2,AL- DOTHAN,50644,1434,1520,1387.01931538668,1.09587514978207,30.013427059474,30.0334603065181,0.72993944620691,28.5606674418386,31.5822009349069,1000,hrr,11,26,0
2012,CorAn,ALL,5,AL- HUNTSVILLE,76201,2366,2513,2103.65528404811,1.19458735423809,32.9785698350415,32.645969556973,0.617106879006335,31.3939139789411,33.9479597551842,1000,hrr,11,26,0
2012,CorAn,ALL,6,AL- MOBILE,79592,2922,3174,2175.79369650606,1.45877801057006,39.8783797366569,39.9764868832775,0.672497778762914,38.6091263361961,41.3922731535786,1000,hrr,11,26,0
2012,CorAn,ALL,7,AL- MONTGOMERY,45330,1464,1555,1226.62406798852,1.26770706737393,34.3039929406574,34.8881360641463,0.838530604084184,33.1957721331588,36.6667789243726,1000,hrr,11,26,0
2012,CorAn,ALL,9,AL- TUSCALOOSA,30009,1048,1122,812.693848472505,1.38059369110379,37.3887833649905,37.9818573143375,1.07454544539772,35.8225979314144,40.2712692085796,1000,hrr,11,26,0
2012,CorAn,ALL,10,AK- ANCHORAGE,55411,1110,1178,1558.95704861829,0.755633390313138,21.2593167421631,20.5740720017814,0.5680182358793,19.4318619144808,21.7834215062554,1000,hrr,11,26,0
2012,CorAn,ALL,11,AZ- MESA,81464,2508,2690,2241.58998590892,1.20004104983957,33.0207208091918,32.6670182939283,0.596903397564455,31.4551685674233,33.9255560474418,1000,hrr,11,26,0
2012,CorAn,ALL,12,AZ- PHOENIX,259749,7165,7706,7239.44193100598,1.06444668987478,29.6671017020277,28.9761528821757,0.313083252711011,28.3356184744126,29.6311667454657,1000,hrr,11,26,0
2012,CorAn,ALL,14,AZ- SUN CITY,45381,1259,1333,1250.66908559628,1.06582949506941,29.3735263656596,29.0001056561989,0.752626847899384,27.4841012964951,30.5997317866802,1000,hrr,11,26,0
2012,CorAn,ALL,15,AZ- TUCSON,102777,2240,2429,2860.68918533063,0.849096089311521,23.6336923630773,23.1121654729681,0.444421942636212,22.2107743835891,24.0501381727843,1000,hrr,11,26,0
2012,CorAn,ALL,16,AR- FORT SMITH,43413,1342,1434,1196.36409320815,1.19863176113436,33.0315804021837,32.6229008197536,0.816298343388702,30.9770748139259,34.3561703062112,1000,hrr,11,26,0
2012,CorAn,ALL,18,AR- JONESBORO,30250,1221,1296,829.180446020026,1.56298910113071,42.8429752066116,42.5417734378677,1.11970173951473,40.2872254257025,44.9224901470688,1000,hrr,11,26,0
2012,CorAn,ALL,19,AR- LITTLE ROCK,199043,9565,10527,5458.13941688324,1.92867920658781,52.8880694121371,52.6987882100361,0.487027830768301,51.700775192529,53.7160665089515,1000,hrr,11,26,0
2012,CorAn,ALL,21,AR- SPRINGDALE,50061,2045,2246,1377.29627626496,1.630731193212,44.8652643774595,44.3533716299355,0.886906590987525,42.5559365781197,46.2267249442848,1000,hrr,11,26,0
2012,CorAn,ALL,22,AR- TEXARKANA,33607,1220,1301,918.664986275086,1.41618546416487,38.7121730591841,38.7635838327612,1.01826684830556,36.7131695176585,40.9285128824623,1000,hrr,11,26,0
2012,CorAn,ALL,23,CA- ORANGE CO.,183652,2969,3206,5018.88902068774,0.638786788626914,17.456929409971,17.378453145536,0.290878877820462,16.7869703911348,17.9907765781896,1000,hrr,11,26,0
2012,CorAn,ALL,25,CA- BAKERSFIELD,69635,2396,2631,1920.2512575533,1.37013319983569,37.7827242047821,37.3053358983399,0.689242756170784,35.906308725038,38.7588737440316,1000,hrr,11,26,0
2012,CorAn,ALL,31,CA- CHICO,46232,900,953,1270.18718477277,0.75028311687028,20.6134279287074,20.4065656438054,0.626322178553751,19.1510848405366,21.7443515520071,1000,hrr,11,26,0
