HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1992),Total Medicare reimbursements per enrollee (Part A and B) (1992),Total Part A Medicare reimbursements per enrollee (1992),Total Part B Medicare reimbursements per enrollee (1992),Medicare reimbursements for inpatient short stays per enrollee (1992),Medicare reimbursements for inpatient long stays per enrollee (1992),Medicare reimbursements for outpatient services per enrollee (1992),Part B Medicare reimbursements for professional & laboratory services per enrollee (1992),Part B Medicare reimbursements for medical & surgical services per enrollee (1992),Part B Medicare reimbursements for medical care per enrollee (1992),Part B Medicare reimbursements for surgical services per enrollee (1992),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1992)",Part B Medicare reimbursements for durable medical equipment per enrollee (1992),Medicare reimbursements for home health services per enrollee (1992),Medicare reimbursements for hospice services per enrollee (1992),Medicare reimbursements for skilled nursing facilities per enrollee (1992)
1001,AL-Alabaster,361.582748413086,5136.30875623269,3756.24455453534,1375.78123436678,2531.70460204987,,225.300978372971,928.238999007547,698.928662602974,320.158158814852,379.494297196078,229.285691722764,101.491404262818,760.021364255963,,
1002,AL-Alexander City,198.083099365234,3185.74496946226,2001.87871269711,1184.21915042324,1507.85070248474,,305.975882953463,719.472811289149,559.968387759877,264.905252953947,295.911281328529,159.464441010176,,,,
1003,AL-Andalusia,201.833023071289,4347.4108145877,2834.79997295314,1511.71217135758,2301.78026258267,,247.945860330868,947.549472979683,646.40251749644,330.410532338328,316.331155462111,301.410637276499,,,,
1004,AL-Anniston,548.999359130859,3197.52297710492,1818.54590654175,1378.97869439805,1428.67266371061,,444.950914696697,746.702546084243,525.974304220501,246.846802145322,279.979020580527,220.674975430098,66.8422435653534,210.839995640598,,
1006,AL-Ashland,82.9999389648438,1982.80358268669,,808.497865686698,,,218.801305277971,497.083330877737,361.836792431912,147.156988766964,215.875634984627,135.231940274978,,,,
1007,AL-Athens,231.166290283203,2895.9368031896,1978.90578820704,919.211021781696,1714.43507308141,,189.003767285714,604.19508483565,422.89273155577,207.995320504605,214.685508851777,181.271771350118,,,,
1008,AL-Atmore,91.2496948242188,3227.99389576148,,996.609345719491,,,131.571430855628,650.776618115081,487.424174520544,236.68535380197,252.322975817808,163.153942712068,,,,
1010,AL-Bessemer,643.082305908203,3997.04212826864,2495.36029117957,1503.77454997371,1925.75774526681,,461.191298664631,812.06949242082,618.041026753123,323.246513829404,295.250779450705,193.803203359092,67.4872137179921,361.146027003262,,
1011,AL-Birmingham,4397.57836914063,3945.59462213727,2526.46615432498,1418.97071625505,1984.75494595589,,344.491898150904,836.014987415488,610.61385284719,319.004634492742,291.914371025919,225.392847775461,69.4567938928284,336.4924556714,,98.3994412499779
1012,AL-Boaz,347.5830078125,3422.69413577609,2373.70390205847,1050.61910468453,1825.84973132053,,212.754065083148,737.853009110589,507.798808126505,258.439821095838,249.183205868501,230.033137663012,26.536126391448,395.196071259929,,
1013,AL-Brewton,124.916442871094,3570.65452594793,2243.48006829196,1326.95339090288,,,418.154228934262,692.808858722021,496.079885846684,244.27855626898,251.886730911838,196.703098145816,,,,
1014,AL-Bridgeport,66,2374.70904383191,,629.025273318699,,,126.102690732231,399.89884048465,236.519815267018,131.361451446664,105.254993502396,163.335966410298,,,,
1016,AL-Camden,53.4998779296875,1931.54854222594,,665.554094561261,,,193.357436977444,418.473916700808,301.146183787414,119.071345490747,,117.39278560131,,,,
1017,AL-Carrollton,104.083267211914,4087.7955084022,2852.98144155556,1214.57594696607,,,211.846474846525,708.167630767205,548.645404531516,313.055591588551,232.961959952682,158.827289285673,,,,
1018,AL-Centre,138.583312988281,2617.76318707068,1502.34727986495,1108.72336032295,1327.5683395734,,210.166130566272,756.855923221719,502.667569739112,167.08394407755,329.952092403094,253.9274841071,,,,
