HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1995),Total Medicare reimbursements per enrollee (Part A and B) (1995),Total Part A Medicare reimbursements per enrollee (1995),Total Part B Medicare reimbursements per enrollee (1995),Medicare reimbursements for inpatient short stays per enrollee (1995),Medicare reimbursements for inpatient long stays per enrollee (1995),Medicare reimbursements for outpatient services per enrollee (1995),Part B Medicare reimbursements for professional & laboratory services per enrollee (1995),Part B Medicare reimbursements for medical & surgical services per enrollee (1995),Part B Medicare reimbursements for medical care per enrollee (1995),Part B Medicare reimbursements for surgical services per enrollee (1995),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1995)",Part B Medicare reimbursements for durable medical equipment per enrollee (1995),Medicare reimbursements for home health services per enrollee (1995),Medicare reimbursements for hospice services per enrollee (1995),Medicare reimbursements for skilled nursing facilities per enrollee (1995)
1001,AL-Alabaster,381.581939697266,6146.8551827783,4245.59474793923,1902.64811065063,2721.32920838899,,409.838446031452,1168.6455563751,917.862249206056,503.918226444322,413.943954311789,251.101240844568,154.225068123856,1143.10842895545,,
1002,AL-Alexander City,185.583236694336,3906.34319371725,2315.58043216847,1594.44291722813,1531.39816226831,,598.166016651546,810.637376525248,592.720774585865,309.689625153828,283.628288670362,217.953889968391,39.8585508205203,,,
1003,AL-Andalusia,214.166549682617,5669.21938489613,3972.09385302982,1688.34132367266,2138.98691084804,,367.612403383066,1009.62210592247,708.645900417613,393.215966651603,315.724470801689,301.369839021894,127.49519618763,,,
1004,AL-Anniston,597.165588378906,4424.55102733336,2778.54384883876,1646.90180070745,1978.76551527089,,364.423252970628,1025.05156245487,751.783325245158,403.345863550081,349.004784073661,273.220737090148,136.380469273134,599.464201865175,,
1006,AL-Ashland,73.6663665771484,4425.85303414014,,1486.18574351969,,,369.325660264756,941.961965210941,726.970291888433,467.487823254984,257.925399862016,214.645321682807,,,,
1007,AL-Athens,257.416259765625,3951.21473634075,2671.99667432082,1280.24316379629,1826.22289272505,,344.899897048822,782.820623253379,578.678831645569,315.686703248907,262.882005140815,204.129331000851,68.4012759827164,524.55663193331,,
1008,AL-Atmore,82.5831604003906,5783.14504282187,,1678.19488276329,,,417.587397525017,892.606933933405,685.540536853946,368.56344644855,318.968627103296,206.701355270261,,,,
1010,AL-Bessemer,608.747467041016,5825.4827358224,4066.83574358115,1745.8356394945,3028.25634821504,,477.538317590989,1005.15547282482,789.581686713908,440.613474521217,349.642863859992,215.374289127755,91.4226291156271,577.811208107511,,
1011,AL-Birmingham,4398.32145690918,5266.36179313218,3584.81092047693,1676.28509223031,2602.57900537183,,359.722600105288,1041.55427520526,775.043995888909,424.95029694629,350.898878433518,266.519385436457,115.003517950264,625.042771010662,50.1563128728401,228.479741664313
1012,AL-Boaz,361.666244506836,5212.95431234719,3720.99974710481,1499.08474135534,2658.90338251733,,282.843108733566,939.59769999612,709.024023510838,354.539050300217,353.435010084901,230.603161116857,128.183490324542,646.031052852949,,
1013,AL-Brewton,132.082992553711,5788.82002019716,3943.22441128647,1840.79448171564,1929.6520486337,,422.29720845639,1165.00198131385,934.553841024998,572.765392954389,360.830000100655,230.263406230783,,,,
1014,AL-Bridgeport,74.4996795654297,5121.88323250727,,1352.24660588702,,,337.506362645703,704.032079150119,530.962959793409,330.403365227441,200.06270453668,173.047326521021,,,,
1016,AL-Camden,53.2499847412109,3554.04866745111,,1017.38458731397,,,226.988144065843,653.082338765792,456.281206649059,217.021694939968,,197.634302686786,,,,
1017,AL-Carrollton,112.583114624023,5241.3449204481,4017.54824992586,1169.05555590738,,,162.75975963215,791.455175348346,610.601839109834,413.859008201551,188.893502178628,180.636240038401,,,,
1018,AL-Centre,140.333160400391,3723.26484919684,2419.88686187939,1303.44502304376,1882.34057098723,,263.349996406069,878.047338447599,620.191080758959,353.861496165984,266.274398892653,257.636014499798,,,,
1019,AL-Centreville,66.75,2720.83626404351,,1232.69941975172,,,384.843299363821,575.87783245024,459.91549278399,168.300391859678,302.112313912803,115.423898929147,,,,
1022,AL-Cullman,526.166076660156,5047.4736166501,3438.00733962968,1614.12903415775,1939.41436496601,,415.158720464436,892.759939225917,670.986167112218,336.57143353245,333.049906157332,221.799597381882,134.481375585377,1000.01943256754,,
