HRR #,HRR label,Medicare Enrollees (1996),"All Surgical Discharges per 1,000 Medicare Enrollees (1996)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1996)","Back Surgery per 1,000 Medicare Enrollees (1996)","Coronary Angiography per 1,000 Medicare Enrollees (1996)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1996)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1996)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1996)","Cholecystectomy per 1,000 Medicare Enrollees (1996)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1996)","Hip Replacement per 1,000 Medicare Enrollees (1996)","Knee Replacement per 1,000 Medicare Enrollees (1996)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1996)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1996)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1996)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1996)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1996)"
1.0,AL-Birmingham,260919.0,118.753277857284,1.18022952438278,4.38929135310308,32.3517291194844,8.71210545810114,10.0326549951968,4.98528698983192,6.5983470927905,9.74954075069251,2.14363804592402,4.87862003955139,2.06414809309117,1.8817117050679,1.92030379778995,9.75174656482938,1.14325400306449
2.0,AL-Dothan,45815.0,103.119938289748,1.19947028331944,3.58176973650396,23.3412622224312,6.88420640321583,6.43177018607823,4.25447390763236,5.39847523655267,9.4256577701315,1.90646341990999,5.74516952466585,2.04339284337271,1.27949604149708,1.23110399568045,9.70293044821586,1.37587260606563
5.0,AL-Huntsville,56065.0,105.946221872736,1.17403762953727,4.15637257294075,25.8306885827225,6.93925022317829,8.92005582524094,5.32263766619683,5.51858949632067,9.60912106653898,2.17291145714151,4.72133008105719,1.9526598253712,1.85432076026808,2.8637079096441,6.88236043284567,1.01317114343446
6.0,AL-Mobile,78924.0,116.278552038113,1.38395216360711,2.71901080144709,28.1357391871993,9.53498916725241,8.62218564585144,4.62902598620442,6.90956300399142,8.82183062960842,2.13014362969789,5.21303728955016,2.27600933747821,2.05011968427021,3.86488171996889,5.57162691278434,1.71928694944815
7.0,AL-Montgomery,49291.0,111.060685255945,1.17761394920799,5.7029818970354,25.145536117638,6.3353403397008,12.7077961426997,4.40103279245097,6.3722620472157,9.8421440768585,2.11050269321421,4.45158219105779,2.29660632178529,2.06145324338575,2.13727673663845,6.6268984996658,1.03200578867259
9.0,AL-Tuscaloosa,28619.0,107.040248415416,1.09148282873286,5.14336247536336,21.8528936079999,6.03531442441929,12.5257766049061,4.32110566452734,4.9817634169802,9.17387035756464,2.40215505347829,4.50045944417544,3.11994176513906,1.61718337737924,1.1275958876407,5.9637104848828,0.636730285682444
10.0,AK-Anchorage,28628.0,81.1619705994431,0.524119922776731,2.73543493713344,11.532142650761,4.65373579626721,4.08336974382187,2.70293944263661,4.68634648809378,7.38575793872535,2.26348323028622,4.81148019443629,1.6490142219221,1.70583314695297,0.92749227831413,4.24588080155009,1.35202116454596
11.0,AZ-Mesa,50477.0,90.1092193838586,1.03836762692066,3.28443427545904,15.6289060939447,5.81326814914137,6.80593856273515,2.69607012704735,4.31182455453266,7.83379204965654,3.53417181137938,6.39565921007551,1.09999261085634,1.73776440002308,1.56545080703355,6.35859005835468,1.04487029418926
12.0,AZ-Phoenix,177444.0,92.9414571120402,1.1612830876938,3.13624064538617,16.5112862283869,4.93716050116207,7.86113873162043,2.69857676858213,4.68475260345515,8.52514084624032,2.43310023486993,5.01128956388514,1.70204068854804,1.64736285139141,1.51209040600465,7.52621593468796,1.15433705555525
14.0,AZ-Sun City,45108.0,101.164866564137,1.03474662603472,3.37054261537612,21.6029732965879,5.69316273434949,12.1487673256523,2.67741489733748,5.52480681458836,7.27596477306189,2.71745861724188,6.66342743288176,2.33438957867041,1.71819418492476,0.971502294277276,7.54710054882942,1.31610974758762
