HSA #,HSA label,Medicare Enrollees (1996),"All Surgical Discharges per 1,000 Medicare Enrollees (1996)","Back Surgery per 1,000 Medicare Enrollees (1996)","Coronary Angiography per 1,000 Medicare Enrollees (1996)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1996)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1996)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1996)","Cholecystectomy per 1,000 Medicare Enrollees (1996)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1996)","Hip Replacement per 1,000 Medicare Enrollees (1996)","Knee Replacement per 1,000 Medicare Enrollees (1996)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1996)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1996)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1996)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1996)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1996)"
1001.0,AL-Alabaster,7811.0,149.916496324167,,49.0633484216938,10.9246172664412,17.507769944992,,6.69933250697719,8.44486400944218,,4.95594893280389,,,,,
1002.0,AL-Alexander City,3560.0,111.142636742783,,25.6179910445545,,,,,7.31147960725915,,,,,,,
1003.0,AL-Andalusia,4091.0,106.775593726849,,20.1343831257942,,,,,7.98972494076802,,,,,,,
1004.0,AL-Anniston,13327.0,123.709840766127,3.65392868309722,28.2375528571955,7.32216233921551,7.9497054033268,5.96406291812529,7.83843781065263,10.4613725998196,2.23950212822035,4.55239949688945,,,,12.3457661252365,
1006.0,AL-Ashland,1872.0,97.0671841393877,,34.6186252639042,,,,,,,,,,,,
1007.0,AL-Athens,5560.0,119.535162958646,,24.3705776705742,6.17344168440257,10.3045261786902,,6.01883834438228,9.55832047748414,,6.6557194786312,,,,,
1008.0,AL-Atmore,2104.0,105.668161351159,,24.6033497363377,,,,,,,,,,,,
1010.0,AL-Bessemer,11377.0,124.088467759462,3.8314268761792,38.6138157027824,11.1273115118412,9.8659519272158,5.63789691463869,6.41941841438431,8.65176858426785,,6.20997064038159,,,,8.91651332433858,
1011.0,AL-Birmingham,84886.0,116.030183959189,4.77991326683831,30.6770226421945,8.64497450868026,7.92819139341065,4.57492004223608,6.15175716949324,10.4533153130421,2.16300999303029,5.2337677224434,1.41139803834077,2.15593989318955,1.73901885461485,7.42561072992469,1.33051208223086
1012.0,AL-Boaz,7907.0,120.191364836478,,33.781443656848,8.68675801254453,11.5081172300413,2.44063228506745,10.0016187840833,9.21284502410679,,3.5700550372556,,,,,
1013.0,AL-Brewton,3211.0,103.909359945229,,18.7826340981534,,,,,,,,,,,,
1014.0,AL-Bridgeport,1149.0,104.276984358241,,,,,,,,,,,,,,
1016.0,AL-Camden,1073.0,96.4835737535873,,,,,,,,,,,,,,
1017.0,AL-Carrollton,2311.0,98.0098598884993,,14.1092218929352,,,,,,,,,,,,
1018.0,AL-Centre,2750.0,115.560102031608,,30.5275910296912,,,,,,,,,,,,
1019.0,AL-Centreville,1144.0,90.6438001603325,,,,,,,,,,,,,,
1022.0,AL-Cullman,10604.0,115.557277561362,3.70950871164249,29.188058087233,7.77427067188568,8.52757631768843,4.3417598296589,4.66037872180976,9.51823800979397,2.63441779065804,6.23851078867685,,,,8.89977024165342,
1023.0,AL-Dadeville,1194.0,131.653653598058,,,,,,,,,,,,,,
1024.0,AL-Decatur,9056.0,110.389259374911,,24.7224413886381,6.88340474490885,7.97253247390771,6.54342980597098,5.02868553731111,9.34686435722356,,4.28521293867193,,,,5.49732970840533,
1025.0,AL-Demopolis,2371.0,125.1897529589,,18.9743918566798,,,,,,,,,,,,
1026.0,AL-Dothan,21002.0,105.636863466264,3.81159640283864,26.671741967428,7.90921337852274,7.24835011519828,4.74889673961232,5.23012540363115,10.3080694701078,2.04802192777029,6.12461661859293,,1.2078607945785,1.2298050768672,9.6263219072475,
1027.0,AL-Elba,1503.0,95.7333113583361,,,,,,,,,,,,,,
1028.0,AL-Enterprise,3887.0,98.9101623808576,,15.6414537659217,,,,,8.50938483545259,,,,,,,
1029.0,AL-Eufaula,2550.0,110.454172892856,,19.6846658758376,,,,,,,,,,,,
1031.0,AL-Evergreen,1385.0,130.072831943181,,,,,,,,,,,,,,
1032.0,AL-Fairhope,3926.0,96.9920992412258,,20.6819257631674,,,,,6.83566821654814,,,,,,,
1033.0,AL-Fayette,2314.0,100.636813225298,,18.5588889001774,,,,,,,,,,,,
1035.0,AL-Florala,725.0,102.46848500571,,,,,,,,,,,,,,
1036.0,AL-Florence,12850.0,109.316104775559,3.44070629442817,32.0017935187918,8.28082991065117,9.06075458159969,3.47906090147837,5.84278538699223,9.04291579495398,2.46518089259475,4.38133580085301,,,,13.8302355112096,
1037.0,AL-Foley,5879.0,111.159136530087,,23.2849008874874,9.14709542773459,8.26452287211684,,5.27419466354008,8.21083600891478,,5.32912558519181,,,,,
1038.0,AL-Fort Payne,5666.0,120.188203131252,,29.1766614841262,8.28025477556837,10.329069697886,,9.59054921502741,9.87939211575238,,5.29826429643986,,,,,
1039.0,AL-Gadsden,15803.0,138.904463694837,6.30709238239006,40.3066026170691,10.4842611193532,12.6647850243689,5.16195233255062,7.25908059029288,11.0407476615656,1.76635262725961,5.06751155997002,,2.32011890218009,3.5278765184223,16.8320912680327,
