HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1996),Total Medicare reimbursements per enrollee (Part A and B) (1996),Total Part A Medicare reimbursements per enrollee (1996),Total Part B Medicare reimbursements per enrollee (1996),Medicare reimbursements for inpatient short stays per enrollee (1996),Medicare reimbursements for inpatient long stays per enrollee (1996),Medicare reimbursements for outpatient services per enrollee (1996),Part B Medicare reimbursements for professional & laboratory services per enrollee (1996),Part B Medicare reimbursements for medical & surgical services per enrollee (1996),Part B Medicare reimbursements for medical care per enrollee (1996),Part B Medicare reimbursements for surgical services per enrollee (1996),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1996)",Part B Medicare reimbursements for durable medical equipment per enrollee (1996),Medicare reimbursements for home health services per enrollee (1996),Medicare reimbursements for hospice services per enrollee (1996),Medicare reimbursements for skilled nursing facilities per enrollee (1996)
1001,AL-Alabaster,370.998870849609,6080.63983140967,4242.35201841942,1842.45562451506,3056.35386675861,,341.650585382503,1221.56963743708,968.562513706118,542.141027209089,425.961219583103,253.437083988217,139.531765418653,868.697940994722,,
1002,AL-Alexander City,183.833251953125,4558.3131953866,2798.76697946819,1765.25795726938,1711.4286100514,,590.829979919781,941.939795971628,714.85238574766,399.673825135968,315.914427624416,227.081035487442,54.5745359349602,,,
1003,AL-Andalusia,207.833084106445,6064.73105257599,4059.9508850133,2001.90347598772,2148.72075530321,,535.374756701763,1076.30778625091,757.601588239983,453.154797788611,304.266316222374,319.486948174232,162.08705872748,1228.57820768757,,
1004,AL-Anniston,612.33268737793,5975.73977255973,4075.05484920955,1899.535887317,2990.20177340939,,330.80578699161,1190.70558679795,902.639353637172,525.450950967518,377.344113377723,288.067193504619,160.313278895536,691.118280293234,,349.239574274267
1006,AL-Ashland,66.7499389648438,3665.23204030269,,1536.79672277328,,,329.310805546823,854.162731148756,693.678320240994,466.575666774324,226.312200280431,159.929246933175,,,,
1007,AL-Athens,264.166488647461,4543.22137372679,3141.79895290594,1404.75458703759,2162.554697339,,336.03838959661,907.650108618272,685.815329993938,367.574624734281,317.591899370075,221.823936799036,60.1441514381569,550.319709755816,,
1008,AL-Atmore,88.1665649414063,7627.40955288002,,1898.41070083924,,,502.463674320776,1070.19724986501,847.428337934468,488.587492424312,359.829917814076,222.190692063897,,,,
1010,AL-Bessemer,556.831405639648,5697.57411663889,3940.31417839765,1750.06855288405,2707.95696078384,,380.330254557856,1043.5446007739,819.267436115102,484.846789880688,334.411157851403,224.046138073385,136.37979527995,741.77885530476,,
1011,AL-Birmingham,4201.57135009766,5259.10030559182,3571.43411538919,1684.3145757945,2484.61962035227,,361.330611347343,1026.29194220747,770.832269943573,433.988075720665,337.727910915135,255.499906554315,125.073472691484,651.138046542383,46.7414958603674,306.890365685772
1012,AL-Boaz,375.166046142578,5960.86965412896,4121.40506778787,1844.54735079463,2833.22047511058,,374.346861352524,1136.41645989719,886.807087624975,504.560134258008,381.685005441225,249.828468463635,126.904259128241,938.034985914737,,
1013,AL-Brewton,130.416412353516,6348.38505149553,4551.24469143995,1785.96681048307,2487.26945717245,,473.972039196073,1016.77697444927,778.483031854053,401.912787238643,377.790292654176,238.257288571595,,,,
1014,AL-Bridgeport,73.7499084472656,5991.53564736266,,1993.73548736509,,,709.963875456891,867.236905386772,652.81674998073,332.5271770472,321.571840062848,214.442020592554,,,,
1016,AL-Camden,56.3330688476563,5229.92170688401,,1341.38898800432,,,359.902006292398,795.914943360936,620.830844197375,349.249884461102,274.537424363989,174.463686402704,,,,
1017,AL-Carrollton,113.999877929688,5541.76788857471,4103.13397262464,1403.66585037863,,,345.249741126329,823.931705348945,621.968607669259,434.340572292805,180.02808277474,201.995526554352,,,,
1018,AL-Centre,146.16650390625,4691.91326775233,3260.23429265066,1442.09904524407,2406.78641210898,,306.637021725879,990.477742016722,729.749189425168,448.997311475733,281.672641297191,260.516415153396,,,,
1019,AL-Centreville,67.0832214355469,2607.03059654406,,861.233575892985,,,303.840163237512,330.999770150909,235.11036458185,146.240118982221,88.1097059477489,96.1842992941935,,,,
1022,AL-Cullman,532.999389648438,4960.95186628842,3309.23243423261,1652.69034899597,1727.06773127045,,509.886133776624,820.431149991373,618.104647747656,329.73782656268,287.400640771109,202.300960971515,147.077911463243,1104.87824743084,,
1023,AL-Dadeville,63.833251953125,7652.97179827263,,1958.68809867603,,,372.464294442266,966.966386726753,755.869220229867,370.104417422417,383.643029599587,211.660442082264,,,,
1024,AL-Decatur,429.99951171875,4664.27920331884,3051.0276831447,1612.78579631012,2220.79816818603,,339.855060035966,963.533262065458,715.781856006845,407.358243721585,308.320831233464,247.671361752646,106.953386298563,428.723486850347,,
1025,AL-Demopolis,116.66650390625,4435.65671479087,3142.01336790721,1278.6950505299,,,216.590895034136,858.712528591717,588.245177762974,335.109605951023,254.383548615129,271.155344845934,,,,
1026,AL-Dothan,971.914978027344,4629.29210669634,3121.77435918583,1505.92868464233,1910.88462344055,,323.726142607125,861.657711746853,672.503385583134,363.508148854974,310.095753789323,189.113536312386,145.267385952738,845.21279564255,,153.262407324067
1027,AL-Elba,71.9165344238281,5018.88314677845,,1301.22219031637,,,185.732742835613,791.743779212302,607.847129997496,334.804515246451,273.700950124977,183.791270117268,,,,
1028,AL-Enterprise,171.582794189453,4990.70058307464,3522.80209315798,1468.77413468956,2286.58997894932,,348.26157193813,866.247125572452,656.26020773716,375.645050498459,280.682918529407,209.986301774286,,,,
1029,AL-Eufaula,131.582977294922,6781.72187443227,4609.45693111466,2159.7030109744,2526.44692603017,,391.839451573162,1028.20110477481,812.584653011187,443.918261259934,373.242460650073,214.78479761343,,,,
1031,AL-Evergreen,69.5831909179688,4603.52596556747,,1431.93075393428,,,180.090224347763,807.070175608062,576.19926195945,329.23400563947,248.38169973751,231.763426591773,,,,
1032,AL-Fairhope,158.999816894531,5742.08234340497,4082.85461835248,1653.4708375817,2131.64637260799,,299.941811924183,1119.27201026143,875.274229837048,467.290819892804,408.756681189799,243.83820572862,,,,
1033,AL-Fayette,116.833038330078,4264.61901344911,2953.96233389174,1303.25274281244,1839.01832730269,,260.579842334114,778.079118598476,634.075688882689,320.017914997242,316.899094769453,143.292061072814,,,,
1035,AL-Florala,25.1666564941406,,,,,,,,,,,,,,,
1036,AL-Florence,595.83251953125,4719.66394239472,3145.47721063319,1574.46026994611,2503.16687493371,,158.163468299904,1099.55625618152,824.981365172117,509.236657804321,315.777105775782,274.543097370016,134.148542501308,327.475041679493,,
