HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1999),Total Medicare reimbursements per enrollee (Part A and B) (1999),Total Part A Medicare reimbursements per enrollee (1999),Total Part B Medicare reimbursements per enrollee (1999),Medicare reimbursements for inpatient short stays per enrollee (1999),Medicare reimbursements for inpatient long stays per enrollee (1999),Medicare reimbursements for outpatient services per enrollee (1999),Part B Medicare reimbursements for professional & laboratory services per enrollee (1999),Part B Medicare reimbursements for medical & surgical services per enrollee (1999),Part B Medicare reimbursements for medical care per enrollee (1999),Part B Medicare reimbursements for surgical services per enrollee (1999),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1999)",Part B Medicare reimbursements for durable medical equipment per enrollee (1999),Medicare reimbursements for home health services per enrollee (1999),Medicare reimbursements for hospice services per enrollee (1999),Medicare reimbursements for skilled nursing facilities per enrollee (1999)
1001,AL-Alabaster,327.665878295898,7805.12020131266,4834.99192947988,2971.905556105,3647.30523401217,,489.067547899989,1517.89482224159,1238.05440082466,791.074187471876,446.274443916759,280.899635810721,154.200822822323,682.390787651453,,
1002,AL-Alexander City,194.333282470703,5144.21935431351,2791.69177660766,2355.35860158474,2279.30189027985,,651.838561240398,1189.37244905957,910.227871140947,575.163938058983,336.38849670668,279.223226951942,71.2253428502239,,,
1003,AL-Andalusia,208.582855224609,5159.49306464728,2781.88509213839,2377.70070642265,2384.62637463262,,522.81868992747,1314.18878651663,974.719259194254,603.660544091074,371.976787012303,339.795991124411,126.389831862844,,,
1004,AL-Anniston,612.249130249023,6797.49841424789,4376.99758480495,2426.53534473346,3784.46111679798,,413.246945679312,1362.48843936546,1028.69491010803,645.513682105315,383.593882572749,333.718783063016,209.082558214679,356.205494122281,,348.621931123258
1006,AL-Ashland,70.3332214355469,5396.76410089296,,2030.25247829334,,,348.801793582028,1057.64602485235,856.233902350136,532.598947706243,324.612588776183,200.298232266268,,,,
1007,AL-Athens,277.58317565918,6072.24157127009,3576.97378376047,2493.83141440666,2725.82888409852,,343.585084873251,1409.56965776816,1107.81733087471,767.197687837544,340.928621310885,301.901832116631,153.540643356699,,,
1008,AL-Atmore,89.3333129882813,4508.30206995696,,1764.08019974548,,,150.700258207775,868.227580311881,661.90116923211,458.356035833045,202.281602262471,206.434773925715,,,,
1010,AL-Bessemer,387.664505004883,5888.74535711707,3420.78462170181,2466.56486765431,2199.63793482185,,446.10821831426,1321.95504933037,1071.8318614628,719.101941653578,352.477483778224,249.418841121962,129.800217179449,462.412133041026,,
1011,AL-Birmingham,3465.90582275391,5898.60189571002,3525.65503332171,2373.17896072599,2614.30126214955,355.003479608347,439.563784061385,1312.93988908435,1006.00886806309,662.618496040496,343.615196832082,306.981599130535,150.937139790027,339.587674420589,74.4427870008154,353.624408002607
1012,AL-Boaz,376.582794189453,7104.53523809808,4645.00642648157,2465.10027765033,3635.5451044994,,341.405243885806,1255.83696740911,978.626953891826,577.955175967991,398.098374519539,277.466593049709,126.013499142102,779.122004999685,,
1013,AL-Brewton,133.749908447266,7443.96896388655,4507.52772947679,2936.43934128262,3739.50895064252,,425.599782635748,1291.75710687079,1025.02069280757,581.366165180666,446.462393987837,266.223923492653,,,,
1014,AL-Bridgeport,68.9998779296875,6116.66454907991,,2457.16220172564,,,658.1100169392,1309.9915595633,1026.37776343631,804.542028755842,218.544922674412,283.519525943387,,,,
1016,AL-Camden,51.9166259765625,5138.60019449833,,2859.91663847437,,,519.688403223151,980.623104612523,781.139319180201,437.359214555786,354.807339812467,197.827907070097,,,,
1017,AL-Carrollton,122.499908447266,7501.74034206447,5347.35182900299,2168.61953355462,4807.29620301789,,258.238246421638,1235.38943076801,987.666205146674,635.722922716711,354.007575833936,246.368937642074,,,,
1018,AL-Centre,149.833023071289,5655.95083052417,3530.19761498776,2127.2664510208,2775.79493406238,,446.006519238759,1218.10285058184,933.870328351756,558.528339944971,373.454515748482,284.211215248395,142.852631853395,,,
1019,AL-Centreville,67.4997253417969,5094.39586485545,,2240.1989034526,,,432.452754798504,1145.07151401698,916.958493836043,560.301362900833,361.817755611727,226.528009533721,,,,
1022,AL-Cullman,516.165603637695,5772.61335065548,3398.29021394181,2373.34802270941,2676.64806706508,,512.962694969586,1220.0767603273,922.154039944191,600.756482418789,320.990427177371,297.679677315722,229.999942757844,322.764328578648,,
1023,AL-Dadeville,66.4165496826172,5783.08848402739,,2350.57771647469,,,550.652813075832,1063.77161463504,768.811316310416,376.375595661845,389.422252341077,294.515581703367,,,,
1024,AL-Decatur,455.916091918945,4460.97619379033,2458.12976064032,1996.02412003266,1858.7661161666,,265.851309306657,1117.07037606718,834.822432578037,559.701926604319,275.174981044957,281.965017703057,213.871666458344,333.547848734635,,
1025,AL-Demopolis,113.08317565918,5642.92519168512,3544.15555932627,2099.59262887321,2724.46018331036,,340.526761494954,1098.26236065306,785.2087636129,540.793836223499,242.17118874068,316.094963683982,,,,
1026,AL-Dothan,1019.41493225098,4880.68425139555,2777.47855120607,2101.26202331703,2122.49389693764,,378.106127057079,1145.84020961039,913.072410182065,560.651232662908,353.494122676724,232.575375406859,176.239193149286,216.916182882318,,305.617268954395
1027,AL-Elba,72.3331909179688,4246.73319402606,,1779.76723842468,,,184.766086587636,1037.07655835319,833.935395809914,452.639751524075,385.565489979233,202.177484507747,,,,
1028,AL-Enterprise,191.166168212891,5692.6363720106,3580.4771753365,2114.8379926127,2806.3774417702,,155.278903857377,1329.47973319035,1069.99910665206,655.403628377116,415.08512924459,259.495294076835,183.370054382265,,,
1029,AL-Eufaula,131.499847412109,6948.5207973218,4492.46811940342,2456.58868198432,3324.3158599594,,512.48395284614,1354.95033835337,1089.71548832453,672.303753230026,422.302805167045,263.274097462927,,,,
1031,AL-Evergreen,62.4996643066406,6864.92932114041,,2120.38651322716,,,296.159390776753,1386.01590286519,1132.81839403721,719.231462153477,416.504086793006,250.13437351845,,,,
1032,AL-Fairhope,155.499710083008,5268.26500640544,3025.56470109441,2243.29423727134,2285.1298568381,,340.484260742303,1268.50667774019,983.150130581181,626.498165477242,356.947034000751,285.344199733386,172.320465970437,,,
1033,AL-Fayette,105.749877929688,5003.49900837243,,2828.7438114875,,,658.637652317267,914.029303971746,735.193972908077,467.330932463214,268.342281713494,178.922170882483,,,,
1035,AL-Florala,35.25,10796.8060048848,,4043.16314034815,,,,1751.51851068476,1466.95693937266,1176.15972000213,,284.996322169012,,,,
1036,AL-Florence,600.832244873047,5452.01039255265,3363.59250331408,2089.55798738531,2522.76528553884,,274.816194353841,1245.28944883182,916.034195894889,618.474444820794,297.673808076652,328.850169537772,200.131875163337,258.223800429751,,636.965968883697
1037,AL-Foley,331.99934387207,6056.18780819919,3459.86264378254,2590.59932662126,2495.74225762108,,482.509017466745,1400.12115941903,1092.32350795984,675.709813503224,413.734719231732,308.165114903624,166.938593175546,521.474818629524,,
