HSA Number,HSA Name,Medicare enrollees (2009),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2009),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2009)
1033,AL-Fayette,2325,6.11995382201914,6.45109993580006
1035,AL-Florala,685,5.76625371220412,5.7725430780558
1036,AL-Florence,15293,5.29604883236623,5.42740901408642
1037,AL-Foley,9271,4.43732553233722,4.63129777251612
1038,AL-Fort Payne,6622,5.66972364875454,5.81012373228054
1039,AL-Gadsden,15598,6.5059011144376,6.80387223407212
1040,AL-Geneva,3106,5.93332529384732,6.11140440508515
1044,AL-Greenville,3638,5.20857768386295,5.64083944317953
1045,AL-Grove Hill,1089,4.97412902811069,4.84663785957562
1046,AL-Guntersville,5608,5.85000373653838,6.15675046820642
1047,AL-Haleyville,3004,6.69494265568642,7.25225541356572
1048,AL-Hamilton,2162,6.40569833204381,6.83833139625736
1049,AL-Hartselle,4322,5.82923131878508,5.82432345593452
1051,AL-Huntsville,44023,4.81133846691563,4.91262859829805
1053,AL-Jacksonville,4281,6.42769184364731,6.57474653323579
1054,AL-Jasper,9206,6.07403707481548,6.16920212326136
1056,AL-Luverne,1682,5.80343909161555,5.74746146586854
1057,AL-Mobile,64757,5.3436579994234,5.52498963662557
1058,AL-Monroeville,3458,4.64065606181657,4.56532410515862
1059,AL-Montgomery,37032,5.08830833317026,5.40142364238886
1060,AL-Moulton,5143,5.49160495741733,5.72691857959549
1061,AL-Muscle Shoals/Sheffield,8924,5.26841737503007,5.45880254212456
1063,AL-Oneonta,3483,6.32923177008551,7.269999523442
1064,AL-Opelika,14217,4.98763619105384,5.08598811354602
1065,AL-Opp,1790,6.00211858200437,6.14164972896162
1066,AL-Ozark,3775,5.79361712740074,5.99059993133921
1068,AL-Phenix City,7486,5.40684045361861,5.54282623544154
1070,AL-Prattville,5021,4.88119967127079,5.29337685781089
1071,AL-Red Bay,1069,5.62014510084951,5.49166756497729
1072,AL-Roanoke,2036,6.73225338012298,7.14174497821662
1073,AL-Russellville,4136,6.48993565361712,6.56341752794548
1074,AL-Scottsboro,5493,5.91751478944158,6.38214193591895
1075,AL-Selma,8565,5.62838684649678,5.84582017445343
1077,AL-Sylacauga,4363,6.17932004934331,6.38848546677396
1078,AL-Talladega,4923,5.99329384280438,6.00631743908792
1079,AL-Tallassee,1784,5.81493375676102,6.38754529306266
1080,AL-Thomasville,2541,5.08436504034946,5.08479514922663
1081,AL-Troy,3533,5.29586977972561,5.54590806382505
1082,AL-Tuscaloosa,24413,5.32698235163609,5.48470636982764
1083,AL-Union Springs,1574,5.27549269364533,5.59613813145897
1084,AL-Valley,4895,5.94417789305164,6.12368828570508
1085,AL-Vernon,1529,6.125676881349,6.4019435983711
1086,AL-Wedowee,1436,4.37391959348303,4.26648126168162
1088,AL-Winfield,2798,5.12754017921254,5.21783022004868
4001,AR-Arkadelphia,3217,5.32331072950362,5.43878947069983
4002,AR-Ashdown,1576,6.68660549547418,6.51531255625363
4003,AR-Batesville,7524,5.03406275105822,5.09792896366359
4004,AR-Benton,8919,5.68340238918908,5.92346513019525
4005,AR-Bentonville,11179,3.92051693231806,4.38012307174769
4006,AR-Berryville,2603,4.47666612400134,4.69884616283897
4007,AR-Blytheville,3499,5.62386818299654,5.50977825201897
4008,AR-Booneville,1311,5.59441955104364,6.08316366003484
4010,AR-Calico Rock,1810,5.0829759740209,5.35156950312769
4011,AR-Camden,4227,5.2401431915402,5.25244974471313
4012,AR-Cherokee Village,3312,4.51465306947374,4.88360950876751
4013,AR-Clarksville,3374,4.95872474662021,5.25270730471041
4015,AR-Conway,10304,5.07216001181931,5.24031215748122
4017,AR-Crossett,3034,5.64423136011236,5.83133441741293
4018,AR-Danville,1797,5.52743906407564,5.71000898218759
4019,AR-Dardanelle,1575,5.56768892878581,5.91376321584895
4020,AR-De Queen,2380,5.9614530320647,6.04593386371709
4021,AR-De Witt,1152,5.21440669711131,5.37802976741203
4023,AR-Dumas,1033,5.49787905081637,5.2660933013152
4024,AR-El Dorado,7202,5.83589982217667,5.90246929344769
4025,AR-Eureka Springs,2154,4.20455110632521,4.11987500168069
4026,AR-Fayetteville,12212,4.73282151165961,4.74341677628716
4027,AR-Fordyce,1317,5.74306862623996,5.7191373373664
4028,AR-Forrest City,4078,5.33660409648146,5.51161582940817
4029,AR-Fort Smith,32424,5.51423300631867,5.72267279265389
4030,AR-Gravette,1761,5.0344997752492,4.93464657320814
4031,AR-Harrison,9084,5.13852824111132,5.33367493725787
4032,AR-Heber Springs,3207,5.49705956375686,5.47316364235763
4033,AR-Helena,3196,5.13778535376467,5.61097393553258
4034,AR-Hope,3174,5.74769908820402,5.81507358565509
4035,AR-Hot Springs,26731,4.73526534563771,4.87848336616531
4038,AR-Jacksonville,8523,5.41239634733033,5.45693668761199
4039,AR-Jonesboro,19139,6.0115030862091,6.19229697503893
4040,AR-Lake Village,1824,4.81218393201726,4.85337753305412
4041,AR-Little Rock,41711,4.96256130567854,5.11461502006072
4042,AR-Magnolia,4007,5.35249746857073,5.49380044334212
4043,AR-Malvern,4212,5.57332946029271,5.77558855737049
4045,AR-McGehee,1592,6.50490476251691,6.61275151296066
4046,AR-Mena,3869,5.66146043073858,5.87902597265669
4047,AR-Monticello,2237,5.79399387574472,5.88932333210083
4048,AR-Morrilton,3112,4.61247255777322,5.03789222359154
4049,AR-Mountain Home,15588,5.15262018598511,5.39058786279472
4050,AR-Mountain View,2429,5.22890565949136,5.48325790189994
4051,AR-Murfreesboro,975,6.6201193903066,6.44861686764737
4052,AR-Nashville,2492,5.38191869346728,5.58794805054689
4053,AR-Newport,3761,6.03837409862025,6.21623160815561
4054,AR-North Little Rock,12984,4.93052135893279,4.88592470017645
4055,AR-Osceola,1657,6.56310667992612,7.04353505642315
4056,AR-Ozark,1784,5.19041945522996,5.30462346808177
4057,AR-Paragould,6753,5.62932286783686,5.76622651167087
4059,AR-Piggott,1302,4.89439611748127,5.52075096103854
4060,AR-Pine Bluff,11917,5.33757171397924,5.56337707807589
4061,AR-Pocahontas,2871,5.75678710377084,5.96148131189435
4062,AR-Prescott,966,5.62408065466585,5.79659669378982
4063,AR-Rogers,8771,4.95553096869745,5.14168601597539
4064,AR-Russellville,7830,5.10770163749265,5.29249261363002
4065,AR-Salem,1081,7.02939181765573,7.24249444509682
4066,AR-Searcy,13095,5.5503177752972,5.72575914432048
4067,AR-Siloam Springs,4826,5.51219028101501,6.05277266575393
4068,AR-Springdale,10095,5.09080212089741,5.38407722462892
4069,AR-Stuttgart,3482,4.90854114157199,4.95733435963551
4070,AR-Texarkana,6032,5.11422976273931,5.14647531726391
4072,AR-Waldron,1486,6.02478170384926,6.1925478993912
4074,AR-Warren,2082,5.76529985700852,5.86103078415956
4075,AR-West Memphis,6453,5.00777076538095,5.12017070521458
4076,AR-Wynne,2023,6.52500463733912,6.57291042066571
3002,AZ-Bisbee,1755,5.26908751429722,5.46686089123496
3003,AZ-Bullhead City,14850,5.33327617402163,5.48368464681355
3004,AZ-Casa Grande,13398,4.78271247190688,5.02785520360019
3005,AZ-Chandler,23984,4.01211473074113,4.02714483021807
3038,AZ-Chinle,2165,3.85291811025427,3.85558251231597
3047,AZ-Claypool,3171,5.4886170773043,5.53893623498874
3006,AZ-Cottonwood,16727,4.2048168558152,4.29733421421091
3007,AZ-Douglas,2514,3.62711472529885,4.19402693923304
3008,AZ-Flagstaff,6989,4.57122650410832,4.62321204605564
3009,AZ-Florence,2129,4.93163808892291,5.03247149521021
3010,AZ-Ganado,2698,3.40325085335747,3.48702777860872
3040,AZ-Keams Canyon,463,,
3014,AZ-Kingman,13357,5.50957909298421,5.63232245954573
3015,AZ-Lake Havasu City,12490,4.67323930296836,4.78648838593861
3016,AZ-Mesa,107910,4.26838693077413,4.21660548820605
3019,AZ-Page,946,4.25085025912025,3.94550104530599
3020,AZ-Parker,4316,6.16349004289009,6.36492619981932
3021,AZ-Payson,7187,4.19940577750933,4.38271582024303
3022,AZ-Phoenix,155737,4.95402405115347,4.61492609947608
3023,AZ-Prescott,28750,3.78859209666566,3.93680566831799
3024,AZ-Safford,3710,5.16926670517742,5.41815883688155
3042,AZ-San Carlos,521,,
3025,AZ-Scottsdale,47592,3.75833091188783,3.63714716800014
3026,AZ-Show Low,8543,4.59848270543125,4.62624454689048
3027,AZ-Sierra Vista,10831,4.17144390599913,4.4246281502363
3028,AZ-Springerville,1984,4.46302921486306,4.48293984722888
3029,AZ-Sun City,76425,3.75197599811994,3.76518305535933
3044,AZ-Tuba City,2831,2.44245532472537,2.45211894689801
3032,AZ-Tucson,149793,4.23878641063559,4.25865903349374
3033,AZ-Wickenburg,6695,3.68917309272962,4.00003577367765
3034,AZ-Willcox,1255,4.33662708009267,4.64814374928731
3035,AZ-Winslow,2794,4.66244720887226,4.63563377630631
3037,AZ-Yuma,23097,4.72429285786281,4.8760914398898
5001,CA-Alameda,7017,3.68583623113215,3.8896471987383
5003,CA-Alturas,1047,5.98038438817971,6.18198056759334
5004,CA-Anaheim,50897,4.09768696577661,4.34273611076458
5005,CA-Antioch,18511,4.36677460446647,4.7604797016664
5006,CA-Apple Valley,13260,4.76443614017013,4.73879682638211
5007,CA-Arcadia,28168,3.61333807235537,3.4629986093134
5008,CA-Arcata,4395,5.28611556634036,5.43724531499218
5009,CA-Arroyo Grande,9548,4.03775273865691,4.10719536206067
5012,CA-Auburn,14460,4.38271388730972,4.46773731983857
5013,CA-Avalon,324,,
5015,CA-Bakersfield,54535,4.95956085250939,5.09770883914913
5017,CA-Banning,12780,4.00217973368954,4.56099769552386
5018,CA-Barstow,4269,5.94814030053591,5.99010985414205
5019,CA-Bellflower,16064,4.02727536924424,3.94745512222451
5020,CA-Berkeley,19114,3.41464057222614,3.51447509811112
5021,CA-Big Bear Lake,3877,4.09757706397165,4.5446156192538
5022,CA-Bishop,2836,4.54675350734711,4.59213373506514
5023,CA-Blythe,2027,6.48703330713558,6.8016903922107
5024,CA-Brawley,3691,3.98952542202129,4.04966496994204
5028,CA-Burbank,35826,3.7715007955454,3.75479421571449
5029,CA-Burlingame,14977,3.46563043070712,3.54686494502411
5031,CA-Camarillo,13038,3.88418255572112,4.1164452948685
5032,CA-Canoga Park,33394,3.55948660217313,3.58758789073362
5033,CA-Carmichael,37312,4.28469166716769,4.40058299015615
5034,CA-Castro Valley,12379,4.05259689421213,4.16308941239875
5035,CA-Cedarville,294,,
5036,CA-Chester,1344,4.03027071258951,4.15821235841581
5037,CA-Chico,18944,4.56694507645572,4.65772165733143
5038,CA-Chino,10742,4.31191758120322,4.16399855205343
5040,CA-Chula Vista,41352,3.61584640782351,3.7925447050755
5041,CA-Clearlake,4340,5.42403780469342,5.86147326625161
5043,CA-Coalinga,971,6.44845805796835,6.63460167822221
5044,CA-Colusa,1769,3.7790046467302,4.07635443434968
5045,CA-Concord,13488,4.27497266931399,4.5071072494917
5046,CA-Corcoran,1096,5.94680692068327,6.38507616504302
5047,CA-Corona,17525,4.35615605652277,4.23198571772197
5048,CA-Coronado,3427,3.48548603269368,3.57857744760334
5050,CA-Covina,12643,4.41398356384532,4.72369493159311
5051,CA-Crescent City,7612,4.80233903268409,4.92833906281445
5052,CA-Culver City,6471,3.6491870357578,3.93719494604795
5053,CA-Daly City,18016,3.62300157558824,3.68155282301591
5054,CA-Davis,8412,3.46274706241079,3.63172400588134
5055,CA-Deer Park,3913,3.93557999362533,4.00772038232621
5056,CA-Delano,4663,4.27458565694036,4.76045742267915
5057,CA-Dinuba,2250,4.46897445401039,4.85804474320297
5059,CA-Downey,22901,3.74705017171018,3.6518849136655
5060,CA-Duarte,3561,3.7783668998848,3.80680459069394
5062,CA-El Centro,13606,3.34219484353584,3.41041747737107
5063,CA-Encinitas,14891,3.38110512327506,3.54112246987748
5064,CA-Encino,3104,2.68888384227757,2.79972834766498
5065,CA-Escondido,24527,4.00058316967324,4.08920301847067
5066,CA-Eureka,7581,5.21747206403919,5.42175435707362
5068,CA-Fairfield,12821,4.49463101915616,4.77779514947161
5069,CA-Fall River Mills,1709,4.99689479113877,4.88475364884811
5070,CA-Fallbrook,7381,3.55618442898462,3.52675599122545
5071,CA-Folsom,6534,4.47171949723924,4.76453558750588
5072,CA-Fontana,11223,4.4171069012736,4.22532968658777
5073,CA-Fort Bragg,3600,4.37019417238305,4.5251797174884
5074,CA-Fortuna,3932,5.07316950269938,5.15186055958956
5075,CA-Fountain Valley,27978,3.82095294155942,3.97931234980381
5077,CA-Fremont,30077,3.39921184850793,3.18058176239674
5078,CA-Fresno,86534,4.296244671892,4.43523306044475
5079,CA-Fullerton,38696,3.89021107970837,3.87881754824407
5080,CA-Garberville,1091,5.63549945788038,5.83870016174936
5081,CA-Garden Grove,11427,3.69765577499432,3.86124139098283
5082,CA-Gardena,5281,3.26397618509484,3.56154029387724
5083,CA-Gilroy,5629,3.93869120313036,4.34788052202847
5084,CA-Glendale,54415,3.48290635163113,3.51609796132426
5085,CA-Glendora,11097,4.51359884034059,4.53768728113525
5086,CA-Granada Hills,7047,3.73696130704453,3.58523638436898
5087,CA-Grass Valley,15748,3.66430011299259,3.70121725606731
5088,CA-Greenbrae,30201,3.35930720676241,3.39083934830957
5089,CA-Greenville,347,,
5090,CA-Gridley,1902,4.60786220982085,4.50499936632792
5091,CA-Hanford,10623,4.60142901983,4.70023675890174
5092,CA-Harbor City,22051,3.74227656630784,3.88036255580361
5094,CA-Hawthorne,6329,3.55057847486913,3.93215511857974
5095,CA-Hayward,14023,3.9601952298108,4.05383594955785
5096,CA-Healdsburg,4563,4.01004066549196,4.17035167952232
5097,CA-Hemet,30554,4.78726817511472,4.90917159871421
5098,CA-Hollister,4819,3.68920679097918,3.78885196872764
5100,CA-Huntington Beach,17000,4.16391091726273,3.8445572701304
5102,CA-Indio,9691,3.56983600298809,3.61701337479085
5103,CA-Inglewood,22525,4.1427784338411,4.48430446201517
5282,CA-Irvine,9709,3.73454418301273,3.85723262993279
5104,CA-Jackson,7953,4.13431396055813,4.33085250919692
5105,CA-Joshua Tree,8178,5.87584095672526,6.35383086251329
5106,CA-King City,1219,3.32323784930987,3.29920220376764
5108,CA-La Jolla,20792,3.24240163624062,3.23696250330708
5109,CA-La Mesa,49693,4.59111423002755,4.78959859056192
5112,CA-Laguna Hills,24795,3.62786964753628,3.85841274377586
5114,CA-Lake Isabella,2762,5.84580725968647,5.69965684190587
5115,CA-Lakeport,5572,5.06031213152979,5.35519012501683
5116,CA-Lakewood,3888,4.4701299411662,4.42434754106987
5117,CA-Lancaster,31529,5.05414063720593,5.0194669748531
5118,CA-Lindsay,1947,4.46996777476651,4.97641347872216
5119,CA-Livermore,8136,4.00094565824787,4.47329775395302
5120,CA-Lodi,18126,4.27564158164758,4.47511986089033
5121,CA-Loma Linda,7830,3.95701301258454,3.50427327209283
5122,CA-Lompoc,6722,4.63013178089268,4.90590325710787
5123,CA-Lone Pine,436,,
5124,CA-Long Beach,46648,4.51801931370243,4.34615233572107
5125,CA-Los Alamitos,18389,3.77208813275781,3.6014841486226
5126,CA-Los Angeles,175910,3.52360951696806,3.60711994815043
5127,CA-Los Banos,3078,3.93288159666349,4.03799450845033
5130,CA-Lynwood,21674,3.99842682785679,4.10685993769722
5131,CA-Madera,8005,3.92433702212417,4.00494841570548
5132,CA-Mammoth Lakes,555,,
5133,CA-Manteca,8103,4.86861018182091,5.06430464104209
5136,CA-Martinez,5595,4.81896110899688,5.34135551100267
5137,CA-Marysville,6661,4.75104085924613,4.76772984215506
5138,CA-Merced,20396,4.60274795766153,4.75874033805633
5139,CA-Mission Hills,12043,4.12103742681024,4.62730844425193
5140,CA-Mission Viejo,22588,3.76943686081723,3.86150302979375
5141,CA-Modesto,43593,4.33513434951256,4.52730763661041
5144,CA-Montebello,16758,3.67808687905707,3.92267196071959
5145,CA-Monterey,20321,3.7284417003946,3.76171221401886
5146,CA-Monterey Park,11058,2.9471394056353,2.93072200188692
5285,CA-Morgan Hill,4555,4.29903393622484,4.61782532060675
5148,CA-Mount Shasta,3305,4.58008380428191,4.64563468866303
5149,CA-Mountain View,35643,3.47953469496568,3.50905134485351
5150,CA-Napa,14280,4.56436914252631,5.02521706000292
5151,CA-National City,6119,3.61291941527886,3.92824783700907
5152,CA-Needles,1561,6.62747607373943,6.97190331719427
5155,CA-Newport Beach,38267,3.40184247445124,3.29998725474471
5157,CA-Northridge,19096,3.52741553681783,3.52715061457863
5158,CA-Norwalk,9506,3.83510007833373,3.61388368201987
5159,CA-Novato,8717,3.58554705037787,4.02328570993939
5160,CA-Oakdale,4218,4.45387821040735,5.11718859053584
5161,CA-Oakland,43427,3.69857114908449,3.80592583364558
5162,CA-Oceanside,47846,3.77029858526099,3.84479025808268
5163,CA-Ojai,3534,3.71146436854828,3.79133312614927
5165,CA-Orange,18919,3.96293324230745,3.98177278309789
5166,CA-Oroville,9394,5.51709834939366,5.57781764969924
5167,CA-Oxnard,19032,3.88929266420825,3.90738303707843
5168,CA-Palm Springs,15541,4.54747453553255,4.63660200110908
5171,CA-Panorama City,15516,3.81702530976534,3.91169883103759
5172,CA-Paradise,9414,4.10527354900267,4.14154139237002
5173,CA-Paramount,3085,4.79902025616712,5.25705953112719
5174,CA-Pasadena,29380,3.46118584428754,3.56696595688834
5177,CA-Petaluma,9389,4.30003775136617,4.85207069958635
5179,CA-Pinole,9596,3.55909765839209,4.12296296940416
5180,CA-Pittsburg,6456,4.61291144510809,4.31479906975832
5182,CA-Placerville,16679,4.64002573124931,4.96034204443335
5287,CA-Pleasanton,10144,3.7565341635338,4.12858848036662
5183,CA-Pomona,29187,4.12454192601327,4.21664206094107
5185,CA-Porterville,8137,4.82885360177218,4.93254077888622
5186,CA-Portola,1349,4.46647920281874,4.09531597177285
5187,CA-Poway,20658,3.90252568050357,4.03983554410417
5188,CA-Quincy,1254,4.83134840485131,4.96872478548465
5189,CA-Rancho Mirage,42655,3.61739550871938,3.62492052907306
5190,CA-Red Bluff,5355,5.10774500963928,5.28090291516599
5191,CA-Redding,30373,4.63665537952851,4.80444630503366
5192,CA-Redlands,17930,4.83775780155198,5.16981853132913
5194,CA-Redwood City,18411,3.5122959128669,3.71382133848416
5197,CA-Ridgecrest,5009,5.02360514974957,5.15022443521353
5198,CA-Riverside,55201,4.53180189327746,4.52543517708876
5199,CA-Roseville,36289,3.7601207093848,3.8198516789555
5200,CA-Sacramento,108370,4.07316671149859,4.07862015388772
5201,CA-Salinas,17958,3.94327214008524,4.0561331648402
5202,CA-San Andreas,7354,4.9047452408041,4.88768817699637
5203,CA-San Bernardino,30986,4.55392979589348,4.56892331784991
5204,CA-San Clemente,8977,3.52338558681848,3.81569726380743
5205,CA-San Diego,96456,3.97252871697943,4.12287046153083
5206,CA-San Dimas,4605,5.11641263630666,5.2827948218987
5208,CA-San Francisco,103437,3.50260997611979,3.54881627073516
5209,CA-San Gabriel,26754,3.15194678994236,3.18638020062795
5210,CA-San Jose,126769,3.51959085557028,3.54205872019655
5211,CA-San Leandro,12342,3.91128183339565,3.92366778601394
5212,CA-San Luis Obispo,14308,3.62931386684979,3.62275706587838
5213,CA-San Mateo,20216,3.69066323154839,3.75028999622245
5214,CA-San Pablo,12247,3.81819000623737,4.01946114299671
5215,CA-San Pedro,9672,3.81427722162074,4.11335532342118
5288,CA-San Ramon,3265,3.93439690769972,3.77954902839185
5218,CA-Santa Ana,25006,3.89470200270788,3.76995415480906
5219,CA-Santa Barbara,27068,3.45982376304349,3.44790305915505
5221,CA-Santa Cruz,19594,4.04151838398743,4.1388390981493
5222,CA-Santa Maria,17816,4.01319247948292,4.17504440062029
5223,CA-Santa Monica,42407,3.37165275684511,3.31174455999423
5224,CA-Santa Paula,5333,4.18667282085389,4.14081399868325
5225,CA-Santa Rosa,37130,4.23360033363012,4.40407464278495
5226,CA-Sebastopol,5345,3.70823521666628,3.94953376488458
5227,CA-Selma,5104,3.96240140059385,4.32016241661831
5229,CA-Simi Valley,12890,4.31676364345668,4.44859447978851
5230,CA-Solvang,2886,2.93586352370518,2.79204298085299
5231,CA-Sonoma,6885,4.10709079427357,4.59836885804475
5232,CA-Sonora,11517,3.98948902887193,4.09396948597544
5233,CA-South El Monte,3316,3.42291689592038,3.55891903400037
5234,CA-South Laguna,16302,3.35871461945806,3.1271864211006
5235,CA-South Lake Tahoe,3984,3.90987222804791,3.99386591340229
5236,CA-South San Francisco,8219,3.89488394983074,3.93324327832514
5237,CA-Stanford,20116,3.00764885967512,3.12269094717421
5239,CA-Stockton,35015,4.19254319719948,4.18670725149355
5289,CA-Sun City,15606,4.38841792268201,5.03028550015593
5241,CA-Susanville,2392,4.88195152844636,4.80661466797845
5244,CA-Tarzana,9802,3.71331614537788,3.71747005341731
5246,CA-Templeton,11899,4.42072896820312,4.60330835322108
5247,CA-Thousand Oaks,26889,3.69852715692756,3.81884125799051
5248,CA-Torrance,57152,3.6909937400548,3.56376587516074
5249,CA-Tracy,6581,3.94808593013943,3.67763869529468
5250,CA-Truckee,2473,4.02950133974371,4.5238144572428
5251,CA-Tulare,6372,4.61787792934196,4.80131406625467
5252,CA-Turlock,10942,4.17396604127826,4.06073061977924
5253,CA-Ukiah,5711,4.62059280417376,4.70161834846216
5254,CA-Upland,31921,4.2109006959291,4.40671423828271
5255,CA-Vacaville,9861,4.31135618071244,4.50745845066049
5256,CA-Valencia,21259,4.2806640163552,4.6403590364498
5257,CA-Vallejo,17746,4.18378734825234,4.41815948700051
5258,CA-Van Nuys,21364,3.91159717557262,3.99138470665945
5259,CA-Ventura,15039,4.46494266936644,4.44703963724908
5260,CA-Victorville,23364,5.30229631401654,5.86843503866795
5261,CA-Visalia,19042,4.117752300436,4.2530330288898
5262,CA-Walnut Creek,46780,3.50844443553023,3.49485155969871
5263,CA-Watsonville,8470,4.32874585600902,4.33014490215812
5264,CA-Weaverville,924,5.25795979310195,5.75087219372757
5265,CA-West Covina,28601,3.89007200230953,3.799135144089
5270,CA-Whittier,42062,3.88725592528966,3.77345659463205
5271,CA-Wildomar/Murrieta,25702,4.32513443336166,4.54227175065287
5272,CA-Willits,2449,4.42021381339917,4.55837146325554
5274,CA-Woodland,7824,4.31554956623948,4.67455668005608
5277,CA-Yreka,4539,4.70637348435533,4.79629876874265
5278,CA-Yuba City,10370,4.64366819636237,4.77332662215189
6002,CO-Alamosa,4714,4.07623528311107,4.25657289004343
6003,CO-Aspen,1269,2.8530300113712,2.91445306435566
6004,CO-Aurora,30633,4.38460371230219,4.5520699453652
6005,CO-Boulder,15973,3.9030169181913,3.95216197171414
6006,CO-Brighton,7870,4.60412370839058,4.81264954582939
6007,CO-Brush,1202,3.95202401875143,4.11562584123686
6008,CO-Burlington,1062,4.83845597158819,4.80166291573668
6009,CO-Canon City,6953,4.61157291721323,4.68209053565612
6010,CO-Cheyenne Wells,321,,
6011,CO-Colorado Springs,62404,4.36562215041121,4.31994648536095
6012,CO-Cortez,4550,4.54158354160444,4.74391571135722
6013,CO-Craig,1436,3.64080317625166,3.69238023820096
6015,CO-Delta,6130,4.57336735866699,4.7998087483025
6016,CO-Denver,164598,4.23086931378447,4.28151361239989
6017,CO-Durango,7422,4.0086907969573,4.16418682955713
6018,CO-Eads,204,,
6020,CO-Estes Park,2379,2.78963995651477,2.89900093663435
6022,CO-Fort Collins,17639,3.72949066655306,3.90462389863923
6023,CO-Fort Morgan,2430,4.03011948987712,3.89605683496238
6025,CO-Glenwood Springs,5352,4.60155767674551,4.7727258051263
6026,CO-Grand Junction,21919,4.42888858149634,4.61259645679352
6027,CO-Greeley,17764,3.93547549766185,4.10738265305682
6028,CO-Gunnison,1319,3.03560704513783,3.07562337544661
6029,CO-Haxtun,360,,
6030,CO-Holyoke,536,4.38692749256638,4.38808473469537
6031,CO-Hugo,1014,4.21775011361515,4.20321480911898
6032,CO-Julesburg,488,,
6033,CO-Kremmling,207,,
6034,CO-La Jara,1233,4.6141097013646,4.9220683774583
6035,CO-La Junta,4096,4.43332180298934,4.62276694859197
6036,CO-Lamar,1845,5.100591232013,4.95680335662029
6037,CO-Leadville,536,,
6038,CO-Longmont,13207,4.25940354533392,4.45493095068019
6039,CO-Loveland,13066,4.07768508613445,4.66005012959692
6040,CO-Meeker,534,,
6041,CO-Montrose,7361,4.25109151133298,4.4594847272395
6042,CO-Pueblo,24085,4.63104436785977,4.79787668003438
6043,CO-Rangely,305,,
6045,CO-Salida,4522,3.86292604448659,4.1017829620682
6046,CO-Springfield,880,4.61475957953919,4.62007963597365
6047,CO-Steamboat Springs,1618,3.77727622776752,3.90913655807782
6048,CO-Sterling,3759,4.71355056895404,4.7379741458437
6049,CO-Thornton,8561,5.58044243718539,5.49337321504271
6050,CO-Trinidad,2458,4.63659719020731,4.87643110659365
6051,CO-Vail,998,2.19974166098645,2.35382031142351
6052,CO-Walsenburg,1514,4.22878581448919,4.53881711723193
6053,CO-Wheat Ridge,30882,4.289370085538,4.36129477126321
6054,CO-Wray,881,3.92933610178631,3.94390286865482
6055,CO-Yuma,767,4.16659098319352,4.17228966785555
7001,CT-Bridgeport,39595,4.06853136868663,4.51211569031804
