HRR #,HRR label,Medicare Enrollees (1997),"All Surgical Discharges per 1,000 Medicare Enrollees (1997)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1997)","Back Surgery per 1,000 Medicare Enrollees (1997)","Coronary Angiography per 1,000 Medicare Enrollees (1997)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1997)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1997)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1997)","Cholecystectomy per 1,000 Medicare Enrollees (1997)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1997)","Hip Replacement per 1,000 Medicare Enrollees (1997)","Knee Replacement per 1,000 Medicare Enrollees (1997)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1997)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1997)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1997)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1997)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1997)"
1.0,AL-Birmingham,254298.0,117.638348602718,1.13381597394834,3.98270106600438,33.191113185671,8.97366923284733,10.7330836515193,4.54944461713559,6.72259837313814,9.16864373743035,1.91533456365821,5.43030991255247,2.18712218764123,1.74387470140095,1.7244905295501,10.1295337938933,1.38631578789029
2.0,AL-Dothan,46358.0,104.982353231401,0.927308086722272,3.48077530765,26.0818300691317,6.67298630650194,8.77684213723458,4.24960628912135,5.80531548144439,9.14736940369129,2.17953001136799,5.99610164450132,2.35931378374125,1.46855324705619,1.17848171376579,6.44652376889957,1.17459222587634
5.0,AL-Huntsville,57491.0,106.200153553332,1.40927510030231,4.57116344134349,28.8232532324513,7.28947675721299,10.3533232231406,4.139285458346,5.09646299951409,9.13874030143399,1.69955884887187,4.99553543125842,1.79609616667209,1.67163105919997,2.60537332706049,7.53166012190893,1.09620314959339
6.0,AL-Mobile,78076.0,113.002750858118,1.31478729868936,3.0763833400673,27.9449452389564,10.0454132227397,8.12942765532472,4.72113674808009,6.29463862687967,8.47027775767241,2.01707882740079,5.76296678344054,1.91713160336172,1.86611252099566,3.56603269833534,6.52711326720403,2.02371438611934
7.0,AL-Montgomery,49428.0,108.127827288349,1.3845667385554,6.09845603134782,26.3440955336628,7.04268571706923,10.671197181298,5.04539419014085,6.08945691726755,8.26961861571671,1.85083998914369,4.25081286611638,1.72507631498925,1.61686283718091,1.84011989234436,6.251062061403,0.931309136858447
9.0,AL-Tuscaloosa,28760.0,110.554027810125,1.12257173653209,3.48833047468329,23.5650823290965,7.19964041573514,14.4792940209336,3.93448912883571,6.26479614212924,8.97160324863573,2.03865770072498,3.58872487116384,2.46803213035306,1.90559259233621,1.73625438477805,5.8785398255605,0.473866105787813
10.0,AK-Anchorage,29740.0,80.3466228937557,0.597269195651667,2.6930801097742,11.5718136648741,3.84647971321423,4.62987361866206,2.54716015522108,4.86541184535703,8.27109072124382,2.14258367164497,4.59410696130918,2.47554744007526,1.31090956689627,0.790747624628202,5.26141816562675,0.988871179609461
11.0,AZ-Mesa,49159.0,92.0224950870822,1.01518987222519,3.6347268015794,15.622273812177,5.51486535821199,6.70251818416625,2.47330193392719,4.17328393050747,8.81185585222388,2.66073641910754,7.06523195570112,0.987080066810315,1.91789509723772,1.58542463874454,5.77515567127301,1.54689592089297
12.0,AZ-Phoenix,169815.0,97.3035857282241,0.926608634040371,3.25207017241962,16.6898409724305,4.92568928769394,8.18932342986795,2.7220261426507,5.16066768486732,9.06512785802595,2.47643913613903,5.03451229068282,1.88333847516522,1.79615940503059,1.82993859871584,7.8582791261273,1.31413098749533
14.0,AZ-Sun City,44165.0,101.241363505077,1.16208325733964,4.18538848936068,22.0757531120291,5.22272721349995,11.7774172291641,3.33402262078928,5.42577821970493,7.70988554919237,2.867285982122,5.86688319894501,2.3051357144746,1.94246780653187,1.03720396459937,6.67449713617018,1.36771286658117
15.0,AZ-Tucson,66092.0,86.771268415198,0.885586166517444,4.87403065337455,17.1460106931609,3.7118820497313,7.40828423756138,2.21339416820933,4.40308569372924,8.05146595114669,2.56224084556614,5.02610904888653,1.46129202310192,1.76053921285558,1.46727659460356,6.6752209932849,0.966593325210539
16.0,AR-Fort Smith,43456.0,95.9695518110561,1.41955247779896,2.22762748791138,22.6578284488075,6.24476357472506,6.40947940125242,2.62017439947313,4.70650139386258,9.6413545336382,1.77418038722502,4.13831801873865,1.63075092758929,2.0225695526602,1.28654448513256,12.1159454940319,1.22955441154173
18.0,AR-Jonesboro,30938.0,103.532962011394,0.794194541702212,3.11740999061677,27.259555007768,6.96075769030796,14.6586633069152,4.10838242565994,5.30086388823733,9.02536384727807,1.59603279424094,4.39723846717175,1.53514897678673,1.68845838189677,1.88631862404636,6.17631927926454,0.912828665293554
19.0,AR-Little Rock,188078.0,102.055110392027,1.20276590491045,2.56242075547188,24.5744336548301,9.29263197615438,6.63942281901447,4.08133139536457,5.80170932702009,9.30285891518994,2.14718845452476,5.46437465233269,1.62547629944313,1.86166841698432,1.81989533010589,7.75068920845515,1.42215298493858
21.0,AR-Springdale,48504.0,87.8007651746278,1.14416786008247,2.22470958470104,20.6877263929969,5.75545304977244,6.75305893659618,2.49647809469113,5.3652368038673,9.49523905138861,2.15069003465017,4.43108178663196,1.96967953417137,1.54134765864861,0.831595987792351,7.58290537889112,1.07492109901769
22.0,AR-Texarkana,34632.0,99.4077261032947,1.63610925207588,3.42328162973479,21.4680843695931,6.90835743685184,5.01019699734407,5.66668644390528,6.6691714893896,9.16586276678444,1.66222673165124,4.46595863868167,1.20727445903749,1.78086841592727,1.66820895990483,6.80407235141911,0.948593739811203
