year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2012,ED,ALL,10,AK- ANCHORAGE,55658,407,461,833.605707259752,0.553019246371777,0.00828272665205361,0.0081152070392176,0.000354873905834251,0.00740711414431696,0.00889099101299725,1,hrr,11,26
2012,ED,ALL,1,AL- BIRMINGHAM,243510,1044,1287,3433.2162597814,0.374867151561827,0.00528520389306394,0.0054684558011438,0.000143120964194198,0.00517766378399385,0.00577557950779038,1,hrr,11,26
2012,ED,ALL,2,AL- DOTHAN,51007,47,51,712.347992063742,0.0715942215998223,0.000999862763934362,0.00104434135278381,0.000137283299739603,0.000793687669581365,0.00137415371680095,1,hrr,11,26
2012,ED,ALL,5,AL- HUNTSVILLE,76753,504,633,1116.00875049222,0.56719985369363,0.00824723463577971,0.00828462190575038,0.000309156432980771,0.00766366609838952,0.00895589124579192,1,hrr,11,26
2012,ED,ALL,6,AL- MOBILE,80462,703,846,1118.16610842793,0.75659599555331,0.0105142800328105,0.0110378754013933,0.000356286540247511,0.0103185285196106,0.0118073709003308,1,hrr,11,26
2012,ED,ALL,7,AL- MONTGOMERY,45827,93,101,603.610925144816,0.167326328587854,0.00220394090819822,0.00243477279511756,0.000227438588815379,0.0020033599094354,0.00295908814782827,1,hrr,11,26
2012,ED,ALL,9,AL- TUSCALOOSA,30338,216,316,403.556724661966,0.78303737910623,0.0104159799591272,0.0113983557519283,0.000601981708244554,0.0102083460644529,0.0127270875249741,1,hrr,11,26
2012,ED,ALL,16,AR- FORT SMITH,43501,252,281,656.583658828173,0.427972880868693,0.00645962161789384,0.00626060105915794,0.000350636406595445,0.00556971938862255,0.00703718138870598,1,hrr,11,26
2012,ED,ALL,18,AR- JONESBORO,30303,19,21,460.595774145912,0.0455931234691429,-0.000693000693000693,-0.000666705666658994,-0.000136579274155708,-0.000434695883238458,-0.0010225457914249,1,hrr,11,26
2012,ED,ALL,19,AR- LITTLE ROCK,199384,256,301,2871.50426814034,0.104823107295931,0.00150964972114111,0.00153042525124942,0.0000828144063683668,0.00136693376771032,0.0017134710583565,1,hrr,11,26
2012,ED,ALL,21,AR- SPRINGDALE,50134,91,104,759.829021754259,0.136872897747298,0.00207444049946144,0.00200167924396919,0.000184267954080227,0.0016516746901264,0.00242585287507823,1,hrr,11,26
2012,ED,ALL,22,AR- TEXARKANA,33747,578,945,477.953659399578,1.97717912901251,0.0280024891101431,0.0288594641950304,0.000881419901351507,0.0270766726292571,0.0307596389345234,1,hrr,11,26
2012,ED,ALL,11,AZ- MESA,82539,4236,5321,1235.88001779089,4.30543412257054,0.0644664946267825,0.0630530735639954,0.000812714280518691,0.0613789092645825,0.0647729021825534,1,hrr,11,26
2012,ED,ALL,12,AZ- PHOENIX,264313,7677,9192,3950.3989161491,2.32685361532057,0.0347769500554267,0.0340993509090423,0.00033480085681157,0.0334074665571399,0.034805564511431,1,hrr,11,26
2012,ED,ALL,14,AZ- SUN CITY,45654,1413,1683,675.974105333046,2.48974034171146,0.0368642397161256,0.0363454795949706,0.000832061251548905,0.0346491571806562,0.038124849043252,1,hrr,11,26
