HSA #,HSA label,Medicare Enrollees (1995),"All Surgical Discharges per 1,000 Medicare Enrollees (1995)","Back Surgery per 1,000 Medicare Enrollees (1995)","Coronary Angiography per 1,000 Medicare Enrollees (1995)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1995)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1995)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1995)","Cholecystectomy per 1,000 Medicare Enrollees (1995)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1995)","Hip Replacement per 1,000 Medicare Enrollees (1995)","Knee Replacement per 1,000 Medicare Enrollees (1995)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1995)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1995)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1995)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1995)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1995)"
1001.0,AL-Alabaster,8161.0,152.076136962861,,48.163604067893,12.0785761012629,16.6699176368281,,7.41084354619201,9.0994928049847,,5.3710377296231,,,,20.5240536042237,
1002.0,AL-Alexander City,3560.0,115.239926269722,,27.060004897621,,,,,6.3765230752846,,,,,,,
1003.0,AL-Andalusia,4064.0,95.5137892243399,,22.2149619216256,,,,,9.56237293047691,,,,,,,
1004.0,AL-Anniston,13235.0,109.030735944337,3.6115045567133,27.9882383063021,6.83174906645227,7.4718212316093,3.44769104598256,7.7351716521752,10.3067910914514,1.16905624251389,4.97147235991296,,,,11.7751960454787,
1006.0,AL-Ashland,1868.0,98.9868472504235,,46.3487738843808,,,,,,,,,,,,
1007.0,AL-Athens,5455.0,112.266402762088,,20.2729233888181,5.95789366078859,6.83802085463854,,8.71924536484691,7.86077569808211,,,,,,,
1008.0,AL-Atmore,2116.0,99.8118863244216,,21.9166050180744,,,,,,,,,,,,
1010.0,AL-Bessemer,12112.0,121.43350251273,4.58389415599736,37.8982906985899,10.0530472469919,9.6690667853049,5.18494033699207,6.2053748199309,10.2924460627721,,3.79928170098297,,,,8.83868851498501,
1011.0,AL-Birmingham,88744.0,110.806570332601,3.82745643136685,31.9913887608367,9.06390458096847,7.18964105661884,4.65553375033096,6.36903944989354,9.12393259105882,1.79752714644181,4.39201083376208,2.25254143575854,1.95716677168842,1.66135895503935,6.61704625025935,1.40826809368691
1012.0,AL-Boaz,7791.0,113.803402372862,,28.5622481562725,8.93453848153528,5.20977423048224,,10.8707410797424,9.72209048754332,,2.87131756282809,,,,15.3358395107125,
1013.0,AL-Brewton,3210.0,107.15486416881,,18.5903673115239,,,,,,,,,,,,
1014.0,AL-Bridgeport,1155.0,107.281068279843,,,,,,,,,,,,,,
1016.0,AL-Camden,1092.0,87.5403166680995,,,,,,,,,,,,,,
1017.0,AL-Carrollton,2336.0,102.099932122666,,15.1449350248225,,,,,,,,,,,,
1018.0,AL-Centre,2678.0,126.744718332181,,29.6349891664065,,,,,,,,,,,,
1019.0,AL-Centreville,1125.0,95.6313880853629,,,,,,,,,,,,,,
1022.0,AL-Cullman,10482.0,108.587599230994,3.75413478114957,30.3483610732714,7.78015025702863,7.42326467756146,3.65301752600557,5.6392638521388,7.26002700471697,,5.00994532496266,,,,9.73088049490016,
1023.0,AL-Dadeville,1161.0,131.310561493897,,,,,,,,,,,,,,
1024.0,AL-Decatur,8904.0,103.115949901488,,25.3699991682765,5.88242844416488,8.3343025609569,5.96916564686236,5.10771450747806,9.81745869601879,,4.35804826239288,,,,6.18299834697195,
1025.0,AL-Demopolis,2364.0,108.79218719647,,29.4005310961795,,,,,,,,,,,,
1026.0,AL-Dothan,20754.0,104.50350057193,3.56378589590149,24.9686476078185,7.0657860025333,6.2010636581365,5.89954088904489,5.14597871712587,8.66959964850174,1.76868633302917,5.84498733397474,,1.80352028115351,0.968463231679146,9.36816046369599,
1027.0,AL-Elba,1465.0,108.632484492641,,,,,,,,,,,,,,
1028.0,AL-Enterprise,3798.0,102.841293617407,,23.8317162565968,,,,,8.59994592399274,,,,,,,
1029.0,AL-Eufaula,2519.0,110.745326902021,,16.2537386375291,,,,,,,,,,,,
1031.0,AL-Evergreen,1418.0,90.065916746838,,,,,,,,,,,,,,
1032.0,AL-Fairhope,3824.0,99.4316410562664,,19.1641324351923,,,,,9.39792284468221,,,,,,,
1033.0,AL-Fayette,2301.0,105.133123395214,,18.1458944255993,,,,,,,,,,,,
1035.0,AL-Florala,739.0,90.7352295780339,,,,,,,,,,,,,,
1036.0,AL-Florence,12687.0,102.146180036856,2.56011426942285,32.0129913663579,6.08443139680556,9.19901392985724,3.3726832036748,4.64968179085359,9.4787507979438,1.71679822107474,5.21974800389164,,,,11.2925979756784,
1037.0,AL-Foley,5573.0,114.200114539484,,25.8670648411046,10.7662975178483,6.06933780620078,,4.65651955661093,9.39774249717834,,6.53792753075983,,,,,
1038.0,AL-Fort Payne,5623.0,119.300329746428,,31.9752099404606,8.15009376383599,9.67885662002964,,9.11817643929887,10.124213497217,,3.27280513995882,,,,,
1039.0,AL-Gadsden,15810.0,129.345607268567,6.4241196314857,33.8501376412596,8.93271287639267,9.0701724079521,3.67638683769943,7.89111391316634,10.6095585736343,1.70278689209876,5.24785033372046,,1.99754969363979,2.39523435297469,13.3579325400646,
