year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2006,HIPREP,ALL,1,AL- BIRMINGHAM,251913,632,648,854.786168080156,0.758084330558839,2.57231663312334,2.63758746704739,0.0982470255150451,2.44207639350932,2.84875103203806,1000,hrr,11,26
2006,HIPREP,ALL,2,AL- DOTHAN,51959,109,111,173.679944955909,0.639106605130367,2.13629977482246,2.21977615973632,0.199732829517592,1.84294593789164,2.67365748393615,1000,hrr,11,26
2006,HIPREP,ALL,5,AL- HUNTSVILLE,73560,202,206,254.749816550955,0.808636499876716,2.80043501903208,2.82080398157541,0.186324872777466,2.46070641497689,3.23359790263578,1000,hrr,11,26
2006,HIPREP,ALL,6,AL- MOBILE,84371,251,256,279.697595956846,0.915274223663679,3.0342179184791,3.17860707472778,0.188339021707402,2.81210404275482,3.59287664392807,1000,hrr,11,26
2006,HIPREP,ALL,7,AL- MONTGOMERY,47171,114,118,152.578766274862,0.773371045532177,2.50153696126858,2.67471414664424,0.233433354649236,2.23310663323958,3.20365165718948,1000,hrr,11,26
2006,HIPREP,ALL,9,AL- TUSCALOOSA,30376,75,77,98.1358517898163,0.784626602772203,2.53489597050303,2.71047482858944,0.292832684372921,2.16786908882691,3.38889180821911,1000,hrr,11,26
2006,HIPREP,ALL,10,AK- ANCHORAGE,45486,172,179,158.278441313785,1.13091838985914,3.93527678846238,3.95818698109059,0.280494695279377,3.41871972346155,4.58278111240179,1000,hrr,11,26
2006,HIPREP,ALL,11,AZ- MESA,71295,281,287,248.860846279361,1.15325493861668,4.02552773686794,4.03908218507443,0.226059083821869,3.59771051653789,4.53460188717044,1000,hrr,11,26
2006,HIPREP,ALL,12,AZ- PHOENIX,226240,787,803,786.962094621035,1.02037951445004,3.54932814710042,3.57341852161998,0.119618346534117,3.33445936229889,3.82950234002945,1000,hrr,11,26
2006,HIPREP,ALL,14,AZ- SUN CITY,48083,225,232,170.817501497159,1.3581746481865,4.82499012124867,4.76123227925963,0.296383338690294,4.18622475426759,5.41522114739634,1000,hrr,11,26
2006,HIPREP,ALL,15,AZ- TUCSON,98797,358,371,344.868951781669,1.07577095033732,3.75517475226981,3.76796328124345,0.185493364182828,3.40330874628119,4.17168947845611,1000,hrr,11,26
